FileType=PCF
NHL=14
Date=08/24/17	09:07:28
Facility=APL
Serial=16328-2
Customer=NASA
NP=6
Mach=0.250000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 30.16400	 14.67430	 15.36062	 15.53344	 15.72637	  0.47539	 30.13609	704.52301	 23.40	
  1.691	128.401	 30.19369	 14.32117	 16.30631	 16.77562	 14.41870	  0.45679	 30.16490	704.42700	 23.40	
  1.692	 77.194	 30.16227	 14.94199	 14.91843	 17.06903	 14.05812	  0.46769	 30.13336	704.42102	 23.40	
  1.699	 26.182	 30.16876	 15.71251	 13.82810	 16.20623	 14.96216	  0.46397	 30.14256	704.46997	 23.40	
  1.699	-26.182	 30.14626	 15.84782	 13.84394	 14.74466	 16.40140	  0.44801	 30.11893	704.48297	 23.40	
  1.692	-77.194	 30.14007	 15.53053	 14.96286	 13.87862	 17.24287	  0.45408	 30.11133	704.56897	 23.40	
  1.691	-128.401	 30.13564	 14.73262	 16.32006	 14.19526	 16.94568	  0.44866	 30.10508	704.48401	 23.30	
  1.700	180.000	 30.18677	 14.19411	 16.96372	 15.48346	 15.71859	  0.47008	 30.15432	704.45001	 23.30	
  3.400	180.000	 30.13255	 12.64380	 18.59146	 15.35840	 15.59843	  0.40435	 30.14448	704.55701	 23.30	
  3.388	-152.325	 30.15564	 12.44484	 18.26422	 13.85289	 17.09340	  0.39463	 30.16967	704.42700	 23.30	
  3.397	-124.529	 30.11474	 13.12209	 17.06708	 12.58190	 18.38104	  0.38728	 30.12931	704.35101	 23.30	
  3.399	-96.763	 30.10689	 14.54776	 15.61420	 12.01047	 18.92853	  0.38063	 30.13500	704.35699	 23.30	
  3.394	-69.283	 30.12947	 15.48873	 14.06964	 12.19072	 18.75873	  0.37912	 30.15617	704.49200	 23.30	
  3.400	-41.398	 30.09368	 16.67802	 12.62118	 13.11687	 17.70680	  0.38371	 30.11787	704.48999	 23.30	
  3.401	-14.021	 30.11409	 17.35598	 11.93281	 14.54847	 16.37289	  0.39017	 30.14469	704.51099	 23.30	
  3.401	 14.021	 30.10704	 17.45297	 11.91191	 16.13526	 14.77647	  0.39637	 30.13820	704.27197	 23.30	
  3.400	 41.398	 30.11010	 17.43931	 12.57317	 17.59592	 13.28175	  0.41105	 30.14625	704.38501	 23.30	
  3.394	 69.283	 30.06413	 16.72333	 13.92618	 18.50199	 12.39875	  0.42577	 30.09291	704.39600	 23.30	
  3.399	 96.763	 30.11052	 15.15449	 15.48953	 18.72116	 12.23394	  0.41713	 30.13119	704.32397	 23.30	
  3.397	124.529	 30.10577	 13.59911	 16.97208	 18.17171	 12.75813	  0.41683	 30.12247	704.46100	 23.30	
  3.388	152.325	 30.13157	 12.69937	 18.19590	 16.85964	 14.05062	  0.40457	 30.14372	704.31702	 23.30	
  5.099	161.165	 29.95363	 11.20643	 19.68262	 16.70107	 13.68719	  0.30751	 30.11248	704.42401	 23.30	
  5.109	142.013	 29.97324	 11.30135	 18.92413	 18.28399	 12.25948	  0.27563	 30.13178	704.40698	 23.20	
  5.095	123.033	 29.99472	 12.32177	 17.57634	 19.35604	 11.29309	  0.31908	 30.14292	704.28198	 23.20	
  5.105	104.191	 29.93416	 13.64312	 16.05131	 19.95494	 10.67882	  0.30801	 30.10254	704.30603	 23.20	
  5.093	 85.207	 29.92725	 15.35957	 14.43992	 20.06499	 10.54805	  0.32152	 30.11205	704.42102	 23.20	
  5.104	 66.290	 29.93277	 16.43457	 12.75048	 19.69180	 10.90940	  0.31421	 30.11351	704.47601	 23.20	
  5.094	 47.331	 29.90924	 16.84280	 11.52454	 18.80618	 11.72195	  0.29658	 30.10591	704.41302	 23.20	
  5.089	 28.397	 29.94352	 17.58673	 10.67052	 17.47675	 12.89151	  0.29614	 30.13906	704.36603	 23.20	
  5.096	  9.576	 29.91111	 18.11614	 10.17978	 15.90588	 14.52340	  0.28785	 30.10280	704.46997	 23.20	
  5.096	 -9.576	 29.91817	 18.20517	 10.18406	 14.29385	 16.15055	  0.26979	 30.10958	704.45203	 23.20	
  5.089	-28.397	 29.93458	 18.23457	 10.69150	 12.65468	 17.63086	  0.23942	 30.12533	704.41400	 23.20	
  5.094	-47.331	 29.97471	 18.24775	 11.63264	 11.46834	 19.10233	  0.18438	 30.15720	704.38000	 23.20	
  5.104	-66.290	 29.91199	 17.62473	 12.87221	 10.64951	 19.92782	  0.25096	 30.09095	704.36603	 23.20	
  5.093	-85.207	 29.93123	 15.62081	 14.59264	 10.29238	 20.30988	  0.25511	 30.10509	704.32397	 23.20	
  5.105	-104.191	 29.91748	 13.92330	 16.19208	 10.39679	 20.18666	  0.25694	 30.08225	704.42999	 23.20	
  5.095	-123.033	 29.96367	 12.49452	 17.68642	 11.01335	 19.60261	  0.27146	 30.13106	704.32599	 23.20	
  5.109	-142.013	 29.95333	 11.63072	 19.00849	 12.01298	 18.52037	  0.26904	 30.12296	704.40503	 23.20	
  5.099	-161.165	 29.91818	 10.94376	 19.72658	 13.49133	 16.90917	  0.29626	 30.07846	704.42700	 23.20	
  5.100	180.000	 29.96664	 10.65026	 19.97394	 15.12415	 15.36773	  0.30543	 30.12340	704.25500	 23.20	
  6.800	180.000	 29.68693	  9.29905	 21.21945	 14.80823	 15.04687	  0.14019	 30.10691	704.43903	 23.20	
