FileType=PCF
NHL=14
Date=08/24/17	10:23:39
Facility=APL
Serial=16328-2
Customer=NASA
NP=6
Mach=0.100000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	  4.92535	  2.53931	  2.51655	  2.53589	  2.59317	  0.03710	  4.92344	704.39697	 24.20	
  1.691	128.401	  4.91923	  2.37961	  2.64160	  2.68699	  2.40721	  0.02826	  4.91873	704.46698	 24.20	
  1.692	 77.194	  4.91429	  2.57841	  2.43585	  2.72742	  2.36245	  0.03124	  4.91182	704.41101	 24.20	
  1.699	 26.182	  4.90789	  2.72646	  2.29437	  2.61288	  2.47495	  0.02940	  4.90506	704.55499	 24.20	
  1.699	-26.182	  4.90075	  2.71669	  2.29196	  2.40773	  2.66749	  0.02680	  4.89846	704.50000	 24.20	
  1.692	-77.194	  4.91488	  2.55708	  2.44875	  2.29628	  2.79727	  0.02540	  4.91287	704.59998	 24.20	
  1.691	-128.401	  4.92029	  2.36506	  2.65383	  2.35084	  2.74563	  0.02676	  4.91800	704.44397	 24.20	
  1.700	180.000	  4.91853	  2.30132	  2.73025	  2.51656	  2.58414	  0.02853	  4.91695	704.46698	 24.20	
  3.400	180.000	  4.91939	  2.01420	  2.98607	  2.48691	  2.53935	  0.01116	  4.92536	704.43799	 24.10	
  3.388	-152.325	  4.92588	  2.06201	  2.93205	  2.26253	  2.78075	  0.01320	  4.93081	704.53101	 24.20	
  3.397	-124.529	  4.92013	  2.20539	  2.76020	  2.09461	  2.96821	  0.00911	  4.92524	704.47803	 24.20	
  3.399	-96.763	  4.91875	  2.41960	  2.53054	  2.01912	  3.05828	  0.00980	  4.92616	704.46100	 24.20	
  3.394	-69.283	  4.93411	  2.66638	  2.30377	  2.04798	  3.03612	  0.00660	  4.94167	704.41602	 24.20	
  3.400	-41.398	  4.92226	  2.87301	  2.11188	  2.16729	  2.88647	  0.00872	  4.92985	704.53198	 24.10	
  3.401	-14.021	  4.91648	  2.99134	  2.00758	  2.35901	  2.66955	  0.01144	  4.92219	704.44397	 24.20	
  3.401	 14.021	  4.91159	  2.99412	  2.00213	  2.60008	  2.42371	  0.01412	  4.91809	704.50000	 24.10	
  3.400	 41.398	  4.93324	  2.89147	  2.11355	  2.82798	  2.23644	  0.01868	  4.94241	704.48297	 24.10	
  3.394	 69.283	  4.92842	  2.67677	  2.29648	  2.96643	  2.11452	  0.01479	  4.93446	704.54901	 24.10	
  3.399	 96.763	  4.92054	  2.44247	  2.51612	  2.99224	  2.08998	  0.01724	  4.92781	704.43903	 24.10	
  3.397	124.529	  4.91709	  2.22263	  2.74468	  2.90659	  2.15411	  0.01471	  4.92307	704.53400	 24.10	
  3.388	152.325	  4.92905	  2.08157	  2.92291	  2.72865	  2.31877	  0.01649	  4.93386	704.54797	 24.10	
  5.099	161.165	  4.89847	  1.77394	  3.18203	  2.70552	  2.26406	 -0.00316	  4.92385	704.46899	 24.10	
  5.109	142.013	  4.90341	  1.88753	  3.05272	  2.94255	  2.05366	  0.00041	  4.92855	704.40302	 24.10	
  5.095	123.033	  4.89279	  2.06584	  2.84481	  3.10876	  1.90531	  0.00296	  4.92052	704.52399	 24.10	
  5.105	104.191	  4.89441	  2.28597	  2.60706	  3.21861	  1.81527	 -0.00029	  4.92118	704.56299	 24.10	
  5.093	 85.207	  4.90197	  2.53819	  2.35802	  3.24268	  1.80177	  0.00129	  4.93255	704.43799	 24.10	
  5.104	 66.290	  4.91184	  2.79241	  2.13201	  3.18323	  1.86018	  0.00381	  4.94440	704.33698	 24.10	
  5.094	 47.331	  4.90033	  3.00512	  1.92852	  3.02840	  1.97911	 -0.00034	  4.93264	704.46997	 24.10	
  5.089	 28.397	  4.89025	  3.15813	  1.78497	  2.81700	  2.15249	 -0.00212	  4.92270	704.43103	 24.10	
  5.096	  9.576	  4.89672	  3.24801	  1.71430	  2.57484	  2.38843	 -0.00674	  4.92739	704.47601	 24.10	
  5.096	 -9.576	  4.89453	  3.24364	  1.71547	  2.31913	  2.64364	 -0.00675	  4.92717	704.47302	 24.10	
  5.089	-28.397	  4.89752	  3.15410	  1.79454	  2.09536	  2.88721	 -0.00972	  4.93257	704.50702	 24.10	
  5.094	-47.331	  4.89444	  2.98234	  1.93771	  1.90887	  3.09144	 -0.01153	  4.92731	704.65601	 24.10	
