FileType=PCF
NHL=14
Date=03/15/19	10:39:41
Facility=APL
Serial=16071-2
Customer=NASA
NP=6
Mach=0.036000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	  0.65804	  0.28986	  0.32081	  0.30522	  0.30369	  0.04626	  0.65857	703.53003	 21.40	
  1.691	128.401	  0.66150	  0.27029	  0.34257	  0.32771	  0.27972	  0.04592	  0.66147	703.45001	 21.40	
  1.692	 77.194	  0.65674	  0.29204	  0.31449	  0.33247	  0.27457	  0.04941	  0.65666	703.52002	 21.40	
  1.699	 26.182	  0.66554	  0.31689	  0.30105	  0.31995	  0.29215	  0.04925	  0.66616	703.46002	 21.40	
  1.699	-26.182	  0.66123	  0.31502	  0.29830	  0.29358	  0.31795	  0.04636	  0.66038	703.47998	 21.40	
  1.692	-77.194	  0.65849	  0.29442	  0.31637	  0.27655	  0.33397	  0.04327	  0.65789	703.53998	 21.40	
  1.691	-128.401	  0.65712	  0.26947	  0.34090	  0.27955	  0.32647	  0.04239	  0.65642	703.53003	 21.40	
  1.700	180.000	  0.65830	  0.25841	  0.35337	  0.30236	  0.30179	  0.04401	  0.65882	703.56000	 21.40	
  3.400	180.000	  0.66039	  0.22476	  0.38901	  0.29971	  0.30100	  0.03979	  0.66341	703.45001	 21.40	
  3.388	-152.325	  0.65828	  0.23188	  0.37948	  0.26997	  0.33096	  0.03885	  0.66035	703.59003	 21.40	
  3.397	-124.529	  0.65793	  0.25096	  0.35750	  0.25038	  0.35507	  0.03634	  0.66082	703.51001	 21.40	
  3.399	-96.763	  0.65489	  0.27652	  0.32647	  0.24131	  0.36520	  0.03801	  0.65647	703.56000	 21.40	
  3.394	-69.283	  0.65773	  0.30784	  0.29911	  0.24580	  0.36274	  0.04006	  0.65883	703.58002	 21.40	
  3.400	-41.398	  0.65634	  0.33302	  0.27636	  0.26147	  0.34396	  0.04264	  0.65752	703.64001	 21.40	
  3.401	-14.021	  0.66128	  0.35019	  0.26461	  0.28849	  0.31691	  0.04594	  0.66134	703.66998	 21.40	
  3.401	 14.021	  0.66362	  0.35070	  0.26535	  0.31889	  0.28736	  0.04584	  0.66511	703.60999	 21.40	
  3.400	 41.398	  0.65462	  0.33150	  0.27256	  0.34279	  0.25726	  0.04803	  0.65486	703.67999	 21.40	
  3.394	 69.283	  0.65415	  0.30431	  0.29632	  0.36165	  0.24210	  0.04917	  0.65497	703.56000	 21.40	
  3.399	 96.763	  0.65729	  0.27499	  0.32764	  0.36654	  0.23919	  0.04915	  0.65845	703.62000	 21.40	
  3.397	124.529	  0.65486	  0.24748	  0.35584	  0.35252	  0.24828	  0.04571	  0.65614	703.56000	 21.40	
  3.388	152.325	  0.65666	  0.22987	  0.37954	  0.32852	  0.27001	  0.04514	  0.65926	703.54999	 21.40	
  5.099	161.165	  0.65265	  0.19234	  0.41244	  0.32550	  0.26396	  0.03854	  0.65807	703.59003	 21.40	
  5.109	142.013	  0.65441	  0.20470	  0.39671	  0.35664	  0.23693	  0.04003	  0.65998	703.63000	 21.40	
  5.095	123.033	  0.65318	  0.22577	  0.37067	  0.38080	  0.21650	  0.04362	  0.65800	703.65002	 21.40	
  5.105	104.191	  0.65729	  0.25604	  0.34157	  0.39771	  0.20666	  0.04671	  0.66208	703.58002	 21.40	
  5.093	 85.207	  0.65814	  0.28763	  0.30983	  0.40243	  0.20497	  0.04679	  0.66124	703.59998	 21.40	
  5.104	 66.290	  0.65987	  0.32048	  0.28056	  0.39582	  0.21238	  0.04760	  0.66322	703.50000	 21.40	
  5.094	 47.331	  0.65766	  0.34928	  0.25318	  0.37505	  0.22707	  0.04723	  0.65958	703.50000	 21.40	
  5.089	 28.397	  0.65824	  0.37050	  0.23673	  0.34728	  0.25179	  0.04559	  0.65980	703.67999	 21.40	
  5.096	  9.576	  0.65325	  0.38053	  0.22702	  0.31477	  0.27923	  0.04335	  0.65486	703.58002	 21.40	
  5.096	 -9.576	  0.65895	  0.38509	  0.22908	  0.28460	  0.31372	  0.04135	  0.66194	703.58002	 21.40	
