FileType=PCF
NHL=14
Date=03/14/19	17:04:20
Facility=APL
Serial=16071-2
Customer=NASA
NP=6
Mach=0.300000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 42.35490	 16.94036	 19.77693	 18.34034	 18.03603	  1.02453	 42.35772	706.97998	 36.70	
  1.691	128.401	 42.34436	 15.40555	 21.16119	 20.03282	 16.14713	  0.99770	 42.36437	706.90997	 36.70	
  1.692	 77.194	 42.31380	 17.37451	 19.24822	 20.52501	 15.69631	  1.06772	 42.31194	706.96997	 36.70	
  1.699	 26.182	 42.36002	 19.08964	 17.73763	 19.38373	 16.92814	  1.08678	 42.33902	706.94000	 36.60	
  1.699	-26.182	 42.37000	 19.04264	 17.72638	 17.35653	 19.00325	  1.05045	 42.34805	707.01001	 36.60	
  1.692	-77.194	 42.33088	 17.43299	 19.21136	 16.03915	 20.23547	  0.99349	 42.34290	706.95001	 36.60	
  1.691	-128.401	 42.31479	 15.44461	 21.11990	 16.40573	 19.76495	  0.94043	 42.34315	706.90997	 36.50	
  1.700	180.000	 42.30692	 14.50823	 22.01481	 18.16410	 17.94519	  0.95063	 42.34884	706.91998	 36.50	
  3.400	180.000	 42.13253	 12.07970	 24.16391	 17.89722	 17.68140	  0.78958	 42.31227	706.85999	 36.50	
  3.388	-152.325	 42.15578	 12.62850	 23.61303	 15.79659	 19.90381	  0.76959	 42.32830	706.92999	 36.40	
  3.397	-124.529	 42.16806	 14.10377	 22.11418	 14.22288	 21.62508	  0.77159	 42.30924	706.85999	 36.40	
  3.399	-96.763	 42.23124	 16.21736	 20.07772	 13.51255	 22.48349	  0.81745	 42.32159	706.81000	 36.40	
  3.394	-69.283	 42.26093	 18.45195	 17.96306	 13.88152	 22.18217	  0.87666	 42.31250	706.90002	 36.40	
  3.400	-41.398	 42.27942	 20.35231	 16.20101	 15.18325	 20.89086	  0.95520	 42.30654	706.82001	 36.30	
  3.401	-14.021	 42.32857	 21.43241	 15.23308	 17.18778	 18.89654	  1.01583	 42.32314	706.79999	 36.30	
  3.401	 14.021	 42.30742	 21.44730	 15.26321	 19.40204	 16.63666	  1.05633	 42.30515	706.83002	 36.30	
  3.400	 41.398	 42.28944	 20.34053	 16.27353	 21.31340	 14.64818	  1.06115	 42.30300	706.82001	 36.30	
  3.394	 69.283	 42.25679	 18.41786	 18.03050	 22.51762	 13.46177	  1.02654	 42.29273	706.91998	 36.20	
  3.399	 96.763	 42.22371	 16.11440	 20.13801	 22.69314	 13.21856	  0.96623	 42.30094	706.84003	 36.20	
  3.397	124.529	 42.17518	 14.01379	 22.16461	 21.81859	 13.88850	  0.89799	 42.29787	706.88000	 36.20	
  3.388	152.325	 42.14661	 12.59480	 23.63866	 20.06379	 15.52556	  0.82439	 42.33108	706.78998	 36.20	
  5.099	161.165	 41.84131	 10.09476	 25.83517	 19.77020	 15.04390	  0.59364	 42.28936	706.79999	 36.10	
  5.109	142.013	 41.85529	 11.04483	 24.76266	 21.88979	 13.16265	  0.52816	 42.29192	706.87000	 36.10	
  5.095	123.033	 41.92544	 12.59211	 23.03347	 23.57791	 11.84049	  0.71743	 42.30202	706.87000	 36.10	
  5.105	104.191	 41.98422	 14.61925	 20.93287	 24.61620	 11.05491	  0.79187	 42.28556	706.75000	 36.00	
  5.093	 85.207	 42.05014	 16.94255	 18.74408	 24.87910	 10.89992	  0.86167	 42.29254	706.78998	 36.00	
  5.104	 66.290	 42.08713	 19.26255	 16.67216	 24.39341	 11.36395	  0.91239	 42.28544	706.89001	 36.00	
  5.094	 47.331	 42.15969	 21.32614	 14.90757	 23.17256	 12.49933	  0.96760	 42.31387	706.90002	 36.00	
  5.089	 28.397	 42.14497	 22.81776	 13.58857	 21.35171	 14.14711	  0.98116	 42.27307	706.79999	 35.90	
  5.096	  9.576	 42.17739	 23.58784	 12.84136	 19.21520	 16.31950	  0.96106	 42.28623	706.85999	 35.90	
  5.096	 -9.576	 42.17413	 23.61998	 12.80259	 16.92305	 18.66575	  0.91138	 42.29587	706.78998	 35.90	
  5.089	-28.397	 42.17049	 22.86439	 13.48235	 14.76680	 20.87779	  0.84211	 42.31133	706.84003	 35.90	
  5.094	-47.331	 42.13521	 21.42080	 14.78345	 12.92995	 22.72524	  0.75551	 42.30614	706.89001	 35.90	
  5.104	-66.290	 42.07777	 19.42309	 16.57237	 11.70397	 23.99198	  0.67930	 42.30328	706.81000	 35.80	
  5.093	-85.207	 42.01138	 17.14289	 18.68677	 11.17725	 24.53395	  0.61968	 42.28962	706.91998	 35.80	
  5.105	-104.191	 41.94469	 14.81060	 20.90391	 11.26992	 24.32379	  0.55862	 42.28176	707.04999	 35.80	
  5.095	-123.033	 41.90156	 12.75511	 22.99618	 12.04047	 23.35400	  0.53719	 42.29690	706.88000	 35.80	
  5.109	-142.013	 41.84082	 11.12491	 24.71743	 13.37157	 21.73448	  0.52395	 42.28047	706.91998	 35.80	
  5.099	-161.165	 41.83014	 10.11098	 25.80024	 15.31126	 19.61055	  0.53081	 42.28561	706.88000	 35.70	
  5.100	180.000	 41.81602	  9.75299	 26.19115	 17.53714	 17.28538	  0.56723	 42.27515	706.84998	 35.70	
  6.800	180.000	 41.37747	  7.49357	 28.11386	 17.03543	 16.83477	  0.28411	 42.26672	706.90002	 35.70	
  6.796	-166.229	 41.40830	  7.75507	 27.85495	 14.87586	 19.18314	  0.25852	 42.29410	706.96002	 35.70	
  6.808	-152.311	 41.40110	  8.36168	 27.03910	 12.85383	 21.34282	  0.19078	 42.27007	706.84003	 35.70	
  6.795	-138.383	 41.43562	  9.53854	 25.75351	 11.31161	 23.20786	  0.23933	 42.25865	706.82001	 35.60	
  6.792	-124.591	 41.49094	 11.07496	 24.06187	 10.10137	 24.75770	  0.14494	 42.26891	706.83002	 35.60	
  6.787	-110.754	 41.55272	 12.92283	 22.07182	  9.24387	 25.88013	  0.22115	 42.27468	706.81000	 35.60	
  6.800	-96.985	 41.60394	 15.06027	 19.93889	  8.85406	 26.48031	  0.25114	 42.26659	706.84003	 35.60	
  6.800	-83.015	 41.66261	 17.37314	 17.77918	  8.89866	 26.49026	  0.31297	 42.25790	706.87000	 35.50	
  6.787	-69.246	 41.71922	 19.60217	 15.73359	  9.40243	 25.93620	  0.38188	 42.25619	706.88000	 35.50	
  6.792	-55.409	 41.80416	 21.68961	 13.90381	 10.34609	 24.91521	  0.44221	 42.27869	706.90997	 35.50	
  6.795	-41.617	 41.83780	 23.35386	 12.38763	 11.63296	 23.41732	  0.38107	 42.26430	707.06000	 35.50	
  6.808	-27.689	 41.86240	 24.68492	 11.23117	 13.41652	 21.50547	  0.59199	 42.25531	706.91998	 35.50	
  6.796	-13.771	 41.87635	 25.49507	 10.54423	 15.54218	 19.31896	  0.68656	 42.25812	706.84998	 35.40	
  6.800	  0.000	 41.87671	 25.74308	 10.32161	 17.78546	 17.04642	  0.74152	 42.24005	706.90002	 35.40	
  6.796	 13.771	 41.88876	 25.44626	 10.59081	 19.98437	 14.79566	  0.78519	 42.26695	706.85999	 35.40	
  6.808	 27.689	 41.86300	 24.57199	 11.34047	 22.09037	 12.81055	  0.78550	 42.26434	706.87000	 35.40	
  6.795	 41.617	 41.82882	 23.21345	 12.50479	 23.89409	 11.16994	  0.72439	 42.26104	706.87000	 35.40	
  6.792	 55.409	 41.77301	 21.41253	 13.98362	 25.34743	  9.86485	  0.56710	 42.24694	706.96002	 35.30	
  6.787	 69.246	 41.76552	 19.33106	 15.80648	 26.36880	  9.01203	  0.69493	 42.27068	706.96997	 35.30	
  6.800	 83.015	 41.67438	 17.11055	 17.76875	 26.83228	  8.56271	  0.56178	 42.25003	706.91998	 35.30	
  6.800	 96.985	 41.62378	 14.79703	 19.94523	 26.77102	  8.56143	  0.57256	 42.27950	706.97998	 35.30	
  6.787	110.754	 41.54629	 12.66293	 22.06923	 26.09593	  9.02792	  0.42323	 42.25922	706.88000	 35.30	
  6.792	124.591	 41.46954	 10.86245	 24.04442	 24.96914	  9.84974	  0.43961	 42.24305	706.95001	 35.30	
  6.795	138.383	 41.41946	  9.43447	 25.74419	 23.38595	 11.10944	  0.23949	 42.24217	706.98999	 35.20	
  6.808	152.311	 41.38914	  8.36572	 27.07793	 21.43578	 12.72458	  0.26977	 42.24234	706.96002	 35.20	
  6.796	166.229	 41.36348	  7.73957	 27.82740	 19.26776	 14.62278	  0.25049	 42.24922	706.96997	 35.20	
  8.491	168.704	 40.76368	  5.23488	 29.72156	 18.73094	 14.01566	 -0.27913	 42.22934	707.03998	 35.20	
  8.502	157.493	 40.78004	  5.72808	 29.06485	 20.97642	 12.07245	 -0.25870	 42.23948	707.00000	 35.20	
  8.494	146.194	 40.82169	  6.62401	 27.93015	 23.07329	 10.32432	 -0.18630	 42.23874	707.00000	 35.20	
  8.495	135.039	 40.87136	  7.81660	 26.47520	 24.90594	  8.85533	 -0.13552	 42.23255	707.01001	 35.20	
  8.487	123.723	 40.91998	  9.33170	 24.67410	 26.46337	  7.63893	 -0.05079	 42.24100	706.96002	 35.20	
  8.492	112.575	 40.97483	 11.06822	 22.67607	 27.68671	  6.72292	 -0.08225	 42.22813	707.03003	 35.10	
  8.510	101.220	 41.05291	 13.15180	 20.47646	 28.55907	  6.18872	  0.19679	 42.26117	706.96997	 35.10	
  8.500	 90.000	 41.11961	 15.40199	 18.30724	 28.83638	  6.08598	  0.04083	 42.24521	706.90002	 35.10	
  8.510	 78.780	 41.19215	 17.69486	 16.18203	 28.71736	  6.26198	  0.19592	 42.25061	706.90002	 35.10	
  8.492	 67.425	 41.26825	 19.98704	 14.16487	 28.07250	  6.81023	  0.25514	 42.25020	706.94000	 35.10	
  8.487	 56.277	 41.31865	 22.06390	 12.38908	 26.99470	  7.68681	  0.18456	 42.23697	706.96997	 35.10	
  8.495	 44.961	 41.36931	 23.98782	 10.83434	 25.51645	  8.93732	  0.23582	 42.25171	706.91998	 35.10	
  8.494	 33.806	 41.40101	 25.55116	  9.61237	 23.79256	 10.46991	  0.52759	 42.25278	706.96002	 35.10	
  8.502	 22.507	 41.42484	 26.70904	  8.71197	 21.78493	 12.29984	  0.54185	 42.23426	706.97998	 35.00	
  8.491	 11.296	 41.46627	 27.46445	  8.08654	 19.60942	 14.27257	  0.32994	 42.25425	707.00000	 35.00	
  8.500	  0.000	 41.45171	 27.73389	  7.84084	 17.35683	 16.55446	  0.45281	 42.22598	707.00000	 35.00	
  8.491	-11.296	 41.47059	 27.51965	  8.01785	 15.05309	 18.94609	  0.17574	 42.24729	707.00000	 35.00	
  8.502	-22.507	 41.43293	 26.84624	  8.58504	 12.87023	 21.20741	  0.30084	 42.23707	707.06000	 35.00	
  8.494	-33.806	 41.39459	 25.67972	  9.56307	 11.01165	 23.22396	  0.05101	 42.22388	707.03998	 35.00	
  8.495	-44.961	 41.37916	 24.20031	 10.80274	  9.48824	 25.01418	 -0.02812	 42.23808	707.06000	 35.00	
  8.487	-56.277	 41.31513	 22.40391	 12.36126	  8.15194	 26.50795	 -0.01147	 42.25407	707.07001	 34.90	
  8.492	-67.425	 41.24512	 20.33270	 14.16240	  7.19515	 27.58797	  0.01206	 42.25566	707.03998	 34.90	
  8.510	-78.780	 41.15076	 18.04219	 16.20095	  6.58559	 28.26696	 -0.20803	 42.22262	707.03998	 34.90	
  8.500	-90.000	 41.09452	 15.69658	 18.35249	  6.38958	 28.47307	 -0.13373	 42.22808	707.02002	 34.90	
  8.510	-101.220	 41.01757	 13.43619	 20.50206	  6.45309	 28.21922	 -0.26123	 42.23158	707.00000	 34.90	
  8.492	-112.575	 40.97220	 11.33799	 22.71833	  6.96161	 27.43340	 -0.28030	 42.24516	707.00000	 34.90	
  8.487	-123.723	 40.90485	  9.55277	 24.70149	  7.77709	 26.29792	 -0.28374	 42.22856	707.03998	 34.90	
  8.495	-135.039	 40.86224	  7.98158	 26.49682	  8.94019	 24.80346	 -0.28822	 42.23283	706.98999	 34.80	
  8.494	-146.194	 40.81899	  6.71482	 27.96010	 10.39362	 22.95803	 -0.29373	 42.22409	707.04999	 34.80	
  8.502	-157.493	 40.76045	  5.79306	 29.05294	 12.13809	 20.89760	 -0.30145	 42.22651	707.08002	 34.80	
  8.491	-168.704	 40.74549	  5.25394	 29.72048	 14.15849	 18.65418	 -0.27223	 42.20725	707.06000	 34.80	
  8.500	180.000	 40.75904	  5.04274	 29.95706	 16.44004	 16.19904	 -0.27342	 42.23015	706.98999	 34.80	
 10.200	180.000	 39.98653	  2.54710	 31.67776	 15.72415	 15.52262	 -0.64798	 42.18305	706.98999	 34.80	
 10.191	-170.497	 40.04093	  2.72385	 31.51826	 13.49270	 17.93690	 -0.64272	 42.22566	707.00000	 34.80	
 10.210	-161.034	 40.06460	  3.20531	 30.97537	 11.45538	 20.30121	 -0.66239	 42.23831	706.89001	 34.80	
 10.194	-151.526	 40.08550	  3.99239	 29.98716	  9.61386	 22.47555	 -0.67242	 42.22363	706.92999	 34.70	
 10.190	-142.105	 40.11232	  5.02338	 28.70032	  7.96129	 24.47687	 -0.67435	 42.23512	706.84998	 34.70	
 10.215	-132.646	 40.14448	  6.34847	 27.08436	  6.51193	 26.27078	 -0.64145	 42.22010	707.03998	 34.70	
 10.203	-123.092	 40.20339	  7.98408	 25.17770	  5.37479	 27.75971	 -0.63540	 42.22079	706.97998	 34.70	
 10.192	-113.678	 40.25746	  9.80403	 23.15371	  4.60591	 28.89939	 -0.63453	 42.19373	706.97998	 34.70	
 10.208	-104.249	 40.32839	 11.79315	 20.98564	  4.06863	 29.82599	 -0.63579	 42.20924	707.00000	 34.70	
 10.210	-94.801	 40.38318	 13.97185	 18.76786	  3.85913	 30.26317	 -0.61867	 42.20842	707.03003	 34.70	
 10.210	-85.199	 40.47466	 16.33150	 16.58730	  3.96576	 30.28864	 -0.58349	 42.20843	707.06000	 34.70	
 10.208	-75.751	 40.55000	 18.69458	 14.48147	  4.32667	 29.90059	 -0.56023	 42.22082	707.00000	 34.70	
 10.192	-66.322	 40.60945	 20.94027	 12.49741	  5.00177	 29.08453	 -0.54356	 42.20454	707.02002	 34.70	
 10.203	-56.908	 40.68251	 23.01785	 10.68515	  5.90104	 27.98664	 -0.51908	 42.22029	707.03003	 34.60	
 10.215	-47.354	 40.75486	 24.93957	  9.05076	  7.15477	 26.54265	 -0.47125	 42.22604	707.06000	 34.60	
 10.190	-37.895	 40.78975	 26.54402	  7.71672	  8.63772	 24.78884	 -0.39187	 42.21285	707.14001	 34.60	
 10.194	-28.474	 40.83981	 27.89560	  6.64403	 10.30812	 22.82969	 -0.31920	 42.21751	707.07001	 34.60	
 10.210	-18.966	 40.86559	 28.88726	  5.84601	 12.28583	 20.66122	 -0.26680	 42.21704	707.00000	 34.60	
 10.191	 -9.503	 40.90376	 29.45895	  5.42602	 14.51462	 18.34065	 -0.19997	 42.22021	707.01001	 34.60	
 10.200	  0.000	 40.87735	 29.63451	  5.29995	 16.79816	 15.90097	 -0.11025	 42.20405	706.95001	 34.60	
 10.191	  9.503	 40.88474	 29.40051	  5.52474	 19.09994	 13.67731	 -0.05339	 42.23106	706.94000	 34.50	
 10.210	 18.966	 40.83352	 28.76047	  5.96978	 21.34864	 11.61389	 -0.06390	 42.20753	706.98999	 34.50	
 10.194	 28.474	 40.80572	 27.67715	  6.77345	 23.46471	  9.69143	 -0.12336	 42.20477	706.97998	 34.50	
 10.190	 37.895	 40.79003	 26.29457	  7.81954	 25.36410	  8.03037	  0.13052	 42.22766	707.02002	 34.50	
 10.215	 47.354	 40.72071	 24.58024	  9.08556	 27.13557	  6.55772	 -0.21057	 42.20700	706.96997	 34.50	
 10.203	 56.908	 40.65902	 22.59736	 10.64316	 28.59217	  5.32936	 -0.26060	 42.21238	707.08002	 34.50	
 10.192	 66.322	 40.60114	 20.45913	 12.43869	 29.67305	  4.43578	 -0.31147	 42.21775	706.98999	 34.50	
 10.208	 75.751	 40.51989	 18.18848	 14.42336	 30.41136	  3.81847	 -0.36490	 42.21525	706.96002	 34.50	
 10.210	 85.199	 40.45311	 15.84669	 16.55499	 30.72361	  3.54622	 -0.35992	 42.19741	707.01001	 34.50	
 10.210	 94.801	 40.37337	 13.49443	 18.76317	 30.63383	  3.47739	 -0.38566	 42.20976	706.91998	 34.40	
 10.208	104.249	 40.30743	 11.36498	 20.99061	 30.14120	  3.75035	 -0.44696	 42.22599	706.98999	 34.40	
 10.192	113.678	 40.21680	  9.36854	 23.13156	 29.20898	  4.34062	 -0.50524	 42.19590	706.90997	 34.40	
 10.203	123.092	 40.16051	  7.58092	 25.18653	 27.93636	  5.24548	 -0.53204	 42.20435	707.07001	 34.40	
 10.215	132.646	 40.12179	  6.02788	 27.06112	 26.35961	  6.41913	 -0.53352	 42.21455	706.97998	 34.40	
 10.190	142.105	 40.08401	  4.77109	 28.65795	 24.52878	  7.89398	 -0.55640	 42.21133	707.03998	 34.40	
 10.194	151.526	 40.02440	  3.76849	 29.92616	 22.54720	  9.54422	 -0.63348	 42.19403	707.02002	 34.40	
 10.210	161.034	 39.99327	  3.03553	 30.89890	 20.33027	 11.42453	 -0.68195	 42.18835	707.02002	 34.40	
 10.191	170.497	 40.00809	  2.66571	 31.49043	 18.03496	 13.38371	 -0.66808	 42.19718	706.90997	 34.40	
 11.899	171.783	 39.12230	  0.09843	 33.19649	 17.20454	 12.72582	 -1.03273	 42.21465	706.92999	 34.40	
 11.890	163.610	 39.11512	  0.41401	 32.63876	 19.54362	 10.76157	 -1.05546	 42.19381	707.00000	 34.40	
 11.889	155.445	 39.14848	  1.01023	 31.78941	 21.81508	  8.81403	 -1.05739	 42.19899	706.91998	 34.30	
 11.909	147.299	 39.18074	  1.80831	 30.66324	 23.93476	  7.02601	 -1.02200	 42.20517	706.96997	 34.30	
 11.902	139.148	 39.21568	  2.89890	 29.21515	 25.91759	  5.39159	 -0.95958	 42.20939	706.90002	 34.30	
 11.894	130.867	 39.23169	  4.27068	 27.48623	 27.71430	  4.01860	 -0.94735	 42.18713	706.91998	 34.30	
 11.897	122.732	 39.31966	  5.84665	 25.59920	 29.30338	  2.88893	 -0.96570	 42.20886	706.98999	 34.30	
 11.903	114.597	 39.34705	  7.58173	 23.54097	 30.54906	  2.01871	 -0.92450	 42.17440	706.97998	 34.30	
 11.893	106.346	 39.46743	  9.60116	 21.35818	 31.53937	  1.42292	 -0.85004	 42.20636	707.01001	 34.30	
 11.892	 98.155	 39.52462	 11.69551	 19.12038	 32.15158	  1.04561	 -0.80783	 42.18874	706.96002	 34.30	
 11.900	 90.000	 39.61893	 13.90393	 16.92808	 32.45402	  0.93784	 -0.78917	 42.21671	706.96002	 34.30	
 11.892	 81.845	 39.70134	 16.24501	 14.78451	 32.34317	  1.13939	 -0.80030	 42.21540	706.89001	 34.20	
 11.893	 73.654	 39.77460	 18.61304	 12.68724	 31.90637	  1.52789	 -0.79774	 42.20399	706.98999	 34.20	
 11.903	 65.403	 39.83433	 20.89102	 10.69567	 31.13323	  2.13150	 -0.74962	 42.20346	707.03003	 34.20	
 11.897	 57.268	 39.89729	 23.04967	  8.87400	 30.04600	  2.98475	 -0.67594	 42.21807	707.07001	 34.20	
 11.894	 49.133	 39.94513	 25.05474	  7.29331	 28.63253	  4.10936	 -0.61277	 42.20027	707.02002	 34.20	
 11.902	 40.852	 40.03559	 26.90780	  5.90103	 26.90997	  5.50140	 -0.57946	 42.22854	706.98999	 34.20	
 11.909	 32.701	 40.05885	 28.44099	  4.82697	 24.97448	  7.13294	 -0.53249	 42.20834	706.95001	 34.20	
 11.889	 24.555	 40.07327	 29.67510	  4.00182	 22.92795	  8.95353	 -0.46791	 42.18838	707.00000	 34.20	
 11.890	 16.390	 40.12259	 30.62070	  3.38144	 20.74859	 10.96920	 -0.42513	 42.18650	707.09003	 34.20	
 11.899	  8.217	 40.14207	 31.20297	  2.95453	 18.44974	 13.03034	 -0.43834	 42.18622	707.13000	 34.20	
 11.900	  0.000	 40.14605	 31.43421	  2.74960	 16.11279	 15.16590	 -0.52088	 42.20259	707.09998	 34.20	
 11.899	 -8.217	 40.15776	 31.28881	  2.86042	 13.81454	 17.65069	 -0.60283	 42.19675	707.14001	 34.20	
 11.890	-16.390	 40.15311	 30.77657	  3.21925	 11.62398	 20.02316	 -0.65496	 42.20704	706.97998	 34.20	
 11.889	-24.555	 40.11110	 29.91571	  3.85162	  9.67285	 22.20391	 -0.66562	 42.18923	707.03003	 34.20	
 11.909	-32.701	 40.07428	 28.74560	  4.73523	  7.83134	 24.33857	 -0.70970	 42.20877	707.07001	 34.20	
 11.902	-40.852	 40.02428	 27.24316	  5.90110	  6.21640	 26.23275	 -0.76782	 42.19334	707.09003	 34.20	
 11.894	-49.133	 39.99195	 25.49959	  7.31721	  4.80058	 27.89066	 -0.84973	 42.19846	707.14001	 34.10	
 11.897	-57.268	 39.91935	 23.55351	  8.93509	  3.63690	 29.33259	 -0.86471	 42.18765	707.02002	 34.10	
 11.903	-65.403	 39.83987	 21.48998	 10.70834	  2.64639	 30.54580	 -0.86252	 42.19334	707.01001	 34.10	
 11.893	-73.654	 39.77583	 19.18390	 12.70640	  1.96320	 31.42350	 -0.82234	 42.20536	707.00000	 34.10	
 11.892	-81.845	 39.69075	 16.80522	 14.80202	  1.52697	 31.92613	 -0.82660	 42.19208	707.10999	 34.10	
 11.900	-90.000	 39.60394	 14.44379	 16.92599	  1.28785	 32.07749	 -0.85968	 42.17987	707.03003	 34.10	
