FileType=PCF
NHL=14
Date=03/13/19	11:13:17
Facility=APL
Serial=16071-4
Customer=NASA
NP=6
Mach=0.450000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
 10.210	-94.801	 88.85799	 37.06110	 38.26800	 13.93259	 65.84673	 -1.02546	 91.96712	711.54999	 43.00	
 10.210	-85.199	 88.72046	 41.77503	 33.75742	 13.82377	 65.87769	 -1.03960	 91.99455	711.59998	 43.00	
 10.208	-75.751	 88.52269	 46.44530	 28.81834	 14.17654	 65.04218	 -1.02670	 91.94612	711.54999	 43.00	
 10.192	-66.322	 88.36061	 51.02451	 24.22994	 15.19441	 63.37029	 -1.40366	 91.93253	711.57001	 43.00	
 10.203	-56.908	 88.21586	 55.25537	 20.41011	 16.91662	 61.01323	 -1.37561	 91.95667	711.57001	 43.00	
 10.215	-47.354	 88.00354	 59.36138	 16.97577	 19.11109	 57.83340	 -1.24064	 91.96947	711.59003	 43.10	
 10.190	-37.895	 87.86035	 62.84892	 14.18209	 22.00679	 53.61681	 -1.13097	 92.00063	711.59998	 43.10	
 10.194	-28.474	 87.61549	 65.64221	 11.81898	 25.35797	 49.03436	 -1.00490	 91.94230	711.57001	 43.10	
 10.210	-18.966	 87.41479	 67.75031	  9.85667	 29.15919	 44.28469	 -0.78796	 91.93700	711.56000	 43.10	
 10.191	 -9.503	 87.27534	 68.97897	  8.63163	 33.45469	 40.07365	 -0.31109	 91.93549	711.62000	 43.20	
 10.200	  0.000	 87.13184	 69.44320	  8.05434	 37.99330	 35.35488	  0.05527	 91.94006	711.53003	 43.20	
 10.191	  9.503	 86.99348	 68.97169	  8.38240	 42.39195	 30.83576	 -0.40246	 91.92893	711.46997	 43.20	
 10.210	 18.966	 86.90430	 67.77010	  9.19230	 46.62797	 26.56851	 -0.51461	 91.94393	711.48999	 43.30	
 10.194	 28.474	 86.92268	 65.72014	 10.68611	 51.27140	 22.71349	 -0.50349	 91.99471	711.53003	 43.30	
 10.190	 37.895	 86.96695	 62.89550	 12.80274	 55.68356	 19.40261	 -0.45823	 91.99101	711.53998	 43.30	
 10.215	 47.354	 86.88668	 59.35554	 15.27826	 59.89296	 16.33790	 -0.52395	 91.92355	711.48999	 43.30	
 10.203	 56.908	 86.98900	 55.32891	 18.43342	 63.22365	 13.93779	 -0.67400	 92.00975	711.52002	 43.40	
 10.192	 66.322	 86.98355	 51.02013	 22.03677	 65.77602	 11.93033	 -0.80758	 91.92139	711.42999	 43.40	
 10.208	 75.751	 87.07243	 46.46501	 26.21120	 67.68083	 10.59749	 -0.86438	 91.95320	711.50000	 43.40	
 10.210	 85.199	 87.18137	 41.71709	 30.77565	 68.74941	  9.92810	 -0.34805	 91.94213	711.53998	 43.40	
 10.210	 94.801	 87.34055	 37.02155	 35.66672	 68.98866	  9.86739	 -0.26827	 91.94835	711.60999	 43.40	
 10.208	104.249	 87.47692	 32.53304	 40.36386	 68.37585	 10.38898	 -1.08311	 91.91354	711.54999	 43.50	
 10.192	113.678	 87.69977	 28.22624	 45.18837	 66.99153	 11.65915	 -0.77236	 91.95090	711.48999	 43.50	
 10.203	123.092	 87.94106	 24.43865	 49.75046	 64.81551	 13.57251	 -1.18923	 91.97664	711.54999	 43.50	
 10.215	132.646	 88.13189	 21.10979	 53.96857	 61.89777	 15.94012	 -0.67949	 91.99854	711.47998	 43.50	
 10.190	142.105	 88.30620	 18.36305	 57.95465	 58.29504	 18.84081	 -0.95128	 91.98250	711.59003	 43.50	
 10.194	151.526	 88.44282	 16.10022	 61.05368	 53.87832	 22.09409	 -1.35600	 91.97536	711.48999	 43.50	
 10.210	161.034	 88.59743	 14.41145	 63.49210	 49.34714	 25.97710	 -0.95484	 91.94930	711.59998	 43.50	
 10.191	170.497	 88.81309	 13.51719	 65.02895	 44.65597	 30.39408	 -0.99006	 91.98820	711.50000	 43.50	
 11.899	171.783	 87.19637	  7.96670	 68.67389	 43.69980	 28.80622	 -2.39591	 91.99757	711.45001	 43.60	
 11.890	163.610	 87.05834	  8.95728	 67.34842	 48.11058	 24.48738	 -2.40488	 91.99106	711.51001	 43.60	
 11.889	155.445	 86.86929	 10.32091	 65.26933	 52.66153	 20.50221	 -2.47121	 91.97507	711.42999	 43.60	
 11.909	147.299	 86.66466	 12.21003	 62.45160	 57.24078	 17.00097	 -2.41507	 91.95996	711.53003	 43.60	
 11.902	139.148	 86.46092	 14.58758	 59.01738	 61.28392	 13.82933	 -2.30116	 91.94726	711.41998	 43.60	
 11.894	130.867	 86.29456	 17.56681	 54.83340	 64.76566	 11.08511	 -2.21721	 91.93716	711.42999	 43.60	
 11.897	122.732	 86.14156	 20.94663	 50.53360	 67.69032	  8.75581	 -2.15475	 91.95084	711.40002	 43.70	
 11.903	114.597	 85.95982	 24.54411	 46.00467	 69.84009	  6.98800	 -2.15286	 91.97259	711.41998	 43.70	
 11.893	106.346	 85.79398	 28.72346	 41.14706	 71.19449	  5.73568	 -2.08197	 91.96703	711.45001	 43.70	
 11.892	 98.155	 85.66322	 33.33137	 36.34858	 72.14692	  4.94474	 -1.97923	 91.99973	711.46997	 43.70	
 11.900	 90.000	 85.44427	 37.90435	 31.43476	 72.31060	  4.55286	 -1.46230	 91.96818	711.44000	 43.70	
 11.892	 81.845	 85.25263	 42.58498	 26.77640	 71.56551	  5.00514	 -1.79269	 91.91906	711.42999	 43.70	
 11.893	 73.654	 85.18459	 47.37238	 22.36029	 70.49117	  5.97497	 -1.79087	 91.98621	711.53003	 43.80	
 11.903	 65.403	 85.08772	 52.00378	 18.27814	 68.50099	  7.32145	 -1.75526	 91.97677	711.37000	 43.80	
 11.897	 57.268	 85.00363	 56.29189	 14.78375	 65.87348	  9.12893	 -1.65457	 91.97798	711.41998	 43.80	
 11.894	 49.133	 84.93719	 60.41416	 11.59142	 62.67363	 11.48237	 -1.43299	 91.98409	711.57001	 43.80	
 11.902	 40.852	 84.92984	 64.10188	  8.29739	 58.74508	 14.28619	 -1.34472	 91.96347	711.41998	 43.80	
 11.909	 32.701	 84.98493	 67.23031	  6.22896	 54.16242	 17.53897	 -1.35750	 92.00434	711.57001	 43.80	
 11.889	 24.555	 84.96095	 69.57248	  4.70480	 49.73928	 21.11354	 -1.41374	 91.95766	711.64001	 43.80	
 11.890	 16.390	 84.97814	 71.39278	  3.61484	 44.95698	 25.16299	 -1.41899	 91.97176	711.52002	 43.80	
 11.899	  8.217	 85.00523	 72.53010	  2.92345	 40.79785	 29.40955	 -1.44871	 91.92702	711.57001	 43.90	
 11.900	  0.000	 85.18454	 72.90720	  2.85246	 36.25885	 33.89868	 -1.15441	 91.92510	711.51001	 43.90	
 11.899	 -8.217	 85.33182	 72.50498	  3.31398	 31.78773	 38.72688	 -1.61932	 91.91227	711.53003	 43.90	
 11.890	-16.390	 85.49735	 71.33045	  4.21989	 27.57208	 43.30679	 -1.73829	 91.94498	711.48999	 43.90	
 11.889	-24.555	 85.67854	 69.52057	  5.72486	 23.74712	 47.69960	 -1.84794	 91.92574	711.48999	 44.00	
 11.909	-32.701	 85.82478	 67.15348	  7.77462	 20.05428	 52.26736	 -1.97128	 91.94153	711.51001	 44.00	
 11.902	-40.852	 86.02088	 64.09473	 10.35631	 16.88343	 56.84641	 -1.96393	 91.95618	711.41998	 44.00	
 11.894	-49.133	 86.22070	 60.32262	 13.61405	 14.23452	 60.73051	 -1.97604	 91.95789	711.40997	 44.00	
 11.897	-57.268	 86.43947	 56.16605	 17.23619	 12.21876	 63.79005	 -2.07566	 91.91563	711.47998	 44.00	
 11.903	-65.403	 86.57304	 51.87268	 21.08338	 10.50317	 66.34010	 -2.13895	 91.92994	711.53003	 44.00	
 11.893	-73.654	 86.73346	 47.25269	 25.31878	  9.39997	 68.17440	 -2.18399	 91.90708	711.47998	 44.00	
 11.892	-81.845	 86.88474	 42.47932	 29.96626	  8.81074	 69.27888	 -2.07178	 91.89147	711.48999	 44.00	
 11.900	-90.000	 87.01266	 37.76140	 34.69318	  8.63195	 69.65972	 -1.77647	 91.89466	711.46002	 44.00	
 11.892	-98.155	 87.22950	 33.37406	 39.25319	  9.12769	 69.26762	 -1.88094	 91.93708	711.46002	 44.00	
 11.893	-106.346	 87.31357	 28.79975	 44.20317	 10.10938	 68.07516	 -2.19628	 91.89645	711.60999	 44.00	
 11.903	-114.597	 87.41645	 24.54096	 48.95921	 11.60536	 66.11162	 -2.22830	 91.91026	711.51001	 44.00	
 11.897	-122.732	 87.50361	 20.95357	 53.29178	 13.69688	 63.48801	 -2.22854	 91.89394	711.45001	 44.10	
 11.894	-130.867	 87.54527	 17.60723	 57.49025	 16.11856	 60.28855	 -2.05611	 91.90969	711.46002	 44.10	
 11.902	-139.148	 87.56378	 14.58014	 61.23632	 19.07128	 56.46096	 -2.13480	 91.88029	711.58002	 44.10	
 11.909	-147.299	 87.56644	 12.26851	 64.31337	 22.52250	 51.81396	 -2.23577	 91.91035	711.46002	 44.10	
 11.889	-155.445	 87.50427	 10.42851	 66.55074	 26.25414	 47.26137	 -2.33641	 91.88360	711.58002	 44.20	
 11.890	-163.610	 87.45837	  8.97318	 68.18323	 30.25972	 42.76137	 -2.40333	 91.89725	711.54999	 44.20	
 11.899	-171.783	 87.35983	  8.09187	 69.09699	 34.68047	 38.10007	 -1.87581	 91.90117	711.48999	 44.20	
 11.900	180.000	 87.25749	  7.75669	 69.20061	 39.19939	 33.28777	 -1.87161	 91.88102	711.41998	 44.20	
 13.600	180.000	 85.33018	  2.49205	 72.79210	 37.70024	 31.49142	 -2.94568	 91.88940	711.56000	 44.20	
 13.608	-172.853	 85.41809	  2.54373	 72.72514	 33.17488	 36.18683	 -2.77415	 91.90456	711.56000	 44.20	
 13.611	-165.583	 85.56654	  3.33424	 71.95462	 28.77407	 41.11177	 -2.90823	 91.94561	711.52002	 44.20	
 13.601	-158.353	 85.64734	  4.60438	 70.34131	 24.79271	 45.53082	 -2.77381	 91.90961	711.47998	 44.20	
 13.609	-151.210	 85.69826	  6.17916	 68.31843	 20.91277	 50.30121	 -2.58890	 91.91768	711.51001	 44.30	
 13.611	-143.999	 85.71231	  8.22555	 65.68111	 17.31186	 54.88986	 -2.47401	 91.91244	711.57001	 44.30	
 13.601	-136.825	 85.75590	 10.76206	 62.45274	 14.17993	 59.27541	 -2.37653	 91.90028	711.41998	 44.30	
 13.596	-129.640	 85.71972	 13.76078	 58.64132	 11.41181	 62.87949	 -2.39082	 91.90298	711.41998	 44.30	
 13.611	-122.431	 85.59475	 17.19495	 54.26188	  8.98174	 66.15479	 -2.47781	 91.85773	711.39001	 44.30	
 13.604	-115.211	 85.51355	 20.94472	 49.84109	  6.99559	 68.91888	 -2.44318	 91.89255	711.37000	 44.30	
 13.595	-108.042	 85.41197	 24.86898	 45.14861	  5.46597	 70.92729	 -2.43356	 91.88112	711.51001	 44.30	
 13.607	-100.793	 85.30035	 29.20735	 40.22444	  4.31572	 72.11878	 -2.36055	 91.91337	711.53003	 44.30	
 13.601	-93.617	 85.07734	 33.75272	 35.52677	  3.56410	 72.89905	 -2.25682	 91.89332	711.46002	 44.30	
 13.601	-86.383	 84.90379	 38.22568	 30.69977	  3.32081	 72.90571	 -2.34385	 91.88688	711.50000	 44.30	
 13.607	-79.207	 84.71788	 42.92610	 26.01522	  3.53821	 72.22254	 -2.47452	 91.88527	711.41998	 44.30	
 13.595	-71.958	 84.56517	 47.77299	 21.55404	  4.27710	 71.11007	 -2.52198	 91.89969	711.45001	 44.30	
 13.604	-64.789	 84.40723	 52.37155	 17.40851	  5.46482	 69.19169	 -2.47610	 91.90416	711.48999	 44.30	
 13.611	-57.569	 84.29811	 56.79058	 13.44216	  7.10584	 66.64588	 -2.43003	 91.92001	711.48999	 44.40	
 13.596	-50.360	 84.11063	 61.05527	  9.65618	  9.26662	 63.44942	 -2.41659	 91.93568	711.34003	 44.40	
 13.601	-43.175	 83.90030	 64.84738	  6.14701	 11.67556	 59.82967	 -2.45394	 91.95770	711.35999	 44.40	
 13.611	-36.001	 83.63066	 68.13959	  3.71627	 14.56825	 55.35463	 -2.52907	 91.92067	711.41998	 44.40	
 13.609	-28.790	 83.45019	 70.88984	  1.82084	 18.11107	 50.76509	 -2.55051	 91.89577	711.37000	 44.40	
 13.601	-21.647	 83.23988	 73.06895	  0.13445	 21.96397	 45.94318	 -2.49816	 91.87141	711.48999	 44.40	
 13.611	-14.417	 83.00473	 74.77663	 -1.22611	 25.94734	 41.67683	 -2.38454	 91.86602	711.46997	 44.40	
 13.608	 -7.147	 82.85087	 75.80513	 -2.03492	 30.22556	 36.75742	 -2.27593	 91.86259	711.40997	 44.40	
 13.600	  0.000	 82.67714	 76.08621	 -1.99874	 34.52892	 32.11679	 -2.22886	 91.83380	711.53998	 44.40	
 13.608	  7.147	 82.54132	 75.80993	 -1.89892	 38.93860	 27.86005	 -2.24079	 91.86623	711.51001	 44.40	
 13.611	 14.417	 82.39581	 74.80697	 -1.58735	 43.46239	 23.38127	 -2.29003	 91.86472	711.41998	 44.50	
 13.601	 21.647	 82.33624	 73.10103	 -0.83328	 47.87447	 19.19034	 -2.28275	 91.82919	711.45001	 44.50	
 13.609	 28.790	 82.40382	 70.96925	  0.41600	 52.56388	 15.31511	 -2.27992	 91.92359	711.45001	 44.50	
 13.611	 36.001	 82.34151	 68.15268	  2.15664	 56.95124	 11.72211	 -2.29194	 91.85762	711.51001	 44.50	
 13.601	 43.175	 82.35120	 64.87798	  4.27037	 61.40928	  8.34220	 -2.32412	 91.90405	711.38000	 44.50	
 13.596	 50.360	 82.31750	 61.06581	  6.92330	 65.05669	  5.30871	 -2.43211	 91.82092	711.48999	 44.50	
