FileType=PCF
NHL=14
Date=03/13/19	13:13:14
Facility=APL
Serial=16071-4
Customer=NASA
NP=6
Mach=0.300000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 42.31644	 19.57227	 17.31340	 19.67870	 18.01381	  1.05491	 42.26289	711.28003	 28.50	
  1.691	128.401	 42.30389	 18.15860	 18.57682	 21.01639	 16.13730	  1.00371	 42.27026	710.59998	 28.60	
  1.692	 77.194	 42.30744	 20.03414	 16.74016	 21.41700	 15.75093	  1.07317	 42.28716	710.62000	 28.60	
  1.699	 26.182	 42.30893	 21.59210	 15.40130	 20.40074	 16.90294	  1.09761	 42.29490	711.34998	 28.70	
  1.699	-26.182	 42.35026	 21.58633	 15.47741	 18.57006	 18.96431	  1.06287	 42.32511	711.41998	 28.70	
  1.692	-77.194	 42.34465	 19.99887	 16.89445	 17.45362	 20.17426	  0.99385	 42.31404	710.65002	 28.80	
  1.691	-128.401	 42.32492	 18.12617	 18.80119	 17.93682	 19.72483	  0.94948	 42.27081	711.46997	 28.80	
  1.700	180.000	 42.36168	 17.36171	 19.62036	 19.71150	 17.95627	  0.95308	 42.32242	710.66998	 28.90	
  3.400	180.000	 42.33143	 15.05130	 21.92979	 19.65034	 17.74676	  0.78674	 42.32222	711.28003	 28.90	
  3.388	-152.325	 42.33910	 15.51206	 21.49124	 17.49967	 19.86919	  0.77871	 42.33479	711.39001	 29.00	
  3.397	-124.529	 42.36675	 16.82297	 20.00670	 15.94387	 21.21137	  0.78752	 42.34712	711.40997	 29.00	
  3.399	-96.763	 42.34959	 18.76287	 17.84717	 15.14084	 22.05460	  0.81671	 42.34303	711.32001	 29.10	
  3.394	-69.283	 42.32232	 20.88337	 15.87933	 15.28585	 21.78625	  0.87247	 42.33007	711.28003	 29.10	
  3.400	-41.398	 42.26490	 22.77828	 14.10444	 16.35874	 20.77741	  0.95645	 42.31772	711.29999	 29.10	
  3.401	-14.021	 42.24174	 23.89568	 13.04769	 18.14444	 18.89073	  1.01567	 42.33834	711.34998	 29.20	
  3.401	 14.021	 42.21027	 23.91523	 12.98642	 20.27054	 16.64580	  1.06818	 42.34308	711.32001	 29.20	
  3.400	 41.398	 42.23424	 22.87239	 13.84944	 21.90821	 14.84070	  1.08632	 42.37591	711.34003	 29.30	
  3.394	 69.283	 42.22905	 20.98091	 15.47896	 23.36949	 13.63788	  1.03459	 42.34267	711.27002	 29.30	
  3.399	 96.763	 42.24252	 18.84138	 17.41589	 23.73969	 13.39068	  0.98019	 42.31678	711.38000	 29.40	
  3.397	124.529	 42.32041	 16.91746	 19.59621	 23.03184	 14.09130	  0.89587	 42.36546	711.40997	 29.40	
  3.388	152.325	 42.34211	 15.55523	 21.24566	 21.35724	 15.63143	  0.82112	 42.35081	711.34003	 29.40	
  5.099	161.165	 42.19688	 13.02950	 23.60909	 21.26993	 15.22605	  0.57939	 42.36168	711.38000	 29.50	
  5.109	142.013	 42.13519	 14.00201	 22.32546	 23.33381	 13.31961	  0.63872	 42.37461	711.34998	 29.50	
  5.095	123.033	 42.07677	 15.55753	 20.44190	 24.89147	 11.94527	  0.72696	 42.36752	711.12000	 29.60	
  5.105	104.191	 42.01828	 17.46687	 18.21260	 25.73427	 11.16956	  0.78799	 42.35303	711.22998	 29.60	
  5.093	 85.207	 41.98091	 19.64870	 16.07854	 25.82046	 11.02171	  0.86396	 42.38294	710.95001	 29.70	
  5.104	 66.290	 41.93813	 21.84826	 14.04688	 25.11506	 11.50039	  0.92417	 42.38200	711.02002	 29.70	
  5.094	 47.331	 41.93540	 23.84642	 12.31069	 23.68210	 12.66783	  0.96886	 42.40220	711.29999	 29.70	
  5.089	 28.397	 41.92040	 25.27579	 11.14751	 21.74899	 14.32893	  0.98893	 42.38789	710.58002	 29.80	
  5.096	  9.576	 41.94280	 26.05578	 10.57420	 19.91921	 16.35920	  0.96834	 42.37373	711.21002	 29.80	
  5.096	 -9.576	 41.98309	 26.01484	 10.65312	 17.68411	 18.67953	  0.91634	 42.37720	710.59998	 29.90	
  5.089	-28.397	 42.04445	 25.20883	 11.45070	 15.78247	 20.84774	  0.83793	 42.37699	711.32001	 29.90	
  5.094	-47.331	 42.12077	 23.76261	 12.78454	 14.19660	 22.35641	  0.75919	 42.39764	711.34998	 29.90	
  5.104	-66.290	 42.17871	 21.77446	 14.61254	 13.21450	 23.66804	  0.67182	 42.38583	711.21002	 30.00	
  5.093	-85.207	 42.23822	 19.57599	 16.64335	 12.82809	 24.26865	  0.61155	 42.38940	711.29999	 30.00	
  5.105	-104.191	 42.27119	 17.36542	 18.83128	 13.05760	 24.06789	  0.55712	 42.39110	711.27002	 30.10	
  5.095	-123.033	 42.29655	 15.46420	 21.04071	 13.92933	 23.03577	  0.52784	 42.38974	711.17999	 30.10	
  5.109	-142.013	 42.29097	 13.93305	 22.79162	 15.34702	 21.29108	  0.53372	 42.37925	711.28998	 30.10	
  5.099	-161.165	 42.31167	 12.99533	 23.90278	 17.28829	 19.65386	  0.53109	 42.40620	711.28998	 30.10	
  5.100	180.000	 42.28112	 12.70317	 24.15832	 19.55842	 17.39922	  0.55486	 42.40115	711.21997	 30.20	
  6.800	180.000	 41.99635	 10.26118	 26.22286	 19.26835	 16.89373	  0.25331	 42.42152	711.32001	 30.20	
  6.796	-166.229	 42.02466	 10.42596	 26.06483	 17.03469	 19.19298	  0.23350	 42.41443	710.54999	 30.20	
  6.808	-152.311	 42.05213	 11.10069	 25.31867	 15.07832	 21.33219	  0.23232	 42.43220	711.28003	 30.30	
  6.795	-138.383	 42.05111	 12.23215	 24.00282	 13.38884	 22.89509	  0.22718	 42.42422	711.31000	 30.30	
  6.792	-124.591	 42.05707	 13.70629	 22.26569	 12.08182	 24.49687	  0.21403	 42.43219	711.00000	 30.30	
  6.787	-110.754	 42.02630	 15.51254	 20.19376	 11.10630	 25.70364	  0.22862	 42.43361	710.62000	 30.40	
  6.800	-96.985	 41.96960	 17.51848	 17.95226	 10.54780	 26.30013	  0.25381	 42.40602	710.83002	 30.40	
  6.800	-83.015	 41.94788	 19.71527	 15.88084	 10.44483	 26.34048	  0.30358	 42.44056	710.53003	 30.40	
  6.787	-69.246	 41.89070	 21.86907	 13.88034	 10.87134	 25.75685	  0.35565	 42.43389	710.52002	 30.50	
  6.792	-55.409	 41.82099	 23.90745	 12.01608	 11.66997	 24.60922	  0.29210	 42.42557	711.25000	 30.50	
  6.795	-41.617	 41.74984	 25.62306	 10.45331	 12.86396	 23.04710	  0.48890	 42.44189	710.47998	 30.50	
  6.808	-27.689	 41.67121	 26.97404	  9.20626	 14.39283	 21.47685	  0.47220	 42.43110	710.50000	 30.60	
