FileType=PCF
NHL=14
Date=03/15/19	16:15:30
Facility=APL
Serial=16071-3
Customer=NASA
NP=6
Mach=0.450000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 91.64030	 39.00071	 41.22033	 41.32246	 38.85215	  2.11683	 91.62628	702.03003	 39.40	
  1.691	128.401	 91.58353	 35.89598	 44.11382	 44.82965	 34.84285	  2.04497	 91.62225	702.03003	 39.50	
  1.692	 77.194	 91.65026	 39.84590	 39.96495	 45.77279	 34.11486	  2.16196	 91.66393	701.95001	 39.60	
  1.699	 26.182	 91.68539	 43.27929	 36.69964	 43.32941	 36.56775	  2.19290	 91.68956	701.91998	 39.60	
  1.699	-26.182	 91.75431	 43.44510	 36.76419	 39.14140	 41.01218	  2.13231	 91.72205	701.97998	 39.70	
  1.692	-77.194	 91.72149	 40.11175	 40.13580	 36.53285	 43.78748	  2.01965	 91.69391	701.97998	 39.70	
  1.691	-128.401	 91.71114	 36.16739	 44.27020	 37.46418	 42.78052	  1.93070	 91.73332	701.78998	 39.80	
  1.700	180.000	 91.69695	 34.16785	 46.10760	 41.25961	 38.67693	  1.93460	 91.74649	701.91998	 39.80	
  3.400	180.000	 91.46845	 28.87152	 50.77830	 40.81422	 38.29861	  1.65045	 91.74413	701.95001	 39.90	
  3.388	-152.325	 91.54504	 30.11429	 49.66353	 36.38008	 43.23841	  1.60483	 91.79771	701.92999	 39.90	
  3.397	-124.529	 91.53294	 33.32107	 46.47441	 32.91985	 46.92217	  1.62279	 91.72104	701.81000	 40.00	
  3.399	-96.763	 91.67503	 37.75170	 42.12490	 32.02180	 48.64747	  1.69251	 91.81908	701.90997	 40.00	
  3.394	-69.283	 91.66661	 42.37331	 37.38687	 31.98860	 47.95854	  1.78725	 91.74578	701.96002	 40.10	
  3.400	-41.398	 91.71736	 46.37968	 33.66585	 34.53455	 45.22610	  1.93565	 91.77539	701.90997	 40.10	
  3.401	-14.021	 91.76418	 48.54050	 31.52313	 38.69775	 40.83618	  2.05919	 91.78265	701.84003	 40.10	
  3.401	 14.021	 91.75582	 48.42255	 31.49071	 43.42492	 35.93843	  2.13422	 91.80830	701.88000	 40.20	
  3.400	 41.398	 91.70572	 46.02632	 33.54184	 47.44064	 31.88955	  2.16054	 91.81423	701.87000	 40.20	
  3.394	 69.283	 91.66322	 41.89103	 37.23308	 49.96662	 29.47815	  2.11702	 91.81244	701.92999	 40.30	
  3.399	 96.763	 91.65401	 37.26165	 41.93876	 50.39042	 29.06533	  2.01324	 91.84017	701.84003	 40.30	
  3.397	124.529	 91.58637	 32.95166	 46.44305	 48.57549	 30.65600	  1.87063	 91.83566	701.90002	 40.40	
  3.388	152.325	 91.57282	 29.90541	 49.65846	 45.07982	 34.11019	  1.73203	 91.86267	701.91998	 40.40	
  5.099	161.165	 90.99241	 24.17826	 54.45826	 44.58856	 33.38331	  1.26796	 91.81101	701.94000	 40.40	
  5.109	142.013	 91.01643	 26.39079	 51.96858	 48.92596	 29.02091	  1.38277	 91.83748	701.90002	 40.50	
  5.095	123.033	 91.07828	 29.85790	 48.18865	 52.36315	 25.95930	  1.53180	 91.82232	701.92999	 40.50	
  5.105	104.191	 91.16361	 34.31168	 43.71906	 54.61646	 24.21482	  1.67730	 91.85577	701.98999	 40.60	
  5.093	 85.207	 91.26227	 39.00630	 38.81778	 55.07615	 23.95480	  1.78765	 91.89591	701.91998	 40.60	
  5.104	 66.290	 91.32362	 43.78322	 34.37473	 53.65543	 25.00940	  1.87704	 91.88431	701.90002	 40.60	
  5.094	 47.331	 91.37753	 48.10084	 30.38560	 50.90196	 27.51621	  1.90811	 91.88370	701.95001	 40.70	
  5.089	 28.397	 91.46906	 51.37333	 27.36852	 47.10870	 31.25704	  1.93171	 91.90828	702.04999	 40.70	
  5.096	  9.576	 91.50419	 53.13297	 25.96849	 42.67755	 35.67034	  1.88409	 91.89969	701.95001	 40.70	
  5.096	 -9.576	 91.54367	 53.26534	 26.03076	 37.83278	 40.67297	  1.80061	 91.90083	701.98999	 40.70	
  5.089	-28.397	 91.57255	 51.70657	 27.58241	 33.66697	 45.40912	  1.67943	 91.94712	702.03998	 40.80	
  5.094	-47.331	 91.52566	 48.65691	 30.65559	 30.56037	 49.23524	  1.50830	 91.91891	701.95001	 40.80	
