FileType=PCF
NHL=14
Date=03/15/19	14:28:03
Facility=APL
Serial=16071-3
Customer=NASA
NP=6
Mach=0.230000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 25.64013	 10.55468	 11.13903	 11.09340	 10.62450	  0.66699	 25.69238	702.90997	 23.70	
  1.691	128.401	 25.63446	  9.68702	 11.92396	 12.10694	  9.48856	  0.64387	 25.69403	702.94000	 23.70	
  1.692	 77.194	 25.63982	 10.80976	 10.78721	 12.37722	  9.22017	  0.67712	 25.69879	702.95001	 23.70	
  1.699	 26.182	 25.64773	 11.74822	  9.90944	 11.67834	  9.97252	  0.69346	 25.68954	703.03003	 23.70	
  1.699	-26.182	 25.65438	 11.78925	  9.93602	 10.47901	 11.25115	  0.66123	 25.69020	703.04999	 23.80	
  1.692	-77.194	 25.64422	 10.83477	 10.85504	  9.73031	 12.00621	  0.62447	 25.69155	702.97998	 23.80	
  1.691	-128.401	 25.64686	  9.71713	 11.98056	 10.00125	 11.71084	  0.60318	 25.70472	702.98999	 23.80	
  1.700	180.000	 25.63406	  9.19212	 12.48567	 11.05450	 10.58374	  0.61157	 25.69760	703.15002	 23.80	
  3.400	180.000	 25.58518	  7.79695	 13.80476	 10.93400	 10.51501	  0.51335	 25.71899	703.07001	 23.80	
  3.388	-152.325	 25.59273	  8.10724	 13.51252	  9.68594	 11.83480	  0.51028	 25.71973	703.03998	 23.80	
  3.397	-124.529	 25.60332	  8.96213	 12.62109	  8.73895	 12.82740	  0.50935	 25.72411	702.90997	 23.80	
  3.399	-96.763	 25.61589	 10.15378	 11.37923	  8.31120	 13.34947	  0.52657	 25.71470	703.03003	 23.90	
  3.394	-69.283	 25.63839	 11.43656	 10.14070	  8.46550	 13.21198	  0.56272	 25.71808	702.96002	 23.90	
  3.400	-41.398	 25.65199	 12.57708	  9.06357	  9.20532	 12.41732	  0.59988	 25.72387	703.03998	 23.90	
  3.401	-14.021	 25.65825	 13.22187	  8.46201	 10.34895	 11.25206	  0.63857	 25.72736	703.00000	 23.90	
  3.401	 14.021	 25.64486	 13.19589	  8.42110	 11.64863	  9.85785	  0.66481	 25.72579	703.01001	 23.90	
  3.400	 41.398	 25.64031	 12.52116	  8.99701	 12.79467	  8.65623	  0.65890	 25.71357	702.90002	 24.00	
  3.394	 69.283	 25.64549	 11.37592	 10.03873	 13.59198	  7.90739	  0.66110	 25.75159	702.87000	 24.00	
  3.399	 96.763	 25.61650	 10.08394	 11.28247	 13.73262	  7.74584	  0.62097	 25.72806	702.96997	 24.00	
  3.397	124.529	 25.60277	  8.89029	 12.54939	 13.21702	  8.19011	  0.57687	 25.73172	702.90997	 24.00	
  3.388	152.325	 25.59978	  8.07444	 13.46787	 12.18823	  9.18633	  0.53862	 25.73555	702.94000	 24.00	
  5.099	161.165	 25.43425	  6.49871	 14.86452	 12.05081	  8.94686	  0.39740	 25.72887	702.91998	 24.10	
  5.109	142.013	 25.44291	  7.08803	 14.16412	 13.31845	  7.76068	  0.41207	 25.73058	703.00000	 24.10	
  5.095	123.033	 25.45245	  8.02244	 13.07592	 14.33701	  6.87277	  0.46968	 25.71417	702.94000	 24.10	
  5.105	104.191	 25.47774	  9.22780	 11.80376	 14.93912	  6.40542	  0.50111	 25.71900	703.01001	 24.10	
  5.093	 85.207	 25.50785	 10.55104	 10.45211	 15.11520	  6.30066	  0.53574	 25.72240	702.96002	 24.10	
  5.104	 66.290	 25.52906	 11.89523	  9.19284	 14.76869	  6.60609	  0.56241	 25.73721	702.85999	 24.10	
