FileType=PCF
NHL=14
Date=03/15/19	15:39:45
Facility=APL
Serial=16071-3
Customer=NASA
NP=6
Mach=0.380000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  6.808	 27.689	 66.02463	 39.92804	 16.01497	 35.24294	 20.19007	  1.14954	 66.96949	702.13000	 35.00	
  6.795	 41.617	 65.99850	 37.70107	 17.81399	 38.17884	 17.38728	  1.12598	 66.97791	702.07001	 35.10	
  6.792	 55.409	 65.92528	 34.85325	 20.17291	 40.60597	 15.21945	  1.08357	 66.96838	702.20001	 35.10	
  6.787	 69.246	 65.90018	 31.58867	 23.07700	 42.35606	 13.75850	  1.03891	 66.98295	702.17999	 35.10	
  6.800	 83.015	 65.83422	 28.08831	 26.34106	 43.16530	 12.90501	  0.97367	 66.97242	702.17999	 35.10	
  6.800	 96.985	 65.77607	 24.51055	 29.85210	 43.08712	 12.92477	  0.90517	 66.98715	702.12000	 35.10	
  6.787	110.754	 65.73116	 21.22229	 33.29009	 42.28269	 13.68416	  0.82731	 66.97793	702.06000	 35.10	
  6.792	124.591	 65.64484	 18.29688	 36.42484	 40.38050	 15.17355	  0.74739	 66.95856	702.09003	 35.10	
  6.795	138.383	 65.64109	 15.92787	 39.12412	 37.95971	 17.37622	  0.60297	 66.97176	702.02002	 35.10	
  6.808	152.311	 65.63102	 14.09422	 41.33326	 34.96941	 20.17814	  0.56593	 66.98447	702.07001	 35.20	
  6.796	166.229	 65.62413	 13.05649	 42.70603	 31.61070	 23.40049	  0.48729	 66.95955	701.94000	 35.20	
  8.491	168.704	 64.71687	  9.05689	 45.87563	 30.84589	 22.57110	  0.00000	 66.94498	702.08002	 35.20	
  8.502	157.493	 64.72861	  9.85445	 44.74061	 34.38344	 19.18033	  0.06737	 66.97794	702.07001	 35.30	
  8.494	146.194	 64.72536	 11.37144	 42.77146	 37.61124	 16.11053	  0.15276	 66.95793	702.03998	 35.30	
  8.495	135.039	 64.73463	 13.37687	 40.29710	 40.46552	 13.65237	  0.23685	 66.94112	701.84998	 35.30	
  8.487	123.723	 64.79324	 15.86547	 37.39485	 42.99992	 11.67008	  0.27960	 66.94767	701.96997	 35.30	
  8.492	112.575	 64.82638	 18.67843	 34.27872	 44.68495	 10.16646	  0.38899	 66.94770	702.12000	 35.30	
  8.510	101.220	 64.89539	 21.96352	 30.77966	 45.94817	  9.25987	  0.44973	 66.96787	702.00000	 35.30	
  8.500	 90.000	 64.95222	 25.41899	 27.25414	 46.32343	  9.01800	  0.51092	 66.95966	702.03998	 35.40	
  8.510	 78.780	 65.06872	 29.05473	 23.82405	 46.05833	  9.30601	  0.51410	 67.02465	702.01001	 35.40	
  8.492	 67.425	 65.09095	 32.62181	 20.56199	 44.84051	 10.17957	  0.57947	 66.98666	701.89001	 35.40	
  8.487	 56.277	 65.13218	 35.89281	 17.73555	 43.22883	 11.59162	  0.64979	 66.95987	701.95001	 35.40	
  8.495	 44.961	 65.21489	 38.93127	 15.27399	 40.77297	 13.64893	  0.70392	 66.98943	701.92999	 35.40	
  8.494	 33.806	 65.28122	 41.46889	 13.28957	 37.90076	 16.34864	  0.76327	 67.01802	701.97998	 35.40	
  8.502	 22.507	 65.30450	 43.44838	 11.71103	 34.64735	 19.28051	  0.75384	 66.98572	702.01001	 35.50	
  8.491	 11.296	 65.37027	 44.66097	 10.87041	 30.91600	 22.56529	  0.72299	 67.01077	702.07001	 35.50	
  8.500	  0.000	 65.38912	 45.16209	 10.66489	 27.40972	 25.99727	  0.65186	 67.01069	701.96997	 35.50	
  8.491	-11.296	 65.38018	 44.85102	 11.08802	 23.94172	 29.57377	  0.55752	 66.96890	702.03003	 35.50	
  8.502	-22.507	 65.40823	 43.74409	 12.07210	 20.80876	 33.03860	  0.46263	 66.96724	702.06000	 35.50	
  8.494	-33.806	 65.43266	 41.82265	 13.64694	 17.96289	 36.47583	  0.34756	 66.99304	701.97998	 35.50	
  8.495	-44.961	 65.42708	 39.37455	 15.66050	 15.40380	 39.81327	  0.19662	 67.00061	701.96997	 35.60	
  8.487	-56.277	 65.42125	 36.52948	 18.14228	 13.29775	 42.24125	  0.10545	 67.03928	702.08002	 35.60	
  8.492	-67.425	 65.34066	 33.30981	 20.97960	 11.76034	 43.96224	  0.03451	 67.00129	702.08002	 35.60	
  8.510	-78.780	 65.30825	 29.79545	 24.23623	 10.80103	 45.00169	 -0.01236	 67.01966	702.06000	 35.60	
  8.500	-90.000	 65.25484	 26.19397	 27.70644	 10.57425	 45.27354	 -0.09385	 67.02408	702.09003	 35.70	
  8.510	-101.220	 65.13931	 22.62887	 31.23792	 10.82770	 44.92936	 -0.11131	 66.98102	702.03003	 35.70	
  8.492	-112.575	 65.10522	 19.36362	 34.67677	 11.83825	 43.82608	 -0.10141	 66.97950	702.03003	 35.70	
  8.487	-123.723	 65.02292	 16.44541	 37.82322	 13.33265	 41.90695	 -0.13656	 66.95551	702.00000	 35.70	
  8.495	-135.039	 65.00133	 13.90104	 40.71871	 15.39694	 39.33217	 -0.12948	 67.00481	701.96002	 35.80	
  8.494	-146.194	 64.93968	 11.82510	 43.07947	 17.85188	 36.40445	 -0.13234	 66.97668	701.96997	 35.80	
  8.502	-157.493	 64.87630	 10.27040	 44.94443	 20.67356	 32.99166	 -0.11019	 66.98634	701.98999	 35.80	
  8.491	-168.704	 64.84227	  9.36812	 46.01568	 23.85908	 29.60119	 -0.06359	 66.99600	702.06000	 35.80	
  8.500	180.000	 64.79543	  8.93579	 46.34231	 27.27141	 26.01105	 -0.03127	 66.98276	701.95001	 35.80	
 10.200	180.000	 63.68666	  4.92741	 49.26426	 26.30717	 25.07834	 -0.61011	 66.98408	701.92999	 35.80	
 10.191	-170.497	 63.73169	  5.29695	 48.96173	 22.90776	 28.66889	 -0.73347	 67.00076	701.92999	 35.80	
 10.210	-161.034	 63.75221	  6.11299	 48.06722	 19.58175	 32.22371	 -0.85156	 66.99215	701.96997	 35.80	
 10.194	-151.526	 63.84422	  7.47248	 46.48560	 16.62902	 35.63425	 -1.01797	 67.00307	701.96002	 35.90	
 10.190	-142.105	 63.86890	  9.26583	 44.33825	 13.95608	 38.90276	 -0.65043	 66.98579	702.03998	 35.90	
 10.215	-132.646	 63.89942	 11.36549	 41.71618	 11.59927	 41.73152	 -0.70101	 66.95580	702.10999	 35.90	
 10.203	-123.092	 63.94988	 13.89336	 38.72736	  9.66823	 44.25550	 -0.90355	 66.95263	702.07001	 35.90	
 10.192	-113.678	 64.05597	 16.78393	 35.58417	  8.20814	 45.88327	 -0.77032	 67.00008	702.16998	 35.90	
 10.208	-104.249	 64.09305	 19.98041	 32.15565	  7.20428	 47.16256	 -0.69189	 66.96499	702.09998	 36.00	
 10.210	-94.801	 64.19575	 23.47170	 28.62348	  6.74163	 47.86250	 -0.69454	 66.99545	702.03003	 36.00	
 10.210	-85.199	 64.25558	 27.15108	 25.00099	  6.69269	 47.92731	 -0.62792	 67.00670	702.07001	 36.00	
 10.208	-75.751	 64.31323	 30.80562	 21.56109	  7.13604	 47.32849	 -0.56884	 67.00658	701.97998	 36.00	
 10.192	-66.322	 64.37881	 34.34046	 18.40707	  8.15441	 46.21769	 -0.54095	 67.01723	702.09003	 36.00	
 10.203	-56.908	 64.42830	 37.58142	 15.60031	  9.55811	 44.56880	 -0.52455	 67.04655	702.03003	 36.00	
 10.215	-47.354	 64.43102	 40.53481	 13.04632	 11.51500	 42.26753	 -0.44997	 67.01350	702.03003	 36.00	
 10.190	-37.895	 64.48515	 43.20478	 10.89378	 13.93635	 39.06918	 -0.29633	 67.02650	701.97998	 36.00	
 10.194	-28.474	 64.47544	 45.35676	  9.14965	 16.68042	 35.80296	 -0.17880	 67.00792	702.02002	 36.10	
 10.210	-18.966	 64.51156	 47.04483	  7.83196	 19.72156	 32.22375	 -0.12475	 67.06589	702.04999	 36.10	
 10.191	 -9.503	 64.46513	 47.95078	  7.18402	 23.07778	 28.62749	  0.04523	 67.02661	702.12000	 36.10	
 10.200	  0.000	 64.41443	 48.18997	  6.79950	 26.55925	 24.99761	  0.12461	 67.03487	701.92999	 36.10	
 10.191	  9.503	 64.37902	 47.70721	  6.94808	 30.09758	 21.46894	  0.10740	 67.01136	702.04999	 36.10	
 10.210	 18.966	 64.32565	 46.65449	  7.54780	 33.88919	 18.09076	  0.08803	 67.01601	701.96002	 36.10	
 10.194	 28.474	 64.26678	 44.93050	  8.82465	 37.35760	 14.97510	  0.26283	 66.98546	701.98999	 36.10	
 10.190	 37.895	 64.19254	 42.64989	 10.50320	 40.41117	 12.41264	  0.23993	 66.97041	701.78998	 36.10	
 10.215	 47.354	 64.18464	 39.92578	 12.64156	 43.39330	  9.98041	 -0.41924	 67.02428	701.92999	 36.10	
 10.203	 56.908	 64.09284	 36.82344	 15.13521	 45.51871	  7.94965	  0.04055	 67.01083	702.03998	 36.10	
 10.192	 66.322	 64.03368	 33.52884	 17.95020	 47.39310	  6.58238	 -0.49120	 67.00289	701.96002	 36.10	
 10.208	 75.751	 63.99038	 30.03826	 21.03290	 48.61716	  5.70973	 -0.11578	 67.02010	701.87000	 36.10	
 10.210	 85.199	 63.92792	 26.32368	 24.42155	 49.19691	  5.19607	 -0.05642	 67.01200	701.97998	 36.20	
 10.210	 94.801	 63.90008	 22.68282	 28.03475	 49.18528	  5.19590	 -0.06558	 67.03325	701.96002	 36.20	
 10.208	104.249	 63.81578	 19.23713	 31.61770	 48.49958	  5.60352	 -0.18042	 67.03636	701.96002	 36.20	
 10.192	113.678	 63.77360	 16.05314	 35.09917	 47.19716	  6.60501	 -0.19267	 67.01647	701.87000	 36.20	
 10.203	123.092	 63.68044	 13.24588	 38.23731	 45.27858	  8.07966	 -0.30773	 66.95199	701.96002	 36.20	
 10.215	132.646	 63.69394	 10.74053	 41.30605	 43.06448	 10.02433	 -0.31404	 67.02937	701.95001	 36.20	
 10.190	142.105	 63.70613	  8.70821	 44.00895	 40.03539	 12.39444	 -0.41073	 67.04586	701.75000	 36.30	
 10.194	151.526	 63.62105	  7.01610	 46.20616	 36.94453	 14.96131	 -0.46968	 66.99636	701.72998	 36.30	
 10.210	161.034	 63.63212	  5.77859	 47.88994	 33.56339	 18.11220	 -0.55477	 66.98665	701.90002	 36.30	
 10.191	170.497	 63.69803	  5.18817	 48.87334	 29.81470	 21.61183	 -0.58450	 67.01710	701.78998	 36.30	
 11.899	171.783	 62.34597	  1.24587	 51.59829	 28.71405	 20.46626	 -1.33108	 67.01801	701.88000	 36.30	
 11.890	163.610	 62.29647	  1.82431	 50.69862	 32.43418	 17.03516	 -1.66008	 67.01118	701.83002	 36.30	
 11.889	155.445	 62.27165	  2.64693	 49.26254	 35.97902	 13.92690	 -1.31394	 66.99532	701.96002	 36.30	
 11.909	147.299	 62.22251	  3.93973	 47.33163	 39.21854	 11.04623	 -1.58061	 66.97133	701.96002	 36.30	
 11.902	139.148	 62.29869	  5.81190	 44.94049	 42.40312	  8.48532	 -1.27442	 67.01945	701.84998	 36.30	
 11.894	130.867	 62.31497	  8.06511	 42.03816	 45.04889	  6.20828	 -1.15031	 67.00420	701.90997	 36.30	
 11.897	122.732	 62.33747	 10.49955	 38.97161	 47.45298	  4.40042	 -1.34572	 66.98430	701.92999	 36.30	
 11.903	114.597	 62.39951	 13.30223	 35.73876	 49.37639	  2.96499	 -0.92102	 67.01258	701.90997	 36.40	
 11.893	106.346	 62.51211	 16.48622	 32.26181	 50.72305	  1.99305	 -0.93744	 67.04529	701.81000	 36.40	
 11.892	 98.155	 62.51844	 19.87338	 28.57458	 51.56731	  1.33445	 -1.03140	 67.01312	701.85999	 36.40	
 11.900	 90.000	 62.53276	 23.36538	 24.98034	 51.88792	  1.18065	 -0.99098	 66.97868	701.92999	 36.40	
 11.892	 81.845	 62.63914	 27.01699	 21.53572	 51.68335	  1.44694	 -1.33444	 67.02038	701.87000	 36.40	
 11.893	 73.654	 62.68715	 30.72448	 18.24418	 50.87840	  2.07217	 -1.24802	 66.99275	701.73999	 36.40	
 11.903	 65.403	 62.75796	 34.25940	 15.18859	 49.60770	  2.95291	 -1.16161	 67.01864	701.79999	 36.40	
 11.897	 57.268	 62.81174	 37.54548	 12.41526	 47.74204	  4.28282	 -1.12562	 67.02055	701.70001	 36.40	
 11.894	 49.133	 62.86702	 40.70020	  9.92920	 45.28951	  6.25330	 -1.11739	 67.02023	701.70001	 36.40	
 11.902	 40.852	 62.94844	 43.69705	  7.74500	 42.83797	  8.53558	 -1.02558	 67.04225	701.84998	 36.40	
 11.909	 32.701	 62.98290	 46.15598	  5.93468	 39.62724	 11.06515	 -0.86083	 67.00050	701.83002	 36.40	
 11.889	 24.555	 63.05041	 48.09078	  4.53081	 36.35220	 13.81210	 -0.78066	 66.98993	701.87000	 36.40	
 11.890	 16.390	 63.12475	 49.61650	  3.53034	 32.64294	 16.95138	 -0.79753	 67.01709	701.85999	 36.40	
 11.899	  8.217	 63.16102	 50.59583	  2.90421	 29.00472	 20.40447	 -0.94389	 67.01870	701.84998	 36.40	
 11.900	  0.000	 63.18394	 50.96738	  2.71541	 25.50823	 23.92649	 -0.98749	 67.01302	701.94000	 36.40	
 11.899	 -8.217	 63.20015	 50.73254	  2.98266	 21.91973	 27.59565	 -0.81713	 66.99991	701.84003	 36.40	
 11.890	-16.390	 63.21976	 49.87259	  3.78834	 18.52576	 31.19449	 -1.16980	 66.97542	702.04999	 36.40	
 11.889	-24.555	 63.24400	 48.54345	  4.98282	 15.45862	 34.59818	 -1.18290	 66.98185	701.90002	 36.50	
 11.909	-32.701	 63.23793	 46.66128	  6.34786	 12.49306	 38.13721	 -1.31630	 67.00099	701.96002	 36.50	
 11.902	-40.852	 63.20351	 44.30957	  8.13011	  9.86436	 41.28312	 -1.43113	 66.98512	701.77002	 36.50	
 11.894	-49.133	 63.18743	 41.45500	 10.32596	  8.26897	 44.38702	 -1.32813	 67.00565	701.72998	 36.50	
 11.897	-57.268	 63.14507	 38.40887	 12.81400	  6.48419	 46.63482	 -1.45865	 66.98337	701.83002	 36.50	
 11.903	-65.403	 63.12783	 35.18274	 15.62220	  5.10049	 48.43401	 -1.47695	 67.01772	701.84003	 36.50	
 11.893	-73.654	 63.06040	 31.62546	 18.76475	  4.03293	 49.69609	 -1.20752	 66.99632	701.81000	 36.50	
 11.892	-81.845	 62.97210	 27.90806	 22.11526	  3.38383	 50.49836	 -1.30682	 66.98466	701.91998	 36.50	
 11.900	-90.000	 62.95450	 24.28251	 25.64125	  3.15975	 50.78997	 -1.27451	 67.02812	702.03998	 36.50	
 11.892	-98.155	 62.88640	 20.70796	 29.26117	  3.45661	 50.43718	 -1.47093	 67.00925	701.92999	 36.50	
 11.893	-106.346	 62.83811	 17.26557	 32.83240	  4.08539	 49.55690	 -1.44142	 67.00005	701.96002	 36.50	
 11.903	-114.597	 62.76015	 14.05970	 36.26764	  5.13211	 48.18664	 -1.43022	 66.99747	701.91998	 36.50	
 11.897	-122.732	 62.70863	 11.20474	 39.48655	  6.43744	 46.30037	 -1.43996	 67.02565	701.85999	 36.50	
 11.894	-130.867	 62.65429	  8.75020	 42.52651	  7.71265	 43.98027	 -1.45172	 67.00539	701.97998	 36.50	
 11.902	-139.148	 62.54219	  6.36524	 45.34058	  9.90217	 41.19617	 -1.52078	 66.97406	701.95001	 36.50	
 11.909	-147.299	 62.48824	  4.39818	 47.71882	 12.41606	 38.07716	 -1.48811	 66.98241	701.92999	 36.50	
 11.889	-155.445	 62.46399	  3.05449	 49.52541	 15.31240	 34.57899	 -1.48290	 66.97733	701.92999	 36.50	
 11.890	-163.610	 62.41301	  2.07608	 50.86042	 18.40221	 31.22771	 -1.53349	 66.99272	701.92999	 36.50	
 11.899	-171.783	 62.34100	  1.32855	 51.66642	 21.75370	 27.60564	 -1.59007	 66.95968	701.90997	 36.50	
 11.900	180.000	 62.34761	  1.06047	 51.92034	 25.19253	 23.97750	 -1.37222	 66.99692	701.98999	 36.50	
 13.600	180.000	 60.75895	 -2.89801	 54.39103	 23.93097	 22.73651	 -2.12453	 67.03147	701.90002	 36.50	
 13.608	-172.853	 60.79766	 -2.74190	 54.19654	 20.53194	 26.37181	 -2.02854	 67.03176	701.90997	 36.50	
 13.611	-165.583	 60.81032	 -2.25070	 53.50708	 17.09584	 30.04565	 -1.91307	 67.02074	701.90002	 36.60	
 13.601	-158.353	 60.90376	 -1.16639	 52.31309	 13.98812	 33.55363	 -1.82652	 67.01411	701.94000	 36.60	
 13.609	-151.210	 60.92359	  0.13987	 50.64860	 11.03290	 36.92397	 -1.78217	 66.98834	701.92999	 36.60	
 13.611	-143.999	 60.96543	  1.70229	 48.58842	  8.75199	 40.35312	 -1.77393	 67.03390	701.89001	 36.60	
 13.601	-136.825	 61.01583	  3.56692	 46.06333	  6.48967	 43.32435	 -1.75207	 66.98749	701.87000	 36.60	
 13.596	-129.640	 61.10947	  5.72927	 43.20455	  4.44449	 45.99390	 -1.66831	 67.01642	701.88000	 36.60	
 13.611	-122.431	 61.16282	  8.41015	 40.07065	  2.72307	 48.36352	 -1.59674	 67.03706	701.78998	 36.60	
 13.604	-115.211	 61.20415	 11.37111	 36.77517	  1.33488	 50.27464	 -1.58816	 67.00414	701.82001	 36.60	
 13.595	-108.042	 61.29020	 14.51258	 33.33897	  0.37449	 51.74483	 -1.61438	 67.00209	701.78998	 36.60	
 13.607	-100.793	 61.33272	 17.83509	 29.73826	 -0.37996	 52.82896	 -1.62564	 67.01965	701.82001	 36.60	
 13.601	-93.617	 61.37904	 21.32702	 26.12519	 -0.74324	 53.36481	 -1.65715	 67.01250	701.91998	 36.60	
 13.601	-86.383	 61.43272	 24.88535	 22.57429	 -0.74726	 53.39820	 -1.65136	 67.00404	701.88000	 36.60	
 13.607	-79.207	 61.48606	 28.53813	 19.17129	 -0.34785	 52.93566	 -1.66016	 67.00350	701.85999	 36.60	
 13.595	-71.958	 61.56287	 32.25693	 15.89970	  0.40865	 51.88761	 -1.69555	 67.00008	701.88000	 36.60	
 13.604	-64.789	 61.62652	 35.76084	 12.88239	  1.46301	 50.44265	 -1.75047	 67.03030	701.90002	 36.60	
 13.611	-57.569	 61.63274	 39.09391	 10.05547	  2.86672	 48.45227	 -1.83806	 66.99160	701.96002	 36.60	
 13.596	-50.360	 61.70042	 42.18645	  7.48723	  4.66562	 46.31579	 -1.89152	 67.04652	701.92999	 36.60	
 13.601	-43.175	 61.72603	 45.17982	  5.21018	  6.75315	 43.68261	 -1.84514	 67.00543	701.79999	 36.70	
 13.611	-36.001	 61.71835	 47.66613	  3.30071	  9.06335	 40.38844	 -1.76095	 67.00243	701.82001	 36.70	
 13.609	-28.790	 61.76646	 49.81633	  1.73532	 11.12982	 37.01414	 -1.68141	 67.01688	701.88000	 36.70	
 13.601	-21.647	 61.75705	 51.46200	  0.52506	 14.00111	 33.52047	 -1.66512	 66.99123	701.94000	 36.70	
 13.611	-14.417	 61.73473	 52.64964	 -0.50481	 17.16136	 30.00020	 -1.67850	 67.00822	701.87000	 36.70	
 13.608	 -7.147	 61.74749	 53.35431	 -1.06000	 20.67671	 26.31467	 -1.68417	 67.04342	701.91998	 36.70	
 13.600	  0.000	 61.66890	 53.51206	 -1.26368	 24.16072	 22.70882	 -1.64977	 66.98958	701.95001	 36.70	
 13.608	  7.147	 61.61845	 53.22487	 -1.18582	 27.64957	 19.15409	 -1.58138	 66.99533	701.91998	 36.70	
 13.611	 14.417	 61.60215	 52.41502	 -0.67302	 31.25631	 15.71176	 -1.45159	 66.99801	701.97998	 36.70	
 13.601	 21.647	 61.57473	 51.03971	  0.18125	 35.10980	 12.53689	 -1.32275	 67.02102	701.95001	 36.70	
 13.609	 28.790	 61.50212	 49.23927	  1.31132	 38.57962	  9.61535	 -1.37196	 66.99845	701.84003	 36.70	
 13.611	 36.001	 61.44794	 47.03038	  2.81628	 41.88720	  6.91240	 -1.53848	 67.03661	701.88000	 36.70	
 13.601	 43.175	 61.33842	 44.31907	  4.72917	 44.80498	  4.55039	 -1.68235	 66.95139	701.85999	 36.70	
 13.596	 50.360	 61.31694	 41.36140	  7.04872	 47.33610	  2.52760	 -1.74575	 66.99346	701.90002	 36.70	
