FileType=PCF
NHL=14
Date=03/15/19	12:43:45
Facility=APL
Serial=16071-3
Customer=NASA
NP=6
Mach=0.150000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
 10.215	132.646	 10.39845	  1.66513	  6.68055	  6.87114	  1.66111	 -0.12854	 10.94870	703.08002	 23.90	
 10.190	142.105	 10.39200	  1.33072	  7.11659	  6.38707	  2.04253	 -0.13311	 10.94702	703.09998	 23.90	
 10.194	151.526	 10.38772	  1.06292	  7.47432	  5.87239	  2.46696	 -0.12957	 10.94991	702.94000	 23.90	
 10.210	161.034	 10.38509	  0.86825	  7.73713	  5.30210	  2.96344	 -0.13703	 10.94741	703.03998	 23.90	
 10.191	170.497	 10.38837	  0.76371	  7.89698	  4.70578	  3.50701	 -0.15579	 10.95113	702.92999	 23.90	
 11.899	171.783	 10.16123	  0.11492	  8.35996	  4.52673	  3.30738	 -0.25175	 10.94827	703.01001	 23.90	
 11.890	163.610	 10.16260	  0.21492	  8.21308	  5.12911	  2.76688	 -0.24221	 10.94700	702.88000	 23.90	
 11.889	155.445	 10.16094	  0.37488	  7.97883	  5.71129	  2.26633	 -0.23320	 10.94412	702.84003	 23.90	
 11.909	147.299	 10.16056	  0.58366	  7.66581	  6.25837	  1.81162	 -0.23429	 10.94494	702.94000	 23.90	
 11.902	139.148	 10.17267	  0.87130	  7.27872	  6.77688	  1.41096	 -0.23723	 10.95058	702.97998	 23.90	
 11.894	130.867	 10.17378	  1.22670	  6.80610	  7.24517	  1.05395	 -0.23471	 10.94955	702.90002	 23.90	
 11.897	122.732	 10.17952	  1.63065	  6.29153	  7.63502	  0.76900	 -0.21710	 10.94364	702.90997	 23.90	
 11.903	114.597	 10.19604	  2.08541	  5.74642	  7.95267	  0.54296	 -0.19790	 10.94905	702.95001	 23.90	
 11.893	106.346	 10.20676	  2.59903	  5.16359	  8.17886	  0.38904	 -0.19392	 10.94607	702.95001	 23.90	
 11.892	 98.155	 10.21799	  3.15570	  4.56800	  8.32568	  0.29470	 -0.20196	 10.94874	702.87000	 23.90	
 11.900	 90.000	 10.22677	  3.72739	  3.98039	  8.38318	  0.25719	 -0.20095	 10.94823	702.96997	 23.90	
 11.892	 81.845	 10.23377	  4.31786	  3.41564	  8.33450	  0.29933	 -0.19256	 10.94736	703.02002	 24.00	
 11.893	 73.654	 10.24624	  4.92713	  2.86261	  8.20035	  0.40040	 -0.16682	 10.94748	702.96002	 23.90	
 11.903	 65.403	 10.24833	  5.52042	  2.34938	  7.97151	  0.54150	 -0.14604	 10.94493	703.02002	 24.00	
 11.897	 57.268	 10.26189	  6.07648	  1.90005	  7.66526	  0.76097	 -0.14720	 10.95126	703.03003	 24.00	
 11.894	 49.133	 10.26759	  6.60598	  1.48385	  7.27174	  1.05128	 -0.14011	 10.95284	702.98999	 24.00	
 11.902	 40.852	 10.27381	  7.08656	  1.12473	  6.79927	  1.41260	 -0.12709	 10.94870	702.96997	 24.00	
 11.909	 32.701	 10.27994	  7.48677	  0.84290	  6.28167	  1.82533	 -0.10988	 10.95248	703.00000	 24.00	
 11.889	 24.555	 10.28394	  7.80837	  0.62799	  5.73330	  2.27677	 -0.09496	 10.95279	703.03998	 24.00	
 11.890	 16.390	 10.28693	  8.04518	  0.47688	  5.14436	  2.78697	 -0.09273	 10.94915	703.04999	 24.00	
 11.899	  8.217	 10.28884	  8.19847	  0.38344	  4.54102	  3.33243	 -0.11666	 10.95235	703.03998	 24.00	
 11.900	  0.000	 10.28148	  8.24467	  0.36089	  3.95362	  3.88885	 -0.13791	 10.94421	702.95001	 24.00	
 11.899	 -8.217	 10.28664	  8.20412	  0.40200	  3.36901	  4.48666	 -0.15873	 10.95066	703.00000	 24.00	
 11.890	-16.390	 10.27986	  8.05723	  0.50188	  2.80938	  5.08474	 -0.17287	 10.94482	703.00000	 24.00	
 11.889	-24.555	 10.28335	  7.82887	  0.66293	  2.31074	  5.66126	 -0.18273	 10.95288	703.01001	 24.00	
 11.909	-32.701	 10.27132	  7.51301	  0.87630	  1.83780	  6.21850	 -0.20155	 10.95081	703.03998	 24.00	
 11.902	-40.852	 10.27268	  7.12225	  1.16995	  1.42668	  6.74316	 -0.22543	 10.95519	703.03998	 24.00	
 11.894	-49.133	 10.26463	  6.64866	  1.52970	  1.07269	  7.20604	 -0.23868	 10.94968	703.07001	 24.00	
 11.897	-57.268	 10.26232	  6.13094	  1.94053	  0.79070	  7.59745	 -0.24359	 10.94832	703.07001	 24.00	
 11.903	-65.403	 10.25543	  5.57928	  2.39359	  0.56097	  7.91501	 -0.23912	 10.94696	703.17999	 24.00	
 11.893	-73.654	 10.24608	  4.98681	  2.90269	  0.39911	  8.14724	 -0.23894	 10.94994	702.98999	 24.00	
 11.892	-81.845	 10.23424	  4.37511	  3.45902	  0.30772	  8.27824	 -0.24309	 10.94185	703.13000	 24.00	
 11.900	-90.000	 10.23327	  3.78991	  4.02926	  0.27171	  8.34033	 -0.24835	 10.95533	702.96002	 24.00	
 11.892	-98.155	 10.21841	  3.21203	  4.60732	  0.30387	  8.28644	 -0.24754	 10.94766	703.07001	 24.00	
 11.893	-106.346	 10.21157	  2.65277	  5.20641	  0.39551	  8.14491	 -0.24526	 10.95409	703.06000	 24.00	
 11.903	-114.597	 10.20291	  2.13492	  5.79385	  0.55732	  7.90921	 -0.24423	 10.95542	703.03003	 24.00	
 11.897	-122.732	 10.18925	  1.67335	  6.34242	  0.78277	  7.58612	 -0.24204	 10.94688	703.12000	 24.00	
 11.894	-130.867	 10.18237	  1.26110	  6.84997	  1.06089	  7.19381	 -0.24855	 10.95075	703.13000	 24.00	
 11.902	-139.148	 10.17444	  0.89974	  7.31092	  1.41179	  6.71942	 -0.25488	 10.94813	703.08002	 24.00	
 11.909	-147.299	 10.17663	  0.61392	  7.70349	  1.82448	  6.19880	 -0.25509	 10.95049	703.12000	 24.00	
 11.889	-155.445	 10.18055	  0.39649	  8.01123	  2.29555	  5.64255	 -0.24287	 10.95408	703.06000	 24.00	
 11.890	-163.610	 10.17468	  0.23375	  8.23109	  2.79956	  5.06555	 -0.24531	 10.95212	703.09998	 24.00	
 11.899	-171.783	 10.16908	  0.12533	  8.37251	  3.35095	  4.46439	 -0.25884	 10.95390	703.07001	 24.00	
 11.900	180.000	 10.16629	  0.08801	  8.41467	  3.93778	  3.87168	 -0.25993	 10.95183	703.08002	 24.00	
 13.600	180.000	  9.89407	 -0.54133	  8.83339	  3.72010	  3.63904	 -0.34511	 10.94436	703.12000	 24.00	
 13.608	-172.853	  9.89457	 -0.51425	  8.80013	  3.14883	  4.22387	 -0.34155	 10.94645	703.15002	 24.00	
 13.611	-165.583	  9.90063	 -0.42897	  8.68432	  2.58188	  4.83372	 -0.32210	 10.95302	703.12000	 24.00	
 13.601	-158.353	  9.90701	 -0.28264	  8.47812	  2.07021	  5.42053	 -0.30568	 10.95177	703.07001	 24.00	
 13.609	-151.210	  9.90738	 -0.09221	  8.19445	  1.58673	  5.99603	 -0.30434	 10.94854	703.14001	 24.00	
 13.611	-143.999	  9.91272	  0.14839	  7.84198	  1.14574	  6.55603	 -0.30507	 10.94625	703.20001	 24.00	
 13.601	-136.825	  9.91120	  0.45322	  7.42393	  0.77854	  7.05193	 -0.29678	 10.94342	703.13000	 24.00	
 13.596	-129.640	  9.92750	  0.80916	  6.96275	  0.45474	  7.51702	 -0.29039	 10.95415	703.03998	 24.00	
 13.611	-122.431	  9.92680	  1.21320	  6.43429	  0.17348	  7.92137	 -0.28298	 10.94898	703.15997	 24.00	
 13.604	-115.211	  9.93933	  1.67671	  5.87374	 -0.04423	  8.25764	 -0.27765	 10.95385	703.08002	 24.00	
 13.595	-108.042	  9.94443	  2.17277	  5.29335	 -0.20643	  8.50275	 -0.27683	 10.94519	703.04999	 24.00	
 13.607	-100.793	  9.95707	  2.71743	  4.69574	 -0.31404	  8.67991	 -0.28130	 10.95140	703.03003	 24.00	
 13.601	-93.617	  9.96089	  3.28461	  4.09946	 -0.37044	  8.75755	 -0.28955	 10.94798	703.03003	 24.00	
 13.601	-86.383	  9.97375	  3.87482	  3.51716	 -0.36921	  8.76416	 -0.28464	 10.95203	702.96997	 24.00	
 13.607	-79.207	  9.97922	  4.47201	  2.95501	 -0.31551	  8.67549	 -0.28610	 10.94686	703.03003	 24.00	
 13.595	-71.958	  9.99139	  5.07869	  2.41951	 -0.20297	  8.50855	 -0.28607	 10.94943	703.04999	 24.00	
 13.604	-64.789	 10.00126	  5.66633	  1.92610	 -0.04502	  8.26748	 -0.29853	 10.95007	703.14001	 24.00	
 13.611	-57.569	 10.00576	  6.23480	  1.47317	  0.17497	  7.94017	 -0.30855	 10.94732	703.08002	 24.00	
 13.596	-50.360	 10.01499	  6.77232	  1.07240	  0.45730	  7.54666	 -0.31358	 10.95257	703.13000	 24.00	
 13.601	-43.175	 10.01929	  7.25242	  0.71213	  0.78201	  7.09869	 -0.31223	 10.95049	703.03998	 24.00	
 13.611	-36.001	 10.01934	  7.67599	  0.40878	  1.15141	  6.59674	 -0.29960	 10.95133	703.04999	 24.00	
 13.609	-28.790	 10.02752	  8.03435	  0.16581	  1.59357	  6.04469	 -0.26169	 10.95119	703.06000	 24.00	
 13.601	-21.647	 10.03257	  8.31653	 -0.02107	  2.07388	  5.46899	 -0.25091	 10.95331	703.03998	 24.00	
 13.611	-14.417	 10.03500	  8.53083	 -0.16419	  2.58825	  4.87737	 -0.25304	 10.95274	702.96002	 24.00	
 13.608	 -7.147	 10.03411	  8.65851	 -0.25034	  3.15307	  4.26710	 -0.24229	 10.95096	703.03003	 24.00	
 13.600	  0.000	 10.03337	  8.68765	 -0.27333	  3.73208	  3.67713	 -0.23482	 10.94535	702.96997	 24.00	
 13.608	  7.147	 10.03898	  8.65114	 -0.26149	  4.31596	  3.12035	 -0.21772	 10.95267	702.98999	 24.00	
 13.611	 14.417	 10.03299	  8.51427	 -0.18860	  4.92826	  2.56199	 -0.20478	 10.94850	702.98999	 24.00	
 13.601	 21.647	 10.03068	  8.29084	 -0.05580	  5.52794	  2.04727	 -0.20137	 10.94584	702.92999	 24.00	
 13.609	 28.790	 10.03863	  8.00884	  0.12759	  6.10002	  1.58971	 -0.21617	 10.95618	702.96002	 24.00	
 13.611	 36.001	 10.02565	  7.63719	  0.36646	  6.64622	  1.15271	 -0.23718	 10.94905	702.90997	 24.00	
 13.601	 43.175	 10.01783	  7.20522	  0.66700	  7.15379	  0.77272	 -0.26386	 10.95010	703.02002	 24.00	
 13.596	 50.360	 10.02157	  6.72082	  1.02301	  7.60733	  0.44981	 -0.27417	 10.95675	702.90997	 24.10	
