FileType=PCF
NHL=14
Date=03/07/19	16:18:00
Facility=APL
Serial=16071-10
Customer=NASA
NP=6
Mach=0.080000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	  3.15012	  1.37327	  1.38639	  1.40852	  1.33690	  0.07032	  3.14236	710.25000	 29.20	
  1.691	128.401	  3.14799	  1.28443	  1.44940	  1.51683	  1.20556	  0.06358	  3.14343	710.33002	 29.20	
  1.692	 77.194	  3.14852	  1.39509	  1.33774	  1.53083	  1.19085	  0.06947	  3.14273	710.28998	 29.20	
  1.699	 26.182	  3.14846	  1.49709	  1.24677	  1.45272	  1.27610	  0.07370	  3.14081	710.29999	 29.20	
  1.699	-26.182	  3.14980	  1.47453	  1.26185	  1.32588	  1.39770	  0.06996	  3.14308	710.20001	 29.20	
  1.692	-77.194	  3.14537	  1.38848	  1.36271	  1.25899	  1.47923	  0.06730	  3.13915	710.25000	 29.20	
  1.691	-128.401	  3.14707	  1.26902	  1.47415	  1.29342	  1.43250	  0.06086	  3.14043	710.29999	 29.20	
  1.700	180.000	  3.14451	  1.21907	  1.51615	  1.39944	  1.31277	  0.05962	  3.13816	710.33002	 29.20	
  3.400	180.000	  3.13891	  1.04365	  1.67912	  1.39778	  1.27717	  0.04385	  3.13940	710.21997	 29.20	
  3.388	-152.325	  3.14176	  1.07196	  1.65245	  1.25729	  1.42349	  0.04408	  3.14088	710.33002	 29.20	
  3.397	-124.529	  3.14252	  1.15368	  1.56045	  1.14777	  1.54832	  0.04524	  3.14182	710.28998	 29.20	
  3.399	-96.763	  3.14022	  1.27840	  1.41943	  1.08904	  1.61634	  0.04768	  3.13828	710.34003	 29.20	
  3.394	-69.283	  3.14242	  1.42304	  1.27604	  1.09776	  1.60754	  0.05352	  3.13996	710.39001	 29.20	
  3.400	-41.398	  3.14165	  1.55346	  1.15596	  1.16277	  1.52718	  0.05783	  3.13872	710.29999	 29.20	
  3.401	-14.021	  3.14219	  1.63858	  1.08055	  1.27320	  1.39935	  0.06196	  3.13982	710.28998	 29.20	
  3.401	 14.021	  3.14440	  1.65565	  1.06410	  1.42056	  1.25085	  0.06621	  3.14215	710.31000	 29.20	
  3.400	 41.398	  3.14139	  1.59147	  1.11296	  1.56539	  1.11740	  0.06620	  3.14024	710.34003	 29.20	
  3.394	 69.283	  3.14220	  1.46698	  1.22263	  1.66675	  1.03372	  0.06313	  3.14156	710.38000	 29.20	
  3.399	 96.763	  3.14054	  1.31970	  1.36297	  1.70196	  1.00224	  0.05831	  3.14069	710.37000	 29.20	
  3.397	124.529	  3.14270	  1.18110	  1.51291	  1.65751	  1.04354	  0.05067	  3.14270	710.32001	 29.20	
  3.388	152.325	  3.14351	  1.08630	  1.62954	  1.54199	  1.14835	  0.04800	  3.14403	710.27002	 29.20	
  5.099	161.165	  3.12720	  0.89016	  1.79857	  1.54473	  1.09181	  0.02638	  3.14501	710.32001	 29.20	
  5.109	142.013	  3.12827	  0.96882	  1.70034	  1.69058	  0.96488	  0.03083	  3.14596	710.34998	 29.20	
  5.095	123.033	  3.12343	  1.08109	  1.56261	  1.79494	  0.87106	  0.03611	  3.14398	710.20001	 29.20	
  5.105	104.191	  3.12593	  1.22887	  1.40643	  1.85509	  0.82711	  0.04218	  3.14479	710.28003	 29.20	
  5.093	 85.207	  3.12577	  1.38909	  1.24569	  1.85451	  0.82839	  0.04550	  3.14343	710.26001	 29.20	
  5.104	 66.290	  3.12695	  1.54785	  1.09890	  1.79788	  0.87377	  0.05085	  3.14358	710.29999	 29.20	
  5.094	 47.331	  3.12666	  1.68336	  0.98379	  1.69059	  0.96468	  0.05362	  3.14179	710.23999	 29.20	
  5.089	 28.397	  3.12895	  1.77706	  0.91246	  1.54796	  1.09157	  0.05527	  3.14169	710.19000	 29.20	
  5.096	  9.576	  3.13157	  1.81975	  0.88435	  1.38969	  1.24240	  0.05590	  3.14278	710.40997	 29.20	
  5.096	 -9.576	  3.13268	  1.80859	  0.89726	  1.23953	  1.39487	  0.05078	  3.14256	710.34998	 29.20	
  5.089	-28.397	  3.13543	  1.73955	  0.95626	  1.10426	  1.54879	  0.04734	  3.14517	710.27002	 29.20	
  5.094	-47.331	  3.13351	  1.62513	  1.05063	  0.99642	  1.67525	  0.03987	  3.14339	710.33002	 29.20	
  5.104	-66.290	  3.13216	  1.47851	  1.18226	  0.92782	  1.75956	  0.03463	  3.14179	710.35999	 29.20	
  5.093	-85.207	  3.13367	  1.32176	  1.33882	  0.90865	  1.78832	  0.03120	  3.14352	710.32001	 29.20	
  5.105	-104.191	  3.13282	  1.16986	  1.49450	  0.92628	  1.76091	  0.02550	  3.14342	710.32001	 29.20	
  5.095	-123.033	  3.12915	  1.03600	  1.63912	  0.99165	  1.67571	  0.02498	  3.14132	710.21997	 29.20	
  5.109	-142.013	  3.13343	  0.94006	  1.75701	  1.09805	  1.55512	  0.02343	  3.14525	710.33002	 29.20	
  5.099	-161.165	  3.12607	  0.87456	  1.82549	  1.23201	  1.39927	  0.02268	  3.14167	710.31000	 29.20	
  5.100	180.000	  3.12825	  0.86349	  1.84027	  1.38916	  1.24456	  0.02433	  3.14559	710.28998	 29.10	
  6.800	180.000	  3.10084	  0.67519	  1.99353	  1.37149	  1.19767	  0.00083	  3.14413	710.34003	 29.10	
  6.796	-166.229	  3.10457	  0.68490	  1.98802	  1.21848	  1.35376	  0.00033	  3.14597	710.34998	 29.10	
  6.808	-152.311	  3.10454	  0.72468	  1.93939	  1.06981	  1.51506	  0.00229	  3.14375	710.25000	 29.20	
  6.795	-138.383	  3.10637	  0.79667	  1.85390	  0.94010	  1.66637	  0.00073	  3.14394	710.33002	 29.10	
  6.792	-124.591	  3.10797	  0.89643	  1.73614	  0.84392	  1.78581	  0.00189	  3.14438	710.27002	 29.10	
  6.787	-110.754	  3.11073	  1.02173	  1.59542	  0.77376	  1.87853	  0.00169	  3.14572	710.23999	 29.10	
  6.800	-96.985	  3.10941	  1.16214	  1.44059	  0.72780	  1.93489	  0.00196	  3.14364	710.34003	 29.10	
  6.800	-83.015	  3.10825	  1.31767	  1.27943	  0.71853	  1.94746	  0.00694	  3.14213	710.32001	 29.10	
  6.787	-69.246	  3.10968	  1.47587	  1.12862	  0.74259	  1.91728	  0.00978	  3.14242	710.33002	 29.10	
  6.792	-55.409	  3.10840	  1.62715	  0.99182	  0.79760	  1.84640	  0.01705	  3.14173	710.27002	 29.10	
  6.795	-41.617	  3.10639	  1.75951	  0.87561	  0.87566	  1.74420	  0.02037	  3.14064	710.33002	 29.10	
  6.808	-27.689	  3.10645	  1.87088	  0.78639	  0.98673	  1.61107	  0.02722	  3.14060	710.34998	 29.10	
  6.796	-13.771	  3.10981	  1.94446	  0.73036	  1.12514	  1.45997	  0.03234	  3.14439	710.39001	 29.10	
  6.800	  0.000	  3.10825	  1.97898	  0.70089	  1.27098	  1.30365	  0.03493	  3.14403	710.39001	 29.10	
  6.796	 13.771	  3.10611	  1.97069	  0.70410	  1.42593	  1.14987	  0.04009	  3.14251	710.39001	 29.10	
  6.808	 27.689	  3.10506	  1.92163	  0.73632	  1.58495	  1.00181	  0.04143	  3.14316	710.27002	 29.10	
  6.795	 41.617	  3.10322	  1.83386	  0.80009	  1.73032	  0.87425	  0.03637	  3.14504	710.21997	 29.10	
  6.792	 55.409	  3.10128	  1.71321	  0.89559	  1.85162	  0.77268	  0.03516	  3.14515	710.31000	 29.10	
  6.787	 69.246	  3.10082	  1.56821	  1.02253	  1.94570	  0.69738	  0.03413	  3.14454	710.20001	 29.10	
  6.800	 83.015	  3.09669	  1.41046	  1.16169	  2.00291	  0.64763	  0.02733	  3.14366	710.28998	 29.00	
  6.800	 96.985	  3.09631	  1.24981	  1.31870	  2.01720	  0.63633	  0.02271	  3.14486	710.31000	 29.00	
  6.787	110.754	  3.09606	  1.09774	  1.48006	  1.98736	  0.66049	  0.02092	  3.14377	710.28003	 29.00	
  6.792	124.591	  3.10059	  0.96162	  1.63574	  1.91973	  0.71670	  0.01581	  3.14861	710.28998	 29.00	
  6.795	138.383	  3.09819	  0.84502	  1.76967	  1.81578	  0.79826	  0.00927	  3.14366	710.27002	 29.00	
  6.808	152.311	  3.09799	  0.75556	  1.88335	  1.68339	  0.90997	  0.00826	  3.14415	710.21997	 29.00	
  6.796	166.229	  3.09897	  0.69862	  1.95884	  1.52913	  1.04811	  0.00355	  3.14377	710.28998	 29.00	
  8.491	168.704	  3.06056	  0.50755	  2.10944	  1.51079	  0.99115	 -0.02431	  3.14404	710.39001	 29.00	
