FileType=PCF
NHL=14
Date=05/29/19	12:53:35
Facility=APL
Serial=16071-10
Customer=NASA
NP=6
Mach=0.550000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
 10.215	-132.646	154.49498	 37.33489	105.22371	 36.31850	102.82860	  4.11971	160.77371	702.21997	 45.10	
 10.203	-123.092	154.50426	 42.47668	 99.17741	 31.95464	108.31683	  4.24696	160.77419	702.21997	 45.10	
 10.192	-113.678	154.46866	 48.20007	 92.11202	 28.43269	112.70300	  4.15961	160.76180	702.04999	 45.10	
 10.208	-104.249	154.43904	 54.79470	 84.90482	 25.87820	116.00021	  4.23903	160.77898	702.16998	 45.20	
 10.210	-94.801	154.50735	 61.90072	 77.12001	 24.55466	118.00581	  4.25985	160.79063	702.14001	 45.20	
 10.210	-85.199	154.57178	 68.75874	 69.43284	 24.28312	118.42223	  4.26517	160.75641	702.14001	 45.30	
 10.208	-75.751	154.59917	 76.92478	 62.34351	 24.39058	117.71962	  4.36107	160.77284	702.14001	 45.30	
 10.192	-66.322	154.73589	 84.76173	 55.26631	 26.26714	115.49416	  4.36002	160.81784	702.15002	 45.40	
 10.203	-56.908	154.86165	 91.80891	 48.78026	 29.21444	112.06704	  4.44315	160.80966	702.15997	 45.40	
 10.215	-47.354	154.97615	 98.72604	 42.91871	 33.15979	107.53055	  4.50222	160.82510	702.15997	 45.50	
 10.190	-37.895	155.07726	104.77850	 38.16516	 37.94365	101.58950	  4.49655	160.79089	702.15002	 45.50	
 10.194	-28.474	155.22620	109.80378	 34.32603	 43.53180	 94.94759	  4.59132	160.77834	702.20001	 45.60	
 10.210	-18.966	155.20824	113.84438	 31.14443	 49.66339	 87.67052	  4.54121	160.69994	702.10999	 45.50	
 10.191	 -9.503	155.42502	116.22266	 29.25884	 56.76483	 80.30991	  4.54586	160.76404	702.14001	 45.60	
 10.200	  0.000	155.40089	117.57850	 28.34752	 63.98275	 72.23354	  4.55584	160.76196	702.21002	 45.60	
 10.191	  9.503	155.43500	117.52426	 28.55943	 71.18512	 64.70210	  4.44876	160.76167	702.17999	 45.60	
 10.210	 18.966	155.48163	116.33347	 29.45410	 79.61699	 57.56076	  4.40445	160.80367	702.13000	 45.60	
 10.194	 28.474	155.51422	113.76282	 31.85492	 86.82917	 50.77697	  4.37675	160.86189	702.04999	 45.60	
 10.190	 37.895	155.59393	109.80075	 35.10371	 93.60415	 44.87586	  4.29759	160.78815	702.03998	 45.60	
 10.215	 47.354	155.55589	104.70963	 39.27859	100.08237	 39.78834	  4.17506	160.76733	702.13000	 45.60	
 10.203	 56.908	155.68967	 98.58562	 44.33982	105.66501	 35.50740	  4.18792	160.84859	702.07001	 45.70	
 10.192	 66.322	155.71924	 91.98961	 50.15696	110.09664	 31.81114	  4.15623	160.84137	702.08002	 45.70	
 10.208	 75.751	155.69614	 85.00356	 56.53542	113.40198	 29.04256	  4.07818	160.86995	702.08002	 45.70	
 10.210	 85.199	155.65689	 77.33301	 63.43880	115.42891	 27.48190	  4.06938	160.82321	702.04999	 45.70	
 10.210	 94.801	155.67020	 68.71908	 70.27039	116.08117	 27.46898	  4.07333	160.88724	702.01001	 45.70	
 10.208	104.249	155.69055	 61.89370	 78.15990	115.08440	 28.09933	  4.13384	160.82852	702.09998	 45.70	
 10.192	113.678	155.57112	 54.72521	 86.23421	112.83274	 29.59044	  4.22535	160.81219	702.16998	 45.80	
 10.203	123.092	155.50934	 48.20161	 93.41366	109.37983	 32.20652	  4.23426	160.82407	702.15997	 45.70	
 10.215	132.646	155.46202	 42.27719	100.53938	104.59808	 35.90556	  4.28791	160.83099	702.17999	 45.70	
 10.190	142.105	155.38443	 37.26767	106.14423	 98.74933	 40.41857	  4.44853	160.81982	702.14001	 45.70	
 10.194	151.526	155.30199	 32.92952	111.13618	 92.18638	 45.87747	  4.24500	160.80887	702.20001	 45.70	
 10.210	161.034	155.28169	 29.92700	115.06342	 84.90771	 52.33646	  4.20111	160.85980	702.14001	 45.70	
 10.191	170.497	155.19678	 27.84911	117.54338	 77.12812	 59.39086	  4.11387	160.86694	701.45001	 45.70	
 11.899	171.783	152.57677	 19.42506	123.52600	 74.74886	 56.69088	  4.38653	160.81606	701.47998	 45.80	
 11.890	163.610	152.69987	 21.29737	121.32184	 83.35616	 49.62916	  4.39362	160.87738	702.14001	 45.70	
 11.889	155.445	152.76634	 24.15643	117.89843	 90.64036	 43.20962	  4.49683	160.83009	701.40997	 45.80	
 11.909	147.299	152.79099	 27.85522	113.32692	 97.75083	 37.53938	  4.65533	160.81589	701.65002	 45.80	
 11.902	139.148	152.89175	 32.37602	107.91757	104.32701	 32.58222	  4.56540	160.87614	702.13000	 45.80	
 11.894	130.867	152.94333	 37.41151	101.84499	110.05176	 27.91464	  4.32629	160.82726	702.15997	 45.80	
 11.897	122.732	152.95445	 43.09410	 94.48755	114.59467	 24.23590	  4.29075	160.76419	702.09998	 45.80	
 11.903	114.597	153.04855	 49.46439	 87.32725	118.29707	 21.55531	  4.22262	160.82306	702.15002	 45.80	
 11.893	106.346	153.12465	 56.62965	 79.59563	120.61935	 19.83870	  4.24490	160.82349	702.14001	 45.70	
 11.892	 98.155	153.22006	 64.07941	 71.84121	122.10908	 19.06843	  4.24995	160.86697	702.14001	 45.70	
 11.900	 90.000	153.26567	 71.14754	 64.49601	122.18375	 18.85789	  4.22631	160.86632	702.17999	 45.60	
 11.892	 81.845	153.23784	 79.46491	 57.34300	120.96535	 19.31171	  4.19610	160.83621	702.16998	 45.60	
 11.893	 73.654	153.27823	 87.04255	 50.46401	118.64218	 21.15323	  4.30689	160.88014	702.07001	 45.70	
 11.903	 65.403	153.28966	 94.40543	 43.91787	114.84802	 24.02267	  4.27285	160.88489	702.22998	 45.70	
 11.897	 57.268	153.26620	101.14625	 38.40166	110.26353	 27.79062	  4.45161	160.87386	701.64001	 45.70	
 11.894	 49.133	153.20877	107.30310	 33.43494	104.73783	 32.41429	  4.37457	160.84555	701.91998	 45.70	
 11.902	 40.852	153.09756	112.87608	 29.01230	 98.26830	 37.54612	  4.40905	160.84195	701.81000	 45.70	
 11.909	 32.701	153.02956	117.31203	 25.48110	 91.49018	 43.01950	  4.50962	160.85683	702.16998	 45.60	
 11.889	 24.555	153.06795	120.63573	 22.77663	 84.56321	 49.01921	  4.52794	160.87897	702.09003	 45.70	
 11.890	 16.390	152.99207	122.90810	 20.97033	 76.37003	 55.86209	  4.59001	160.86153	702.20001	 45.70	
 11.899	  8.217	152.96973	124.00417	 20.12743	 68.78450	 63.05039	  4.64035	160.87140	701.40997	 45.80	
 11.900	  0.000	152.91010	123.71435	 19.97543	 61.41480	 70.46294	  4.67423	160.84364	701.90997	 45.80	
 11.899	 -8.217	152.85243	122.70425	 20.55430	 54.08462	 78.36708	  4.73551	160.88998	702.15002	 45.80	
 11.890	-16.390	152.83199	120.02459	 22.38352	 47.28523	 86.11543	  4.63980	160.85178	701.45001	 45.80	
 11.889	-24.555	152.72920	116.56656	 25.01805	 41.05873	 93.52721	  4.65419	160.84705	701.88000	 45.80	
 11.909	-32.701	152.60957	111.98991	 28.55290	 34.98019	100.66623	  4.73150	160.86969	701.37000	 45.80	
 11.902	-40.852	152.42807	106.42342	 32.95927	 29.46184	107.12949	  4.65577	160.85466	701.44000	 45.80	
 11.894	-49.133	152.36665	 99.87323	 38.09922	 24.80483	112.77630	  4.66638	160.88463	701.44000	 45.80	
 11.897	-57.268	152.25011	 92.93409	 43.57328	 20.92715	117.38239	  4.63017	160.90321	701.41998	 45.90	
 11.903	-65.403	152.09801	 85.73506	 49.83878	 17.84919	120.95983	  4.57810	160.83943	701.42999	 45.90	
 11.893	-73.654	152.03845	 77.72034	 56.98733	 15.48096	123.65776	  4.52073	160.88861	701.81000	 45.90	
 11.892	-81.845	151.98677	 69.94720	 64.37675	 14.94149	124.79185	  4.48865	160.86249	701.53003	 45.90	
 11.900	-90.000	151.90701	 62.98092	 71.35406	 15.08260	124.83546	  4.46698	160.86905	701.42999	 45.90	
 11.892	-98.155	151.86354	 55.88240	 79.00970	 15.46020	123.66417	  4.47574	160.87274	701.46997	 45.90	
 11.893	-106.346	151.74878	 48.90860	 86.95774	 17.19674	121.15684	  4.45793	160.84305	701.34003	 45.90	
 11.903	-114.597	151.77921	 42.74683	 94.13640	 20.33294	117.47496	  4.43110	160.89769	701.42999	 45.90	
 11.897	-122.732	151.78546	 37.00166	101.31812	 24.20758	113.05472	  4.51234	160.90045	702.21997	 46.00	
 11.894	-130.867	151.87413	 31.95954	107.48737	 28.67484	107.55449	  4.32119	160.87839	701.41998	 46.00	
 11.902	-139.148	152.04079	 27.24267	113.27323	 33.90350	101.19881	  4.30338	160.95944	701.51001	 45.90	
 11.909	-147.299	152.06551	 23.51191	117.81458	 39.57928	 94.34484	  4.31964	160.90277	701.51001	 45.90	
 11.889	-155.445	152.20111	 20.79505	121.17553	 45.80581	 87.01635	  4.37405	160.90294	701.83002	 45.90	
 11.890	-163.610	152.33440	 18.91263	123.66420	 52.56098	 79.66878	  4.34539	160.93330	702.29999	 46.00	
 11.899	-171.783	152.47141	 18.19627	125.00999	 60.00964	 71.54073	  4.37101	160.92792	702.25000	 46.00	
 11.900	180.000	152.53485	 18.53014	124.78888	 67.66687	 63.94865	  4.31169	160.87296	702.15997	 46.10	
 13.600	180.000	149.48312	  9.94750	130.37642	 65.62147	 60.86470	  4.51818	160.90536	702.21002	 46.10	
 13.608	-172.853	149.29115	  9.36575	130.50113	 58.01942	 68.17123	  4.52688	160.86203	702.19000	 46.10	
 13.611	-165.583	149.20232	  9.73549	129.56357	 50.66610	 76.03386	  4.52467	160.91528	702.17999	 46.20	
 13.601	-158.353	149.07387	 11.30338	127.56326	 43.99962	 84.17924	  4.55343	160.87465	701.34998	 46.30	
 13.609	-151.210	148.96835	 13.60817	124.47095	 37.33360	 91.63969	  4.42121	160.93306	701.52002	 46.30	
 13.611	-143.999	148.86908	 16.80103	120.24767	 31.00949	 98.77245	  4.57099	160.92145	701.96002	 46.30	
 13.601	-136.825	148.81929	 20.71905	115.20527	 25.60090	105.59943	  4.41757	160.93051	702.17999	 46.30	
 13.596	-129.640	148.65092	 25.36220	109.37424	 20.58295	111.63783	  4.47648	160.84708	701.46997	 46.40	
 13.611	-122.431	148.59250	 30.64436	103.14235	 14.87884	117.06844	  4.68828	160.89130	701.38000	 46.40	
 13.604	-115.211	148.66534	 36.65383	 95.85548	 11.22583	121.85888	  4.60707	160.92059	701.53003	 46.40	
 13.595	-108.042	148.59579	 42.95385	 88.66764	  8.49316	125.64687	  4.54960	160.86494	701.33002	 46.30	
 13.607	-100.793	148.62811	 49.48024	 80.32719	  6.58091	128.29910	  4.63450	160.89703	701.47998	 46.30	
 13.601	-93.617	148.68916	 56.46983	 72.64523	  5.49847	129.86505	  4.53211	160.91415	701.52002	 46.30	
 13.601	-86.383	148.82077	 63.78452	 65.31687	  5.31863	130.44757	  4.53597	160.93689	701.50000	 46.30	
 13.607	-79.207	148.84557	 70.56795	 58.47615	  5.41347	129.98170	  4.60074	160.91321	701.46997	 46.30	
 13.595	-71.958	148.91100	 78.08481	 51.16723	  6.36183	128.61084	  4.64141	160.92749	701.31000	 46.30	
 13.604	-64.789	149.05663	 86.46980	 44.62449	  8.28973	126.12565	  4.70506	160.89778	701.40002	 46.30	
 13.611	-57.569	149.14749	 93.91516	 38.40914	 11.15021	122.25208	  4.71606	160.93343	702.21997	 46.30	
 13.596	-50.360	149.19579	100.82301	 32.42691	 15.54606	117.58152	  4.72137	160.85635	702.17999	 46.30	
 13.601	-43.175	149.33904	107.32182	 27.10755	 20.51793	112.25201	  4.71084	160.87445	701.47998	 46.30	
 13.611	-36.001	149.44722	113.29410	 22.46175	 25.62865	106.02593	  4.73039	160.86588	701.54999	 46.30	
 13.609	-28.790	149.56909	118.58207	 18.45903	 31.50076	 99.03405	  4.68360	160.86996	701.40002	 46.40	
 13.601	-21.647	149.73679	122.80824	 15.47953	 38.12058	 91.76067	  4.68088	160.91078	701.46997	 46.40	
 13.611	-14.417	149.77550	126.23970	 12.66642	 44.74260	 84.10863	  4.71901	160.90515	701.40997	 46.40	
 13.608	 -7.147	149.86040	128.45998	 10.28776	 51.49203	 75.85780	  4.76282	160.89961	701.46002	 46.50	
 13.600	  0.000	149.87071	129.48961	  9.49324	 58.63436	 68.14698	  4.76220	160.91415	701.50000	 46.50	
 13.608	  7.147	149.90607	129.52434	  9.60764	 65.74166	 60.99281	  4.61911	160.86713	701.48999	 46.50	
 13.611	 14.417	149.87036	128.93257	  9.93168	 73.21136	 53.58829	  4.61431	160.89313	701.44000	 46.50	
 13.601	 21.647	149.96945	127.12409	 11.34200	 81.68143	 47.02744	  4.63043	160.92830	701.45001	 46.50	
 13.609	 28.790	149.99396	123.98026	 13.80293	 89.00621	 40.96085	  4.57936	160.83832	701.35999	 46.50	
 13.611	 36.001	150.06635	119.98165	 17.54395	 96.05148	 34.81879	  4.60456	160.88690	701.37000	 46.50	
 13.601	 43.175	150.17982	115.18096	 22.48368	102.89575	 29.16745	  4.60068	160.93001	701.38000	 46.50	
 13.596	 50.360	150.23630	109.62439	 27.08893	108.99976	 24.28365	  4.51202	160.91100	701.37000	 46.40	
 13.611	 57.569	150.27727	103.06425	 31.94133	114.60297	 19.89003	  4.56237	160.92104	701.40997	 46.40	
 13.604	 64.789	150.29105	 96.12617	 37.67640	119.41275	 16.10748	  4.40062	160.85687	701.41998	 46.40	
 13.595	 71.958	150.32806	 88.94881	 43.91922	123.12251	 13.35988	  4.49195	160.89597	701.40997	 46.40	
 13.607	 79.207	150.31702	 81.32944	 50.71563	126.07781	 11.12773	  4.45271	160.93219	701.40997	 46.40	
 13.601	 86.383	150.30061	 72.92433	 57.87444	127.68807	 10.16145	  4.40012	160.92068	701.40997	 46.40	
 13.601	 93.617	150.26399	 65.79579	 65.19431	128.23830	 10.27634	  4.43509	160.91014	701.46997	 46.40	
 13.607	100.793	150.16508	 58.35688	 72.49827	127.76338	 10.30432	  4.46428	160.88902	701.51001	 46.40	
 13.595	108.042	150.10335	 51.09503	 80.48241	125.99488	 11.37636	  4.53113	160.88315	701.41998	 46.40	
 13.604	115.211	150.05476	 44.63522	 88.08981	123.31328	 13.18611	  4.53604	160.92915	701.32001	 46.30	
 13.611	122.431	150.05327	 38.54673	 95.52390	119.59782	 15.79266	  4.44949	160.90944	701.45001	 46.40	
 13.596	129.640	150.04901	 32.41225	103.06080	114.88721	 19.32398	  4.28375	160.95277	701.40997	 46.40	
 13.601	136.825	149.98920	 27.03284	109.07565	109.35272	 23.83841	  4.51725	160.92180	701.35999	 46.40	
 13.611	143.999	149.90538	 22.06987	114.83783	103.11975	 28.94436	  4.78476	160.90875	701.40997	 46.40	
