FileType=PCF
NHL=14
Date=03/08/19	08:53:37
Facility=APL
Serial=16071-10
Customer=NASA
NP=6
Mach=0.036000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  5.094	-47.331	  0.65842	  0.35559	  0.23456	  0.22908	  0.36417	  0.03523	  0.66002	711.19000	 12.80	
  5.104	-66.290	  0.64967	  0.32358	  0.25852	  0.21382	  0.37633	  0.03502	  0.65165	711.17999	 12.80	
  5.093	-85.207	  0.65517	  0.29312	  0.29119	  0.21097	  0.38440	  0.03081	  0.65696	711.14001	 12.80	
  5.105	-104.191	  0.65672	  0.26328	  0.32317	  0.21545	  0.37986	  0.03066	  0.65948	711.10999	 12.80	
  5.095	-123.033	  0.65243	  0.23697	  0.35036	  0.22764	  0.36145	  0.03019	  0.65473	711.14001	 12.80	
  5.109	-142.013	  0.65259	  0.21611	  0.37416	  0.24784	  0.33657	  0.03050	  0.65462	711.15997	 12.80	
  5.099	-161.165	  0.65226	  0.20365	  0.38834	  0.27540	  0.30504	  0.03224	  0.65500	711.20001	 12.80	
  5.100	180.000	  0.65403	  0.19894	  0.39257	  0.30791	  0.27305	  0.03190	  0.65648	711.10999	 12.80	
  6.800	180.000	  0.64965	  0.16583	  0.42352	  0.30693	  0.26550	  0.02690	  0.65751	711.10999	 12.80	
  6.796	-166.229	  0.65040	  0.16689	  0.42291	  0.27410	  0.29981	  0.02602	  0.65799	711.09003	 12.80	
  6.808	-152.311	  0.65877	  0.17754	  0.41896	  0.24796	  0.33452	  0.02541	  0.66620	711.08002	 12.80	
  6.795	-138.383	  0.65051	  0.18808	  0.39611	  0.21811	  0.36030	  0.02160	  0.65762	711.17999	 12.80	
  6.792	-124.591	  0.65234	  0.20982	  0.37276	  0.20141	  0.38364	  0.02319	  0.65944	711.10999	 12.80	
  6.787	-110.754	  0.64722	  0.23292	  0.34257	  0.18651	  0.39991	  0.02230	  0.65368	711.20001	 12.80	
  6.800	-96.985	  0.64691	  0.26098	  0.31090	  0.17758	  0.41008	  0.02375	  0.65190	711.07001	 12.80	
  6.800	-83.015	  0.64529	  0.29116	  0.27952	  0.17362	  0.41414	  0.02372	  0.65164	711.17999	 12.80	
  6.787	-69.246	  0.64590	  0.32365	  0.25003	  0.17839	  0.40862	  0.02569	  0.65262	711.23999	 12.80	
  6.792	-55.409	  0.65060	  0.35620	  0.22298	  0.18861	  0.39838	  0.02540	  0.65691	711.10999	 12.80	
  6.795	-41.617	  0.65104	  0.38350	  0.20007	  0.20650	  0.37616	  0.02809	  0.65639	711.21997	 12.80	
  6.808	-27.689	  0.65176	  0.40670	  0.18203	  0.22950	  0.34997	  0.02947	  0.65868	711.07001	 12.80	
  6.796	-13.771	  0.64545	  0.41858	  0.16748	  0.25323	  0.31652	  0.03395	  0.65288	711.14001	 12.80	
  6.800	  0.000	  0.65411	  0.43037	  0.16364	  0.28549	  0.28986	  0.03702	  0.66088	711.14001	 12.80	
  6.796	 13.771	  0.64807	  0.42481	  0.16187	  0.31627	  0.25270	  0.03884	  0.65632	711.21997	 12.80	
  6.808	 27.689	  0.64803	  0.41591	  0.16655	  0.34919	  0.22131	  0.03628	  0.65716	711.21002	 12.80	
  6.795	 41.617	  0.64479	  0.39540	  0.18032	  0.37704	  0.19522	  0.03935	  0.65303	711.29999	 12.80	
  6.792	 55.409	  0.64731	  0.37257	  0.20208	  0.40149	  0.17853	  0.04309	  0.65694	711.28003	 12.80	
  6.787	 69.246	  0.64727	  0.34245	  0.22811	  0.42101	  0.16417	  0.04359	  0.65709	711.03003	 12.80	
  6.800	 83.015	  0.64675	  0.31102	  0.25668	  0.43011	  0.15631	  0.04216	  0.65547	711.06000	 12.80	
  6.800	 96.985	  0.64653	  0.27843	  0.28678	  0.43561	  0.15198	  0.03970	  0.65601	711.03998	 12.80	
  6.787	110.754	  0.64580	  0.24661	  0.31900	  0.42793	  0.15551	  0.03730	  0.65463	711.01001	 12.80	
  6.792	124.591	  0.64434	  0.21956	  0.34865	  0.41402	  0.16687	  0.03361	  0.65504	711.06000	 12.80	
  6.795	138.383	  0.64924	  0.19847	  0.37883	  0.39554	  0.18492	  0.03173	  0.65947	711.03003	 12.80	
  6.808	152.311	  0.65352	  0.18262	  0.40306	  0.37254	  0.20844	  0.03119	  0.66203	711.07001	 12.80	
  6.796	166.229	  0.65317	  0.17300	  0.41696	  0.34033	  0.23840	  0.02967	  0.66122	711.09998	 12.80	
  8.491	168.704	  0.63952	  0.13189	  0.44468	  0.33315	  0.22243	  0.01882	  0.65523	711.02002	 12.80	
  8.502	157.493	  0.63965	  0.14137	  0.43188	  0.36350	  0.19669	  0.02184	  0.65643	711.12000	 12.80	
  8.494	146.194	  0.64009	  0.15532	  0.41379	  0.39627	  0.16952	  0.02523	  0.65764	711.16998	 12.80	
  8.495	135.039	  0.63600	  0.17542	  0.38471	  0.42169	  0.14639	  0.02674	  0.65432	711.07001	 12.80	
  8.487	123.723	  0.63705	  0.19857	  0.35808	  0.43918	  0.13383	  0.02968	  0.65444	711.19000	 12.80	
  8.492	112.575	  0.63864	  0.22698	  0.32749	  0.45591	  0.12322	  0.03282	  0.65695	711.17999	 12.80	
  8.510	101.220	  0.63543	  0.25716	  0.28911	  0.46441	  0.11219	  0.03237	  0.65318	711.21002	 12.80	
  8.500	 90.000	  0.63703	  0.28737	  0.26113	  0.46440	  0.11342	  0.03374	  0.65420	711.13000	 12.80	
  8.510	 78.780	  0.63973	  0.32469	  0.22922	  0.45968	  0.11996	  0.03504	  0.65722	711.21997	 12.80	
  8.492	 67.425	  0.63671	  0.35479	  0.20067	  0.44234	  0.13134	  0.03462	  0.65433	711.26001	 12.80	
  8.487	 56.277	  0.64460	  0.38771	  0.17793	  0.42624	  0.14857	  0.03737	  0.66084	711.15002	 12.80	
  8.495	 44.961	  0.64072	  0.41259	  0.15696	  0.39863	  0.16707	  0.03580	  0.65709	711.21997	 12.80	
  8.494	 33.806	  0.64006	  0.43112	  0.14354	  0.37105	  0.19064	  0.03449	  0.65642	711.21002	 12.80	
  8.502	 22.507	  0.64337	  0.44893	  0.13151	  0.33901	  0.22067	  0.03675	  0.65867	711.15002	 12.80	
  8.491	 11.296	  0.64773	  0.45967	  0.12801	  0.30852	  0.25253	  0.03168	  0.66399	711.17999	 12.80	
  8.500	  0.000	  0.64284	  0.45826	  0.12444	  0.27482	  0.28027	  0.02677	  0.65742	711.19000	 12.80	
  8.491	-11.296	  0.64451	  0.45142	  0.13248	  0.24587	  0.31162	  0.02500	  0.65943	711.20001	 12.80	
  8.502	-22.507	  0.64555	  0.43956	  0.14224	  0.21505	  0.34885	  0.02263	  0.65967	711.25000	 12.80	
  8.494	-33.806	  0.64433	  0.41723	  0.15797	  0.19063	  0.37633	  0.02188	  0.65772	711.19000	 12.80	
  8.495	-44.961	  0.64798	  0.39539	  0.17855	  0.17170	  0.40456	  0.01883	  0.66109	711.22998	 12.80	
  8.487	-56.277	  0.64109	  0.36308	  0.20236	  0.15441	  0.42260	  0.01963	  0.65496	711.15002	 12.80	
  8.492	-67.425	  0.63881	  0.33183	  0.22698	  0.14342	  0.43401	  0.01617	  0.65148	711.20001	 12.80	
  8.510	-78.780	  0.64536	  0.30052	  0.26207	  0.13742	  0.44758	  0.01441	  0.65732	711.20001	 12.80	
  8.500	-90.000	  0.64194	  0.26701	  0.29139	  0.13708	  0.44604	  0.01397	  0.65515	711.21997	 12.80	
  8.510	-101.220	  0.64012	  0.23534	  0.32376	  0.14281	  0.43656	  0.01163	  0.65371	711.13000	 12.80	
  8.492	-112.575	  0.64743	  0.20925	  0.36019	  0.15357	  0.42883	  0.01413	  0.66197	711.10999	 12.80	
  8.487	-123.723	  0.64199	  0.18411	  0.38502	  0.16765	  0.40393	  0.01096	  0.65450	711.16998	 12.80	
  8.495	-135.039	  0.64387	  0.16464	  0.41121	  0.18781	  0.38198	  0.01512	  0.65657	711.21997	 12.80	
  8.494	-146.194	  0.63988	  0.14668	  0.43148	  0.20969	  0.35295	  0.01533	  0.65329	711.20001	 12.80	
  8.502	-157.493	  0.64699	  0.13789	  0.44890	  0.23898	  0.32483	  0.01840	  0.66113	711.26001	 12.80	
  8.491	-168.704	  0.64557	  0.12801	  0.45833	  0.26840	  0.29134	  0.01736	  0.66087	711.31000	 12.80	
  8.500	180.000	  0.64508	  0.13078	  0.45622	  0.30372	  0.25704	  0.02018	  0.66068	711.31000	 12.80	
 10.200	180.000	  0.62811	  0.09207	  0.47936	  0.29314	  0.24477	  0.01118	  0.65328	711.21997	 12.80	
 10.191	-170.497	  0.63205	  0.09194	  0.48296	  0.26112	  0.27753	  0.01119	  0.65797	711.26001	 12.80	
 10.210	-161.034	  0.62999	  0.09764	  0.47433	  0.22965	  0.31053	  0.01052	  0.65265	711.21997	 12.80	
 10.194	-151.526	  0.63222	  0.10785	  0.46391	  0.20080	  0.34492	  0.01008	  0.65556	711.10999	 12.80	
 10.190	-142.105	  0.63194	  0.12151	  0.44632	  0.17656	  0.37536	  0.00835	  0.65621	711.21997	 12.80	
 10.215	-132.646	  0.63192	  0.13765	  0.42347	  0.15285	  0.40361	  0.00342	  0.65584	711.20001	 12.80	
 10.203	-123.092	  0.63298	  0.15887	  0.39657	  0.13464	  0.42739	  0.00156	  0.65564	711.16998	 12.80	
 10.192	-113.678	  0.63054	  0.18247	  0.36516	  0.11910	  0.44414	  0.00070	  0.65179	711.21002	 12.80	
 10.208	-104.249	  0.63500	  0.21252	  0.33635	  0.11193	  0.46097	  0.00288	  0.65552	711.25000	 12.80	
 10.210	-94.801	  0.63878	  0.24391	  0.30533	  0.10510	  0.47541	  0.00319	  0.66196	711.19000	 12.80	
 10.210	-85.199	  0.63461	  0.27282	  0.27151	  0.10331	  0.47513	  0.00449	  0.65738	711.21002	 12.80	
 10.208	-75.751	  0.63116	  0.30525	  0.23827	  0.10461	  0.46949	  0.00823	  0.65342	711.21997	 12.80	
 10.192	-66.322	  0.63739	  0.34204	  0.20902	  0.11163	  0.46435	  0.00748	  0.65866	711.17999	 12.80	
 10.203	-56.908	  0.63237	  0.37025	  0.17984	  0.12062	  0.44499	  0.00984	  0.65384	711.21002	 12.80	
 10.215	-47.354	  0.63405	  0.40128	  0.15382	  0.13570	  0.42469	  0.00887	  0.65636	711.16998	 12.80	
 10.190	-37.895	  0.63350	  0.42775	  0.13281	  0.15521	  0.40034	  0.01381	  0.65632	711.10999	 12.80	
 10.194	-28.474	  0.63132	  0.44961	  0.11621	  0.17637	  0.37099	  0.01569	  0.65429	711.15002	 12.80	
 10.210	-18.966	  0.63510	  0.46867	  0.10403	  0.20491	  0.33976	  0.01581	  0.65733	711.15002	 12.80	
 10.191	 -9.503	  0.62771	  0.47583	  0.09282	  0.22935	  0.30643	  0.01822	  0.65158	711.17999	 12.80	
 10.200	  0.000	  0.62453	  0.48043	  0.08807	  0.25974	  0.27292	  0.02135	  0.64958	711.09998	 12.80	
 10.191	  9.503	  0.62562	  0.48005	  0.08843	  0.29097	  0.24114	  0.02254	  0.65039	711.15002	 12.80	
 10.210	 18.966	  0.63244	  0.47986	  0.09326	  0.32955	  0.21195	  0.02596	  0.65795	711.10999	 12.80	
 10.194	 28.474	  0.62856	  0.46418	  0.10124	  0.35991	  0.18160	  0.02875	  0.65445	711.15002	 12.80	
 10.190	 37.895	  0.63437	  0.44893	  0.11583	  0.39391	  0.15762	  0.02866	  0.66083	711.17999	 12.80	
 10.215	 47.354	  0.62628	  0.42261	  0.12714	  0.42028	  0.12937	  0.02663	  0.65431	711.21997	 12.80	
 10.203	 56.908	  0.62635	  0.39492	  0.14857	  0.44477	  0.11094	  0.02732	  0.65473	711.23999	 12.80	
 10.192	 66.322	  0.62724	  0.36373	  0.17556	  0.46503	  0.09712	  0.03090	  0.65410	711.15997	 12.80	
 10.208	 75.751	  0.62622	  0.33281	  0.20373	  0.47856	  0.08769	  0.03067	  0.65488	711.19000	 12.80	
 10.210	 85.199	  0.63400	  0.30387	  0.23566	  0.49152	  0.08460	  0.03012	  0.66052	711.13000	 12.80	
 10.210	 94.801	  0.63149	  0.26913	  0.26812	  0.49362	  0.08217	  0.02823	  0.65997	711.09998	 12.80	
 10.208	104.249	  0.63349	  0.23729	  0.30243	  0.49173	  0.08462	  0.02820	  0.66075	711.01001	 12.80	
 10.192	113.678	  0.62663	  0.20286	  0.33115	  0.47879	  0.08639	  0.02532	  0.65576	711.09003	 12.80	
 10.203	123.092	  0.62542	  0.17839	  0.36472	  0.46164	  0.10176	  0.02420	  0.65303	711.07001	 12.80	
 10.215	132.646	  0.63013	  0.15355	  0.39551	  0.44455	  0.11496	  0.02155	  0.65646	711.15002	 12.90	
 10.190	142.105	  0.62868	  0.13397	  0.42173	  0.41770	  0.13589	  0.02002	  0.65425	711.13000	 12.80	
 10.194	151.526	  0.62897	  0.11656	  0.44388	  0.39010	  0.15771	  0.01642	  0.65495	711.08002	 12.90	
 10.210	161.034	  0.62912	  0.10236	  0.46337	  0.35975	  0.18255	  0.01469	  0.65561	711.19000	 12.90	
 10.191	170.497	  0.63092	  0.09458	  0.47540	  0.32798	  0.21229	  0.01082	  0.65644	711.13000	 12.80	
 11.899	171.783	  0.61855	  0.06003	  0.50059	  0.32021	  0.19993	  0.00392	  0.65594	711.21002	 12.90	
 11.890	163.610	  0.61748	  0.06723	  0.49019	  0.35264	  0.17246	  0.00793	  0.65600	711.14001	 12.90	
 11.889	155.445	  0.61961	  0.07657	  0.47542	  0.38692	  0.14311	  0.00920	  0.65838	711.20001	 12.90	
 11.909	147.299	  0.61374	  0.09229	  0.45205	  0.41297	  0.12122	  0.01290	  0.65361	711.22998	 12.90	
 11.902	139.148	  0.62109	  0.11044	  0.43333	  0.44474	  0.10034	  0.01122	  0.66049	711.16998	 12.90	
 11.894	130.867	  0.61979	  0.13149	  0.40117	  0.47238	  0.07877	  0.01152	  0.66081	711.21997	 12.90	
 11.897	122.732	  0.61338	  0.15582	  0.36763	  0.48517	  0.06606	  0.01289	  0.65320	711.12000	 12.90	
 11.903	114.597	  0.61361	  0.18119	  0.33492	  0.50040	  0.05454	  0.01741	  0.65325	711.15997	 12.90	
 11.893	106.346	  0.61594	  0.21200	  0.30483	  0.51338	  0.04769	  0.01830	  0.65662	711.19000	 12.90	
 11.892	 98.155	  0.61792	  0.24266	  0.27173	  0.51966	  0.04381	  0.01964	  0.65863	711.17999	 12.90	
 11.900	 90.000	  0.62261	  0.27676	  0.24239	  0.52219	  0.04571	  0.02087	  0.66184	711.27002	 12.90	
 11.892	 81.845	  0.61552	  0.30919	  0.20684	  0.51032	  0.05008	  0.02149	  0.65438	711.25000	 12.90	
 11.893	 73.654	  0.61931	  0.34407	  0.17754	  0.50157	  0.05603	  0.02202	  0.65828	711.14001	 12.90	
 11.903	 65.403	  0.61732	  0.37687	  0.14978	  0.48452	  0.06868	  0.02200	  0.65638	711.14001	 12.90	
 11.897	 57.268	  0.62113	  0.41035	  0.12605	  0.46691	  0.08335	  0.02431	  0.66061	711.07001	 12.90	
 11.894	 49.133	  0.61496	  0.43284	  0.10467	  0.43803	  0.10030	  0.02226	  0.65304	711.08002	 12.90	
 11.902	 40.852	  0.61832	  0.46054	  0.08525	  0.41233	  0.11984	  0.02085	  0.65745	711.06000	 12.90	
 11.909	 32.701	  0.61857	  0.47827	  0.07305	  0.38089	  0.14381	  0.01935	  0.65614	711.14001	 12.90	
 11.889	 24.555	  0.62077	  0.49534	  0.06583	  0.35011	  0.17459	  0.02225	  0.65860	711.15997	 12.90	
 11.890	 16.390	  0.62168	  0.50749	  0.05738	  0.31686	  0.20392	  0.01985	  0.65905	711.15997	 12.90	
 11.899	  8.217	  0.62051	  0.51115	  0.05449	  0.28302	  0.23554	  0.01547	  0.65628	711.09003	 12.90	
 11.900	  0.000	  0.61532	  0.50587	  0.05372	  0.24729	  0.26579	  0.01195	  0.65054	711.13000	 12.90	
 11.899	 -8.217	  0.61979	  0.50301	  0.06011	  0.21906	  0.30095	  0.01417	  0.65559	711.13000	 12.90	
 11.890	-16.390	  0.62250	  0.49408	  0.06786	  0.18826	  0.33512	  0.00918	  0.65633	711.03998	 12.90	
 11.889	-24.555	  0.62286	  0.47944	  0.07915	  0.16332	  0.36746	  0.00803	  0.65767	711.15002	 12.90	
 11.909	-32.701	  0.61922	  0.45755	  0.09187	  0.13871	  0.39482	  0.00677	  0.65366	711.13000	 12.90	
 11.902	-40.852	  0.62146	  0.43380	  0.11132	  0.11646	  0.42571	  0.00168	  0.65559	711.07001	 12.90	
 11.894	-49.133	  0.62321	  0.40595	  0.13440	  0.09903	  0.45114	  0.00019	  0.65740	711.15997	 12.90	
 11.897	-57.268	  0.62209	  0.37521	  0.15985	  0.08567	  0.47111	 -0.00175	  0.65564	711.14001	 12.90	
 11.903	-65.403	  0.62779	  0.34646	  0.18743	  0.07560	  0.48942	 -0.00256	  0.66190	711.09003	 12.90	
 11.893	-73.654	  0.62123	  0.30939	  0.21641	  0.06871	  0.49486	 -0.00354	  0.65372	711.09003	 12.90	
 11.892	-81.845	  0.61930	  0.27627	  0.24527	  0.06447	  0.49809	 -0.00330	  0.65236	711.10999	 12.90	
 11.900	-90.000	  0.62627	  0.24678	  0.28140	  0.06713	  0.50274	 -0.00556	  0.65911	711.02002	 12.90	
 11.892	-98.155	  0.62798	  0.21576	  0.31634	  0.07186	  0.49675	 -0.00826	  0.66190	711.06000	 12.90	
 11.893	-106.346	  0.62033	  0.18409	  0.34558	  0.07839	  0.48076	 -0.00483	  0.65364	711.21002	 12.90	
 11.903	-114.597	  0.62293	  0.15796	  0.37821	  0.08852	  0.46855	 -0.00218	  0.65745	711.12000	 12.90	
 11.897	-122.732	  0.61989	  0.13088	  0.40884	  0.10291	  0.44591	 -0.00259	  0.65439	711.06000	 12.90	
 11.894	-130.867	  0.62091	  0.11033	  0.43548	  0.11951	  0.42195	 -0.00252	  0.65531	711.03003	 12.90	
 11.902	-139.148	  0.62356	  0.09276	  0.46254	  0.14113	  0.39671	 -0.00320	  0.66082	711.03003	 12.90	
 11.909	-147.299	  0.62497	  0.07916	  0.48242	  0.16724	  0.36665	 -0.00073	  0.66019	710.96997	 12.90	
 11.889	-155.445	  0.62290	  0.07010	  0.49397	  0.19400	  0.33365	  0.00100	  0.65896	710.97998	 13.00	
 11.890	-163.610	  0.61947	  0.05914	  0.50312	  0.22178	  0.29729	 -0.00016	  0.65485	710.97998	 13.00	
 11.899	-171.783	  0.61876	  0.05565	  0.50935	  0.25400	  0.26380	  0.00031	  0.65664	711.02002	 13.00	
 11.900	180.000	  0.62314	  0.05515	  0.51130	  0.28952	  0.23192	  0.00062	  0.66075	711.03998	 13.00	
 13.600	180.000	  0.60018	  0.02054	  0.52809	  0.27625	  0.21594	 -0.00648	  0.65164	710.96002	 13.00	
 13.608	-172.853	  0.59574	  0.02064	  0.52572	  0.24201	  0.24694	 -0.00848	  0.64618	711.00000	 13.00	
 13.611	-165.583	  0.60267	  0.02294	  0.52718	  0.21228	  0.28342	 -0.00837	  0.65304	711.02002	 13.00	
 13.601	-158.353	  0.60184	  0.02866	  0.51816	  0.18239	  0.31472	 -0.01119	  0.65248	711.01001	 13.00	
 13.609	-151.210	  0.60408	  0.04012	  0.50437	  0.15645	  0.34828	 -0.01292	  0.65241	711.06000	 13.00	
 13.611	-143.999	  0.60813	  0.05210	  0.48951	  0.13103	  0.38286	 -0.01608	  0.65665	710.92999	 13.00	
 13.601	-136.825	  0.60744	  0.06733	  0.46935	  0.10729	  0.41421	 -0.00998	  0.65753	711.06000	 13.00	
 13.596	-129.640	  0.60861	  0.08421	  0.44518	  0.08721	  0.44103	 -0.01254	  0.65782	711.00000	 13.00	
 13.611	-122.431	  0.61370	  0.10681	  0.42099	  0.07028	  0.46978	 -0.01254	  0.66219	711.07001	 13.00	
 13.604	-115.211	  0.60572	  0.12982	  0.38459	  0.05494	  0.48405	 -0.01152	  0.65273	711.09998	 13.00	
 13.595	-108.042	  0.60465	  0.15484	  0.35312	  0.04361	  0.50135	 -0.01371	  0.65292	711.01001	 13.00	
 13.607	-100.793	  0.60653	  0.18413	  0.32003	  0.03517	  0.51502	 -0.01556	  0.65445	711.01001	 13.00	
 13.601	-93.617	  0.61138	  0.21648	  0.28849	  0.03088	  0.52638	 -0.01562	  0.65990	711.08002	 13.00	
 13.601	-86.383	  0.60838	  0.24618	  0.25507	  0.02751	  0.52765	 -0.01410	  0.65748	711.10999	 13.00	
 13.607	-79.207	  0.60491	  0.27836	  0.22020	  0.02937	  0.52163	 -0.01343	  0.65172	711.09998	 13.00	
 13.595	-71.958	  0.60801	  0.31256	  0.19123	  0.03280	  0.51806	 -0.01129	  0.65483	711.17999	 13.00	
 13.604	-64.789	  0.60889	  0.34697	  0.16190	  0.04129	  0.50847	 -0.01160	  0.65715	711.13000	 13.00	
 13.611	-57.569	  0.60534	  0.37665	  0.13428	  0.05121	  0.48922	 -0.01007	  0.65215	711.09998	 13.00	
 13.596	-50.360	  0.60967	  0.41141	  0.10951	  0.06443	  0.47274	 -0.00744	  0.65813	711.12000	 13.00	
 13.601	-43.175	  0.61135	  0.44140	  0.08855	  0.08134	  0.45104	 -0.00746	  0.66022	711.07001	 13.00	
 13.611	-36.001	  0.60519	  0.46159	  0.06920	  0.10020	  0.41818	 -0.00563	  0.65246	711.10999	 13.00	
 13.609	-28.790	  0.60768	  0.48644	  0.05312	  0.12365	  0.39055	 -0.00339	  0.65557	711.10999	 13.00	
 13.601	-21.647	  0.60753	  0.50623	  0.03917	  0.14744	  0.35920	 -0.00101	  0.65727	711.10999	 13.00	
 13.611	-14.417	  0.60647	  0.51942	  0.02973	  0.17453	  0.32536	  0.00124	  0.65505	711.15002	 13.00	
 13.608	 -7.147	  0.60491	  0.52738	  0.02241	  0.20443	  0.29116	  0.00137	  0.65380	711.09003	 13.00	
 13.600	  0.000	  0.60461	  0.53264	  0.01891	  0.23572	  0.25760	  0.00480	  0.65435	711.09003	 13.00	
 13.608	  7.147	  0.60491	  0.53445	  0.01876	  0.26740	  0.22644	  0.00573	  0.65608	711.04999	 13.00	
 13.611	 14.417	  0.60506	  0.53126	  0.02005	  0.30222	  0.19286	  0.00943	  0.65662	711.07001	 13.00	
 13.601	 21.647	  0.60309	  0.51946	  0.02552	  0.33468	  0.16281	  0.01009	  0.65466	711.01001	 13.00	
 13.609	 28.790	  0.60074	  0.50499	  0.03409	  0.36635	  0.13505	  0.01065	  0.65279	711.01001	 13.00	
 13.611	 36.001	  0.59954	  0.48629	  0.04503	  0.39739	  0.10813	  0.01132	  0.65274	711.03998	 13.00	
 13.601	 43.175	  0.60404	  0.46942	  0.05983	  0.43110	  0.08677	  0.01186	  0.65858	711.15002	 13.00	
 13.596	 50.360	  0.60321	  0.44213	  0.07713	  0.45614	  0.06643	  0.01176	  0.65679	711.00000	 13.00	
 13.611	 57.569	  0.59998	  0.41226	  0.09695	  0.47872	  0.04902	  0.01270	  0.65392	711.01001	 13.00	
 13.604	 64.789	  0.60552	  0.38558	  0.12243	  0.50488	  0.03575	  0.01528	  0.65887	711.07001	 13.00	
