FileType=PCF
NHL=14
Date=08/25/17	17:09:10
Facility=APL
Serial=16328-7
Customer=NASA
NP=6
Mach=0.100000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	  4.93492	  2.67882	  2.70854	  2.63791	  2.76674	  0.03161	  4.92994	707.40002	 22.30	
  1.691	128.401	  4.92965	  2.53304	  2.83072	  2.79485	  2.58402	  0.02915	  4.92631	707.21600	 22.30	
  1.692	 77.194	  4.93868	  2.72702	  2.64866	  2.84274	  2.54459	  0.02880	  4.93590	707.30402	 22.30	
  1.699	 26.182	  4.93486	  2.88095	  2.49802	  2.73816	  2.65601	  0.02810	  4.93136	707.45203	 22.30	
  1.699	-26.182	  4.93871	  2.87750	  2.50195	  2.53785	  2.85452	  0.02825	  4.93602	707.44897	 22.30	
  1.692	-77.194	  4.93475	  2.71049	  2.65116	  2.41890	  2.96223	  0.02247	  4.93441	707.38800	 22.30	
  1.691	-128.401	  4.92770	  2.52605	  2.82622	  2.45007	  2.91343	  0.02515	  4.92676	707.40802	 22.30	
  1.700	180.000	  4.94136	  2.45592	  2.92422	  2.63522	  2.74663	  0.03014	  4.94022	707.40802	 22.30	
  3.400	180.000	  4.93916	  2.19431	  3.16511	  2.59627	  2.72187	  0.01891	  4.94693	707.40698	 22.30	
  3.388	-152.325	  4.90899	  2.22194	  3.08484	  2.36379	  2.92604	  0.01010	  4.91710	707.47803	 22.30	
  3.397	-124.529	  4.92286	  2.36481	  2.93804	  2.21432	  3.11111	  0.00738	  4.93459	707.51801	 22.30	
  3.399	-96.763	  4.92002	  2.56826	  2.71635	  2.14197	  3.19722	  0.00193	  4.93186	707.43799	 22.30	
  3.394	-69.283	  4.92191	  2.79178	  2.49951	  2.16887	  3.17024	  0.00360	  4.93210	707.57098	 22.30	
  3.400	-41.398	  4.91085	  2.98413	  2.31782	  2.28852	  3.02709	  0.00688	  4.91626	707.49500	 22.30	
  3.401	-14.021	  4.93013	  3.10842	  2.23130	  2.49076	  2.83513	  0.01023	  4.93254	707.49200	 22.30	
  3.401	 14.021	  4.92933	  3.11372	  2.23293	  2.72638	  2.60678	  0.01403	  4.92975	707.45898	 22.30	
  3.400	 41.398	  4.93808	  3.00787	  2.33551	  2.93068	  2.42606	  0.01575	  4.93703	707.42102	 22.30	
  3.394	 69.283	  4.93248	  2.82261	  2.50200	  3.05543	  2.31404	  0.01960	  4.93070	707.48700	 22.30	
  3.399	 96.763	  4.92362	  2.58828	  2.72002	  3.07823	  2.28190	  0.01552	  4.92439	707.47601	 22.30	
  3.397	124.529	  4.92530	  2.38940	  2.93290	  2.99188	  2.35123	  0.01802	  4.92568	707.54602	 22.30	
  3.388	152.325	  4.92688	  2.24562	  3.09452	  2.81554	  2.50478	  0.01638	  4.93442	707.50598	 22.30	
  5.099	161.165	  4.89098	  1.94469	  3.33876	  2.78256	  2.44137	  0.00004	  4.92291	707.45898	 22.30	
  5.109	142.013	  4.90337	  2.06254	  3.21864	  3.01381	  2.25006	  0.00046	  4.93215	707.38300	 22.30	
  5.095	123.033	  4.90299	  2.23185	  3.02811	  3.18321	  2.10958	  0.00092	  4.92693	707.46100	 22.30	
  5.105	104.191	  4.92368	  2.44216	  2.81490	  3.30398	  2.02739	 -0.00500	  4.94359	707.51703	 22.30	
  5.093	 85.207	  4.92093	  2.67835	  2.57391	  3.32329	  2.01358	 -0.00596	  4.93651	707.49402	 22.30	
  5.104	 66.290	  4.92555	  2.91479	  2.35045	  3.26709	  2.06490	 -0.00189	  4.94325	707.50000	 22.30	
  5.094	 47.331	  4.91651	  3.11261	  2.16080	  3.12348	  2.17589	 -0.00198	  4.93105	707.48999	 22.30	
  5.089	 28.397	  4.91935	  3.26785	  2.02925	  2.93088	  2.35045	 -0.00483	  4.93670	707.44501	 22.30	
  5.096	  9.576	  4.91305	  3.34844	  1.95225	  2.69257	  2.56843	 -0.00641	  4.93207	707.29797	 22.30	
  5.096	 -9.576	  4.91140	  3.34233	  1.95398	  2.44878	  2.80762	 -0.01136	  4.93454	707.48999	 22.30	
  5.089	-28.397	  4.90271	  3.24983	  2.01961	  2.22623	  3.03189	 -0.01623	  4.92921	707.42798	 22.30	
  5.094	-47.331	  4.89403	  3.09010	  2.15194	  2.04377	  3.22680	 -0.01868	  4.92655	707.43298	 22.30	
  5.104	-66.290	  4.89448	  2.88092	  2.34136	  1.91683	  3.37134	 -0.02104	  4.93136	707.34601	 22.30	
  5.093	-85.207	  4.89818	  2.64725	  2.57025	  1.86348	  3.43666	 -0.02338	  4.93864	707.33801	 22.30	
  5.105	-104.191	  4.89115	  2.40896	  2.80847	  1.87469	  3.41157	 -0.01861	  4.93369	707.41400	 22.30	
  5.095	-123.033	  4.89029	  2.20451	  3.03302	  1.96222	  3.30467	 -0.01128	  4.93232	707.53998	 22.30	
  5.109	-142.013	  4.89910	  2.04419	  3.22415	  2.11292	  3.13673	 -0.00510	  4.94053	707.43903	 22.30	
  5.099	-161.165	  4.89101	  1.94313	  3.33881	  2.31122	  2.90985	 -0.00229	  4.93152	707.34100	 22.30	
  5.100	180.000	  4.89220	  1.91341	  3.37974	  2.54139	  2.67637	  0.00193	  4.92659	707.44501	 22.30	
  6.800	180.000	  4.84230	  1.62217	  3.59984	  2.48496	  2.61953	 -0.02253	  4.92740	707.35400	 22.30	
  6.796	-166.229	  4.84419	  1.64620	  3.57274	  2.25428	  2.85774	 -0.03194	  4.93483	707.47498	 22.30	
  6.808	-152.311	  4.82659	  1.71212	  3.47363	  2.03677	  3.07619	 -0.03074	  4.91638	707.39301	 22.30	
  6.795	-138.383	  4.83968	  1.83065	  3.33984	  1.85639	  3.29140	 -0.03896	  4.93591	707.43799	 22.30	
  6.792	-124.591	  4.83266	  1.99112	  3.14641	  1.71236	  3.45744	 -0.04656	  4.92819	707.32800	 22.30	
  6.787	-110.754	  4.82344	  2.18040	  2.92422	  1.61381	  3.56834	 -0.05649	  4.91736	707.44702	 22.30	
  6.800	-96.985	  4.82835	  2.40320	  2.69280	  1.56783	  3.63624	 -0.05902	  4.92208	707.51501	 22.30	
  6.800	-83.015	  4.85433	  2.65742	  2.46183	  1.57632	  3.65697	 -0.06405	  4.94466	707.39001	 22.30	
  6.787	-69.246	  4.83322	  2.87321	  2.23180	  1.62462	  3.57728	 -0.06581	  4.91999	707.51099	 22.30	
  6.792	-55.409	  4.84989	  3.10171	  2.03876	  1.73213	  3.46925	 -0.05922	  4.93026	707.43799	 22.30	
  6.795	-41.617	  4.85196	  3.29438	  1.87524	  1.88077	  3.30295	 -0.04926	  4.92658	707.45300	 22.30	
  6.808	-27.689	  4.86829	  3.45208	  1.75661	  2.07563	  3.10166	 -0.04642	  4.93684	707.42102	 22.30	
  6.796	-13.771	  4.86044	  3.53816	  1.67816	  2.28738	  2.86921	 -0.03993	  4.92619	707.34601	 22.30	
  6.800	  0.000	  4.86810	  3.57676	  1.65511	  2.52170	  2.63718	 -0.03395	  4.92793	707.42401	 22.30	
  6.796	 13.771	  4.87673	  3.54990	  1.68351	  2.76472	  2.40717	 -0.03653	  4.93303	707.32599	 22.30	
  6.808	 27.689	  4.87480	  3.46740	  1.75567	  2.99525	  2.19650	 -0.02954	  4.93125	707.34302	 22.30	
  6.795	 41.617	  4.87216	  3.31683	  1.88050	  3.19477	  2.01588	 -0.02829	  4.92153	707.55103	 22.30	
  6.792	 55.409	  4.87676	  3.13391	  2.04483	  3.36386	  1.87377	 -0.03200	  4.92851	707.44397	 22.20	
  6.787	 69.246	  4.86501	  2.91189	  2.23447	  3.47281	  1.77401	 -0.02713	  4.91706	707.49402	 22.20	
  6.800	 83.015	  4.87439	  2.68990	  2.45967	  3.54264	  1.72525	 -0.02679	  4.92733	707.45300	 22.20	
  6.800	 96.985	  4.88126	  2.45311	  2.70101	  3.54588	  1.72513	 -0.03079	  4.93643	707.53400	 22.20	
  6.787	110.754	  4.86882	  2.22749	  2.92605	  3.47046	  1.77537	 -0.03391	  4.92818	707.54797	 22.20	
  6.792	124.591	  4.85074	  2.02275	  3.13788	  3.34004	  1.86405	 -0.03075	  4.91392	707.40802	 22.20	
  6.795	138.383	  4.84072	  1.85060	  3.32492	  3.16620	  1.99588	 -0.02738	  4.90898	707.56201	 22.20	
  6.808	152.311	  4.84326	  1.72991	  3.47378	  2.96011	  2.17684	 -0.02191	  4.91733	707.45502	 22.20	
  6.796	166.229	  4.84362	  1.65415	  3.56591	  2.72689	  2.39141	 -0.02106	  4.92157	707.59003	 22.20	
  8.491	168.704	  4.77320	  1.35814	  3.77171	  2.66839	  2.31501	 -0.05448	  4.91842	707.57397	 22.20	
  8.502	157.493	  4.78814	  1.41925	  3.70869	  2.91536	  2.09646	 -0.06055	  4.93210	707.51099	 22.20	
  8.494	146.194	  4.79677	  1.53154	  3.58350	  3.14834	  1.90488	 -0.05792	  4.93339	707.46198	 22.20	
  8.495	135.039	  4.79338	  1.66573	  3.41576	  3.34822	  1.73458	 -0.05853	  4.92224	707.32098	 22.20	
  8.487	123.723	  4.80634	  1.84571	  3.21806	  3.52445	  1.59954	 -0.06918	  4.93030	707.41602	 22.20	
  8.492	112.575	  4.81631	  2.04676	  3.00071	  3.65457	  1.50756	 -0.07264	  4.93248	707.34900	 22.20	
  8.510	101.220	  4.80263	  2.26434	  2.75070	  3.72102	  1.44112	 -0.07145	  4.91436	707.44702	 22.20	
  8.500	 90.000	  4.82050	  2.50958	  2.51555	  3.75951	  1.42806	 -0.06620	  4.92856	707.61298	 22.20	
  8.510	 78.780	  4.81921	  2.75135	  2.27470	  3.73596	  1.44557	 -0.06352	  4.92508	707.57300	 22.20	
  8.492	 67.425	  4.82293	  2.99211	  2.05381	  3.66193	  1.51070	 -0.06485	  4.92873	707.54797	 22.20	
  8.487	 56.277	  4.81897	  3.21119	  1.85402	  3.54019	  1.60703	 -0.05905	  4.92588	707.49799	 22.20	
  8.495	 44.961	  4.80827	  3.40227	  1.67472	  3.36920	  1.73862	 -0.05989	  4.91741	707.41302	 22.20	
  8.494	 33.806	  4.82032	  3.57171	  1.54666	  3.17978	  1.91584	 -0.06569	  4.93208	707.32001	 22.20	
  8.502	 22.507	  4.81056	  3.68716	  1.44171	  2.94998	  2.11340	 -0.07202	  4.92365	707.45898	 22.20	
  8.491	 11.296	  4.79720	  3.74916	  1.37915	  2.70514	  2.32837	 -0.06953	  4.91338	707.33398	 22.20	
  8.500	  0.000	  4.79461	  3.77211	  1.35506	  2.45385	  2.56670	 -0.06950	  4.91398	707.39001	 22.20	
  8.491	-11.296	  4.80863	  3.75286	  1.38391	  2.22356	  2.81679	 -0.07506	  4.92797	707.41302	 22.20	
  8.502	-22.507	  4.80630	  3.67831	  1.44383	  1.99824	  3.05570	 -0.08053	  4.93350	707.38800	 22.20	
  8.494	-33.806	  4.79821	  3.54539	  1.54527	  1.78591	  3.28048	 -0.08293	  4.93319	707.37299	 22.20	
  8.495	-44.961	  4.78780	  3.37322	  1.68265	  1.60977	  3.47456	 -0.08888	  4.93015	707.46997	 22.20	
  8.487	-56.277	  4.77733	  3.16894	  1.85358	  1.46729	  3.63076	 -0.09772	  4.92172	707.48602	 22.20	
  8.492	-67.425	  4.77721	  2.94715	  2.05220	  1.36493	  3.75407	 -0.10559	  4.92852	707.52502	 22.20	
  8.510	-78.780	  4.77221	  2.70297	  2.27630	  1.29348	  3.83172	 -0.11084	  4.92980	707.42999	 22.20	
  8.500	-90.000	  4.76445	  2.45658	  2.51091	  1.26726	  3.85150	 -0.10871	  4.92872	707.46100	 22.20	
  8.510	-101.220	  4.76355	  2.21947	  2.75585	  1.28457	  3.82437	 -0.10148	  4.92836	707.40399	 22.20	
  8.492	-112.575	  4.75877	  1.99926	  2.99235	  1.34529	  3.73999	 -0.09059	  4.92518	707.42401	 22.20	
  8.487	-123.723	  4.76498	  1.80517	  3.21858	  1.44446	  3.62055	 -0.08034	  4.93099	707.45502	 22.20	
  8.495	-135.039	  4.75252	  1.62669	  3.41005	  1.56895	  3.44983	 -0.07592	  4.91912	707.38202	 22.20	
  8.494	-146.194	  4.76912	  1.50529	  3.58376	  1.74935	  3.26176	 -0.06490	  4.93489	707.31500	 22.20	
  8.502	-157.493	  4.78069	  1.40800	  3.71647	  1.95610	  3.04040	 -0.07093	  4.94473	707.35101	 22.20	
  8.491	-168.704	  4.76394	  1.34718	  3.77413	  2.17340	  2.79142	 -0.06365	  4.92022	707.42200	 22.30	
  8.500	180.000	  4.78327	  1.33519	  3.81218	  2.42272	  2.55980	 -0.05493	  4.93517	707.36798	 22.20	
 10.200	180.000	  4.68658	  1.03743	  3.99723	  2.34121	  2.47718	 -0.09186	  4.92712	707.39697	 22.30	
 10.191	-170.497	  4.68421	  1.04925	  3.97593	  2.09646	  2.71953	 -0.10228	  4.92898	707.34900	 22.30	
 10.210	-161.034	  4.67414	  1.09441	  3.90818	  1.86242	  2.95861	 -0.10843	  4.92787	707.52100	 22.20	
 10.194	-151.526	  4.67603	  1.17552	  3.80333	  1.64580	  3.19556	 -0.11060	  4.93099	707.40802	 22.20	
 10.190	-142.105	  4.67829	  1.28917	  3.66003	  1.45887	  3.41351	 -0.10815	  4.93297	707.44897	 22.20	
 10.215	-132.646	  4.66893	  1.43201	  3.47748	  1.29521	  3.60227	 -0.10983	  4.92674	707.38800	 22.20	
 10.203	-123.092	  4.67802	  1.60540	  3.27796	  1.16550	  3.77373	 -0.12337	  4.93724	707.29498	 22.20	
 10.192	-113.678	  4.67933	  1.80442	  3.04991	  1.06830	  3.90172	 -0.13823	  4.93564	707.51099	 22.20	
 10.208	-104.249	  4.66088	  2.01486	  2.79868	  0.99756	  3.98013	 -0.14432	  4.91574	707.41901	 22.20	
 10.210	-94.801	  4.66959	  2.25194	  2.55880	  0.96878	  4.03171	 -0.14981	  4.92159	707.55103	 22.20	
 10.210	-85.199	  4.68158	  2.50543	  2.31439	  0.97671	  4.04131	 -0.15693	  4.93527	707.53998	 22.20	
 10.208	-75.751	  4.68502	  2.75351	  2.08005	  1.01720	  3.99865	 -0.15429	  4.93050	707.57703	 22.20	
 10.192	-66.322	  4.69832	  2.99843	  1.86551	  1.09511	  3.91947	 -0.14889	  4.93889	707.46899	 22.20	
 10.203	-56.908	  4.69140	  3.22086	  1.65941	  1.19576	  3.78612	 -0.14051	  4.92428	707.42401	 22.20	
 10.215	-47.354	  4.70799	  3.44193	  1.48291	  1.33848	  3.63271	 -0.13345	  4.93488	707.35999	 22.20	
 10.190	-37.895	  4.71188	  3.61880	  1.33703	  1.50413	  3.43921	 -0.12326	  4.93066	707.39301	 22.20	
 10.194	-28.474	  4.71262	  3.76023	  1.21993	  1.69353	  3.22017	 -0.12041	  4.92345	707.34601	 22.20	
 10.210	-18.966	  4.72303	  3.87763	  1.13507	  1.91623	  2.98678	 -0.11648	  4.92655	707.38800	 22.20	
 10.191	 -9.503	  4.74392	  3.95913	  1.09024	  2.15675	  2.75510	 -0.11418	  4.94116	707.39697	 22.20	
 10.200	  0.000	  4.72658	  3.97262	  1.06446	  2.38991	  2.49931	 -0.10737	  4.92459	707.41400	 22.20	
 10.191	  9.503	  4.72938	  3.95447	  1.08145	  2.64136	  2.25640	 -0.10818	  4.92263	707.38501	 22.20	
 10.210	 18.966	  4.74238	  3.90352	  1.13160	  2.89354	  2.03362	 -0.10914	  4.93511	707.47601	 22.20	
 10.194	 28.474	  4.74931	  3.80054	  1.22180	  3.13249	  1.82661	 -0.10548	  4.93947	707.50299	 22.30	
 10.190	 37.895	  4.74710	  3.65553	  1.33783	  3.34959	  1.63502	 -0.09756	  4.93232	707.52899	 22.20	
 10.215	 47.354	  4.74316	  3.47797	  1.48039	  3.53999	  1.46787	 -0.09478	  4.92683	707.44897	 22.30	
 10.203	 56.908	  4.73369	  3.26421	  1.65613	  3.69234	  1.33619	 -0.09104	  4.91499	707.31000	 22.20	
 10.192	 66.322	  4.75340	  3.05076	  1.86408	  3.82618	  1.24467	 -0.09859	  4.93206	707.36798	 22.20	
 10.208	 75.751	  4.75533	  2.81216	  2.08293	  3.91853	  1.17073	 -0.10586	  4.93694	707.45599	 22.20	
 10.210	 85.199	  4.75290	  2.56911	  2.31974	  3.95718	  1.14082	 -0.10571	  4.93459	707.29999	 22.20	
 10.210	 94.801	  4.74050	  2.31396	  2.56255	  3.94915	  1.13375	 -0.11057	  4.92669	707.37701	 22.30	
 10.208	104.249	  4.76128	  2.09149	  2.82179	  3.92091	  1.17678	 -0.11443	  4.95168	707.50098	 22.20	
 10.192	113.678	  4.73087	  1.86203	  3.04660	  3.80900	  1.24041	 -0.10994	  4.92530	707.39600	 22.30	
 10.203	123.092	  4.72477	  1.65839	  3.27332	  3.68160	  1.33250	 -0.10309	  4.92552	707.55103	 22.30	
 10.215	132.646	  4.72261	  1.47974	  3.48286	  3.51644	  1.45906	 -0.09375	  4.93028	707.54797	 22.30	
 10.190	142.105	  4.70334	  1.32386	  3.65237	  3.30751	  1.61239	 -0.09389	  4.92085	707.58502	 22.30	
 10.194	151.526	  4.70625	  1.20942	  3.80089	  3.08655	  1.80534	 -0.09342	  4.92761	707.44501	 22.30	
 10.210	161.034	  4.69139	  1.11530	  3.90336	  2.84278	  2.00790	 -0.09300	  4.91792	707.33698	 22.30	
 10.191	170.497	  4.69040	  1.05922	  3.97318	  2.59467	  2.23159	 -0.09753	  4.92368	707.17102	 22.20	
 11.899	171.783	  4.58316	  0.76615	  4.14901	  2.50563	  2.14123	 -0.13310	  4.92057	707.46899	 22.30	
 11.890	163.610	  4.59641	  0.81869	  4.09584	  2.75919	  1.91974	 -0.12989	  4.92681	707.44397	 22.30	
 11.889	155.445	  4.59436	  0.88604	  3.99853	  3.00114	  1.70013	 -0.13946	  4.92209	707.47998	 22.30	
 11.909	147.299	  4.61056	  0.99354	  3.87768	  3.24608	  1.50625	 -0.13016	  4.92800	707.47198	 22.30	
 11.902	139.148	  4.61259	  1.12321	  3.71661	  3.46077	  1.33128	 -0.13259	  4.92520	707.53198	 22.30	
 11.894	130.867	  4.62067	  1.28628	  3.52484	  3.65087	  1.19005	 -0.13192	  4.92431	707.44897	 22.30	
 11.897	122.732	  4.64304	  1.46978	  3.32555	  3.83182	  1.06688	 -0.14291	  4.93938	707.43103	 22.30	
 11.903	114.597	  4.64131	  1.66455	  3.09157	  3.95741	  0.96709	 -0.15245	  4.93158	707.48602	 22.30	
 11.893	106.346	  4.65289	  1.88926	  2.84996	  4.06444	  0.89648	 -0.15996	  4.93694	707.42798	 22.30	
 11.892	 98.155	  4.64929	  2.11801	  2.59926	  4.11567	  0.85499	 -0.15913	  4.92616	707.46100	 22.20	
 11.900	 90.000	  4.64950	  2.35943	  2.34981	  4.13408	  0.83915	 -0.14940	  4.92404	707.41602	 22.30	
 11.892	 81.845	  4.65816	  2.60885	  2.11192	  4.12290	  0.85501	 -0.14391	  4.92978	707.47998	 22.30	
 11.893	 73.654	  4.65379	  2.85007	  1.87997	  4.06315	  0.89785	 -0.13638	  4.92516	707.49500	 22.30	
 11.903	 65.403	  4.66099	  3.09725	  1.65968	  3.97682	  0.97020	 -0.13313	  4.93189	707.41901	 22.30	
