FileType=PCF
NHL=14
Date=08/25/17	19:08:12
Facility=APL
Serial=16328-7
Customer=NASA
NP=6
Mach=0.250000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 30.71946	 16.68668	 16.55805	 16.13490	 16.85974	  0.29269	 30.67378	709.22900	 23.70	
  1.691	128.401	 30.71635	 15.70415	 17.47470	 17.30019	 15.61054	  0.29186	 30.67532	709.23700	 23.70	
  1.692	 77.194	 30.70701	 17.10950	 16.18285	 17.63771	 15.32376	  0.28110	 30.66992	709.19098	 23.70	
  1.699	 26.182	 30.70731	 18.17502	 15.16643	 16.80655	 16.13692	  0.27674	 30.66409	709.21100	 23.70	
  1.699	-26.182	 30.70918	 18.16766	 15.17904	 15.41664	 17.51830	  0.26543	 30.66018	709.23901	 23.70	
  1.692	-77.194	 30.73958	 17.09619	 16.22651	 14.61637	 18.38228	  0.25706	 30.70473	709.09302	 23.70	
  1.691	-128.401	 30.70474	 15.65395	 17.50046	 14.83783	 18.06187	  0.26708	 30.67486	709.25598	 23.70	
  1.700	180.000	 30.67821	 15.07130	 18.09618	 16.01276	 16.82091	  0.27800	 30.64312	709.20801	 23.70	
  3.400	180.000	 30.62833	 13.40812	 19.59561	 15.85550	 16.71204	  0.23341	 30.66790	709.23102	 23.70	
  3.388	-152.325	 30.59237	 13.72820	 19.21146	 14.41470	 18.16015	  0.20748	 30.64609	709.34900	 23.70	
  3.397	-124.529	 30.60253	 14.68679	 18.20517	 13.35184	 19.29616	  0.18712	 30.66548	709.22601	 23.70	
  3.399	-96.763	 30.57610	 16.05441	 16.74982	 12.86327	 19.82045	  0.17491	 30.62142	709.28198	 23.70	
  3.394	-69.283	 30.59140	 17.65896	 15.31986	 13.07029	 19.63320	  0.17166	 30.62217	709.04602	 23.70	
  3.400	-41.398	 30.63216	 18.94079	 14.12988	 13.93935	 18.79766	  0.19255	 30.64724	709.27002	 23.70	
  3.401	-14.021	 30.64034	 19.63452	 13.46203	 15.22046	 17.44120	  0.19470	 30.63568	709.07098	 23.70	
  3.401	 14.021	 30.67432	 19.67360	 13.46453	 16.77202	 15.95725	  0.23098	 30.66044	709.23401	 23.70	
  3.400	 41.398	 30.68586	 19.01183	 14.12349	 18.13166	 14.67637	  0.23402	 30.66264	709.19501	 23.70	
  3.394	 69.283	 30.69681	 17.78606	 15.31901	 18.99935	 13.88028	  0.22921	 30.67843	709.22601	 23.70	
  3.399	 96.763	 30.64985	 16.17012	 16.71507	 19.12558	 13.65220	  0.22874	 30.63546	709.17700	 23.70	
  3.397	124.529	 30.63276	 14.77600	 18.15618	 18.51339	 14.17569	  0.23887	 30.63036	709.27100	 23.70	
  3.388	152.325	 30.64800	 13.78927	 19.19927	 17.34734	 15.29676	  0.24740	 30.66414	709.23401	 23.70	
  5.099	161.165	 30.43776	 11.80520	 20.71293	 17.14189	 14.97696	  0.15116	 30.63049	709.19202	 23.70	
  5.109	142.013	 30.46982	 12.47412	 19.94378	 18.57105	 13.69551	  0.15027	 30.64276	709.29102	 23.70	
  5.095	123.033	 30.50189	 13.77713	 18.75527	 19.70303	 12.74433	  0.13852	 30.64285	709.21503	 23.70	
  5.105	104.191	 30.53951	 15.19533	 17.30862	 20.43010	 12.11472	  0.11781	 30.65725	709.23602	 23.70	
  5.093	 85.207	 30.54400	 16.71295	 15.78212	 20.57647	 12.03378	  0.06083	 30.64256	709.23901	 23.70	
  5.104	 66.290	 30.55649	 18.36537	 14.32687	 20.24523	 12.35209	  0.13317	 30.65152	709.22302	 23.70	
  5.094	 47.331	 30.57130	 19.65264	 13.11604	 19.38028	 13.17987	  0.12604	 30.65989	709.25403	 23.70	
  5.089	 28.397	 30.51915	 20.52919	 12.21889	 18.08858	 14.31050	  0.11431	 30.61802	709.25098	 23.70	
  5.096	  9.576	 30.56862	 21.04580	 11.76361	 16.62684	 15.72406	  0.11539	 30.67806	709.26801	 23.70	
  5.096	 -9.576	 30.51176	 20.99642	 11.75313	 15.01346	 17.23910	  0.11683	 30.64300	709.07098	 23.70	
  5.089	-28.397	 30.51105	 20.49086	 12.23391	 13.62387	 18.71025	  0.07428	 30.65464	709.13202	 23.70	
  5.094	-47.331	 30.44444	 19.49631	 13.10428	 12.38543	 19.94312	  0.04089	 30.62537	709.13599	 23.70	
  5.104	-66.290	 30.41807	 18.18708	 14.35204	 11.51190	 20.86699	 -0.01919	 30.62714	709.17999	 23.70	
  5.093	-85.207	 30.42077	 16.58856	 15.79771	 11.13699	 21.27264	  0.03519	 30.66282	709.21100	 23.70	
