FileType=PCF
NHL=14
Date=03/06/19	14:55:50
Facility=APL
Serial=16071-12
Customer=NASA
NP=6
Mach=0.150000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 10.97004	  4.48926	  4.73329	  4.79996	  4.40602	  0.21232	 10.96021	708.84003	 25.40	
  1.691	128.401	 10.96181	  4.12110	  5.06396	  5.22555	  3.95389	  0.19506	 10.95803	708.78998	 25.40	
  1.692	 77.194	 10.96797	  4.59472	  4.59633	  5.34503	  3.84673	  0.22277	 10.96254	708.78003	 25.40	
  1.699	 26.182	 10.96909	  4.99552	  4.22285	  5.04157	  4.14552	  0.23469	 10.95980	708.87000	 25.40	
  1.699	-26.182	 10.97024	  5.00855	  4.22252	  4.55265	  4.64381	  0.22215	 10.95782	708.82001	 25.40	
  1.692	-77.194	 10.96565	  4.62556	  4.58890	  4.25491	  4.95525	  0.19783	 10.95474	708.96002	 25.40	
  1.691	-128.401	 10.96535	  4.14599	  5.06152	  4.36636	  4.81630	  0.17656	 10.96005	709.02002	 25.40	
  1.700	180.000	 10.96402	  3.92217	  5.29103	  4.78441	  4.38608	  0.17867	 10.96158	708.94000	 25.40	
  3.400	180.000	 10.93209	  3.32568	  5.84969	  4.71349	  4.30309	  0.13394	 10.96008	709.15002	 25.40	
  3.388	-152.325	 10.94091	  3.45723	  5.70111	  4.20112	  4.85361	  0.14321	 10.96033	708.84003	 25.40	
  3.397	-124.529	 10.94929	  3.81010	  5.32927	  3.82607	  5.29986	  0.13186	 10.96216	708.72998	 25.40	
  3.399	-96.763	 10.95456	  4.33246	  4.79563	  3.66086	  5.51381	  0.15355	 10.95881	708.85999	 25.40	
  3.394	-69.283	 10.95721	  4.88097	  4.26965	  3.72687	  5.47533	  0.16834	 10.95755	708.70001	 25.40	
  3.400	-41.398	 10.95756	  5.33712	  3.85361	  4.02038	  5.14402	  0.19743	 10.95996	708.71002	 25.40	
