FileType=PCF
NHL=14
Date=03/06/19	15:34:30
Facility=APL
Serial=16071-12
Customer=NASA
NP=6
Mach=0.230000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 25.47910	 10.38298	 10.91259	 11.05797	 10.19147	  0.45801	 25.43823	709.63000	 26.50	
  1.691	128.401	 25.47028	  9.47399	 11.72889	 12.09536	  9.08819	  0.41146	 25.44486	709.60999	 26.50	
  1.692	 77.194	 25.47689	 10.61512	 10.57574	 12.39266	  8.81684	  0.47112	 25.43162	709.69000	 26.50	
  1.699	 26.182	 25.48293	 11.58454	  9.66903	 11.64781	  9.54864	  0.51260	 25.42988	709.66998	 26.60	
  1.699	-26.182	 25.47672	 11.61414	  9.66327	 10.44447	 10.75630	  0.48073	 25.43185	709.62000	 26.60	
  1.692	-77.194	 25.48198	 10.68747	 10.57555	  9.73018	 11.50649	  0.42956	 25.42706	709.57001	 26.60	
  1.691	-128.401	 25.49358	  9.53361	 11.75405	  9.97509	 11.22691	  0.37581	 25.45233	709.50000	 26.70	
  1.700	180.000	 25.48243	  8.97370	 12.28795	 11.01903	 10.13845	  0.37172	 25.44890	709.57001	 26.70	
  3.400	180.000	 25.41302	  7.54762	 13.62590	 10.88340	  9.99493	  0.23260	 25.44279	709.46997	 26.70	
  3.388	-152.325	 25.43427	  7.88967	 13.28386	  9.70694	 11.31522	  0.24876	 25.46358	709.59998	 26.80	
  3.397	-124.529	 25.43170	  8.75966	 12.35091	  8.75496	 12.36673	  0.25929	 25.43869	709.64001	 26.80	
  3.399	-96.763	 25.47390	 10.00397	 11.11550	  8.36859	 12.85850	  0.30969	 25.45411	709.58002	 26.80	
  3.394	-69.283	 25.48108	 11.31380	  9.81419	  8.53599	 12.73449	  0.36981	 25.44695	709.58002	 26.80	
  3.400	-41.398	 25.47996	 12.43696	  8.79401	  9.22637	 11.95399	  0.43320	 25.45204	709.63000	 26.90	
  3.401	-14.021	 25.49255	 13.06930	  8.24612	 10.32204	 10.74250	  0.48554	 25.46067	709.59998	 26.90	
  3.401	 14.021	 25.48801	 13.04423	  8.24318	 11.62856	  9.40840	  0.51291	 25.46783	709.69000	 26.90	
  3.400	 41.398	 25.46899	 12.34951	  8.82662	 12.80870	  8.21442	  0.50611	 25.46422	709.59998	 26.90	
  3.394	 69.283	 25.43757	 11.16842	  9.84098	 13.58839	  7.44771	  0.46341	 25.45307	709.62000	 27.00	
  3.399	 96.763	 25.43644	  9.88125	 11.09123	 13.75059	  7.27480	  0.40717	 25.46548	709.65002	 27.00	
  3.397	124.529	 25.43267	  8.67501	 12.33089	 13.22996	  7.70898	  0.33496	 25.46976	709.65002	 27.00	
  3.388	152.325	 25.43305	  7.83494	 13.28649	 12.14699	  8.73094	  0.28352	 25.47063	709.66998	 27.00	
  5.099	161.165	 25.27338	  6.29251	 14.69534	 12.02014	  8.41411	  0.13381	 25.47360	709.60999	 27.10	
  5.109	142.013	 25.25723	  6.87020	 13.97487	 13.30521	  7.19850	  0.18348	 25.46813	709.63000	 27.10	
  5.095	123.033	 25.27213	  7.81661	 12.89293	 14.30012	  6.38010	  0.23280	 25.47120	709.53998	 27.10	
  5.105	104.191	 25.27596	  9.02098	 11.57680	 14.91586	  5.91241	  0.27781	 25.46941	709.63000	 27.10	
  5.093	 85.207	 25.29935	 10.35051	 10.27145	 15.04065	  5.82680	  0.30089	 25.47777	709.62000	 27.20	
  5.104	 66.290	 25.31662	 11.69794	  9.04316	 14.71361	  6.13946	  0.38333	 25.47140	709.50000	 27.20	
  5.094	 47.331	 25.35905	 12.93352	  8.00383	 13.93005	  6.84280	  0.38596	 25.47503	709.60999	 27.20	
  5.089	 28.397	 25.38304	 13.88336	  7.21482	 12.82810	  7.89049	  0.43437	 25.48899	709.57001	 27.20	
  5.096	  9.576	 25.41798	 14.40010	  6.82644	 11.52962	  9.22606	  0.45544	 25.49690	709.56000	 27.30	
  5.096	 -9.576	 25.42362	 14.42941	  6.83080	 10.17391	 10.60823	  0.42261	 25.48439	709.45001	 27.30	
  5.089	-28.397	 25.43865	 13.98224	  7.23927	  9.01696	 11.92592	  0.38344	 25.48527	709.48999	 27.30	
  5.094	-47.331	 25.43107	 13.10494	  7.98156	  8.03312	 13.07301	  0.31643	 25.48194	709.59998	 27.30	
  5.104	-66.290	 25.42250	 11.91255	  9.01059	  7.33200	 13.85746	  0.25884	 25.47660	709.57001	 27.30	
  5.093	-85.207	 25.42615	 10.56839	 10.26076	  7.05666	 14.14609	  0.23107	 25.49077	709.53998	 27.40	
  5.105	-104.191	 25.40225	  9.19120	 11.65581	  7.10811	 14.03272	  0.15597	 25.48669	709.56000	 27.40	
  5.095	-123.033	 25.37430	  7.97100	 12.93231	  7.54480	 13.45568	  0.12269	 25.48469	709.62000	 27.40	
  5.109	-142.013	 25.35518	  7.00464	 14.01206	  8.36991	 12.46161	  0.17200	 25.48517	709.62000	 27.40	
  5.099	-161.165	 25.32598	  6.36111	 14.71993	  9.46796	 11.17442	  0.17142	 25.48683	709.62000	 27.50	
  5.100	180.000	 25.30993	  6.13539	 14.95505	 10.69599	  9.79137	  0.09318	 25.48116	709.58002	 27.50	
  6.800	180.000	 25.05245	  4.65259	 16.22046	 10.47241	  9.51721	 -0.06069	 25.48763	709.64001	 27.50	
  6.796	-166.229	 25.07339	  4.83109	 16.04881	  9.24296	 10.89125	 -0.05514	 25.48984	709.53003	 27.50	
  6.808	-152.311	 25.10146	  5.28208	 15.54019	  8.07880	 12.23413	 -0.04514	 25.47861	709.65997	 27.50	
  6.795	-138.383	 25.13073	  5.97192	 14.70674	  7.08354	 13.40757	 -0.04049	 25.49117	709.67999	 27.60	
  6.792	-124.591	 25.16320	  6.89447	 13.63835	  6.34322	 14.32784	 -0.01562	 25.48569	709.60999	 27.60	
  6.787	-110.754	 25.20168	  8.03375	 12.38793	  5.85368	 14.99818	 -0.00881	 25.48521	709.63000	 27.60	
  6.800	-96.985	 25.22294	  9.33201	 11.04384	  5.60238	 15.35937	 -0.00304	 25.49231	709.60999	 27.60	
  6.800	-83.015	 25.24573	 10.68312	  9.74098	  5.62505	 15.38054	  0.02675	 25.49373	709.63000	 27.60	
  6.787	-69.246	 25.26809	 12.02653	  8.50856	  5.93699	 15.02432	  0.06039	 25.50581	709.63000	 27.70	
  6.792	-55.409	 25.25497	 13.24845	  7.43411	  6.47453	 14.39810	  0.10195	 25.49294	709.63000	 27.70	
  6.795	-41.617	 25.26912	 14.29170	  6.56183	  7.24083	 13.50698	  0.12383	 25.49166	709.63000	 27.70	
  6.808	-27.689	 25.26872	 15.12999	  5.89674	  8.22554	 12.33804	  0.22558	 25.49302	709.73999	 27.70	
  6.796	-13.771	 25.24349	 15.61354	  5.48901	  9.39626	 11.00991	  0.26962	 25.49593	709.70001	 27.70	
  6.800	  0.000	 25.22828	 15.73752	  5.34929	 10.63626	  9.66792	  0.22783	 25.48972	709.64001	 27.80	
  6.796	 13.771	 25.19979	 15.51740	  5.47451	 11.97485	  8.28367	  0.25198	 25.48326	709.70001	 27.80	
  6.808	 27.689	 25.17139	 15.00017	  5.88984	 13.23460	  7.04006	  0.29987	 25.49152	709.56000	 27.80	
  6.795	 41.617	 25.14976	 14.11768	  6.55660	 14.38424	  6.00735	  0.23717	 25.47918	709.65997	 27.80	
  6.792	 55.409	 25.11411	 12.99400	  7.44636	 15.30232	  5.32466	  0.22223	 25.47692	709.65997	 27.80	
  6.787	 69.246	 25.10156	 11.71913	  8.52932	 15.97921	  4.77672	  0.20790	 25.49647	709.66998	 27.90	
  6.800	 83.015	 25.06658	 10.38503	  9.71282	 16.30963	  4.42760	  0.14381	 25.48141	709.65002	 27.90	
  6.800	 96.985	 25.05338	  9.03187	 11.00899	 16.28982	  4.32945	  0.12794	 25.49388	709.59998	 27.90	
  6.787	110.754	 25.04478	  7.80325	 12.34224	 15.92062	  4.60904	  0.08944	 25.49516	709.71002	 27.90	
  6.792	124.591	 25.03203	  6.70177	 13.59884	 15.23547	  5.09502	  0.04654	 25.49394	709.65997	 27.90	
  6.795	138.383	 25.03162	  5.82175	 14.67768	 14.27421	  5.90907	  0.02024	 25.49848	709.63000	 28.00	
  6.808	152.311	 25.02936	  5.17017	 15.52082	 13.09996	  6.93028	 -0.01684	 25.49299	709.65002	 28.00	
  6.796	166.229	 25.05862	  4.80227	 16.04683	 11.79060	  8.15669	 -0.05435	 25.51140	709.60999	 28.00	
  8.491	168.704	 24.68673	  3.27771	 17.28036	 11.50119	  7.79908	 -0.34200	 25.49201	709.69000	 28.00	
  8.502	157.493	 24.67082	  3.55874	 16.84673	 12.84784	  6.53432	 -0.27959	 25.49088	709.72998	 28.00	
  8.494	146.194	 24.65590	  4.05675	 16.12759	 14.12119	  5.39495	 -0.23798	 25.50151	709.70001	 28.10	
  8.495	135.039	 24.67546	  4.78053	 15.18945	 15.24402	  4.50963	 -0.22438	 25.51170	709.78998	 28.10	
  8.487	123.723	 24.67537	  5.70676	 14.03542	 16.21232	  3.80975	 -0.21791	 25.49735	709.73999	 28.10	
  8.492	112.575	 24.66195	  6.76912	 12.77324	 16.92073	  3.28699	 -0.15478	 25.48703	709.64001	 28.10	
  8.510	101.220	 24.67150	  8.00172	 11.39033	 17.38803	  2.96137	 -0.11424	 25.48429	709.71997	 28.10	
  8.500	 90.000	 24.70674	  9.33946	 10.04991	 17.55735	  2.86092	 -0.09870	 25.49420	709.62000	 28.10	
  8.510	 78.780	 24.74552	 10.72343	  8.79400	 17.44709	  2.97661	 -0.08836	 25.50964	709.64001	 28.10	
  8.492	 67.425	 24.75680	 12.09851	  7.57674	 17.01406	  3.32998	 -0.04122	 25.49242	709.65002	 28.10	
  8.487	 56.277	 24.78458	 13.39608	  6.47075	 16.32756	  3.91943	  0.01103	 25.49066	709.59998	 28.20	
  8.495	 44.961	 24.83042	 14.58927	  5.52274	 15.40467	  4.68929	  0.02464	 25.49678	709.72998	 28.20	
  8.494	 33.806	 24.85512	 15.57614	  4.81851	 14.30598	  5.49094	  0.01809	 25.49283	709.77002	 28.20	
  8.502	 22.507	 24.88586	 16.34477	  4.27890	 13.03663	  6.63367	  0.03057	 25.48481	709.64001	 28.20	
  8.491	 11.296	 24.92593	 16.78373	  3.97573	 11.71567	  7.92283	  0.04120	 25.49802	709.71997	 28.20	
  8.500	  0.000	 24.94669	 16.97353	  3.85171	 10.35037	  9.30983	  0.00820	 25.49485	709.70001	 28.20	
