FileType=PCF
NHL=14
Date=03/06/19	14:10:05
Facility=APL
Serial=16071-12
Customer=NASA
NP=6
Mach=0.080000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	  3.19628	  1.36169	  1.40716	  1.43485	  1.32997	  0.06442	  3.18341	709.57001	 25.00	
  1.691	128.401	  3.19337	  1.26322	  1.47227	  1.52948	  1.20626	  0.06325	  3.18348	709.67999	 25.00	
  1.692	 77.194	  3.19365	  1.38081	  1.36786	  1.56452	  1.18371	  0.06721	  3.18244	709.71002	 25.00	
  1.699	 26.182	  3.19294	  1.48702	  1.26968	  1.49302	  1.25817	  0.07240	  3.18032	709.59003	 25.00	
  1.699	-26.182	  3.19509	  1.47903	  1.27226	  1.36451	  1.38511	  0.06579	  3.18225	709.57001	 25.00	
  1.692	-77.194	  3.19367	  1.39209	  1.35033	  1.29036	  1.45226	  0.06274	  3.18102	709.64001	 25.00	
  1.691	-128.401	  3.19548	  1.26330	  1.47426	  1.30932	  1.42647	  0.05942	  3.18357	709.57001	 25.00	
  1.700	180.000	  3.19077	  1.20449	  1.53449	  1.41179	  1.31058	  0.05950	  3.17949	709.51001	 25.00	
  3.400	180.000	  3.18273	  1.02028	  1.70626	  1.38680	  1.29009	  0.04201	  3.18019	709.53998	 25.10	
  3.388	-152.325	  3.18504	  1.06090	  1.66297	  1.25354	  1.44327	  0.04225	  3.18105	709.26001	 25.10	
  3.397	-124.529	  3.19064	  1.15697	  1.55512	  1.15119	  1.56938	  0.04203	  3.18424	709.53003	 25.10	
  3.399	-96.763	  3.19196	  1.29625	  1.40994	  1.10582	  1.62838	  0.04264	  3.18416	709.59003	 25.10	
  3.394	-69.283	  3.19277	  1.45034	  1.26633	  1.12672	  1.60842	  0.04781	  3.18344	709.67999	 25.10	
  3.400	-41.398	  3.19124	  1.57315	  1.15625	  1.20404	  1.52056	  0.05582	  3.18149	709.59003	 25.10	
  3.401	-14.021	  3.19295	  1.64909	  1.09248	  1.33294	  1.37995	  0.06188	  3.18271	709.56000	 25.10	
  3.401	 14.021	  3.19053	  1.64421	  1.09670	  1.48270	  1.22797	  0.06771	  3.18062	709.53003	 25.10	
  3.400	 41.398	  3.18942	  1.56636	  1.15311	  1.60906	  1.10274	  0.06863	  3.18108	709.51001	 25.10	
  3.394	 69.283	  3.18669	  1.43199	  1.26726	  1.69980	  1.02582	  0.06498	  3.18108	709.54999	 25.10	
  3.399	 96.763	  3.18000	  1.28357	  1.40656	  1.72318	  1.00060	  0.05867	  3.17811	709.47998	 25.10	
  3.397	124.529	  3.17677	  1.14312	  1.55204	  1.65808	  1.04563	  0.05103	  3.17645	709.13000	 25.10	
  3.388	152.325	  3.18250	  1.05393	  1.66580	  1.53796	  1.15184	  0.04821	  3.18158	709.44000	 25.10	
  5.099	161.165	  3.16054	  0.85395	  1.84328	  1.52300	  1.11516	  0.02508	  3.17844	708.89001	 25.10	
  5.109	142.013	  3.15764	  0.91671	  1.75843	  1.67526	  0.97832	  0.02870	  3.17850	709.57001	 25.20	
  5.095	123.033	  3.15804	  1.02768	  1.62772	  1.79463	  0.88207	  0.03532	  3.17885	709.57001	 25.20	
  5.105	104.191	  3.16034	  1.16340	  1.47487	  1.87047	  0.82467	  0.03950	  3.17980	709.58002	 25.20	
  5.093	 85.207	  3.16303	  1.32804	  1.31399	  1.88423	  0.81935	  0.04631	  3.17965	709.60999	 25.30	
  5.104	 66.290	  3.16636	  1.49035	  1.16102	  1.84372	  0.84895	  0.05202	  3.17749	709.51001	 25.30	
  5.094	 47.331	  3.17328	  1.63789	  1.03985	  1.74976	  0.93082	  0.05700	  3.18098	709.51001	 25.30	
  5.089	 28.397	  3.17550	  1.74831	  0.95364	  1.61470	  1.04923	  0.05843	  3.17969	709.56000	 25.30	
  5.096	  9.576	  3.17507	  1.81021	  0.90412	  1.45768	  1.19653	  0.05749	  3.17726	709.59998	 25.30	
  5.096	 -9.576	  3.17933	  1.81533	  0.90515	  1.30221	  1.35808	  0.05159	  3.17997	709.53998	 25.30	
  5.089	-28.397	  3.17756	  1.76062	  0.94591	  1.15422	  1.51743	  0.04284	  3.17777	709.60999	 25.30	
  5.094	-47.331	  3.17910	  1.65561	  1.03202	  1.03308	  1.65702	  0.03486	  3.17993	709.57001	 25.30	
  5.104	-66.290	  3.17510	  1.51076	  1.15815	  0.95370	  1.75387	  0.02718	  3.17701	709.51001	 25.30	
  5.093	-85.207	  3.17832	  1.35230	  1.31150	  0.92283	  1.79666	  0.02140	  3.18161	709.48999	 25.40	
  5.105	-104.191	  3.17474	  1.18994	  1.47350	  0.93123	  1.78100	  0.01724	  3.17980	709.51001	 25.40	
  5.095	-123.033	  3.16860	  1.04600	  1.62550	  0.98408	  1.70807	  0.01476	  3.17718	709.53998	 25.40	
  5.109	-142.013	  3.16556	  0.93283	  1.75524	  1.08100	  1.58606	  0.01622	  3.17811	709.51001	 25.40	
  5.099	-161.165	  3.16366	  0.86502	  1.84052	  1.21681	  1.43188	  0.01772	  3.17826	709.57001	 25.40	
  5.100	180.000	  3.16094	  0.83804	  1.87049	  1.36444	  1.27119	  0.01932	  3.17752	709.48999	 25.40	
  6.800	180.000	  3.12905	  0.64628	  2.03040	  1.33073	  1.24103	 -0.00759	  3.17794	709.60999	 25.40	
  6.796	-166.229	  3.13278	  0.66714	  2.00854	  1.18019	  1.40250	 -0.00634	  3.18025	709.65997	 25.40	
  6.808	-152.311	  3.13611	  0.71475	  1.94472	  1.03797	  1.56154	 -0.01198	  3.17950	709.64001	 25.40	
  6.795	-138.383	  3.13706	  0.79885	  1.84046	  0.91539	  1.70731	 -0.01468	  3.17677	709.48999	 25.40	
  6.792	-124.591	  3.14215	  0.91012	  1.71278	  0.82762	  1.82248	 -0.01396	  3.17857	709.48999	 25.40	
  6.787	-110.754	  3.14590	  1.04661	  1.56038	  0.76462	  1.90684	 -0.01385	  3.17792	709.54999	 25.40	
  6.800	-96.985	  3.15033	  1.20064	  1.39978	  0.73406	  1.95079	 -0.01200	  3.17964	709.51001	 25.50	
  6.800	-83.015	  3.14999	  1.36155	  1.23635	  0.73146	  1.95100	 -0.00696	  3.17624	709.56000	 25.50	
  6.787	-69.246	  3.15140	  1.52306	  1.08490	  0.76443	  1.90887	 -0.00065	  3.17675	709.51001	 25.50	
  6.792	-55.409	  3.15447	  1.67462	  0.95251	  0.82621	  1.82780	  0.00432	  3.17928	709.53998	 25.50	
  6.795	-41.617	  3.15342	  1.80131	  0.84423	  0.91969	  1.71215	  0.01274	  3.17752	709.59003	 25.50	
  6.808	-27.689	  3.15517	  1.90317	  0.76503	  1.04517	  1.56737	  0.02086	  3.17967	709.46997	 25.50	
  6.796	-13.771	  3.15467	  1.96300	  0.72078	  1.19258	  1.40542	  0.02909	  3.17769	709.53003	 25.50	
  6.800	  0.000	  3.15329	  1.98210	  0.70630	  1.34698	  1.24480	  0.03468	  3.17969	709.58002	 25.50	
  6.796	 13.771	  3.14995	  1.95517	  0.72370	  1.50634	  1.08663	  0.04000	  3.17732	709.53003	 25.50	
  6.808	 27.689	  3.14806	  1.88952	  0.77221	  1.66160	  0.94399	  0.03943	  3.17821	709.45001	 25.50	
  6.795	 41.617	  3.14742	  1.78356	  0.85633	  1.80338	  0.82378	  0.03983	  3.18022	709.44000	 25.50	
  6.792	 55.409	  3.14036	  1.65073	  0.96363	  1.91205	  0.73276	  0.03998	  3.17737	709.39001	 25.50	
  6.787	 69.246	  3.13765	  1.49550	  1.09591	  1.99570	  0.66647	  0.03503	  3.17901	709.46002	 25.50	
  6.800	 83.015	  3.13133	  1.33350	  1.24417	  2.03651	  0.63296	  0.02916	  3.17694	709.46002	 25.50	
  6.800	 96.985	  3.12709	  1.16960	  1.40393	  2.03351	  0.63090	  0.02394	  3.17665	709.40002	 25.50	
  6.787	110.754	  3.12548	  1.01856	  1.56488	  1.99086	  0.66095	  0.01630	  3.17795	709.44000	 25.50	
  6.792	124.591	  3.12300	  0.88935	  1.71607	  1.90476	  0.72780	  0.00981	  3.17671	709.46997	 25.50	
  6.795	138.383	  3.12487	  0.78215	  1.84591	  1.79015	  0.81903	  0.00650	  3.17891	709.47998	 25.60	
  6.808	152.311	  3.12406	  0.70419	  1.94576	  1.64925	  0.93789	  0.00158	  3.17644	709.25000	 25.60	
  6.796	166.229	  3.12454	  0.65954	  2.00834	  1.49022	  1.08486	 -0.00408	  3.17645	709.44000	 25.60	
  8.491	168.704	  3.08186	  0.46533	  2.16319	  1.45585	  1.03885	 -0.03712	  3.17787	709.40002	 25.60	
  8.502	157.493	  3.07929	  0.49769	  2.11209	  1.61976	  0.88467	 -0.03050	  3.17777	709.54999	 25.60	
  8.494	146.194	  3.07983	  0.56516	  2.02312	  1.77286	  0.75547	 -0.02418	  3.17699	709.41998	 25.60	
  8.495	135.039	  3.07960	  0.65257	  1.90907	  1.90932	  0.64426	 -0.02190	  3.17879	709.48999	 25.60	
  8.487	123.723	  3.08035	  0.76548	  1.76933	  2.02788	  0.55281	 -0.01706	  3.17784	709.45001	 25.60	
