FileType=PCF
NHL=14
Date=05/30/19	15:29:44
Facility=APL
Serial=16071-13
Customer=NASA
NP=6
Mach=0.230000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 25.97704	 10.28727	 11.52347	 11.23756	 10.13132	  0.65428	 25.91007	701.08002	 34.20	
  1.691	128.401	 25.96101	  9.35786	 12.34897	 12.30513	  9.07503	  0.61312	 25.93456	701.07001	 34.20	
  1.692	 77.194	 25.97338	 10.53559	 11.17828	 12.63585	  8.81440	  0.63734	 25.93005	701.09998	 34.20	
  1.699	 26.182	 25.98265	 11.58301	 10.22720	 11.91020	  9.51314	  0.66793	 25.92836	701.06000	 34.30	
  1.699	-26.182	 25.99441	 11.61560	 10.25452	 10.64922	 10.73623	  0.68083	 25.92840	701.02002	 34.30	
  1.692	-77.194	 25.98927	 10.62179	 11.20879	  9.89015	 11.52038	  0.65916	 25.92286	700.95001	 34.30	
  1.691	-128.401	 25.98330	  9.39845	 12.39229	 10.10138	 11.25148	  0.62467	 25.93062	700.92999	 34.30	
  1.700	180.000	 25.98513	  8.84874	 12.92811	 11.17340	 10.10922	  0.60625	 25.94966	700.96002	 34.30	
  3.400	180.000	 25.87156	  7.44531	 14.23248	 11.02792	 10.00226	  0.49067	 25.91027	700.98999	 34.30	
  3.388	-152.325	 25.93276	  7.78166	 13.93731	  9.78307	 11.36842	  0.52882	 25.95094	701.01001	 34.30	
  3.397	-124.529	 25.93785	  8.64177	 13.02744	  8.88294	 12.40816	  0.55603	 25.92638	701.10999	 34.30	
  3.399	-96.763	 25.95368	  9.89682	 11.76206	  8.48550	 12.93146	  0.59026	 25.92774	700.92999	 34.30	
  3.394	-69.283	 25.95038	 11.26139	 10.46204	  8.65893	 12.76942	  0.62679	 25.93790	701.07001	 34.30	
  3.400	-41.398	 25.97211	 12.46233	  9.32638	  9.38679	 11.97408	  0.63213	 25.92871	701.02002	 34.40	
  3.401	-14.021	 25.97910	 13.08955	  8.76308	 10.53445	 10.72062	  0.63109	 25.94175	701.01001	 34.40	
  3.401	 14.021	 25.96863	 13.06288	  8.76682	 11.92267	  9.35240	  0.62430	 25.94402	701.01001	 34.40	
  3.400	 41.398	 25.95246	 12.35188	  9.31849	 13.14218	  8.23616	  0.60999	 25.94511	700.98999	 34.40	
  3.394	 69.283	 25.92534	 11.12362	 10.42483	 13.87936	  7.56252	  0.59084	 25.93809	701.03003	 34.40	
  3.399	 96.763	 25.89645	  9.75499	 11.72229	 13.97964	  7.40914	  0.54807	 25.93837	701.02002	 34.40	
  3.397	124.529	 25.88956	  8.54952	 12.96834	 13.45792	  7.83770	  0.51752	 25.94728	701.00000	 34.40	
  3.388	152.325	 25.89447	  7.73005	 13.91850	 12.35829	  8.79557	  0.49796	 25.95388	701.06000	 34.40	
  5.099	161.165	 25.70380	  6.15970	 15.34702	 12.16408	  8.55080	  0.33037	 25.93800	701.16998	 34.40	
