FileType=PCF
NHL=14
Date=05/31/19	08:27:24
Facility=APL
Serial=16071-13
Customer=NASA
NP=6
Mach=0.036000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	  0.60970	  0.27512	  0.28269	  0.29596	  0.25994	  0.05600	  0.61192	702.12000	 42.40	
  1.691	128.401	  0.60770	  0.25686	  0.29753	  0.31033	  0.23965	  0.05446	  0.60985	702.03998	 42.30	
  1.692	 77.194	  0.60610	  0.28033	  0.26939	  0.32162	  0.22713	  0.05289	  0.61105	701.96997	 42.10	
  1.699	 26.182	  0.60537	  0.29801	  0.25752	  0.30772	  0.24112	  0.05633	  0.60832	702.12000	 42.00	
  1.699	-26.182	  0.60442	  0.30075	  0.25438	  0.28285	  0.26198	  0.05570	  0.60807	702.14001	 41.90	
  1.692	-77.194	  0.60630	  0.28003	  0.27202	  0.26514	  0.28612	  0.05522	  0.60867	702.08002	 41.80	
  1.691	-128.401	  0.60901	  0.26307	  0.29255	  0.27309	  0.27986	  0.05641	  0.61157	702.09998	 41.70	
  1.700	180.000	  0.60554	  0.24303	  0.31094	  0.29355	  0.25384	  0.05500	  0.60833	702.09998	 41.60	
  3.400	180.000	  0.60574	  0.21061	  0.34108	  0.28771	  0.25461	  0.04831	  0.61091	702.14001	 41.50	
  3.388	-152.325	  0.60903	  0.22412	  0.33379	  0.26157	  0.28595	  0.04958	  0.61221	702.08002	 41.40	
  3.397	-124.529	  0.60818	  0.23717	  0.31603	  0.24614	  0.29853	  0.05039	  0.61014	702.09998	 41.30	
  3.399	-96.763	  0.60383	  0.26282	  0.28365	  0.23985	  0.30768	  0.05072	  0.60593	702.14001	 41.20	
  3.394	-69.283	  0.60314	  0.29351	  0.25697	  0.24404	  0.30416	  0.05516	  0.60693	702.04999	 41.10	
  3.400	-41.398	  0.60821	  0.31928	  0.23566	  0.25480	  0.29335	  0.05494	  0.60971	702.09998	 41.00	
  3.401	-14.021	  0.59927	  0.33114	  0.21562	  0.26878	  0.26991	  0.05384	  0.60541	702.09998	 40.90	
  3.401	 14.021	  0.60016	  0.33173	  0.21567	  0.30111	  0.23687	  0.05241	  0.60393	702.04999	 40.90	
  3.400	 41.398	  0.60352	  0.31731	  0.23057	  0.33108	  0.21190	  0.05317	  0.60828	702.01001	 40.80	
  3.394	 69.283	  0.60484	  0.28845	  0.25504	  0.34668	  0.20229	  0.05147	  0.61042	702.09003	 40.70	
  3.399	 96.763	  0.59731	  0.25666	  0.28205	  0.34957	  0.19439	  0.05357	  0.60305	702.04999	 40.60	
  3.397	124.529	  0.60159	  0.23776	  0.30260	  0.33623	  0.20752	  0.04964	  0.60612	702.04999	 40.50	
  3.388	152.325	  0.59730	  0.22078	  0.32317	  0.30795	  0.22841	  0.04920	  0.60371	701.94000	 40.40	
  5.099	161.165	  0.59862	  0.18533	  0.35876	  0.31023	  0.22128	  0.04497	  0.60621	702.04999	 40.40	
  5.109	142.013	  0.59683	  0.19038	  0.34467	  0.33595	  0.19705	  0.04316	  0.60677	702.02002	 40.30	
  5.095	123.033	  0.59528	  0.21583	  0.31471	  0.36402	  0.17396	  0.04684	  0.60629	702.03998	 40.20	
  5.105	104.191	  0.58984	  0.23578	  0.28836	  0.37548	  0.15871	  0.04607	  0.59950	702.12000	 40.10	
  5.093	 85.207	  0.59415	  0.26899	  0.25919	  0.37557	  0.16207	  0.04655	  0.60593	702.15997	 40.00	
  5.104	 66.290	  0.59413	  0.29737	  0.23308	  0.37265	  0.16312	  0.04919	  0.60351	702.10999	 39.90	
  5.094	 47.331	  0.59400	  0.32796	  0.20758	  0.35021	  0.18213	  0.05071	  0.60324	702.04999	 39.90	
  5.089	 28.397	  0.59578	  0.34776	  0.19130	  0.33183	  0.19933	  0.04966	  0.60388	702.06000	 39.80	
  5.096	  9.576	  0.59483	  0.35354	  0.18832	  0.29824	  0.23025	  0.04989	  0.60219	702.13000	 39.70	
  5.096	 -9.576	  0.60116	  0.35955	  0.18804	  0.26953	  0.26585	  0.04915	  0.60827	701.97998	 39.60	
  5.089	-28.397	  0.59769	  0.34772	  0.19939	  0.24283	  0.29065	  0.05116	  0.60277	702.03003	 39.60	
  5.094	-47.331	  0.60269	  0.33557	  0.20982	  0.21726	  0.32095	  0.04996	  0.61058	701.98999	 39.50	
  5.104	-66.290	  0.59830	  0.30643	  0.23458	  0.20474	  0.33382	  0.04970	  0.60292	702.10999	 39.40	
  5.093	-85.207	  0.60189	  0.28079	  0.25989	  0.20172	  0.34282	  0.04875	  0.60524	701.92999	 39.40	
  5.105	-104.191	  0.60093	  0.24689	  0.29417	  0.20281	  0.33970	  0.04795	  0.60466	702.01001	 39.30	
  5.095	-123.033	  0.59596	  0.21993	  0.31942	  0.21242	  0.32383	  0.04823	  0.59939	702.07001	 39.20	
  5.109	-142.013	  0.59847	  0.19968	  0.34487	  0.22882	  0.30479	  0.04660	  0.60256	702.14001	 39.20	
  5.099	-161.165	  0.60017	  0.18632	  0.35951	  0.25077	  0.28036	  0.04496	  0.60608	702.09998	 39.10	
  5.100	180.000	  0.59665	  0.17937	  0.36180	  0.27829	  0.24914	  0.04350	  0.60390	702.09998	 39.00	
  6.800	180.000	  0.59059	  0.14397	  0.39320	  0.27333	  0.24130	  0.03643	  0.60319	702.07001	 39.00	
  6.796	-166.229	  0.59192	  0.15221	  0.38849	  0.24547	  0.27187	  0.03612	  0.60377	702.02002	 38.90	
  6.808	-152.311	  0.58987	  0.15906	  0.37663	  0.22066	  0.29909	  0.03809	  0.60048	701.96997	 38.90	
  6.795	-138.383	  0.59388	  0.17318	  0.36266	  0.20218	  0.32344	  0.03854	  0.60350	702.00000	 38.80	
  6.792	-124.591	  0.59649	  0.20008	  0.33413	  0.18349	  0.34906	  0.04074	  0.60355	701.92999	 38.70	
  6.787	-110.754	  0.59446	  0.21892	  0.31215	  0.17328	  0.36415	  0.04316	  0.60424	702.12000	 38.70	
