FileType=PCF
NHL=14
Date=05/31/19	10:23:03
Facility=APL
Serial=16071-14
Customer=NASA
NP=6
Mach=0.150000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 11.33623	  4.60505	  5.01298	  4.79225	  4.69513	  0.24479	 11.32743	702.65002	 28.40	
  1.691	128.401	 11.32275	  4.17498	  5.42160	  5.19965	  4.26809	  0.22424	 11.32110	702.52002	 28.40	
  1.692	 77.194	 11.32574	  4.64422	  4.93886	  5.38947	  4.10127	  0.23872	 11.31999	702.53003	 28.50	
  1.699	 26.182	 11.33078	  5.09871	  4.50417	  5.10866	  4.35758	  0.25188	 11.32217	702.57001	 28.50	
  1.699	-26.182	 11.32787	  5.17063	  4.44239	  4.59280	  4.87726	  0.25113	 11.31840	702.52002	 28.60	
  1.692	-77.194	 11.32881	  4.78625	  4.80919	  4.22645	  5.25982	  0.24579	 11.31883	702.45001	 28.60	
  1.691	-128.401	 11.33231	  4.28828	  5.31402	  4.28923	  5.18930	  0.23224	 11.32778	702.46997	 28.60	
  1.700	180.000	 11.32331	  4.00966	  5.59911	  4.70402	  4.74634	  0.22069	 11.32039	702.50000	 28.70	
  3.400	180.000	 11.28548	  3.42052	  6.15580	  4.55954	  4.77678	  0.17664	 11.32375	702.58002	 28.70	
  3.388	-152.325	 11.29187	  3.59736	  5.95572	  4.09282	  5.29103	  0.19064	 11.32315	702.53003	 28.70	
  3.397	-124.529	 11.29190	  4.02428	  5.48291	  3.72998	  5.69437	  0.19480	 11.31089	702.48999	 28.80	
  3.399	-96.763	 11.31241	  4.55175	  4.94249	  3.61619	  5.86091	  0.20530	 11.32160	702.63000	 28.80	
  3.394	-69.283	 11.33106	  5.12078	  4.40776	  3.73713	  5.73970	  0.21909	 11.32915	702.58002	 28.90	
  3.400	-41.398	 11.33101	  5.56218	  4.02389	  4.10002	  5.33658	  0.22463	 11.32615	702.52002	 28.90	
  3.401	-14.021	 11.32467	  5.79256	  3.82602	  4.59072	  4.80499	  0.23509	 11.31917	702.46002	 28.90	
  3.401	 14.021	 11.32006	  5.71419	  3.87865	  5.16389	  4.23352	  0.23553	 11.31666	702.42999	 29.00	
  3.400	 41.398	 11.31571	  5.35440	  4.18563	  5.65464	  3.78295	  0.22418	 11.31937	702.51001	 29.00	
  3.394	 69.283	 11.31143	  4.82617	  4.66656	  5.95706	  3.53203	  0.21472	 11.32069	702.44000	 29.00	
  3.399	 96.763	 11.30485	  4.27746	  5.19826	  5.95280	  3.51785	  0.19744	 11.32916	702.46997	 29.10	
  3.397	124.529	 11.29224	  3.77679	  5.73234	  5.64745	  3.74346	  0.16968	 11.32690	702.51001	 29.10	
  3.388	152.325	 11.28908	  3.47237	  6.08455	  5.14073	  4.19836	  0.17902	 11.32785	702.47998	 29.10	
  5.099	161.165	 11.19982	  2.78956	  6.70024	  4.99617	  4.15382	  0.10596	 11.32444	702.47998	 29.20	
  5.109	142.013	 11.20588	  2.96330	  6.47265	  5.57689	  3.63341	  0.10086	 11.32593	702.46002	 29.20	
  5.095	123.033	 11.21592	  3.33611	  6.04218	  6.07369	  3.21706	  0.10620	 11.32489	702.53003	 29.20	
  5.105	104.191	 11.23184	  3.81583	  5.50558	  6.41465	  2.96171	  0.11833	 11.32874	702.53003	 29.30	
  5.093	 85.207	 11.24616	  4.37917	  4.92625	  6.55482	  2.85552	  0.13579	 11.32521	702.53003	 29.30	
  5.104	 66.290	 11.25472	  4.98486	  4.34157	  6.48538	  2.92113	  0.15717	 11.32229	702.58002	 29.30	
  5.094	 47.331	 11.26846	  5.55275	  3.83986	  6.20870	  3.15843	  0.17468	 11.32385	702.54999	 29.30	
  5.089	 28.397	 11.28078	  6.00129	  3.46881	  5.74354	  3.56565	  0.18709	 11.32069	702.63000	 29.40	
  5.096	  9.576	 11.28896	  6.28916	  3.25060	  5.19833	  4.07602	  0.18624	 11.32043	702.53003	 29.40	
  5.096	 -9.576	 11.29854	  6.38684	  3.19411	  4.60336	  4.66076	  0.18972	 11.32343	702.46002	 29.40	
  5.089	-28.397	 11.29792	  6.24950	  3.29986	  4.05281	  5.23387	  0.17562	 11.32889	702.59998	 29.40	
  5.094	-47.331	 11.29038	  5.89225	  3.59338	  3.57197	  5.78188	  0.16366	 11.32128	702.50000	 29.50	
  5.104	-66.290	 11.28336	  5.41367	  3.99929	  3.20445	  6.21664	  0.16762	 11.32804	702.40002	 29.50	
  5.093	-85.207	 11.27222	  4.83619	  4.53048	  3.03621	  6.41512	  0.15161	 11.32151	702.50000	 29.50	
  5.105	-104.191	 11.25408	  4.24442	  5.09893	  2.99551	  6.43344	  0.14369	 11.32370	702.47998	 29.50	
  5.095	-123.033	 11.24762	  3.69944	  5.67174	  3.13554	  6.24895	  0.14239	 11.33204	702.46997	 29.60	
  5.109	-142.013	 11.22034	  3.23550	  6.18756	  3.43179	  5.85053	  0.13537	 11.31739	702.48999	 29.60	
  5.099	-161.165	 11.20857	  2.91831	  6.55843	  3.87398	  5.32638	  0.13129	 11.32288	702.59003	 29.60	
  5.100	180.000	 11.20102	  2.77151	  6.73611	  4.41251	  4.73952	  0.11761	 11.32213	702.46002	 29.60	
  6.800	180.000	 11.07547	  2.11672	  7.28152	  4.22289	  4.70559	  0.03677	 11.31954	702.50000	 29.70	
  6.796	-166.229	 11.08313	  2.22867	  7.13502	  3.67707	  5.29653	  0.05178	 11.32663	702.57001	 29.70	
  6.808	-152.311	 11.09291	  2.46100	  6.84051	  3.20797	  5.84556	  0.05741	 11.31817	702.50000	 29.70	
  6.795	-138.383	 11.10590	  2.81089	  6.42132	  2.82614	  6.32427	  0.05093	 11.31494	702.51001	 29.70	
  6.792	-124.591	 11.12709	  3.25463	  5.91454	  2.53204	  6.70070	  0.05716	 11.32290	702.46997	 29.70	
  6.787	-110.754	 11.15210	  3.78414	  5.35629	  2.38202	  6.93511	  0.06556	 11.32821	702.56000	 29.70	
  6.800	-96.985	 11.16195	  4.35091	  4.77457	  2.32365	  7.01931	  0.05999	 11.32185	702.57001	 29.80	
  6.800	-83.015	 11.17805	  4.93280	  4.21402	  2.38265	  6.95775	  0.06376	 11.31915	702.53003	 29.80	
  6.787	-69.246	 11.19104	  5.50438	  3.69179	  2.55406	  6.73665	  0.07267	 11.32314	702.62000	 29.80	
  6.792	-55.409	 11.21080	  6.03905	  3.24985	  2.84694	  6.38316	  0.07454	 11.33462	702.52002	 29.80	
  6.795	-41.617	 11.21361	  6.45510	  2.91027	  3.24923	  5.90508	  0.08035	 11.32431	702.57001	 29.90	
  6.808	-27.689	 11.21608	  6.76489	  2.66220	  3.73606	  5.35062	  0.09157	 11.32249	702.50000	 29.90	
  6.796	-13.771	 11.21538	  6.93072	  2.53457	  4.29337	  4.75268	  0.10067	 11.32197	702.60999	 29.90	
  6.800	  0.000	 11.21485	  6.92733	  2.53345	  4.87202	  4.17064	  0.10217	 11.32118	702.56000	 29.90	
  6.796	 13.771	 11.20916	  6.77074	  2.64086	  5.46822	  3.60883	  0.11122	 11.32477	702.66998	 29.90	
  6.808	 27.689	 11.19685	  6.46905	  2.87819	  6.00522	  3.12270	  0.11820	 11.31884	702.59003	 29.90	
  6.795	 41.617	 11.18867	  6.03556	  3.22296	  6.48641	  2.72423	  0.10147	 11.32648	702.62000	 30.00	
  6.792	 55.409	 11.17291	  5.50860	  3.66209	  6.83682	  2.43058	  0.09082	 11.32206	702.48999	 30.00	
  6.787	 69.246	 11.15311	  4.94109	  4.17140	  7.06092	  2.23474	  0.07831	 11.31745	702.56000	 30.00	
  6.800	 83.015	 11.13896	  4.33464	  4.74837	  7.13457	  2.17930	  0.05586	 11.32119	702.54999	 30.00	
  6.800	 96.985	 11.12091	  3.75739	  5.32755	  7.05104	  2.22896	  0.03471	 11.32390	702.57001	 30.00	
  6.787	110.754	 11.10849	  3.25090	  5.88610	  6.81112	  2.41105	  0.02841	 11.32634	702.54999	 30.00	
  6.792	124.591	 11.09381	  2.79619	  6.40911	  6.43285	  2.70349	  0.01567	 11.32076	702.57001	 30.10	
  6.795	138.383	 11.08243	  2.44944	  6.82807	  5.95014	  3.09133	  0.01393	 11.32189	702.62000	 30.10	
  6.808	152.311	 11.07183	  2.22036	  7.13035	  5.40022	  3.55831	  0.02020	 11.32180	702.63000	 30.10	
  6.796	166.229	 11.07045	  2.11213	  7.27688	  4.80814	  4.11942	  0.02609	 11.32046	702.57001	 30.10	
  8.491	168.704	 10.89992	  1.40814	  7.82940	  4.59758	  4.02708	 -0.07396	 11.32419	702.48999	 30.10	
  8.502	157.493	 10.89591	  1.48831	  7.71117	  5.19977	  3.44974	 -0.07096	 11.32100	702.50000	 30.10	
  8.494	146.194	 10.90879	  1.67349	  7.46408	  5.79812	  2.92961	 -0.07441	 11.32158	702.54999	 30.10	
  8.495	135.039	 10.92045	  1.93661	  7.11965	  6.34162	  2.48584	 -0.08678	 11.32453	702.58002	 30.10	
  8.487	123.723	 10.92920	  2.29473	  6.66480	  6.82590	  2.10071	 -0.08870	 11.31808	702.65997	 30.10	
  8.492	112.575	 10.94746	  2.73645	  6.14248	  7.21872	  1.81286	 -0.07510	 11.32547	702.59998	 30.20	
  8.510	101.220	 10.95455	  3.25120	  5.56398	  7.49608	  1.60022	 -0.07183	 11.31870	702.59998	 30.20	
  8.500	 90.000	 10.97805	  3.81419	  4.97038	  7.65762	  1.50018	 -0.05792	 11.32852	702.67999	 30.20	
  8.510	 78.780	 10.99408	  4.42228	  4.37133	  7.68447	  1.48282	 -0.03674	 11.32412	702.53003	 30.20	
  8.492	 67.425	 11.01421	  5.05109	  3.79430	  7.56513	  1.57535	 -0.00994	 11.32683	702.62000	 30.20	
  8.487	 56.277	 11.03673	  5.63348	  3.28149	  7.34127	  1.76114	 -0.00500	 11.32869	702.57001	 30.20	
  8.495	 44.961	 11.04649	  6.18123	  2.82055	  6.98928	  2.03992	  0.00851	 11.32218	702.53003	 30.30	
  8.494	 33.806	 11.06273	  6.66194	  2.43880	  6.53952	  2.40664	  0.02564	 11.31994	702.59003	 30.30	
  8.502	 22.507	 11.07478	  7.05306	  2.14227	  6.00859	  2.86269	  0.03396	 11.32089	702.56000	 30.30	
  8.491	 11.296	 11.09010	  7.31967	  1.94946	  5.43295	  3.38480	  0.01790	 11.32556	702.52002	 30.30	
  8.500	  0.000	 11.09129	  7.47134	  1.83680	  4.82283	  3.94287	  0.00595	 11.31621	702.57001	 30.30	
  8.491	-11.296	 11.09607	  7.48923	  1.82865	  4.22057	  4.55339	  0.00420	 11.32242	702.46002	 30.30	
  8.502	-22.507	 11.09390	  7.37305	  1.91116	  3.63269	  5.16885	  0.00407	 11.31840	702.54999	 30.30	
  8.494	-33.806	 11.09423	  7.13049	  2.10335	  3.10389	  5.75385	 -0.01785	 11.32230	702.46997	 30.30	
  8.495	-44.961	 11.08856	  6.76201	  2.38424	  2.64375	  6.30119	 -0.03041	 11.32034	702.53998	 30.40	
  8.487	-56.277	 11.07386	  6.29791	  2.75013	  2.25639	  6.76325	 -0.03878	 11.31378	702.56000	 30.40	
  8.492	-67.425	 11.06354	  5.76532	  3.19065	  1.95587	  7.14788	 -0.03614	 11.32145	702.50000	 30.40	
  8.510	-78.780	 11.04604	  5.18305	  3.70442	  1.74490	  7.42142	 -0.03997	 11.32392	702.53998	 30.40	
  8.500	-90.000	 11.03308	  4.57264	  4.27255	  1.64039	  7.55976	 -0.05025	 11.32516	702.50000	 30.40	
  8.510	-101.220	 11.01415	  3.96660	  4.86205	  1.63126	  7.57029	 -0.04703	 11.32763	702.52002	 30.40	
  8.492	-112.575	 10.99352	  3.38743	  5.45967	  1.70470	  7.44576	 -0.03568	 11.32608	702.53003	 30.40	
  8.487	-123.723	 10.97484	  2.86806	  6.03912	  1.88290	  7.18773	 -0.03796	 11.32085	702.62000	 30.40	
  8.495	-135.039	 10.95671	  2.41257	  6.56871	  2.15550	  6.81953	 -0.04995	 11.32318	702.53003	 30.50	
  8.494	-146.194	 10.95082	  2.03812	  7.03173	  2.50701	  6.37000	 -0.03946	 11.32836	702.58002	 30.50	
  8.502	-157.493	 10.92775	  1.73201	  7.41473	  2.93892	  5.82409	 -0.03481	 11.32482	702.63000	 30.50	
  8.491	-168.704	 10.91470	  1.53458	  7.68036	  3.43314	  5.24727	 -0.04732	 11.32771	702.57001	 30.50	
  8.500	180.000	 10.89999	  1.42013	  7.82029	  4.00122	  4.62514	 -0.06663	 11.32215	702.51001	 30.50	
 10.200	180.000	 10.69075	  0.74072	  8.32126	  3.74729	  4.52913	 -0.17214	 11.32273	702.46002	 30.50	
 10.191	-170.497	 10.70342	  0.84112	  8.18538	  3.17933	  5.15497	 -0.15488	 11.32766	702.56000	 30.50	
 10.210	-161.034	 10.70702	  1.01369	  7.93946	  2.64950	  5.76053	 -0.14322	 11.32468	702.53003	 30.50	
 10.194	-151.526	 10.73120	  1.28144	  7.59582	  2.20377	  6.32603	 -0.14355	 11.32627	702.45001	 30.50	
 10.190	-142.105	 10.74566	  1.60905	  7.17294	  1.81487	  6.83386	 -0.15140	 11.32521	702.54999	 30.50	
 10.215	-132.646	 10.76383	  2.00637	  6.67936	  1.47642	  7.29446	 -0.15680	 11.32852	702.53003	 30.60	
 10.203	-123.092	 10.77963	  2.46356	  6.12684	  1.23070	  7.64372	 -0.15517	 11.32138	702.60999	 30.50	
 10.192	-113.678	 10.80016	  2.99173	  5.53770	  1.06290	  7.90551	 -0.14912	 11.32418	702.64001	 30.60	
 10.208	-104.249	 10.82260	  3.56442	  4.93372	  0.95976	  8.05988	 -0.16319	 11.32801	702.59003	 30.60	
 10.210	-94.801	 10.84081	  4.16693	  4.33493	  0.94223	  8.09603	 -0.17161	 11.32139	702.66998	 30.60	
 10.210	-85.199	 10.86879	  4.79490	  3.74640	  1.00421	  8.02527	 -0.16879	 11.32858	702.59998	 30.60	
 10.208	-75.751	 10.88293	  5.40011	  3.19550	  1.13650	  7.84184	 -0.15460	 11.32908	702.60999	 30.60	
 10.192	-66.322	 10.89808	  5.98461	  2.70581	  1.36031	  7.54312	 -0.14746	 11.32114	702.64001	 30.60	
 10.203	-56.908	 10.90463	  6.53022	  2.25610	  1.65493	  7.15038	 -0.15770	 11.31522	702.69000	 30.60	
 10.215	-47.354	 10.92318	  7.01879	  1.87111	  2.01875	  6.69392	 -0.15844	 11.33069	702.65002	 30.60	
 10.190	-37.895	 10.93079	  7.42121	  1.57457	  2.46970	  6.14658	 -0.13850	 11.32419	702.64001	 30.60	
 10.194	-28.474	 10.93664	  7.72420	  1.35924	  2.97243	  5.56212	 -0.11230	 11.31930	701.84998	 30.60	
 10.210	-18.966	 10.93520	  7.93041	  1.20196	  3.53317	  4.94554	 -0.09928	 11.31690	702.21997	 30.70	
 10.191	 -9.503	 10.93918	  8.01167	  1.14191	  4.12910	  4.33841	 -0.09059	 11.32125	701.83002	 30.70	
 10.200	  0.000	 10.93423	  7.99111	  1.15668	  4.73924	  3.72646	 -0.09549	 11.32399	701.96997	 30.70	
 10.191	  9.503	 10.92679	  7.84402	  1.25702	  5.36147	  3.13652	 -0.08714	 11.32675	702.66998	 30.70	
 10.210	 18.966	 10.91195	  7.59821	  1.42548	  5.95533	  2.59960	 -0.07460	 11.31987	701.82001	 30.70	
 10.194	 28.474	 10.90069	  7.24431	  1.68882	  6.51794	  2.13013	 -0.06284	 11.32204	701.84998	 30.70	
 10.190	 37.895	 10.88815	  6.80267	  2.02339	  7.02381	  1.71961	 -0.07814	 11.32696	702.09998	 30.70	
 10.215	 47.354	 10.86551	  6.30707	  2.39967	  7.45693	  1.37131	 -0.09733	 11.32436	701.91998	 30.70	
 10.203	 56.908	 10.84902	  5.71662	  2.88861	  7.79620	  1.11486	 -0.10722	 11.32268	701.84998	 30.70	
 10.192	 66.322	 10.82940	  5.12279	  3.39959	  8.03303	  0.93553	 -0.10982	 11.32156	701.87000	 30.70	
 10.208	 75.751	 10.81007	  4.50819	  3.96535	  8.17270	  0.82898	 -0.13047	 11.32344	701.92999	 30.80	
 10.210	 85.199	 10.79411	  3.89970	  4.55979	  8.18912	  0.80316	 -0.15566	 11.31955	702.38000	 30.80	
 10.210	 94.801	 10.76858	  3.29015	  5.17228	  8.10197	  0.85796	 -0.16877	 11.31973	701.94000	 30.80	
 10.208	104.249	 10.75369	  2.74138	  5.77266	  7.89641	  0.99391	 -0.17910	 11.31780	702.28003	 30.80	
 10.192	113.678	 10.74090	  2.23633	  6.35057	  7.59118	  1.20976	 -0.18737	 11.31793	701.89001	 30.80	
 10.203	123.092	 10.72398	  1.79470	  6.88356	  7.19464	  1.49632	 -0.19986	 11.32165	701.92999	 30.80	
 10.215	132.646	 10.71494	  1.42165	  7.36311	  6.71495	  1.86171	 -0.19116	 11.32127	701.88000	 30.80	
 10.190	142.105	 10.70104	  1.14985	  7.74002	  6.16759	  2.29326	 -0.18161	 11.31577	701.91998	 30.80	
 10.194	151.526	 10.68911	  0.92537	  8.04847	  5.58519	  2.78030	 -0.17004	 11.31626	701.96997	 30.80	
 10.210	161.034	 10.68690	  0.77255	  8.26034	  4.97153	  3.32764	 -0.17554	 11.32199	701.84003	 30.80	
 10.191	170.497	 10.68869	  0.72132	  8.34254	  4.35381	  3.91859	 -0.18404	 11.32014	701.90002	 30.80	
 11.899	171.783	 10.44218	  0.06354	  8.81033	  4.08530	  3.78316	 -0.28903	 11.32425	701.96997	 30.80	
 11.890	163.610	 10.43506	  0.10415	  8.74321	  4.69876	  3.19394	 -0.28021	 11.32204	701.98999	 30.80	
 11.889	155.445	 10.43923	  0.21567	  8.57710	  5.31894	  2.63902	 -0.27370	 11.32249	701.92999	 30.80	
 11.909	147.299	 10.43810	  0.37583	  8.32394	  5.91808	  2.12461	 -0.27227	 11.31681	701.96997	 30.80	
 11.902	139.148	 10.45709	  0.61001	  7.98641	  6.49819	  1.66034	 -0.28581	 11.32010	701.94000	 30.90	
 11.894	130.867	 10.47208	  0.93306	  7.55195	  7.03855	  1.25556	 -0.29733	 11.31850	701.95001	 30.90	
 11.897	122.732	 10.48383	  1.29750	  7.06751	  7.51303	  0.90620	 -0.31047	 11.32148	701.88000	 30.90	
 11.903	114.597	 10.49575	  1.71636	  6.53869	  7.92657	  0.61637	 -0.30504	 11.32043	702.00000	 30.90	
 11.893	106.346	 10.51453	  2.22005	  5.95125	  8.25619	  0.40512	 -0.28880	 11.32136	701.94000	 30.90	
 11.892	 98.155	 10.52713	  2.75784	  5.34732	  8.49160	  0.24728	 -0.28163	 11.31801	701.85999	 30.90	
 11.900	 90.000	 10.54174	  3.32240	  4.74126	  8.63122	  0.15905	 -0.27216	 11.31573	701.84003	 30.90	
 11.892	 81.845	 10.56654	  3.92959	  4.13672	  8.66692	  0.14701	 -0.25900	 11.32036	701.83002	 30.90	
 11.893	 73.654	 10.57584	  4.54210	  3.54263	  8.61577	  0.18024	 -0.23841	 11.31281	701.84998	 30.90	
 11.903	 65.403	 10.59909	  5.17959	  2.98177	  8.46666	  0.29273	 -0.22552	 11.32070	701.89001	 30.90	
 11.897	 57.268	 10.62691	  5.79563	  2.46672	  8.22075	  0.47231	 -0.21519	 11.32460	701.97998	 30.90	
 11.894	 49.133	 10.64722	  6.36909	  1.99679	  7.89200	  0.71902	 -0.20418	 11.32692	702.00000	 30.90	
 11.902	 40.852	 10.65617	  6.91423	  1.57564	  7.46247	  1.02741	 -0.19235	 11.32450	702.04999	 30.90	
 11.909	 32.701	 10.67025	  7.37999	  1.22967	  6.98454	  1.39459	 -0.17758	 11.31492	701.96997	 30.90	
 11.889	 24.555	 10.69725	  7.77777	  0.96012	  6.44650	  1.85468	 -0.16804	 11.32528	701.95001	 30.90	
 11.890	 16.390	 10.70539	  8.10427	  0.73475	  5.85570	  2.33840	 -0.18377	 11.32114	702.04999	 31.00	
 11.899	  8.217	 10.71621	  8.33529	  0.57908	  5.25787	  2.87788	 -0.19539	 11.31992	701.98999	 31.00	
 11.900	  0.000	 10.72493	  8.47403	  0.48605	  4.62994	  3.46768	 -0.19581	 11.32041	702.10999	 31.00	
 11.899	 -8.217	 10.72929	  8.50976	  0.46613	  4.00589	  4.07932	 -0.19447	 11.31738	701.96002	 31.00	
 11.890	-16.390	 10.73269	  8.44051	  0.51737	  3.41129	  4.69880	 -0.19638	 11.31982	701.98999	 31.00	
 11.889	-24.555	 10.73578	  8.27066	  0.64017	  2.84977	  5.32111	 -0.20995	 11.32074	702.00000	 31.00	
 11.909	-32.701	 10.72672	  8.01669	  0.80758	  2.31654	  5.92012	 -0.23946	 11.31743	701.95001	 31.00	
 11.902	-40.852	 10.72583	  7.67183	  1.05744	  1.84684	  6.49219	 -0.26733	 11.32320	702.03998	 31.00	
 11.894	-49.133	 10.71197	  7.23634	  1.36934	  1.41755	  7.03241	 -0.28414	 11.32211	702.10999	 31.00	
 11.897	-57.268	 10.69885	  6.73189	  1.74870	  1.05718	  7.50230	 -0.29418	 11.32133	701.98999	 31.00	
 11.903	-65.403	 10.68978	  6.19443	  2.17716	  0.77027	  7.89438	 -0.28419	 11.32886	701.97998	 31.00	
 11.893	-73.654	 10.66656	  5.59731	  2.67042	  0.55023	  8.19990	 -0.28386	 11.31507	702.03003	 31.00	
 11.892	-81.845	 10.65660	  4.98877	  3.20863	  0.40247	  8.42471	 -0.29234	 11.32716	702.02002	 31.00	
 11.900	-90.000	 10.62829	  4.35894	  3.77842	  0.31090	  8.55140	 -0.30117	 11.32156	702.06000	 31.10	
 11.892	-98.155	 10.61054	  3.75024	  4.36162	  0.27903	  8.57613	 -0.29645	 11.31998	702.00000	 31.10	
 11.893	-106.346	 10.58632	  3.14593	  4.97445	  0.31610	  8.50575	 -0.27859	 11.32106	702.03998	 31.10	
 11.903	-114.597	 10.56025	  2.57328	  5.58803	  0.41676	  8.33919	 -0.26352	 11.32038	701.96997	 31.10	
