FileType=PCF
NHL=14
Date=05/29/19	10:36:58
Facility=APL
Serial=16071-14
Customer=NASA
NP=6
Mach=0.550000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	160.93800	 70.18417	 80.13675	 73.04671	 74.76663	  5.69417	160.79778	702.40997	 29.10	
  1.691	128.401	160.91861	 64.54507	 85.46854	 78.42658	 68.80853	  5.60092	160.93094	702.41998	 29.10	
  1.692	 77.194	161.03825	 70.93742	 79.30753	 81.03125	 66.66356	  5.64058	160.94075	702.40002	 29.10	
  1.699	 26.182	161.10748	 77.05798	 73.58533	 77.61010	 70.36288	  5.65247	160.97792	702.41998	 29.20	
  1.699	-26.182	161.13646	 77.82655	 72.78522	 70.44933	 77.53660	  5.59748	160.99796	702.47998	 29.30	
  1.692	-77.194	161.20337	 72.78864	 77.49410	 65.41610	 82.41470	  5.56182	161.09668	702.42999	 29.30	
  1.691	-128.401	161.11430	 65.84259	 84.09444	 66.03004	 81.47928	  5.53031	161.10197	702.31000	 29.30	
  1.700	180.000	161.08252	 62.20181	 87.81083	 71.80929	 75.59959	  5.54819	161.14980	702.52002	 29.40	
  3.400	180.000	160.47830	 53.97021	 95.43920	 70.09553	 75.88777	  5.08607	161.18442	702.38000	 29.50	
  3.388	-152.325	160.66093	 56.60284	 92.53999	 63.17541	 83.24323	  5.13660	161.29529	702.46002	 29.60	
  3.397	-124.529	160.86424	 62.06921	 86.82289	 58.40937	 88.45660	  5.11552	161.32243	702.35999	 29.60	
  3.399	-96.763	161.10083	 69.42516	 79.58694	 56.86519	 90.52399	  5.09272	161.34602	702.39001	 29.70	
  3.394	-69.283	161.34195	 77.16336	 72.45804	 58.67411	 88.85136	  5.06600	161.39494	702.46002	 29.70	
  3.400	-41.398	161.53241	 83.45950	 66.70942	 63.82497	 83.79028	  5.13059	161.47153	702.42999	 29.80	
  3.401	-14.021	161.54764	 86.47556	 64.17406	 71.09709	 76.59935	  5.21907	161.45219	702.39001	 29.80	
  3.401	 14.021	161.63544	 85.45828	 65.18064	 79.10485	 68.73814	  5.34154	161.54933	702.41998	 29.90	
  3.400	 41.398	161.61780	 81.10625	 69.23805	 85.34673	 62.56301	  5.36480	161.56114	702.35999	 29.90	
  3.394	 69.283	161.51428	 73.92818	 76.15662	 88.94183	 59.17381	  5.36718	161.59270	702.34003	 30.00	
  3.399	 96.763	161.40268	 66.38139	 83.51498	 88.70416	 59.07839	  5.29666	161.66576	702.41998	 30.10	
  3.397	124.529	161.22990	 59.81256	 90.19440	 84.69488	 62.31089	  5.21085	161.71631	702.41998	 30.10	
  3.388	152.325	161.10483	 55.49994	 94.73714	 78.15562	 68.27785	  5.15698	161.73883	702.47998	 30.20	
  5.099	161.165	159.96814	 46.54569	102.38741	 76.29034	 67.89761	  4.49670	161.76012	702.39001	 30.20	
  5.109	142.013	160.13448	 49.53558	 99.47651	 83.92837	 60.96235	  4.53536	161.79442	702.41998	 30.30	
  5.095	123.033	160.39375	 54.58054	 94.12051	 90.37375	 55.55081	  4.60024	161.79834	702.34998	 30.30	
  5.105	104.191	160.69051	 61.21412	 87.41221	 94.96412	 51.86780	  4.69652	161.86243	702.34998	 30.40	
  5.093	 85.207	160.96758	 68.85952	 79.84930	 96.79232	 50.42648	  4.75334	161.86166	702.33002	 30.50	
  5.104	 66.290	161.25706	 76.76549	 72.06429	 96.15980	 51.39274	  4.84007	161.91895	702.29999	 30.60	
  5.094	 47.331	161.51384	 84.20837	 65.17524	 92.74377	 54.84201	  4.86921	161.95976	702.26001	 30.70	
  5.089	 28.397	161.66904	 90.00227	 60.05887	 86.87488	 60.17833	  4.84621	161.94652	702.34003	 30.70	
  5.096	  9.576	161.77794	 93.59972	 56.97112	 79.74423	 67.00566	  4.75022	161.96692	702.38000	 30.80	
  5.096	 -9.576	161.83972	 94.57363	 56.05541	 71.59625	 75.33417	  4.65100	162.02477	702.37000	 30.80	
  5.089	-28.397	161.78018	 92.66707	 57.56229	 63.69307	 83.15107	  4.52717	162.05522	702.34003	 30.90	
  5.094	-47.331	161.69475	 88.19496	 61.32324	 57.08933	 89.91196	  4.43068	162.07883	702.37000	 30.90	
  5.104	-66.290	161.48819	 81.54437	 66.98431	 52.18600	 95.28536	  4.43976	162.07483	702.33002	 31.00	
  5.093	-85.207	161.28421	 73.88460	 74.38635	 49.35395	 97.93055	  4.40861	162.13908	702.34003	 31.00	
  5.105	-104.191	161.03482	 65.89344	 82.01527	 49.01341	 98.09543	  4.46847	162.16129	702.39001	 31.10	
  5.095	-123.033	160.76833	 58.65548	 89.48098	 51.11115	 95.49087	  4.54312	162.16516	702.29999	 31.20	
  5.109	-142.013	160.58983	 52.56679	 96.04396	 55.25927	 90.60196	  4.54028	162.23184	702.34998	 31.20	
  5.099	-161.165	160.46205	 48.31893	100.78966	 61.35100	 83.95876	  4.57888	162.25172	702.34998	 31.20	
  5.100	180.000	160.43687	 46.30231	103.04429	 68.69934	 76.36356	  4.48151	162.27565	702.44000	 31.30	
  6.800	180.000	158.89203	 37.94234	109.91183	 66.46157	 75.94680	  3.94376	162.35262	702.28998	 31.30	
  6.796	-166.229	158.90802	 39.63145	107.99003	 59.21163	 83.53567	  4.07673	162.35722	702.35999	 31.40	
  6.808	-152.311	159.10582	 43.04845	104.36198	 52.89186	 90.58357	  4.09401	162.42943	702.37000	 31.40	
  6.795	-138.383	159.28664	 47.73950	 98.89471	 47.54849	 96.68062	  3.97750	162.42340	702.25000	 31.50	
  6.792	-124.591	159.54346	 53.64990	 92.52047	 43.71716	101.43089	  3.90914	162.43544	702.44000	 31.50	
  6.787	-110.754	159.88966	 60.62666	 85.38095	 41.35767	104.55142	  3.87512	162.48886	702.38000	 31.60	
  6.800	-96.985	160.12675	 67.80341	 77.87698	 40.49179	105.74961	  3.78462	162.44734	702.40002	 31.60	
  6.800	-83.015	160.54131	 75.65984	 70.10423	 41.60252	105.05968	  3.81038	162.53351	702.33002	 31.70	
  6.787	-69.246	160.84213	 83.20040	 63.56641	 44.21507	102.40643	  3.83645	162.52209	702.34003	 31.70	
  6.792	-55.409	161.06709	 90.13781	 57.65929	 48.30648	 97.96101	  3.84665	162.50504	702.32001	 31.80	
  6.795	-41.617	161.29884	 95.96309	 52.89817	 53.74850	 91.81351	  3.89306	162.55098	702.34003	 31.80	
  6.808	-27.689	161.50490	 99.67946	 49.54726	 60.12536	 84.98820	  3.98579	162.59047	702.37000	 31.90	
  6.796	-13.771	161.61467	101.85056	 47.88951	 67.84496	 77.26167	  4.13293	162.60606	702.37000	 31.90	
  6.800	  0.000	161.64838	102.10612	 47.89565	 76.04203	 69.08802	  4.16597	162.61989	702.22998	 32.00	
  6.796	 13.771	161.62018	100.07922	 49.64331	 83.61461	 61.92286	  4.23788	162.62283	702.35999	 32.00	
  6.808	 27.689	161.52623	 96.48844	 52.89526	 90.91179	 55.32824	  4.29834	162.66985	702.33002	 32.10	
  6.795	 41.617	161.36858	 90.99883	 57.69441	 96.83583	 49.80130	  4.24291	162.68500	702.40002	 32.10	
  6.792	 55.409	161.18062	 84.34418	 63.58252	101.22729	 45.73264	  4.22870	162.73076	702.45001	 32.20	
  6.787	 69.246	160.94547	 76.85082	 70.23076	103.72411	 43.28390	  4.20009	162.74538	702.39001	 32.20	
  6.800	 83.015	160.69543	 69.05289	 78.16451	104.57293	 42.43160	  4.10017	162.77570	702.40997	 32.30	
  6.800	 96.985	160.47635	 61.70430	 85.69949	103.43868	 43.25469	  4.07049	162.82741	702.50000	 32.30	
  6.787	110.754	160.17627	 54.57351	 92.83121	100.26955	 45.76870	  4.03597	162.81912	702.46997	 32.40	
  6.792	124.591	159.95250	 48.48901	 99.40209	 95.61026	 49.58133	  4.04766	162.86438	702.42999	 32.40	
  6.795	138.383	159.73671	 43.70554	104.61939	 89.25278	 54.87363	  4.04134	162.88737	702.46997	 32.40	
  6.808	152.311	159.59653	 40.17344	108.38168	 82.00222	 61.31874	  4.01161	162.91893	702.40997	 32.50	
  6.796	166.229	159.49065	 38.42640	110.21143	 74.35402	 68.28387	  3.93386	162.90187	702.46002	 32.50	
  8.491	168.704	157.35452	 29.74680	116.98331	 71.85256	 67.50928	  3.73717	162.90871	702.38000	 32.50	
  8.502	157.493	157.45737	 30.89972	115.63239	 79.58306	 60.32292	  3.74469	162.92836	702.46002	 32.50	
  8.494	146.194	157.68164	 33.72077	112.63455	 87.29396	 53.45688	  3.80806	162.97972	702.42999	 32.60	
  8.495	135.039	157.97182	 37.69228	108.25196	 94.48725	 47.48700	  3.74421	163.01633	702.42999	 32.70	
  8.487	123.723	158.21982	 42.88160	102.57298	100.56781	 42.43737	  3.69724	163.00600	702.41998	 32.70	
  8.492	112.575	158.48805	 48.90363	 96.05065	105.41817	 38.67522	  3.62217	162.98442	702.42999	 32.80	
  8.510	101.220	158.82893	 55.94375	 88.84093	109.18098	 35.82257	  3.60179	163.04903	702.37000	 32.80	
  8.500	 90.000	159.11047	 63.34307	 81.24635	111.08336	 34.50431	  3.56826	163.02034	702.34003	 32.80	
  8.510	 78.780	159.41095	 71.02415	 73.23978	111.49356	 34.44651	  3.61919	163.02072	702.35999	 32.80	
  8.492	 67.425	159.68405	 78.85636	 65.97672	110.22392	 35.68020	  3.75436	163.01743	702.41998	 32.90	
  8.487	 56.277	159.97885	 86.35171	 59.30910	107.35622	 38.16221	  3.82227	163.05142	702.39001	 32.90	
  8.495	 44.961	160.20523	 93.30189	 53.21172	103.16901	 42.01755	  3.88518	163.02846	702.41998	 33.00	
  8.494	 33.806	160.43459	 99.40698	 48.07016	 97.71447	 46.96201	  3.97773	163.02568	702.28998	 33.00	
  8.502	 22.507	160.66045	104.08991	 43.98100	 90.97166	 53.09108	  4.01779	163.07359	702.38000	 33.00	
  8.491	 11.296	160.72517	107.36716	 41.18307	 83.58796	 59.78488	  4.01615	163.03560	702.41998	 33.10	
  8.500	  0.000	160.79135	109.22195	 39.44537	 75.84369	 66.98666	  3.92160	163.07477	702.29999	 33.10	
  8.491	-11.296	160.77599	109.25326	 39.40429	 67.09768	 75.13824	  3.96389	163.05716	702.34998	 33.10	
