FileType=PCF
NHL=14
Date=03/12/19	13:26:38
Facility=APL
Serial=16071-11
Customer=NASA
NP=6
Mach=0.036000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	  0.67641	  0.31273	  0.30970	  0.31312	  0.30742	  0.04353	  0.67573	712.01001	 23.50	
  1.691	128.401	  0.67585	  0.29234	  0.32598	  0.33779	  0.28042	  0.04427	  0.67439	712.02002	 23.50	
  1.692	 77.194	  0.67482	  0.31919	  0.29900	  0.34427	  0.27423	  0.04665	  0.67378	711.91998	 23.50	
  1.699	 26.182	  0.67755	  0.34327	  0.28144	  0.32767	  0.29078	  0.04587	  0.67696	711.98999	 23.50	
  1.699	-26.182	  0.67352	  0.34010	  0.28133	  0.29746	  0.31614	  0.04490	  0.67222	711.96002	 23.50	
  1.692	-77.194	  0.67719	  0.31957	  0.30349	  0.28425	  0.33694	  0.04343	  0.67684	712.02002	 23.50	
  1.691	-128.401	  0.67339	  0.29372	  0.32528	  0.28957	  0.32791	  0.04150	  0.67222	712.02002	 23.50	
  1.700	180.000	  0.67315	  0.28343	  0.33787	  0.31150	  0.30267	  0.04360	  0.67285	711.89001	 23.50	
  3.400	180.000	  0.67520	  0.24865	  0.37393	  0.30981	  0.30270	  0.04040	  0.67625	711.97998	 23.50	
  3.388	-152.325	  0.67494	  0.25636	  0.36486	  0.28023	  0.33227	  0.03780	  0.67518	711.98999	 23.50	
  3.397	-124.529	  0.67659	  0.27553	  0.34386	  0.25988	  0.35756	  0.03703	  0.67604	711.97998	 23.50	
  3.399	-96.763	  0.67715	  0.30479	  0.31294	  0.25044	  0.36986	  0.03681	  0.67731	711.95001	 23.50	
  3.394	-69.283	  0.67425	  0.33398	  0.28222	  0.25205	  0.36418	  0.03861	  0.67455	712.06000	 23.50	
  3.400	-41.398	  0.67352	  0.36053	  0.25840	  0.26659	  0.34464	  0.04040	  0.67305	711.96997	 23.50	
  3.401	-14.021	  0.67166	  0.37614	  0.24440	  0.29340	  0.31462	  0.04225	  0.67231	711.98999	 23.50	
  3.401	 14.021	  0.67431	  0.37771	  0.24424	  0.32599	  0.28385	  0.04671	  0.67573	712.06000	 23.50	
  3.400	 41.398	  0.67566	  0.36239	  0.25750	  0.35627	  0.25829	  0.04701	  0.67660	711.97998	 23.50	
  3.394	 69.283	  0.67421	  0.33288	  0.28099	  0.37546	  0.24184	  0.04502	  0.67669	711.88000	 23.50	
  3.399	 96.763	  0.67665	  0.30165	  0.31255	  0.38130	  0.23954	  0.04712	  0.67748	712.03998	 23.50	
  3.397	124.529	  0.67114	  0.27098	  0.34151	  0.36536	  0.24797	  0.04457	  0.67169	712.08002	 23.50	
  3.388	152.325	  0.67243	  0.25306	  0.36365	  0.33946	  0.27106	  0.04191	  0.67276	712.04999	 23.50	
  5.099	161.165	  0.67160	  0.21637	  0.40095	  0.33803	  0.26637	  0.03762	  0.67472	712.12000	 23.50	
  5.109	142.013	  0.67165	  0.22733	  0.38464	  0.37090	  0.23617	  0.03886	  0.67629	712.03998	 23.50	
  5.095	123.033	  0.67159	  0.25025	  0.35753	  0.39704	  0.21450	  0.04033	  0.67472	711.92999	 23.50	
  5.105	104.191	  0.67213	  0.28013	  0.32512	  0.41168	  0.20417	  0.04197	  0.67691	711.96997	 23.50	
  5.093	 85.207	  0.66908	  0.31217	  0.29036	  0.41256	  0.20147	  0.04308	  0.67290	711.94000	 23.50	
  5.104	 66.290	  0.66970	  0.34621	  0.25941	  0.40417	  0.20810	  0.04447	  0.67507	711.96997	 23.40	
  5.094	 47.331	  0.66992	  0.37591	  0.23286	  0.38475	  0.22290	  0.04499	  0.67497	711.96002	 23.50	
  5.089	 28.397	  0.67394	  0.40096	  0.21554	  0.35792	  0.24854	  0.04160	  0.67854	712.03998	 23.50	
  5.096	  9.576	  0.67012	  0.41198	  0.20619	  0.32339	  0.27825	  0.04320	  0.67497	712.01001	 23.50	
  5.096	 -9.576	  0.66773	  0.41053	  0.20552	  0.28779	  0.30949	  0.03914	  0.67060	711.92999	 23.50	
  5.089	-28.397	  0.66798	  0.39865	  0.21629	  0.25845	  0.34327	  0.03708	  0.67190	712.01001	 23.40	
  5.094	-47.331	  0.67315	  0.37928	  0.23607	  0.23535	  0.37426	  0.03521	  0.67717	712.00000	 23.40	
  5.104	-66.290	  0.67229	  0.34914	  0.26110	  0.21964	  0.39273	  0.03231	  0.67585	712.09998	 23.40	
  5.093	-85.207	  0.67424	  0.31655	  0.29197	  0.21300	  0.40313	  0.03041	  0.67647	712.03998	 23.40	
  5.105	-104.191	  0.66949	  0.28058	  0.32389	  0.21490	  0.39669	  0.03182	  0.67087	712.09998	 23.40	
  5.095	-123.033	  0.67206	  0.25535	  0.35613	  0.22752	  0.38436	  0.03088	  0.67507	711.98999	 23.40	
