FileType=PCF
NHL=14
Date=03/12/19	10:24:02
Facility=APL
Serial=16071-11
Customer=NASA
NP=6
Mach=0.380000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  6.808	152.311	 65.30769	 14.99419	 40.32990	 34.35645	 18.87549	  0.04636	 66.23941	712.07001	 37.80	
  6.796	166.229	 65.35089	 13.97583	 41.66030	 31.06343	 22.08368	  0.02679	 66.19705	712.07001	 37.70	
  8.491	168.704	 64.61625	 10.12351	 44.83526	 30.44462	 21.21753	 -0.45061	 66.21738	712.00000	 37.70	
  8.502	157.493	 64.48017	 10.86869	 43.67606	 33.85418	 18.02912	 -0.63471	 66.17404	712.10999	 37.70	
  8.494	146.194	 64.41859	 12.27862	 41.80882	 37.00084	 15.01949	 -0.53387	 66.20320	712.02002	 37.70	
  8.495	135.039	 64.32589	 14.15888	 39.40992	 39.86635	 12.58743	 -0.34595	 66.17974	712.02002	 37.70	
  8.487	123.723	 64.27467	 16.61531	 36.50071	 42.36673	 10.53396	 -0.63501	 66.23059	712.02002	 37.60	
  8.492	112.575	 64.18619	 19.40956	 33.34721	 44.26043	  9.03460	 -0.43393	 66.22623	712.15002	 37.60	
  8.510	101.220	 64.07270	 22.73017	 29.85826	 45.53219	  8.02955	 -0.19908	 66.19798	712.10999	 37.60	
  8.500	 90.000	 64.01855	 26.40058	 26.28863	 45.94249	  7.71367	 -0.14660	 66.20010	712.15997	 37.60	
  8.510	 78.780	 64.00249	 30.03461	 22.81129	 45.63240	  8.05685	 -0.31275	 66.21885	712.12000	 37.60	
  8.492	 67.425	 64.03447	 33.58500	 19.63507	 44.46392	  8.98137	 -0.38454	 66.24546	712.17999	 37.60	
  8.487	 56.277	 64.01505	 36.64637	 16.70255	 42.58659	 10.51486	 -0.01507	 66.19691	712.15002	 37.60	
  8.495	 44.961	 64.07773	 39.45538	 14.09100	 40.17303	 12.58313	 -0.20566	 66.21452	712.06000	 37.60	
  8.494	 33.806	 64.09648	 41.97564	 12.10077	 37.32228	 15.02169	 -0.05497	 66.20351	712.09998	 37.50	
  8.502	 22.507	 64.14182	 43.88410	 10.67020	 34.14908	 17.93959	  0.08034	 66.19164	712.08002	 37.50	
  8.491	 11.296	 64.23292	 45.10128	  9.80636	 30.79111	 21.22118	 -0.07643	 66.20267	712.22998	 37.50	
  8.500	  0.000	 64.29513	 45.60069	  9.51850	 27.24886	 24.78100	  0.21280	 66.18797	712.15997	 37.50	
  8.491	-11.296	 64.42787	 45.31610	  9.85890	 23.70675	 28.49188	  0.13920	 66.23217	712.21997	 37.50	
  8.502	-22.507	 64.48524	 44.22858	 10.76248	 20.32704	 32.00437	  0.01373	 66.20338	712.25000	 37.50	
  8.494	-33.806	 64.54874	 42.44266	 12.32280	 17.48851	 35.22141	 -0.00550	 66.17459	712.21997	 37.50	
  8.495	-44.961	 64.62902	 40.09016	 14.21095	 14.73267	 38.09521	 -0.19967	 66.18203	712.15002	 37.40	
  8.487	-56.277	 64.69981	 37.25188	 16.92477	 12.64388	 40.65967	 -0.14681	 66.20122	712.15002	 37.40	
  8.492	-67.425	 64.73578	 34.19827	 19.81298	 11.10011	 42.58318	 -0.23328	 66.18281	712.10999	 37.40	
  8.510	-78.780	 64.78120	 30.82417	 22.94984	 10.16533	 43.75803	 -0.29836	 66.19597	712.21997	 37.40	
  8.500	-90.000	 64.77904	 27.26596	 26.43589	  9.88342	 44.08673	 -0.32063	 66.15361	712.19000	 37.40	
  8.510	-101.220	 64.83365	 23.69783	 30.00130	 10.10663	 43.72348	 -0.36118	 66.16484	712.22998	 37.40	
  8.492	-112.575	 64.87284	 20.26326	 33.46957	 11.05932	 42.47871	 -0.42222	 66.17860	712.21002	 37.40	
  8.487	-123.723	 64.90125	 17.40789	 36.62470	 12.46814	 40.62385	 -0.65787	 66.18613	712.13000	 37.30	
  8.495	-135.039	 64.88885	 14.85962	 39.55785	 14.41928	 38.07170	 -0.46133	 66.17700	712.22998	 37.30	
  8.494	-146.194	 64.83196	 12.76887	 41.94550	 17.09997	 35.33298	 -0.43167	 66.16549	712.13000	 37.30	
  8.502	-157.493	 64.78651	 11.16018	 43.77179	 20.02355	 32.12382	 -0.48900	 66.17167	712.15997	 37.30	
  8.491	-168.704	 64.74026	 10.13973	 44.87016	 23.29249	 28.57006	 -0.48080	 66.18227	712.22998	 37.30	
  8.500	180.000	 64.62934	  9.71992	 45.23687	 26.89843	 24.87915	 -0.46791	 66.15897	712.27002	 37.30	
 10.200	180.000	 63.68970	  6.00404	 48.10253	 25.87530	 23.68883	 -1.04214	 66.18127	712.22998	 37.30	
 10.191	-170.497	 63.79148	  6.40946	 47.79158	 22.31968	 27.70721	 -1.28206	 66.20475	712.19000	 37.30	
 10.210	-161.034	 63.81041	  7.15887	 46.87954	 19.07069	 31.33074	 -1.35846	 66.16027	712.26001	 37.30	
 10.194	-151.526	 63.89846	  8.55245	 45.32403	 15.77367	 34.70802	 -1.18788	 66.17651	712.25000	 37.20	
 10.190	-142.105	 63.98225	 10.31274	 43.23198	 13.12698	 37.79668	 -0.93933	 66.19913	712.15002	 37.20	
 10.215	-132.646	 63.95810	 12.42769	 40.57502	 10.76293	 40.65503	 -1.02324	 66.15831	712.16998	 37.20	
 10.203	-123.092	 63.91632	 14.99736	 37.52025	  8.85988	 43.12297	 -1.28583	 66.14330	712.09998	 37.20	
 10.192	-113.678	 63.95364	 17.85768	 34.36470	  7.55356	 45.03793	 -0.97371	 66.20156	712.20001	 37.20	
 10.208	-104.249	 63.89563	 21.00592	 30.93216	  6.62352	 46.28033	 -1.17205	 66.17506	712.13000	 37.20	
 10.210	-94.801	 63.82938	 24.60604	 27.29421	  6.18657	 46.94396	 -0.89817	 66.13184	712.09003	 37.20	
 10.210	-85.199	 63.77470	 28.25705	 23.66480	  6.21316	 46.91808	 -0.86513	 66.10519	712.15002	 37.20	
 10.208	-75.751	 63.74994	 31.81775	 20.36322	  6.61438	 46.31828	 -0.88200	 66.16807	712.20001	 37.20	
 10.192	-66.322	 63.69059	 35.13920	 17.14415	  7.62680	 44.99295	 -0.84120	 66.14334	712.15002	 37.10	
 10.203	-56.908	 63.66308	 38.23296	 14.22359	  9.02395	 43.11419	 -0.72747	 66.17861	712.09003	 37.10	
 10.215	-47.354	 63.57112	 41.24233	 11.66347	 10.92790	 40.54654	 -0.90162	 66.15456	712.16998	 37.10	
 10.190	-37.895	 63.50109	 43.80845	  9.56114	 13.35043	 37.63597	 -0.95081	 66.13084	712.21002	 37.10	
 10.194	-28.474	 63.42191	 45.83669	  7.89024	 16.24409	 34.53185	 -0.89371	 66.14967	712.13000	 37.10	
 10.210	-18.966	 63.33228	 47.38950	  6.66457	 19.34964	 31.16490	 -0.78344	 66.16396	712.06000	 37.10	
 10.191	 -9.503	 63.30512	 48.24184	  5.97246	 22.74638	 27.49394	 -0.55674	 66.21391	712.09998	 37.10	
 10.200	  0.000	 63.19008	 48.48933	  5.63885	 26.35689	 23.55306	 -0.65777	 66.20340	712.21997	 37.10	
 10.191	  9.503	 63.09784	 48.05052	  5.92182	 29.95751	 20.23696	 -0.69587	 66.18073	712.10999	 37.10	
 10.210	 18.966	 62.95959	 46.98461	  6.52390	 33.39977	 16.84840	 -0.72718	 66.15381	712.16998	 37.10	
 10.194	 28.474	 62.90006	 45.32874	  7.67643	 36.67718	 13.75782	 -0.71208	 66.16706	712.23999	 37.10	
 10.190	 37.895	 62.83832	 43.12157	  9.31451	 39.79955	 11.09842	 -0.74018	 66.15067	712.33002	 37.10	
 10.215	 47.354	 62.82036	 40.39117	 11.44058	 42.70167	  8.74217	 -0.89964	 66.19775	712.23999	 37.10	
 10.203	 56.908	 62.79833	 37.44672	 14.01369	 45.10524	  6.79481	 -1.05750	 66.20523	712.21997	 37.00	
 10.192	 66.322	 62.77621	 34.33302	 16.91598	 46.91949	  5.31970	 -1.10317	 66.20983	712.28003	 37.00	
 10.208	 75.751	 62.73762	 30.84297	 20.13279	 48.12754	  4.35805	 -1.10675	 66.16656	712.28003	 37.00	
 10.210	 85.199	 62.77025	 27.23681	 23.45313	 48.75014	  3.92357	 -1.05543	 66.16681	712.28998	 37.00	
 10.210	 94.801	 62.83584	 23.40185	 27.07752	 48.71321	  3.87118	 -1.32184	 66.16463	712.34998	 37.00	
 10.208	104.249	 62.88347	 19.87811	 30.67037	 48.04096	  4.32574	 -0.76949	 66.16222	712.27002	 37.00	
 10.192	113.678	 62.97411	 16.73396	 34.09949	 46.73130	  5.38863	 -1.31724	 66.16277	712.32001	 36.90	
 10.203	123.092	 63.06756	 13.91176	 37.31134	 44.81476	  6.84504	 -1.30980	 66.14598	712.15002	 36.90	
 10.215	132.646	 63.19100	 11.40179	 40.38444	 42.40622	  8.76862	 -0.91306	 66.17796	712.23999	 36.90	
 10.190	142.105	 63.26693	  9.47180	 42.98831	 39.46298	 11.19497	 -1.41493	 66.14223	712.34998	 36.90	
 10.194	151.526	 63.36940	  7.94529	 45.17143	 36.33364	 13.94805	 -1.20640	 66.16064	712.33002	 36.90	
 10.210	161.034	 63.45841	  6.80769	 46.78783	 33.02063	 17.08357	 -1.45861	 66.16044	712.21002	 36.90	
 10.191	170.497	 63.57512	  6.15422	 47.73514	 29.47463	 20.46684	 -1.33972	 66.15458	712.20001	 36.90	
 11.899	171.783	 62.33340	  2.31855	 50.41990	 28.30528	 19.41581	 -1.96645	 66.12730	712.32001	 36.90	
 11.890	163.610	 62.24929	  2.76977	 49.57340	 31.91991	 16.06262	 -1.97144	 66.15324	712.28003	 36.90	
 11.889	155.445	 62.14053	  3.72472	 48.18206	 35.31140	 12.90157	 -2.04611	 66.14555	712.32001	 36.90	
 11.909	147.299	 62.04975	  4.92722	 46.35501	 38.52919	  9.98313	 -2.08057	 66.17670	712.29999	 36.90	
 11.902	139.148	 61.91515	  6.51200	 43.95254	 41.68476	  7.29138	 -2.02575	 66.13710	712.29999	 36.90	
 11.894	130.867	 61.83224	  8.63006	 41.12165	 44.57772	  5.03732	 -1.98541	 66.16618	712.28003	 36.90	
 11.897	122.732	 61.74085	 11.12046	 38.03352	 46.98841	  3.20687	 -1.97288	 66.16891	712.23999	 36.90	
 11.903	114.597	 61.64046	 13.94784	 34.78212	 48.83042	  1.81265	 -1.98678	 66.15854	712.28998	 36.90	
 11.893	106.346	 61.53558	 17.12102	 31.30645	 50.18049	  0.78055	 -1.70042	 66.15370	712.20001	 36.90	
 11.892	 98.155	 61.46125	 20.50851	 27.66432	 51.05558	  0.09903	 -1.97896	 66.15128	712.15997	 36.90	
 11.900	 90.000	 61.42942	 24.05843	 24.05937	 51.43717	 -0.08748	 -1.87274	 66.18854	712.19000	 36.80	
 11.892	 81.845	 61.37600	 27.83302	 20.67271	 51.16983	  0.20097	 -1.79692	 66.18860	712.22998	 36.80	
 11.893	 73.654	 61.32620	 31.47854	 17.27364	 50.33020	  0.79592	 -1.75114	 66.17995	712.16998	 36.80	
 11.903	 65.403	 61.28163	 34.94945	 14.12011	 48.97499	  1.76982	 -1.77858	 66.13582	712.32001	 36.80	
 11.897	 57.268	 61.30358	 38.07709	 11.31485	 47.17620	  3.18335	 -1.78152	 66.11694	712.22998	 36.80	
 11.894	 49.133	 61.36351	 41.13634	  8.79906	 44.91584	  5.03762	 -1.62351	 66.17215	712.26001	 36.80	
 11.902	 40.852	 61.39123	 44.05142	  6.59830	 42.09662	  7.22553	 -1.39465	 66.16431	712.27002	 36.80	
 11.909	 32.701	 61.45580	 46.49171	  4.77807	 38.96962	  9.69984	 -1.32737	 66.17213	712.23999	 36.80	
 11.889	 24.555	 61.53409	 48.40882	  3.41288	 35.73079	 12.54002	 -1.36805	 66.17670	712.27002	 36.80	
 11.890	 16.390	 61.59296	 49.78001	  2.52752	 32.37090	 15.72827	 -1.36715	 66.14220	712.22998	 36.80	
 11.899	  8.217	 61.71245	 50.72210	  1.91660	 28.78212	 19.13316	 -1.32086	 66.18263	712.26001	 36.80	
 11.900	  0.000	 61.76774	 51.08900	  1.67213	 25.11391	 22.61723	 -1.26451	 66.14872	712.29999	 36.80	
 11.899	 -8.217	 61.86531	 50.90049	  1.92992	 21.49300	 26.32899	 -1.26173	 66.14996	712.16998	 36.80	
 11.890	-16.390	 62.01189	 50.18495	  2.64735	 18.20318	 30.15716	 -1.35795	 66.18874	712.27002	 36.80	
 11.889	-24.555	 62.09437	 48.89764	  3.75799	 15.05546	 33.63474	 -1.46968	 66.15569	712.28998	 36.70	
 11.909	-32.701	 62.17738	 47.16225	  5.05289	 12.12780	 36.86604	 -1.55357	 66.14930	712.28003	 36.70	
 11.902	-40.852	 62.23545	 44.89111	  6.78013	  9.50591	 39.92254	 -1.56762	 66.13824	712.21002	 36.70	
 11.894	-49.133	 62.33155	 42.14179	  8.93992	  7.25688	 42.85046	 -1.54920	 66.16744	712.25000	 36.70	
 11.897	-57.268	 62.40260	 39.05514	 11.43876	  5.50769	 45.22854	 -1.40644	 66.14641	712.31000	 36.70	
 11.903	-65.403	 62.43370	 35.92316	 14.24057	  4.02100	 47.19370	 -1.65506	 66.12983	712.31000	 36.70	
 11.893	-73.654	 62.47459	 32.54197	 17.47345	  2.95780	 48.62469	 -1.61833	 66.12470	712.20001	 36.70	
 11.892	-81.845	 62.54880	 28.98335	 20.95356	  2.44341	 49.46624	 -1.64972	 66.13177	712.26001	 36.70	
 11.900	-90.000	 62.60820	 25.36169	 24.35225	  2.26823	 49.76776	 -1.39867	 66.15044	712.26001	 36.70	
 11.892	-98.155	 62.66029	 21.75109	 27.97435	  2.48192	 49.48347	 -1.59861	 66.14231	712.34998	 36.70	
 11.893	-106.346	 62.70348	 18.41181	 31.61751	  2.99627	 48.63641	 -1.62645	 66.14610	712.39001	 36.70	
 11.903	-114.597	 62.73400	 15.29113	 35.04670	  3.97905	 47.24016	 -1.70903	 66.13419	712.39001	 36.70	
 11.897	-122.732	 62.79058	 12.47945	 38.29041	  5.35446	 45.36140	 -1.74064	 66.14697	712.39001	 36.70	
 11.894	-130.867	 62.76211	  9.87350	 41.33090	  7.02530	 42.98073	 -1.71746	 66.10996	712.38000	 36.70	
 11.902	-139.148	 62.72592	  7.59294	 44.15986	  9.14389	 39.99674	 -1.69193	 66.09547	712.44000	 36.60	
 11.909	-147.299	 62.69671	  5.75796	 46.49498	 11.64673	 37.01214	 -1.74199	 66.10091	712.31000	 36.60	
 11.889	-155.445	 62.67911	  4.38214	 48.30291	 14.50775	 33.78675	 -1.85201	 66.13052	712.38000	 36.60	
 11.890	-163.610	 62.60863	  3.24354	 49.63993	 17.78139	 30.32901	 -1.93660	 66.13304	712.34998	 36.60	
 11.899	-171.783	 62.51884	  2.47909	 50.43432	 21.14949	 26.58287	 -2.01045	 66.11623	712.32001	 36.60	
 11.900	180.000	 62.46982	  2.24650	 50.73381	 24.67439	 22.89073	 -1.75003	 66.16246	712.32001	 36.60	
 13.600	180.000	 60.99352	 -1.82592	 53.19601	 23.29618	 21.66467	 -2.38994	 66.14551	712.25000	 36.60	
 13.608	-172.853	 61.09401	 -1.57972	 53.00205	 19.96081	 25.14708	 -2.39695	 66.15908	712.34003	 36.60	
 13.611	-165.583	 61.14719	 -0.96891	 52.28915	 16.39876	 29.01806	 -2.35450	 66.13261	712.40997	 36.60	
 13.601	-158.353	 61.26289	  0.07206	 51.12469	 13.17966	 32.61140	 -2.22556	 66.14812	712.35999	 36.60	
 13.609	-151.210	 61.31361	  1.30058	 49.48477	 10.29382	 36.00211	 -2.07458	 66.14999	712.37000	 36.60	
 13.611	-143.999	 61.32364	  2.92453	 47.37530	  7.58570	 39.20869	 -1.97965	 66.11462	712.46997	 36.60	
 13.601	-136.825	 61.35651	  4.85120	 44.88881	  5.35354	 42.24624	 -1.96023	 66.11880	712.35999	 36.60	
 13.596	-129.640	 61.40350	  7.10241	 42.04190	  3.56365	 45.01159	 -1.96764	 66.14768	712.31000	 36.60	
 13.611	-122.431	 61.37223	  9.71331	 38.88429	  1.87408	 47.42899	 -1.97291	 66.14122	712.32001	 36.60	
 13.604	-115.211	 61.28924	 12.58932	 35.53180	  0.44472	 49.30828	 -1.92041	 66.10312	712.40002	 36.60	
 13.595	-108.042	 61.23605	 15.64034	 32.10590	 -0.64476	 50.73721	 -1.85276	 66.10945	712.39001	 36.60	
 13.607	-100.793	 61.20164	 18.87566	 28.49229	 -1.46785	 51.78624	 -1.79194	 66.15202	712.38000	 36.60	
 13.601	-93.617	 61.11989	 22.23260	 24.80023	 -1.89385	 52.26289	 -1.80132	 66.12136	712.44000	 36.60	
 13.601	-86.383	 61.09228	 25.86119	 21.37668	 -1.85303	 52.27985	 -1.85460	 66.14840	712.46997	 36.60	
 13.607	-79.207	 61.01738	 29.52842	 17.88671	 -1.46057	 51.76283	 -1.93234	 66.13283	712.37000	 36.60	
 13.595	-71.958	 60.97078	 33.11365	 14.47723	 -0.64690	 50.74733	 -1.98319	 66.13367	712.37000	 36.60	
 13.604	-64.789	 60.89499	 36.45204	 11.44172	  0.44287	 49.27847	 -1.93703	 66.11425	712.27002	 36.60	
 13.611	-57.569	 60.83263	 39.66850	  8.62216	  1.85945	 47.32606	 -1.92170	 66.12324	712.28003	 36.60	
 13.596	-50.360	 60.80262	 42.85719	  6.24081	  3.58283	 44.87963	 -1.93165	 66.14982	712.23999	 36.60	
 13.601	-43.175	 60.69900	 45.67546	  4.07278	  5.58654	 42.08749	 -2.01698	 66.12169	712.26001	 36.60	
 13.611	-36.001	 60.60454	 48.10681	  2.28217	  7.99371	 39.04676	 -2.06321	 66.12181	712.34003	 36.50	
 13.609	-28.790	 60.56343	 50.10286	  0.74778	 10.74206	 35.83044	 -2.03918	 66.14133	712.28998	 36.50	
 13.601	-21.647	 60.48167	 51.60937	 -0.53841	 13.68758	 32.40108	 -1.94303	 66.13510	712.29999	 36.50	
 13.611	-14.417	 60.35427	 52.73222	 -1.59802	 16.91928	 28.69833	 -1.85959	 66.12512	712.21997	 36.50	
 13.608	 -7.147	 60.25402	 53.42408	 -2.20185	 20.42235	 24.89523	 -1.81471	 66.14803	712.31000	 36.50	
 13.600	  0.000	 60.18420	 53.58262	 -2.39253	 23.85591	 21.35469	 -1.81842	 66.16241	712.29999	 36.50	
 13.608	  7.147	 60.05617	 53.23484	 -2.23981	 27.47370	 17.87571	 -1.91124	 66.14269	712.28998	 36.50	
 13.611	 14.417	 59.97011	 52.37963	 -1.61260	 31.17012	 14.43656	 -1.97401	 66.13280	712.27002	 36.50	
 13.601	 21.647	 59.91092	 51.09027	 -0.71030	 34.63810	 11.27448	 -1.96330	 66.15330	712.32001	 36.50	
 13.609	 28.790	 59.82365	 49.40714	  0.46747	 37.87704	  8.31635	 -1.96073	 66.14142	712.28998	 36.50	
 13.611	 36.001	 59.73178	 47.23775	  1.95971	 41.17076	  5.56347	 -1.98224	 66.14030	712.39001	 36.50	
 13.601	 43.175	 59.67334	 44.63837	  3.86855	 44.16566	  3.23010	 -2.10984	 66.11649	712.45001	 36.50	
 13.596	 50.360	 59.65178	 41.70096	  6.03606	 46.80791	  1.26170	 -2.29818	 66.11936	712.40002	 36.50	
