FileType=PCF
NHL=14
Date=10/22/18	17:08:28
Facility=APL
Serial=16328-17
Customer=NASA
NP=6
Mach=0.100000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  6.808	-27.689	  4.87811	  3.47091	  1.52257	  1.97536	  2.97952	 -0.05925	  4.97705	709.52899	 24.70	
  6.796	-13.771	  4.87001	  3.55833	  1.44572	  2.19197	  2.73617	 -0.04839	  4.96725	709.48297	 24.70	
  6.800	  0.000	  4.87552	  3.59646	  1.42285	  2.43386	  2.49142	 -0.04037	  4.97130	709.48199	 24.60	
  6.796	 13.771	  4.88522	  3.57112	  1.45729	  2.68207	  2.25525	 -0.03599	  4.97549	709.41199	 24.60	
  6.808	 27.689	  4.89471	  3.48750	  1.54118	  2.92111	  2.04070	 -0.03190	  4.97974	709.41602	 24.60	
  6.795	 41.617	  4.89707	  3.33648	  1.67473	  3.14108	  1.84519	 -0.02189	  4.97714	709.46600	 24.60	
  6.792	 55.409	  4.90297	  3.14729	  1.84640	  3.31643	  1.70434	 -0.02109	  4.97738	709.48999	 24.60	
  6.787	 69.246	  4.90538	  2.92281	  2.05571	  3.43985	  1.61112	 -0.01907	  4.97309	709.47198	 24.60	
  6.800	 83.015	  4.91107	  2.67990	  2.29084	  3.51242	  1.56375	 -0.01971	  4.97345	709.47198	 24.60	
  6.800	 96.985	  4.92489	  2.44089	  2.54249	  3.52281	  1.57716	 -0.02286	  4.98257	709.44202	 24.60	
  6.787	110.754	  4.92801	  2.21416	  2.78416	  3.46181	  1.63793	 -0.02401	  4.97989	709.47998	 24.60	
  6.792	124.591	  4.92378	  2.00542	  3.00771	  3.34267	  1.73614	 -0.02147	  4.97334	709.43701	 24.60	
  6.795	138.383	  4.92980	  1.83774	  3.20409	  3.17771	  1.88755	 -0.02209	  4.97825	709.52002	 24.60	
  6.808	152.311	  4.92722	  1.71157	  3.34909	  2.96829	  2.07477	 -0.02083	  4.97509	709.52899	 24.60	
  6.796	166.229	  4.92773	  1.63479	  3.44130	  2.73023	  2.29996	 -0.01922	  4.97700	709.49597	 24.60	
  8.491	168.704	  4.87563	  1.32692	  3.67156	  2.68412	  2.23636	 -0.05450	  4.97940	709.44000	 24.50	
  8.502	157.493	  4.87095	  1.38615	  3.59405	  2.92921	  1.99997	 -0.05572	  4.97428	709.50897	 24.60	
  8.494	146.194	  4.87046	  1.49730	  3.46289	  3.15722	  1.78925	 -0.05859	  4.97210	709.40698	 24.50	
  8.495	135.039	  4.87354	  1.63901	  3.29929	  3.35917	  1.61376	 -0.05686	  4.97686	709.55603	 24.50	
  8.487	123.723	  4.86563	  1.81625	  3.08908	  3.52080	  1.46772	 -0.05603	  4.96909	709.46899	 24.50	
  8.492	112.575	  4.87123	  2.02263	  2.86742	  3.64902	  1.36057	 -0.06048	  4.97679	709.47498	 24.50	
  8.510	101.220	  4.86909	  2.25636	  2.61653	  3.72911	  1.28917	 -0.06454	  4.98132	709.44299	 24.50	
  8.500	 90.000	  4.86284	  2.49972	  2.36509	  3.74508	  1.26289	 -0.05678	  4.97883	709.45898	 24.50	
  8.510	 78.780	  4.84916	  2.74749	  2.11047	  3.70684	  1.27774	 -0.05300	  4.97114	709.45801	 24.50	
  8.492	 67.425	  4.85010	  2.99921	  1.87500	  3.62944	  1.33785	 -0.05394	  4.97889	709.44800	 24.50	
  8.487	 56.277	  4.83362	  3.21832	  1.66225	  3.48925	  1.43484	 -0.05416	  4.96828	709.45099	 24.50	
  8.495	 44.961	  4.83562	  3.42598	  1.48258	  3.31881	  1.57644	 -0.05286	  4.97578	709.39899	 24.50	
  8.494	 33.806	  4.82385	  3.58906	  1.33135	  3.10980	  1.74666	 -0.05744	  4.97105	709.51300	 24.50	
  8.502	 22.507	  4.82446	  3.71996	  1.22093	  2.87774	  1.95611	 -0.06951	  4.97876	709.40198	 24.50	
  8.491	 11.296	  4.81862	  3.79023	  1.15478	  2.63012	  2.18548	 -0.07370	  4.97592	709.45001	 24.50	
  8.500	  0.000	  4.81603	  3.81796	  1.12810	  2.38038	  2.43071	 -0.07501	  4.97769	709.43103	 24.50	
  8.491	-11.296	  4.81873	  3.79467	  1.14487	  2.12670	  2.69352	 -0.08159	  4.98568	709.45599	 24.50	
  8.502	-22.507	  4.80888	  3.70993	  1.20026	  1.89269	  2.93319	 -0.09388	  4.97889	709.43701	 24.50	
  8.494	-33.806	  4.80134	  3.57558	  1.30247	  1.67717	  3.16694	 -0.09888	  4.97168	709.46100	 24.40	
  8.495	-44.961	  4.81397	  3.41471	  1.44818	  1.50983	  3.37615	 -0.10113	  4.98360	709.48499	 24.40	
  8.487	-56.277	  4.81462	  3.20330	  1.63102	  1.36199	  3.55295	 -0.10289	  4.98082	709.49597	 24.40	
  8.492	-67.425	  4.81709	  2.97620	  1.83603	  1.26015	  3.68271	 -0.11008	  4.98067	709.50098	 24.40	
  8.510	-78.780	  4.81841	  2.72364	  2.06966	  1.19721	  3.76650	 -0.11173	  4.98028	709.41602	 24.40	
  8.500	-90.000	  4.81898	  2.47018	  2.31735	  1.17843	  3.79651	 -0.10410	  4.97602	709.36102	 24.40	
  8.510	-101.220	  4.82904	  2.23046	  2.57065	  1.21092	  3.77530	 -0.09155	  4.98006	709.37500	 24.40	
  8.492	-112.575	  4.83168	  1.99107	  2.82772	  1.27925	  3.69828	 -0.08233	  4.97437	709.25098	 24.40	
  8.487	-123.723	  4.83546	  1.78641	  3.05823	  1.39177	  3.57609	 -0.07727	  4.97349	709.29401	 24.40	
  8.495	-135.039	  4.84788	  1.61063	  3.27645	  1.54473	  3.41118	 -0.07123	  4.97787	709.38800	 24.40	
  8.494	-146.194	  4.85157	  1.47146	  3.44730	  1.72947	  3.20785	 -0.06226	  4.97577	709.48798	 24.40	
  8.502	-157.493	  4.85879	  1.36845	  3.58273	  1.94398	  2.97952	 -0.06159	  4.97663	709.40100	 24.40	
  8.491	-168.704	  4.85508	  1.31140	  3.65476	  2.17516	  2.72965	 -0.06433	  4.96804	709.46100	 24.40	
  8.500	180.000	  4.87468	  1.30044	  3.69825	  2.43042	  2.48560	 -0.06181	  4.98255	709.39899	 24.30	
 10.200	180.000	  4.78685	  0.99380	  3.89373	  2.36122	  2.40869	 -0.10117	  4.96927	709.39099	 24.30	
 10.191	-170.497	  4.79142	  1.01103	  3.87480	  2.11111	  2.67072	 -0.10761	  4.97747	709.44501	 24.30	
 10.210	-161.034	  4.78020	  1.05230	  3.80237	  1.86309	  2.92132	 -0.10622	  4.97523	709.44299	 24.30	
 10.194	-151.526	  4.77851	  1.14098	  3.68898	  1.64434	  3.16127	 -0.10000	  4.97630	709.37701	 24.30	
 10.190	-142.105	  4.77365	  1.26099	  3.53602	  1.44429	  3.38358	 -0.10077	  4.97867	709.46100	 24.30	
 10.215	-132.646	  4.76773	  1.41119	  3.34701	  1.26570	  3.58286	 -0.10564	  4.97909	709.38800	 24.30	
 10.203	-123.092	  4.76217	  1.59309	  3.12953	  1.12101	  3.74717	 -0.11232	  4.97981	709.35303	 24.30	
 10.192	-113.678	  4.75716	  1.79708	  2.89504	  1.00920	  3.87236	 -0.11943	  4.98303	709.36102	 24.30	
 10.208	-104.249	  4.73930	  2.02027	  2.63542	  0.93179	  3.94602	 -0.12825	  4.97049	709.34802	 24.30	
 10.210	-94.801	  4.73338	  2.26347	  2.37676	  0.88683	  3.98924	 -0.14353	  4.97255	709.38800	 24.30	
 10.210	-85.199	  4.73116	  2.51947	  2.11944	  0.88532	  3.98457	 -0.15338	  4.97571	709.29602	 24.30	
 10.208	-75.751	  4.73184	  2.78081	  1.87132	  0.91622	  3.93955	 -0.15638	  4.98342	709.39600	 24.30	
 10.192	-66.322	  4.71821	  3.02143	  1.63874	  0.97879	  3.84054	 -0.15339	  4.97396	709.35602	 24.30	
 10.203	-56.908	  4.72791	  3.26106	  1.43528	  1.08642	  3.71790	 -0.14772	  4.98557	709.31598	 24.30	
 10.215	-47.354	  4.71791	  3.47132	  1.24756	  1.21887	  3.54172	 -0.14496	  4.98019	709.34802	 24.30	
 10.190	-37.895	  4.71692	  3.65209	  1.09780	  1.38837	  3.33902	 -0.14045	  4.97636	709.33502	 24.30	
 10.194	-28.474	  4.73043	  3.81535	  0.98092	  1.58642	  3.12058	 -0.13663	  4.99096	709.29602	 24.30	
 10.210	-18.966	  4.71709	  3.91904	  0.88679	  1.80184	  2.86744	 -0.12960	  4.97757	709.25897	 24.30	
 10.191	 -9.503	  4.71465	  3.97786	  0.84105	  2.04458	  2.60907	 -0.11908	  4.96947	709.35400	 24.20	
 10.200	  0.000	  4.72630	  4.01279	  0.82991	  2.29702	  2.35705	 -0.11568	  4.97818	709.32397	 24.20	
 10.191	  9.503	  4.74054	  4.00635	  0.84846	  2.55802	  2.11173	 -0.11607	  4.99071	709.27802	 24.20	
 10.210	 18.966	  4.73584	  3.93632	  0.90284	  2.80484	  1.87519	 -0.11128	  4.98060	709.28802	 24.20	
 10.194	 28.474	  4.74171	  3.82977	  0.99647	  3.05224	  1.65394	 -0.10282	  4.97917	709.30701	 24.20	
 10.190	 37.895	  4.75085	  3.68279	  1.12713	  3.28002	  1.46315	 -0.09269	  4.98066	709.28101	 24.20	
 10.215	 47.354	  4.75656	  3.50552	  1.28291	  3.48240	  1.29626	 -0.09235	  4.98044	709.34497	 24.20	
 10.203	 56.908	  4.76593	  3.29392	  1.47338	  3.66089	  1.16040	 -0.09280	  4.98211	709.31500	 24.20	
 10.192	 66.322	  4.76982	  3.06448	  1.67804	  3.79631	  1.05730	 -0.09303	  4.98084	709.38300	 24.20	
 10.208	 75.751	  4.77827	  2.81826	  1.91438	  3.89246	  0.99147	 -0.09391	  4.98249	709.32397	 24.20	
 10.210	 85.199	  4.78205	  2.56530	  2.15967	  3.94258	  0.96055	 -0.09834	  4.97995	709.38000	 24.20	
 10.210	 94.801	  4.78166	  2.30562	  2.41497	  3.94417	  0.96437	 -0.10515	  4.97301	709.94000	 24.20	
 10.208	104.249	  4.78741	  2.05986	  2.67496	  3.90420	  1.00746	 -0.10732	  4.97239	709.38300	 24.20	
 10.192	113.678	  4.80082	  1.83882	  2.92585	  3.82782	  1.08720	 -0.10367	  4.98116	709.32898	 24.20	
 10.203	123.092	  4.80156	  1.62916	  3.16271	  3.70117	  1.19194	 -0.09693	  4.97944	709.37799	 24.20	
 10.215	132.646	  4.80523	  1.44506	  3.37632	  3.53790	  1.33445	 -0.09481	  4.97953	709.44501	 24.20	
 10.190	142.105	  4.81056	  1.28889	  3.56455	  3.34357	  1.50607	 -0.09557	  4.98410	709.39398	 24.20	
 10.194	151.526	  4.79967	  1.16386	  3.70375	  3.11773	  1.69692	 -0.09548	  4.97399	709.40399	 24.20	
 10.210	161.034	  4.81177	  1.07323	  3.82665	  2.88263	  1.92480	 -0.09223	  4.98928	709.41498	 24.20	
 10.191	170.497	  4.81310	  1.02311	  3.89140	  2.62939	  2.16987	 -0.09286	  4.99071	709.38000	 24.20	
 11.899	171.783	  4.71863	  0.71854	  4.08183	  2.55363	  2.08712	 -0.13324	  4.98707	709.49799	 24.20	
 11.890	163.610	  4.71380	  0.76508	  4.02094	  2.80349	  1.84037	 -0.13063	  4.97861	709.32898	 24.20	
 11.889	155.445	  4.71883	  0.84034	  3.93034	  3.05579	  1.61114	 -0.13295	  4.98459	709.39899	 24.20	
 11.909	147.299	  4.71931	  0.94560	  3.80085	  3.28521	  1.40765	 -0.13278	  4.98265	709.32098	 24.20	
 11.902	139.148	  4.71878	  1.07866	  3.63828	  3.50064	  1.21909	 -0.13457	  4.98401	709.39600	 24.20	
 11.894	130.867	  4.71369	  1.24456	  3.43580	  3.69110	  1.05287	 -0.13402	  4.97894	709.26501	 24.20	
 11.897	122.732	  4.70874	  1.42537	  3.22013	  3.85209	  0.91581	 -0.13842	  4.97895	709.31299	 24.20	
 11.903	114.597	  4.70696	  1.63186	  2.98392	  3.97855	  0.81057	 -0.14823	  4.98001	709.32397	 24.20	
 11.893	106.346	  4.70385	  1.86015	  2.73219	  4.07078	  0.73074	 -0.15128	  4.98084	709.31201	 24.20	
 11.892	 98.155	  4.70621	  2.10808	  2.47490	  4.12823	  0.68352	 -0.15091	  4.98799	709.34698	 24.20	
 11.900	 90.000	  4.69563	  2.35571	  2.21750	  4.13466	  0.66551	 -0.14626	  4.98129	709.36902	 24.20	
 11.892	 81.845	  4.68531	  2.60854	  1.95716	  4.10941	  0.67480	 -0.13790	  4.97945	709.38800	 24.20	
 11.893	 73.654	  4.68357	  2.86559	  1.71723	  4.04882	  0.71418	 -0.13193	  4.98375	709.35602	 24.20	
 11.903	 65.403	  4.67499	  3.10949	  1.48749	  3.95084	  0.78020	 -0.12775	  4.98469	709.36102	 24.20	
 11.897	 57.268	  4.66728	  3.34551	  1.27538	  3.80598	  0.88433	 -0.12853	  4.98160	709.39899	 24.20	
 11.894	 49.133	  4.65290	  3.55256	  1.08614	  3.63166	  1.01343	 -0.12772	  4.97431	709.36102	 24.10	
 11.902	 40.852	  4.64654	  3.74357	  0.92161	  3.43262	  1.17135	 -0.12853	  4.97659	709.43201	 24.10	
 11.909	 32.701	  4.63183	  3.90018	  0.78232	  3.21030	  1.34597	 -0.13698	  4.97009	709.30701	 24.10	
 11.889	 24.555	  4.64303	  4.03610	  0.68450	  2.98249	  1.55974	 -0.14832	  4.98670	709.40100	 24.10	
 11.890	 16.390	  4.62794	  4.12210	  0.60229	  2.72465	  1.77921	 -0.15429	  4.97542	709.25403	 24.10	
 11.899	  8.217	  4.62324	  4.18099	  0.54925	  2.46721	  2.01922	 -0.15774	  4.97926	709.32898	 24.20	
 11.900	  0.000	  4.62181	  4.19670	  0.53371	  2.20597	  2.27452	 -0.15652	  4.98066	709.36700	 24.10	
 11.899	 -8.217	  4.61757	  4.17815	  0.53818	  1.95416	  2.53174	 -0.15833	  4.98298	709.47198	 24.20	
 11.890	-16.390	  4.60801	  4.10769	  0.58167	  1.71192	  2.78180	 -0.16442	  4.97518	709.36902	 24.10	
 11.889	-24.555	  4.61112	  4.01422	  0.65295	  1.48906	  3.03112	 -0.17014	  4.97980	709.49799	 24.20	
 11.909	-32.701	  4.60033	  3.87700	  0.75213	  1.27731	  3.26223	 -0.17664	  4.97058	709.39301	 24.10	
 11.902	-40.852	  4.61418	  3.72052	  0.88707	  1.09742	  3.49086	 -0.18103	  4.98439	709.30402	 24.10	
 11.894	-49.133	  4.61419	  3.52262	  1.04756	  0.93775	  3.68901	 -0.18173	  4.98114	709.38599	 24.10	
 11.897	-57.268	  4.62114	  3.30888	  1.23212	  0.81036	  3.85995	 -0.18285	  4.98648	709.39099	 24.10	
 11.903	-65.403	  4.60721	  3.06435	  1.43027	  0.70300	  3.98221	 -0.18835	  4.96827	709.37500	 24.10	
 11.893	-73.654	  4.62958	  2.82623	  1.66518	  0.63419	  4.09711	 -0.19201	  4.98817	709.40900	 24.10	
 11.892	-81.845	  4.61519	  2.55750	  1.90284	  0.59059	  4.14366	 -0.19172	  4.96732	709.44501	 24.10	
 11.900	-90.000	  4.62869	  2.30542	  2.15798	  0.58371	  4.17505	 -0.18745	  4.97538	709.30499	 24.10	
 11.892	-98.155	  4.63964	  2.06074	  2.42099	  0.60038	  4.16450	 -0.17783	  4.98025	709.39398	 24.10	
 11.893	-106.346	  4.64768	  1.82281	  2.67906	  0.65537	  4.11268	 -0.16495	  4.98183	709.32300	 24.10	
 11.903	-114.597	  4.65855	  1.59622	  2.93705	  0.73465	  4.02587	 -0.15424	  4.98590	709.31897	 24.10	
 11.897	-122.732	  4.65671	  1.39091	  3.16782	  0.84630	  3.89131	 -0.14597	  4.97638	709.42603	 24.10	
 11.894	-130.867	  4.67157	  1.21119	  3.39816	  0.98559	  3.73819	 -0.14246	  4.98481	709.33502	 24.10	
 11.902	-139.148	  4.66427	  1.04433	  3.59293	  1.14673	  3.53860	 -0.13945	  4.97149	709.24597	 24.10	
 11.909	-147.299	  4.67634	  0.91944	  3.76307	  1.34046	  3.32772	 -0.13689	  4.97410	709.31598	 24.10	
 11.889	-155.445	  4.69008	  0.82222	  3.90539	  1.55769	  3.09633	 -0.14127	  4.98165	709.31299	 24.10	
 11.890	-163.610	  4.69853	  0.75286	  4.00564	  1.78854	  2.85225	 -0.14788	  4.98297	709.33502	 24.10	
 11.899	-171.783	  4.69990	  0.70904	  4.06633	  2.03116	  2.59369	 -0.14599	  4.97810	709.34497	 24.10	
 11.900	180.000	  4.70590	  0.69763	  4.09248	  2.28611	  2.33708	 -0.14163	  4.98000	709.43402	 24.10	
 13.600	180.000	  4.59310	  0.39622	  4.26503	  2.19577	  2.24159	 -0.17816	  4.97866	709.38800	 24.10	
 13.608	-172.853	  4.58837	  0.40301	  4.24675	  1.94184	  2.49576	 -0.18359	  4.97837	709.33698	 24.10	
 13.611	-165.583	  4.57988	  0.43924	  4.18782	  1.68986	  2.75766	 -0.18657	  4.97737	709.32300	 24.10	
 13.601	-158.353	  4.58116	  0.50210	  4.10530	  1.45996	  3.01313	 -0.18117	  4.98434	709.33698	 24.00	
 13.609	-151.210	  4.57179	  0.58814	  3.97685	  1.24036	  3.25239	 -0.17356	  4.98076	709.38501	 24.10	
 13.611	-143.999	  4.56469	  0.69660	  3.82788	  1.04157	  3.47885	 -0.16871	  4.98319	709.33197	 24.00	
 13.601	-136.825	  4.55391	  0.83401	  3.64100	  0.86457	  3.68271	 -0.17059	  4.97723	709.65698	 24.00	
 13.596	-129.640	  4.55315	  0.99607	  3.43974	  0.70639	  3.87151	 -0.17186	  4.98476	709.35303	 24.00	
 13.611	-122.431	  4.55828	  1.18202	  3.22031	  0.57160	  4.04346	 -0.17613	  4.99825	709.29999	 24.00	
 13.604	-115.211	  4.54282	  1.38373	  2.97244	  0.45826	  4.16557	 -0.18257	  4.99059	709.24298	 24.00	
 13.595	-108.042	  4.53049	  1.59601	  2.71949	  0.38127	  4.25201	 -0.19252	  4.98425	709.31201	 24.00	
 13.607	-100.793	  4.52220	  1.83476	  2.45596	  0.31732	  4.31883	 -0.20136	  4.98479	709.34698	 24.00	
 13.601	-93.617	  4.51449	  2.08158	  2.19468	  0.28876	  4.34274	 -0.20838	  4.98106	709.34302	 24.00	
 13.601	-86.383	  4.50778	  2.33465	  1.93698	  0.28592	  4.33489	 -0.21233	  4.98090	709.37500	 24.00	
 13.607	-79.207	  4.51381	  2.59708	  1.69096	  0.30524	  4.31175	 -0.21481	  4.99578	709.29102	 24.00	
 13.595	-71.958	  4.49521	  2.84744	  1.44373	  0.35455	  4.22330	 -0.21195	  4.98030	709.29102	 24.00	
 13.604	-64.789	  4.49699	  3.09697	  1.22676	  0.42794	  4.12469	 -0.21136	  4.98722	709.32300	 24.00	
 13.611	-57.569	  4.49293	  3.33762	  1.01936	  0.52723	  3.98641	 -0.21018	  4.98838	709.26202	 24.00	
 13.596	-50.360	  4.49250	  3.55638	  0.83770	  0.65892	  3.81941	 -0.21267	  4.98723	709.26703	 24.00	
 13.601	-43.175	  4.48688	  3.75510	  0.67670	  0.80555	  3.62552	 -0.21259	  4.98430	709.63000	 24.00	
 13.611	-36.001	  4.48241	  3.92848	  0.53604	  0.97586	  3.41236	 -0.20944	  4.98139	709.43201	 24.00	
 13.609	-28.790	  4.47630	  4.07290	  0.42546	  1.16867	  3.17330	 -0.20886	  4.97319	709.31598	 24.00	
 13.601	-21.647	  4.48465	  4.19823	  0.33586	  1.38346	  2.93631	 -0.20522	  4.98051	709.27802	 23.90	
 13.611	-14.417	  4.48667	  4.28629	  0.27601	  1.61165	  2.68468	 -0.20161	  4.98046	709.39600	 23.90	
 13.608	 -7.147	  4.49286	  4.34693	  0.23646	  1.86224	  2.42166	 -0.19869	  4.98774	709.41602	 23.90	
 13.600	  0.000	  4.49371	  4.36114	  0.23089	  2.10884	  2.16646	 -0.19743	  4.98046	709.41803	 23.90	
 13.608	  7.147	  4.49738	  4.34520	  0.24834	  2.36247	  1.92421	 -0.19979	  4.97867	709.41602	 23.90	
 13.611	 14.417	  4.50235	  4.30027	  0.28787	  2.62170	  1.67875	 -0.19899	  4.98101	709.30701	 23.90	
 13.601	 21.647	  4.51695	  4.22285	  0.36208	  2.88524	  1.45234	 -0.19296	  4.98811	709.39301	 23.90	
 13.609	 28.790	  4.52026	  4.11117	  0.45365	  3.12191	  1.24389	 -0.18448	  4.98429	709.37500	 23.90	
 13.611	 36.001	  4.53140	  3.96805	  0.57383	  3.36087	  1.05224	 -0.17451	  4.98799	709.35901	 23.90	
 13.601	 43.175	  4.52816	  3.79244	  0.70743	  3.57009	  0.87869	 -0.16963	  4.97952	709.40900	 23.90	
