FileType=PCF
NHL=14
Date=10/22/18	15:48:52
Facility=APL
Serial=16328-17
Customer=NASA
NP=6
Mach=0.200000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 19.52468	 10.33709	  9.71003	  9.99548	 10.12351	  0.13792	 19.50971	709.52802	 31.50	
  1.691	128.401	 19.49666	  9.68003	 10.32450	 10.76510	  9.32716	  0.13645	 19.48909	709.69897	 31.50	
  1.692	 77.194	 19.49348	 10.52000	  9.46768	 10.94964	  9.11002	  0.13648	 19.48571	710.39301	 31.40	
  1.699	 26.182	 19.50534	 11.19293	  8.81777	 10.39711	  9.62557	  0.12454	 19.49312	710.15302	 31.40	
  1.699	-26.182	 19.51778	 11.19478	  8.80863	  9.50240	 10.52643	  0.11025	 19.50321	709.54700	 31.40	
  1.692	-77.194	 19.43513	 10.47015	  9.42513	  8.95702	 11.03346	  0.10407	 19.42370	709.55200	 31.30	
  1.691	-128.401	 19.47291	  9.65222	 10.29930	  9.18183	 10.88884	  0.11654	 19.45784	709.53601	 31.30	
  1.700	180.000	 19.49324	  9.30570	 10.69678	  9.96985	 10.11162	  0.13288	 19.47674	709.52301	 31.40	
  3.400	180.000	 19.48505	  8.27710	 11.67050	  9.92174	 10.07325	  0.09879	 19.48023	710.36700	 31.40	
  3.388	-152.325	 19.45830	  8.46618	 11.41367	  8.99196	 10.98600	  0.09352	 19.46088	709.66803	 31.40	
  3.397	-124.529	 19.44129	  9.04882	 10.76460	  8.28734	 11.68850	  0.05786	 19.45795	710.14301	 31.40	
  3.399	-96.763	 19.43434	  9.94535	  9.80553	  7.93064	 12.01757	  0.02513	 19.46279	709.97900	 31.40	
  3.394	-69.283	 19.42209	 10.87899	  8.87490	  8.02723	 11.89681	  0.02003	 19.46776	709.57703	 31.40	
  3.400	-41.398	 19.45425	 11.71805	  8.15972	  8.55569	 11.31244	  0.03182	 19.50359	710.35901	 31.40	
  3.401	-14.021	 19.40785	 12.14545	  7.73380	  9.34085	 10.43549	  0.04068	 19.45632	710.38000	 31.40	
  3.401	 14.021	 19.43310	 12.17769	  7.74427	 10.34527	  9.45408	  0.06894	 19.47943	710.32898	 31.40	
  3.400	 41.398	 19.41446	 11.71043	  8.15928	 11.17313	  8.64847	  0.08810	 19.44078	710.35602	 31.40	
  3.394	 69.283	 19.42129	 10.92869	  8.88896	 11.74152	  8.15016	  0.11196	 19.44316	710.39301	 31.40	
  3.399	 96.763	 19.43085	  9.96904	  9.84886	 11.87141	  8.08029	  0.09522	 19.43972	709.87402	 31.50	
  3.397	124.529	 19.44429	  9.08804	 10.77594	 11.57044	  8.40836	  0.10341	 19.44664	709.51501	 31.50	
  3.388	152.325	 19.45000	  8.48994	 11.42147	 10.84607	  9.11242	  0.11375	 19.44128	709.69800	 31.50	
  5.099	161.165	 19.37844	  7.34354	 12.42284	 10.77115	  8.93883	  0.01137	 19.44647	710.20398	 31.50	
  5.109	142.013	 19.36467	  7.76429	 11.92775	 11.67239	  8.07957	  0.00923	 19.43424	709.51202	 31.50	
  5.095	123.033	 19.36499	  8.45127	 11.17116	 12.36153	  7.44008	  0.00711	 19.43859	710.44202	 31.50	
  5.105	104.191	 19.37866	  9.35354	 10.21588	 12.78854	  7.07878	  0.03710	 19.45660	709.93201	 31.60	
  5.093	 85.207	 19.35102	 10.32169	  9.22952	 12.82427	  6.98000	  0.00886	 19.44077	710.43402	 31.60	
  5.104	 66.290	 19.32360	 11.29486	  8.28446	 12.55377	  7.15062	  0.01310	 19.43386	710.38300	 31.60	
  5.094	 47.331	 19.30957	 12.15320	  7.49647	 11.95745	  7.64141	  0.01833	 19.44444	710.43201	 31.60	
  5.089	 28.397	 19.27772	 12.75513	  6.92019	 11.13518	  8.36325	 -0.00339	 19.42567	709.58801	 31.60	
  5.096	  9.576	 19.25760	 13.09724	  6.59868	 10.17101	  9.24417	 -0.02609	 19.42029	710.26898	 31.60	
  5.096	 -9.576	 19.26269	 13.08798	  6.60606	  9.15223	 10.26277	 -0.04932	 19.43498	710.39099	 31.60	
  5.089	-28.397	 19.26267	 12.75510	  6.87261	  8.23134	 11.24850	 -0.03216	 19.44465	709.85199	 31.60	
  5.094	-47.331	 19.27736	 12.13239	  7.43284	  7.50144	 12.08104	 -0.09033	 19.45518	710.33502	 31.60	
  5.104	-66.290	 19.28148	 11.24287	  8.22394	  7.00056	 12.68093	 -0.10392	 19.45077	709.51703	 31.60	
  5.093	-85.207	 19.29499	 10.25939	  9.15851	  6.80691	 12.94925	 -0.09077	 19.44460	709.85797	 31.60	
  5.105	-104.191	 19.29229	  9.28460	 10.14142	  6.89555	 12.88369	 -0.06009	 19.42879	709.55603	 31.60	
  5.095	-123.033	 19.33198	  8.41892	 11.11174	  7.29547	 12.49595	 -0.02426	 19.44429	709.55200	 31.60	
  5.109	-142.013	 19.36962	  7.73039	 11.91842	  7.94200	 11.82967	 -0.00859	 19.47129	709.57397	 31.60	
  5.099	-161.165	 19.37761	  7.32525	 12.42883	  8.82922	 10.92139	  0.01729	 19.46612	710.28900	 31.60	
  5.100	180.000	 19.36767	  7.16024	 12.59333	  9.77198	  9.90152	 -0.01202	 19.43284	709.54401	 31.70	
  6.800	180.000	 19.24085	  6.05938	 13.50276	  9.63073	  9.75153	 -0.11253	 19.45873	710.38202	 31.70	
  6.796	-166.229	 19.25552	  6.17115	 13.39708	  8.68424	 10.73955	 -0.10510	 19.48267	709.49597	 31.70	
  6.808	-152.311	 19.21826	  6.44754	 12.99900	  7.76694	 11.66178	 -0.11924	 19.46059	709.51703	 31.60	
  6.795	-138.383	 19.20150	  6.93264	 12.39505	  6.98834	 12.49147	 -0.13856	 19.46013	710.17999	 31.60	
  6.792	-124.591	 19.12946	  7.57022	 11.57704	  6.33931	 13.14536	 -0.16419	 19.40793	709.48798	 31.60	
  6.787	-110.754	 19.12212	  8.40302	 10.66964	  5.91198	 13.62347	 -0.17803	 19.43314	709.47498	 31.60	
  6.800	-96.985	 19.09990	  9.31650	  9.69904	  5.67428	 13.85410	 -0.21506	 19.43484	709.50702	 31.60	
  6.800	-83.015	 19.06556	 10.26425	  8.71401	  5.64177	 13.81801	 -0.25038	 19.41526	709.61798	 31.60	
  6.787	-69.246	 19.07872	 11.26885	  7.81520	  5.83370	 13.57246	 -0.25294	 19.44195	710.30499	 31.60	
  6.792	-55.409	 19.05602	 12.14147	  6.99658	  6.23543	 13.04059	 -0.25888	 19.42209	709.48297	 31.70	
  6.795	-41.617	 19.03056	 12.89399	  6.29908	  6.81912	 12.33907	 -0.24245	 19.41022	709.49298	 31.70	
