FileType=PCF
NHL=14
Date=08/29/17	13:37:02
Facility=APL
Serial=16328-15
Customer=NASA
NP=6
Mach=0.250000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 30.82126	 16.32247	 15.81909	 15.90909	 16.36960	  0.30572	 30.77640	705.02399	 23.20	
  1.691	128.401	 30.83590	 15.35594	 16.79453	 17.20024	 15.10464	  0.28507	 30.79467	704.89502	 23.10	
  1.692	 77.194	 30.81205	 16.68179	 15.38723	 17.53802	 14.77696	  0.27108	 30.77460	704.89099	 23.10	
  1.699	 26.182	 30.81647	 17.74542	 14.32349	 16.61695	 15.59329	  0.27877	 30.77653	704.94800	 23.10	
  1.699	-26.182	 30.79910	 17.70330	 14.35040	 15.18833	 16.99677	  0.25693	 30.76303	704.98700	 23.10	
  1.692	-77.194	 30.79315	 16.59901	 15.41581	 14.41735	 17.90014	  0.26384	 30.76648	705.10303	 23.10	
  1.691	-128.401	 30.77284	 15.24181	 16.79322	 14.66611	 17.60965	  0.27119	 30.74731	705.14697	 23.10	
  1.700	180.000	 30.83767	 14.67832	 17.46596	 15.88139	 16.38049	  0.27626	 30.80429	705.06000	 23.10	
  3.400	180.000	 30.72443	 12.97610	 18.99437	 15.74294	 16.21194	  0.21721	 30.76439	705.14203	 23.10	
  3.388	-152.325	 30.70146	 13.31493	 18.60527	 14.34908	 17.73483	  0.21239	 30.76201	705.08301	 23.10	
  3.397	-124.529	 30.68184	 14.26974	 17.53634	 13.26318	 18.92846	  0.20631	 30.76496	704.97699	 23.10	
  3.399	-96.763	 30.70620	 15.71507	 16.01133	 12.76706	 19.48662	  0.19111	 30.77625	705.03198	 23.10	
  3.394	-69.283	 30.68682	 17.21449	 14.49247	 12.91723	 19.25134	  0.18258	 30.74632	705.01898	 23.10	
  3.400	-41.398	 30.74326	 18.56990	 13.26924	 13.74038	 18.33547	  0.18991	 30.78233	705.10602	 23.10	
  3.401	-14.021	 30.76593	 19.30071	 12.63898	 14.96574	 16.94370	  0.19679	 30.77450	705.04999	 23.10	
  3.401	 14.021	 30.77690	 19.32150	 12.63144	 16.51454	 15.37645	  0.20906	 30.76189	705.04700	 23.10	
  3.400	 41.398	 30.84232	 18.64345	 13.27293	 17.94849	 14.15121	  0.22789	 30.82386	704.99597	 23.10	
  3.394	 69.283	 30.79411	 17.33888	 14.46604	 18.86195	 13.32472	  0.22572	 30.76932	705.00201	 23.00	
  3.399	 96.763	 30.80868	 15.85740	 15.99902	 19.04840	 13.17018	  0.23858	 30.78418	705.07202	 23.00	
  3.397	124.529	 30.75994	 14.41321	 17.49671	 18.46898	 13.66912	  0.24025	 30.73845	705.20502	 23.00	
  3.388	152.325	 30.79348	 13.42096	 18.61537	 17.29174	 14.77982	  0.23655	 30.79272	705.00800	 23.00	
  5.099	161.165	 30.61088	 11.54649	 20.17945	 17.11729	 14.48370	  0.12502	 30.79973	705.08600	 23.00	
  5.109	142.013	 30.63092	 12.26367	 19.37567	 18.58644	 13.16987	  0.13432	 30.76966	705.00800	 23.00	
  5.095	123.033	 30.69313	 13.41881	 18.13930	 19.73343	 12.17757	  0.11312	 30.79354	705.08801	 23.00	
  5.105	104.191	 30.68545	 14.79465	 16.57610	 20.39194	 11.56263	  0.12690	 30.76716	704.96802	 23.00	
  5.093	 85.207	 30.71036	 16.39033	 14.95379	 20.51524	 11.44650	  0.07562	 30.78283	704.98102	 23.00	
  5.104	 66.290	 30.69903	 17.93421	 13.42676	 20.09810	 11.73435	  0.08059	 30.76915	705.04303	 23.00	
  5.094	 47.331	 30.67865	 19.27732	 12.14727	 19.15090	 12.54436	  0.07179	 30.75861	705.04102	 23.00	
  5.089	 28.397	 30.71225	 20.30952	 11.28394	 17.84369	 13.72232	  0.05016	 30.80426	705.07397	 23.00	
  5.096	  9.576	 30.63678	 20.80114	 10.84440	 16.25366	 15.09993	  0.04974	 30.74979	704.99597	 23.00	
  5.096	 -9.576	 30.58912	 20.78290	 10.82806	 14.67412	 16.68705	  0.01566	 30.73925	705.04401	 23.00	
  5.089	-28.397	 30.58592	 20.25092	 11.26419	 13.31035	 18.25291	  0.01254	 30.76343	704.94000	 23.00	
  5.094	-47.331	 30.55145	 19.20672	 12.18899	 12.10590	 19.60579	 -0.00286	 30.77466	704.99597	 23.00	
  5.104	-66.290	 30.50916	 17.80164	 13.47471	 11.28738	 20.53214	 -0.02019	 30.76586	704.96997	 23.00	
  5.093	-85.207	 30.46626	 16.21575	 14.95534	 10.96771	 20.91629	 -0.01116	 30.73594	705.09698	 23.00	
  5.105	-104.191	 30.45328	 14.62598	 16.58545	 11.04519	 20.80422	  0.00750	 30.74764	704.90100	 22.90	
  5.095	-123.033	 30.47322	 13.23038	 18.13871	 11.64830	 20.17024	  0.02787	 30.77048	704.87500	 22.90	
  5.109	-142.013	 30.50171	 12.10763	 19.39160	 12.70397	 19.05624	  0.05435	 30.78703	704.91803	 22.90	
  5.099	-161.165	 30.49017	 11.45006	 20.15203	 14.06058	 17.54515	  0.07870	 30.74079	704.91400	 22.90	
  5.100	180.000	 30.50432	 11.25731	 20.40753	 15.50233	 15.94228	  0.13595	 30.71370	705.02899	 22.90	
  6.800	180.000	 30.23541	  9.43127	 21.87691	 15.22738	 15.66247	 -0.11520	 30.75739	704.97699	 22.90	
  6.796	-166.229	 30.19414	  9.54879	 21.68222	 13.78518	 17.21427	 -0.10643	 30.75002	705.02399	 22.90	
  6.808	-152.311	 30.14538	  9.97893	 21.08867	 12.36771	 18.75878	 -0.11720	 30.74445	704.92902	 22.90	
  6.795	-138.383	 30.10178	 10.79029	 20.11151	 11.07683	 20.11684	 -0.12013	 30.72552	704.90601	 22.90	
  6.792	-124.591	 30.10986	 11.86759	 18.90211	 10.06947	 21.19582	 -0.14795	 30.76981	704.89502	 22.90	
  6.787	-110.754	 30.12134	 13.21101	 17.45357	  9.42148	 21.93861	 -0.18572	 30.76795	704.98199	 22.90	
  6.800	-96.985	 30.12234	 14.68257	 15.87320	  9.09768	 22.30693	 -0.21208	 30.76072	704.93701	 22.90	
  6.800	-83.015	 30.14056	 16.25428	 14.29110	  9.08679	 22.28550	 -0.24796	 30.74529	705.00098	 22.90	
  6.787	-69.246	 30.22312	 17.83063	 12.89120	  9.41685	 21.92382	 -0.24586	 30.79765	704.99799	 22.90	
  6.792	-55.409	 30.25232	 19.28031	 11.54726	 10.05259	 21.17184	 -0.22340	 30.79465	704.95599	 22.90	
  6.795	-41.617	 30.23388	 20.48487	 10.41170	 11.02427	 20.05031	 -0.19228	 30.73369	704.80798	 22.90	
  6.808	-27.689	 30.30235	 21.48081	  9.56433	 12.29800	 18.68301	 -0.18022	 30.76136	704.95398	 22.90	
  6.796	-13.771	 30.32479	 22.05293	  9.09460	 13.71159	 17.11401	 -0.17896	 30.73264	704.96997	 22.90	
  6.800	  0.000	 30.33273	 22.24455	  8.94647	 15.12819	 15.56042	 -0.16816	 30.71147	704.90802	 22.90	
  6.796	 13.771	 30.40036	 22.08394	  9.08431	 16.67662	 14.09777	 -0.14805	 30.74859	704.85999	 22.90	
  6.808	 27.689	 30.42993	 21.53328	  9.51837	 18.20770	 12.70996	 -0.13324	 30.74770	704.84601	 22.90	
  6.795	 41.617	 30.43569	 20.60019	 10.32344	 19.58410	 11.49112	 -0.11659	 30.73859	704.97400	 22.90	
  6.792	 55.409	 30.49486	 19.41241	 11.44820	 20.70299	 10.55468	 -0.08704	 30.79017	704.91400	 22.90	
  6.787	 69.246	 30.45889	 17.97997	 12.76203	 21.44608	  9.88132	 -0.06900	 30.74312	704.90002	 22.90	
  6.800	 83.015	 30.46493	 16.48435	 14.21397	 21.87804	  9.56718	 -0.08973	 30.75143	704.93701	 22.80	
  6.800	 96.985	 30.46460	 14.93016	 15.80019	 21.90346	  9.59749	 -0.11173	 30.76525	704.92200	 22.80	
  6.787	110.754	 30.44275	 13.47474	 17.38574	 21.49941	  9.95743	 -0.09119	 30.75661	704.97302	 22.80	
