FileType=PCF
NHL=14
Date=03/18/19	14:48:47
Facility=APL
Serial=16071-6
Customer=NASA
NP=6
Mach=0.036000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  5.104	 66.290	  0.63845	  0.33803	  0.25941	  0.38487	  0.21481	  0.05284	  0.63878	709.97998	 20.90	
  5.094	 47.331	  0.63570	  0.36406	  0.23372	  0.36380	  0.22844	  0.05011	  0.63709	710.01001	 20.90	
  5.089	 28.397	  0.63578	  0.38285	  0.21693	  0.33658	  0.25053	  0.04985	  0.63888	710.20001	 21.00	
  5.096	  9.576	  0.63216	  0.39055	  0.20560	  0.30306	  0.27689	  0.04580	  0.63497	710.10999	 21.00	
  5.096	 -9.576	  0.63340	  0.38950	  0.20679	  0.27127	  0.30696	  0.04194	  0.63858	710.15997	 20.90	
  5.089	-28.397	  0.63158	  0.37637	  0.21400	  0.24267	  0.33616	  0.03807	  0.63849	710.10999	 20.90	
  5.094	-47.331	  0.62867	  0.35391	  0.23117	  0.21932	  0.36030	  0.03478	  0.63769	710.00000	 21.00	
  5.104	-66.290	  0.62553	  0.32391	  0.25283	  0.20259	  0.37668	  0.03145	  0.63533	710.01001	 21.00	
  5.093	-85.207	  0.62710	  0.29529	  0.28279	  0.19945	  0.38378	  0.02971	  0.63687	710.09998	 21.00	
  5.105	-104.191	  0.62546	  0.26481	  0.31243	  0.20105	  0.37951	  0.02993	  0.63602	710.09003	 21.00	
  5.095	-123.033	  0.62835	  0.24185	  0.34323	  0.21334	  0.36789	  0.02929	  0.63920	709.98999	 21.00	
  5.109	-142.013	  0.62717	  0.22135	  0.36775	  0.23188	  0.34462	  0.02949	  0.63647	710.09998	 21.00	
  5.099	-161.165	  0.63114	  0.21041	  0.38592	  0.26053	  0.31654	  0.03440	  0.63824	709.98999	 21.00	
  5.100	180.000	  0.62714	  0.20643	  0.38868	  0.28903	  0.28561	  0.03716	  0.63340	709.87000	 21.00	
  6.800	180.000	  0.62662	  0.17312	  0.42120	  0.28650	  0.28094	  0.02979	  0.63734	710.12000	 21.00	
  6.796	-166.229	  0.62151	  0.17384	  0.41464	  0.25486	  0.30807	  0.02694	  0.63380	710.04999	 21.00	
  6.808	-152.311	  0.62024	  0.18207	  0.40298	  0.22560	  0.33759	  0.02423	  0.63518	710.09003	 21.00	
  6.795	-138.383	  0.61431	  0.19372	  0.38032	  0.19907	  0.36117	  0.02159	  0.62986	710.06000	 21.00	
  6.792	-124.591	  0.62387	  0.21544	  0.36072	  0.18411	  0.38863	  0.02051	  0.64142	710.09003	 21.00	
  6.787	-110.754	  0.61773	  0.23750	  0.32966	  0.17078	  0.40034	  0.02122	  0.63549	710.06000	 21.00	
  6.800	-96.985	  0.62466	  0.26681	  0.30203	  0.16466	  0.41342	  0.01876	  0.64125	709.96997	 21.00	
  6.800	-83.015	  0.62656	  0.29727	  0.27275	  0.16500	  0.41453	  0.02122	  0.64370	710.16998	 21.00	
  6.787	-69.246	  0.62730	  0.32768	  0.24409	  0.17073	  0.40836	  0.02327	  0.64268	710.10999	 21.00	
  6.792	-55.409	  0.62582	  0.35636	  0.21873	  0.18155	  0.39340	  0.02520	  0.64099	710.10999	 21.00	
  6.795	-41.617	  0.62401	  0.37952	  0.19841	  0.19746	  0.37141	  0.02934	  0.63649	709.87000	 21.00	
  6.808	-27.689	  0.62782	  0.40218	  0.18409	  0.22277	  0.34746	  0.03274	  0.64012	710.03998	 21.00	
  6.796	-13.771	  0.62711	  0.41470	  0.17473	  0.24974	  0.31606	  0.03564	  0.63688	710.00000	 21.00	
  6.800	  0.000	  0.62316	  0.41829	  0.16995	  0.27874	  0.28641	  0.03984	  0.63208	709.96997	 21.00	
  6.796	 13.771	  0.62879	  0.41935	  0.17423	  0.31274	  0.25786	  0.04207	  0.63522	710.04999	 21.00	
  6.808	 27.689	  0.63392	  0.41096	  0.18548	  0.34584	  0.23409	  0.04540	  0.64021	709.97998	 21.00	
  6.795	 41.617	  0.63298	  0.39206	  0.20118	  0.37314	  0.21108	  0.04860	  0.63752	710.03998	 21.00	
  6.792	 55.409	  0.63847	  0.37253	  0.22249	  0.40029	  0.19525	  0.04936	  0.64198	709.98999	 21.00	
  6.787	 69.246	  0.63517	  0.34169	  0.24715	  0.41531	  0.18031	  0.04973	  0.63837	710.06000	 21.00	
  6.800	 83.015	  0.63902	  0.31434	  0.27608	  0.42621	  0.17536	  0.05040	  0.64157	710.10999	 21.00	
  6.800	 96.985	  0.63681	  0.28269	  0.30587	  0.42608	  0.17406	  0.04792	  0.63956	710.15002	 21.00	
  6.787	110.754	  0.64168	  0.25612	  0.33936	  0.42125	  0.18054	  0.04684	  0.64492	710.08002	 21.00	
  6.792	124.591	  0.63464	  0.22739	  0.36594	  0.40212	  0.18975	  0.04628	  0.64014	710.12000	 21.00	
  6.795	138.383	  0.63006	  0.20555	  0.38808	  0.37734	  0.20558	  0.04048	  0.63545	710.04999	 21.00	
  6.808	152.311	  0.63391	  0.19033	  0.41025	  0.35396	  0.22742	  0.03751	  0.64217	710.10999	 21.00	
  6.796	166.229	  0.62840	  0.17844	  0.41775	  0.31959	  0.25292	  0.03384	  0.63785	710.09003	 21.00	
  8.491	168.704	  0.61958	  0.14232	  0.44655	  0.31263	  0.24367	  0.02507	  0.63614	710.06000	 21.00	
  8.502	157.493	  0.61978	  0.15130	  0.43618	  0.34512	  0.21730	  0.02992	  0.63401	710.13000	 21.00	
  8.494	146.194	  0.62867	  0.16737	  0.42424	  0.37871	  0.19538	  0.03394	  0.64195	710.12000	 21.00	
  8.495	135.039	  0.63223	  0.18641	  0.40361	  0.40769	  0.17647	  0.03523	  0.64310	710.13000	 21.00	
  8.487	123.723	  0.63328	  0.20839	  0.37885	  0.43006	  0.15931	  0.03870	  0.64325	710.10999	 21.00	
  8.492	112.575	  0.62749	  0.23280	  0.34556	  0.44251	  0.14812	  0.04181	  0.63656	710.21002	 21.00	
  8.510	101.220	  0.62994	  0.26310	  0.31464	  0.45422	  0.14080	  0.04401	  0.63840	710.10999	 21.00	
  8.500	 90.000	  0.63128	  0.29292	  0.28326	  0.45733	  0.14019	  0.04371	  0.63817	710.06000	 21.00	
  8.510	 78.780	  0.62792	  0.32307	  0.25202	  0.44957	  0.14286	  0.04572	  0.63585	710.04999	 21.00	
  8.492	 67.425	  0.63638	  0.35764	  0.22705	  0.44401	  0.15117	  0.04425	  0.64485	710.00000	 21.00	
  8.487	 56.277	  0.62792	  0.38130	  0.20028	  0.42119	  0.16348	  0.04418	  0.63753	710.13000	 21.00	
  8.495	 44.961	  0.62886	  0.40731	  0.17775	  0.39843	  0.17994	  0.04323	  0.63904	710.14001	 21.00	
  8.494	 33.806	  0.62619	  0.42629	  0.16028	  0.36969	  0.20055	  0.04172	  0.63791	710.16998	 21.00	
  8.502	 22.507	  0.61966	  0.43830	  0.14542	  0.33637	  0.22359	  0.04017	  0.63164	710.07001	 21.00	
  8.491	 11.296	  0.62290	  0.44818	  0.13950	  0.30619	  0.25215	  0.03509	  0.63589	710.06000	 21.00	
  8.500	  0.000	  0.61864	  0.44771	  0.13551	  0.27261	  0.28079	  0.03093	  0.63376	709.96997	 21.00	
  8.491	-11.296	  0.62286	  0.44513	  0.13786	  0.24244	  0.31270	  0.02712	  0.63998	710.06000	 21.00	
  8.502	-22.507	  0.62087	  0.43227	  0.14628	  0.21207	  0.34336	  0.02369	  0.63907	709.96997	 21.00	
  8.494	-33.806	  0.61350	  0.41006	  0.15658	  0.18488	  0.36811	  0.01984	  0.63436	709.97998	 21.00	
  8.495	-44.961	  0.61873	  0.39135	  0.17408	  0.16431	  0.39577	  0.01731	  0.64110	710.09998	 21.00	
  8.487	-56.277	  0.61783	  0.36416	  0.19657	  0.14863	  0.41630	  0.01539	  0.64040	710.03003	 21.00	
  8.492	-67.425	  0.61019	  0.33039	  0.21843	  0.13439	  0.42604	  0.01116	  0.63415	710.16998	 21.00	
  8.510	-78.780	  0.60879	  0.29929	  0.24640	  0.12800	  0.43569	  0.00867	  0.63421	710.01001	 21.00	
  8.500	-90.000	  0.61360	  0.27142	  0.27856	  0.12544	  0.44184	  0.00579	  0.63896	709.98999	 21.00	
  8.510	-101.220	  0.61343	  0.24233	  0.30976	  0.13081	  0.43593	  0.00885	  0.63814	710.07001	 21.00	
  8.492	-112.575	  0.61037	  0.21369	  0.33910	  0.13802	  0.42186	  0.00665	  0.63465	710.00000	 21.00	
  8.487	-123.723	  0.61377	  0.19189	  0.37072	  0.15227	  0.40823	  0.00952	  0.63783	710.02002	 21.00	
  8.495	-135.039	  0.61594	  0.17279	  0.39748	  0.16925	  0.38800	  0.01019	  0.64002	710.08002	 21.00	
  8.494	-146.194	  0.61652	  0.15639	  0.41902	  0.19159	  0.36207	  0.01201	  0.63884	709.96997	 21.00	
  8.502	-157.493	  0.61570	  0.14488	  0.43584	  0.21719	  0.33252	  0.01552	  0.63756	710.06000	 21.00	
  8.491	-168.704	  0.61909	  0.13974	  0.44750	  0.24855	  0.30317	  0.02179	  0.63967	709.96002	 21.00	
  8.500	180.000	  0.62142	  0.13888	  0.45071	  0.28071	  0.27506	  0.02165	  0.63905	710.04999	 21.00	
 10.200	180.000	  0.61602	  0.10481	  0.48135	  0.27452	  0.26761	  0.01420	  0.64322	710.04999	 21.00	
 10.191	-170.497	  0.60957	  0.10522	  0.47545	  0.24087	  0.29538	  0.00880	  0.63974	709.98999	 21.00	
 10.210	-161.034	  0.60995	  0.10922	  0.46679	  0.20996	  0.32671	  0.00739	  0.64074	710.01001	 21.00	
 10.194	-151.526	  0.60299	  0.11772	  0.44767	  0.18123	  0.35375	  0.00437	  0.63681	710.02002	 21.00	
 10.190	-142.105	  0.60550	  0.13154	  0.43142	  0.15777	  0.38321	  0.00481	  0.63974	709.96002	 21.00	
 10.215	-132.646	  0.60616	  0.14724	  0.40830	  0.13618	  0.40910	  0.00322	  0.64175	710.02002	 21.00	
 10.203	-123.092	  0.59721	  0.16604	  0.37459	  0.11881	  0.42386	 -0.00133	  0.63234	710.03998	 21.00	
 10.192	-113.678	  0.60000	  0.19000	  0.34728	  0.10444	  0.44516	 -0.00165	  0.63794	710.07001	 21.00	
 10.208	-104.249	  0.60295	  0.21762	  0.31895	  0.09635	  0.46001	 -0.00311	  0.64091	710.04999	 21.00	
 10.210	-94.801	  0.60117	  0.24511	  0.28484	  0.09029	  0.46485	 -0.00392	  0.63688	710.08002	 21.00	
 10.210	-85.199	  0.60603	  0.27820	  0.25582	  0.09050	  0.46933	 -0.00213	  0.64218	710.09998	 21.00	
 10.208	-75.751	  0.60459	  0.30872	  0.22485	  0.09304	  0.46261	 -0.00036	  0.64109	710.15002	 21.00	
 10.192	-66.322	  0.60285	  0.33909	  0.19649	  0.10091	  0.45172	  0.00160	  0.63834	710.01001	 21.00	
 10.203	-56.908	  0.60601	  0.36998	  0.17266	  0.11302	  0.43629	  0.00523	  0.63912	710.09998	 21.00	
 10.215	-47.354	  0.60882	  0.39991	  0.15018	  0.12951	  0.41786	  0.00499	  0.64192	709.96002	 21.00	
 10.190	-37.895	  0.60849	  0.42391	  0.13285	  0.15070	  0.39267	  0.00922	  0.64059	710.03003	 21.00	
 10.194	-28.474	  0.61063	  0.44470	  0.11893	  0.17404	  0.36651	  0.01286	  0.64110	710.01001	 21.00	
 10.210	-18.966	  0.60873	  0.45967	  0.10749	  0.20139	  0.33523	  0.01664	  0.63766	710.04999	 21.00	
 10.191	 -9.503	  0.61578	  0.47392	  0.10394	  0.23293	  0.30623	  0.02188	  0.64231	710.03998	 21.00	
 10.200	  0.000	  0.60738	  0.47227	  0.10102	  0.26150	  0.27152	  0.02544	  0.63153	710.14001	 21.00	
 10.191	  9.503	  0.61830	  0.47894	  0.10398	  0.29956	  0.24519	  0.02735	  0.64190	710.10999	 21.00	
 10.210	 18.966	  0.61538	  0.46934	  0.11142	  0.33055	  0.21640	  0.03066	  0.63728	710.15997	 21.00	
 10.194	 28.474	  0.62210	  0.46085	  0.12329	  0.36497	  0.19216	  0.03547	  0.64326	710.08002	 21.00	
 10.190	 37.895	  0.62099	  0.44166	  0.13784	  0.39450	  0.16842	  0.03740	  0.63953	710.06000	 21.00	
 10.215	 47.354	  0.61931	  0.41771	  0.15514	  0.42115	  0.14683	  0.04010	  0.63725	710.04999	 21.00	
 10.203	 56.908	  0.62563	  0.39430	  0.17814	  0.44658	  0.13276	  0.03967	  0.64243	710.13000	 21.00	
 10.192	 66.322	  0.62418	  0.36513	  0.20368	  0.46383	  0.12060	  0.04083	  0.63991	710.15997	 21.00	
 10.208	 75.751	  0.62557	  0.33468	  0.23161	  0.47744	  0.11191	  0.04118	  0.64054	710.03998	 21.00	
 10.210	 85.199	  0.61954	  0.30050	  0.25986	  0.48019	  0.10702	  0.04124	  0.63522	710.09998	 21.00	
 10.210	 94.801	  0.62392	  0.27104	  0.29246	  0.48484	  0.10667	  0.03835	  0.63983	710.12000	 21.00	
 10.208	104.249	  0.62136	  0.24010	  0.32483	  0.47786	  0.11071	  0.03772	  0.63813	710.08002	 21.00	
 10.192	113.678	  0.62151	  0.21176	  0.35620	  0.46633	  0.11660	  0.03545	  0.64034	710.10999	 21.00	
 10.203	123.092	  0.62164	  0.18585	  0.38699	  0.45119	  0.12734	  0.03177	  0.64055	710.08002	 21.00	
 10.215	132.646	  0.61712	  0.16113	  0.41180	  0.42720	  0.14097	  0.03010	  0.63708	710.13000	 21.00	
 10.190	142.105	  0.61518	  0.14268	  0.43406	  0.39904	  0.16135	  0.02741	  0.63669	710.15997	 21.00	
 10.194	151.526	  0.61533	  0.12658	  0.45447	  0.37043	  0.18315	  0.02474	  0.63775	710.19000	 21.00	
 10.210	161.034	  0.61671	  0.11371	  0.47092	  0.34150	  0.20706	  0.02009	  0.64320	709.96002	 21.00	
 10.191	170.497	  0.60825	  0.10537	  0.47424	  0.30499	  0.23215	  0.01490	  0.63706	710.04999	 21.00	
 11.899	171.783	  0.59161	  0.07148	  0.49575	  0.29483	  0.22053	  0.00527	  0.62928	710.13000	 21.00	
 11.890	163.610	  0.59921	  0.07919	  0.49182	  0.33074	  0.19306	  0.01184	  0.63533	710.12000	 21.00	
 11.889	155.445	  0.60758	  0.08875	  0.48424	  0.36609	  0.16960	  0.01080	  0.64269	710.01001	 21.00	
 11.909	147.299	  0.60375	  0.10139	  0.46482	  0.39477	  0.14585	  0.01705	  0.63756	710.01001	 21.00	
 11.902	139.148	  0.60610	  0.11897	  0.44466	  0.42388	  0.12635	  0.01975	  0.63864	710.03003	 21.00	
 11.894	130.867	  0.60759	  0.13921	  0.41861	  0.44813	  0.10927	  0.02041	  0.63831	710.07001	 21.00	
 11.897	122.732	  0.61340	  0.16534	  0.39382	  0.47270	  0.09826	  0.02452	  0.64070	710.00000	 21.00	
 11.903	114.597	  0.61056	  0.19032	  0.36237	  0.48798	  0.08771	  0.02934	  0.63648	709.96002	 21.00	
 11.893	106.346	  0.61300	  0.21779	  0.33164	  0.50116	  0.07984	  0.02913	  0.63834	710.09998	 21.00	
 11.892	 98.155	  0.61489	  0.24902	  0.29965	  0.50988	  0.07602	  0.03197	  0.64083	710.07001	 21.00	
 11.900	 90.000	  0.61098	  0.27789	  0.26676	  0.50971	  0.07278	  0.03352	  0.63594	710.07001	 21.00	
 11.892	 81.845	  0.61198	  0.30967	  0.23514	  0.50601	  0.07389	  0.03244	  0.63770	710.06000	 21.00	
 11.893	 73.654	  0.61587	  0.34322	  0.20839	  0.49818	  0.08431	  0.03582	  0.64167	710.03998	 21.00	
 11.903	 65.403	  0.61140	  0.36999	  0.18103	  0.48384	  0.08855	  0.03342	  0.63810	710.06000	 21.00	
 11.897	 57.268	  0.61297	  0.39975	  0.15644	  0.46780	  0.09948	  0.03150	  0.63933	709.96997	 21.00	
 11.894	 49.133	  0.61240	  0.42870	  0.13347	  0.44465	  0.11536	  0.03293	  0.64058	710.00000	 21.00	
 11.902	 40.852	  0.60590	  0.44734	  0.11234	  0.41568	  0.13190	  0.02986	  0.63438	709.89001	 21.00	
 11.909	 32.701	  0.61090	  0.47248	  0.09827	  0.38941	  0.15424	  0.02808	  0.64208	710.08002	 21.00	
 11.889	 24.555	  0.60559	  0.48446	  0.08456	  0.35411	  0.17890	  0.02493	  0.63658	710.09998	 21.00	
 11.890	 16.390	  0.60497	  0.49569	  0.07562	  0.32248	  0.20527	  0.02099	  0.63807	709.96002	 21.00	
 11.899	  8.217	  0.60150	  0.49841	  0.06936	  0.28809	  0.23215	  0.01960	  0.63615	710.12000	 21.00	
 11.900	  0.000	  0.60215	  0.50052	  0.06894	  0.25392	  0.26445	  0.01925	  0.63768	710.09003	 21.00	
 11.899	 -8.217	  0.60429	  0.49882	  0.06985	  0.22411	  0.29672	  0.01503	  0.64201	710.09003	 21.00	
 11.890	-16.390	  0.59657	  0.48319	  0.07449	  0.19076	  0.32536	  0.01196	  0.63452	710.12000	 21.00	
 11.889	-24.555	  0.60139	  0.47380	  0.08332	  0.16410	  0.35959	  0.00804	  0.64188	710.09003	 21.00	
 11.909	-32.701	  0.59464	  0.45145	  0.09236	  0.13740	  0.38310	  0.00210	  0.63679	710.03998	 21.00	
 11.902	-40.852	  0.59047	  0.42736	  0.10650	  0.11407	  0.40867	 -0.00073	  0.63385	710.03003	 21.00	
 11.894	-49.133	  0.59061	  0.40181	  0.12645	  0.09568	  0.43419	 -0.00174	  0.63689	709.98999	 21.00	
 11.897	-57.268	  0.58898	  0.37313	  0.14735	  0.08039	  0.45379	 -0.00510	  0.63464	710.04999	 21.00	
 11.903	-65.403	  0.59436	  0.34624	  0.17242	  0.06792	  0.47432	 -0.00713	  0.64261	710.01001	 21.00	
 11.893	-73.654	  0.58732	  0.31152	  0.19853	  0.05885	  0.48041	 -0.00870	  0.63571	710.01001	 21.00	
 11.892	-81.845	  0.59356	  0.28325	  0.23103	  0.05593	  0.49243	 -0.01096	  0.64123	710.08002	 21.00	
 11.900	-90.000	  0.59434	  0.25179	  0.26176	  0.05417	  0.49491	 -0.01170	  0.64441	710.04999	 21.00	
 11.892	-98.155	  0.58372	  0.21907	  0.28866	  0.05845	  0.48235	 -0.01030	  0.63240	710.10999	 21.00	
 11.893	-106.346	  0.58779	  0.19158	  0.32349	  0.06247	  0.47754	 -0.01302	  0.63778	710.03003	 21.00	
 11.903	-114.597	  0.59169	  0.16643	  0.35688	  0.07229	  0.46607	 -0.01140	  0.64090	710.06000	 21.00	
 11.897	-122.732	  0.59301	  0.14297	  0.38722	  0.08525	  0.45044	 -0.01076	  0.64241	710.00000	 21.00	
 11.894	-130.867	  0.58716	  0.12219	  0.41168	  0.10147	  0.42434	 -0.00924	  0.63528	710.02002	 21.00	
 11.902	-139.148	  0.58600	  0.10480	  0.43523	  0.12201	  0.39731	 -0.00594	  0.63295	710.09003	 21.00	
 11.909	-147.299	  0.59303	  0.08983	  0.46042	  0.14515	  0.37436	 -0.00467	  0.63998	710.03998	 21.00	
 11.889	-155.445	  0.58964	  0.08012	  0.47476	  0.17001	  0.34405	 -0.00112	  0.63509	710.03998	 21.00	
 11.890	-163.610	  0.59774	  0.07327	  0.49421	  0.20088	  0.31609	  0.00103	  0.64092	709.94000	 21.00	
 11.899	-171.783	  0.59473	  0.06969	  0.49877	  0.23086	  0.28385	  0.00139	  0.63743	710.04999	 21.00	
 11.900	180.000	  0.59691	  0.06966	  0.50114	  0.26262	  0.25295	  0.00464	  0.63631	710.12000	 21.00	
 13.600	180.000	  0.58659	  0.03602	  0.52733	  0.25476	  0.24248	 -0.00511	  0.63953	710.06000	 21.00	
 13.608	-172.853	  0.58272	  0.03506	  0.52257	  0.22232	  0.27076	 -0.00887	  0.63836	709.94000	 21.00	
 13.611	-165.583	  0.58363	  0.03887	  0.51765	  0.19141	  0.30484	 -0.01109	  0.64084	709.97998	 21.00	
 13.601	-158.353	  0.57609	  0.04382	  0.50181	  0.15921	  0.33209	 -0.01105	  0.63563	710.04999	 21.00	
 13.609	-151.210	  0.57732	  0.05240	  0.48759	  0.13418	  0.36317	 -0.01474	  0.63868	710.12000	 21.00	
 13.611	-143.999	  0.57651	  0.06386	  0.46752	  0.10780	  0.39295	 -0.01660	  0.63892	710.03998	 21.00	
 13.601	-136.825	  0.57981	  0.08065	  0.44766	  0.08805	  0.42270	 -0.01781	  0.64246	710.16998	 21.00	
 13.596	-129.640	  0.57761	  0.09614	  0.42088	  0.06873	  0.44496	 -0.02092	  0.64132	710.07001	 21.00	
 13.611	-122.431	  0.57218	  0.11678	  0.38867	  0.05301	  0.46247	 -0.02107	  0.63549	710.02002	 21.00	
 13.604	-115.211	  0.57362	  0.14040	  0.36016	  0.04063	  0.48277	 -0.02228	  0.63932	710.03003	 21.00	
 13.595	-108.042	  0.56980	  0.16415	  0.32611	  0.03007	  0.49315	 -0.02124	  0.63456	710.08002	 21.00	
 13.607	-100.793	  0.57138	  0.19192	  0.29551	  0.02331	  0.50464	 -0.02395	  0.63652	710.03998	 21.00	
 13.601	-93.617	  0.57285	  0.22099	  0.26405	  0.01927	  0.51159	 -0.02316	  0.63676	710.06000	 21.00	
 13.601	-86.383	  0.57027	  0.25082	  0.23228	  0.01984	  0.50872	 -0.02297	  0.63374	710.06000	 21.00	
 13.607	-79.207	  0.57398	  0.28383	  0.20260	  0.02150	  0.51016	 -0.02209	  0.63837	709.94000	 21.00	
 13.595	-71.958	  0.57298	  0.31560	  0.17377	  0.02827	  0.50045	 -0.02086	  0.63603	709.94000	 21.00	
 13.604	-64.789	  0.57333	  0.34624	  0.14733	  0.03572	  0.48785	 -0.01728	  0.63593	709.98999	 21.00	
 13.611	-57.569	  0.57383	  0.37575	  0.12212	  0.04565	  0.47214	 -0.01750	  0.63551	710.01001	 21.00	
 13.596	-50.360	  0.57481	  0.40376	  0.10210	  0.06044	  0.45160	 -0.01543	  0.63363	709.96002	 21.00	
 13.601	-43.175	  0.57680	  0.43178	  0.08401	  0.07842	  0.42923	 -0.01175	  0.63552	709.85999	 21.00	
 13.611	-36.001	  0.57853	  0.45661	  0.06829	  0.09965	  0.40436	 -0.00889	  0.63609	709.89001	 21.00	
 13.609	-28.790	  0.57576	  0.47411	  0.05448	  0.12390	  0.37198	 -0.00713	  0.63118	709.94000	 21.00	
 13.601	-21.647	  0.57718	  0.49131	  0.04415	  0.14926	  0.34271	 -0.00603	  0.63045	709.94000	 21.00	
 13.611	-14.417	  0.58278	  0.50824	  0.03751	  0.17846	  0.31432	  0.00025	  0.63516	709.79999	 21.00	
 13.608	 -7.147	  0.59011	  0.52242	  0.03297	  0.21199	  0.28517	  0.00302	  0.64192	709.85999	 21.00	
 13.600	  0.000	  0.59011	  0.52427	  0.03457	  0.24220	  0.25562	  0.00737	  0.63800	709.87000	 21.00	
 13.608	  7.147	  0.58620	  0.52065	  0.03519	  0.27365	  0.22286	  0.00878	  0.63440	709.96997	 21.00	
 13.611	 14.417	  0.59156	  0.51967	  0.04019	  0.30924	  0.19400	  0.01319	  0.63765	709.85999	 21.00	
 13.601	 21.647	  0.58928	  0.50673	  0.04988	  0.34014	  0.16782	  0.01684	  0.63447	709.89001	 21.00	
 13.609	 28.790	  0.59350	  0.49487	  0.06212	  0.37403	  0.14456	  0.01990	  0.63739	709.95001	 21.00	
 13.611	 36.001	  0.59966	  0.48139	  0.07618	  0.40798	  0.12256	  0.02128	  0.64177	709.96002	 21.00	
 13.601	 43.175	  0.59819	  0.45953	  0.09127	  0.43472	  0.10330	  0.02362	  0.63903	709.95001	 21.00	
 13.596	 50.360	  0.59965	  0.43483	  0.11056	  0.46077	  0.08545	  0.02421	  0.63941	709.97998	 21.00	
 13.611	 57.569	  0.60064	  0.40966	  0.13154	  0.48485	  0.07074	  0.02375	  0.64056	709.96997	 21.00	
 13.604	 64.789	  0.59935	  0.37733	  0.15694	  0.50208	  0.05932	  0.02675	  0.63739	709.87000	 21.00	
