FileType=PCF
NHL=14
Date=08/30/17	11:04:57
Facility=APL
Serial=16328-18
Customer=NASA
NP=6
Mach=0.150000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  5.109	142.013	 11.14193	  4.31390	  6.82801	  6.62385	  4.56646	  0.02423	 11.17901	706.54303	 24.00	
  5.095	123.033	 11.12423	  4.71574	  6.35554	  7.01811	  4.20956	  0.02819	 11.16625	706.64203	 24.00	
  5.105	104.191	 11.11473	  5.21967	  5.80826	  7.26053	  3.99296	  0.02880	 11.16734	706.61200	 24.00	
  5.093	 85.207	 11.11840	  5.79769	  5.22772	  7.30915	  3.94813	  0.02824	 11.17828	706.57703	 24.00	
  5.104	 66.290	 11.10236	  6.36117	  4.67643	  7.14959	  4.06120	  0.02978	 11.17111	706.65698	 24.00	
  5.094	 47.331	 11.12132	  6.87475	  4.22882	  6.82030	  4.35749	  0.02448	 11.19610	706.43701	 24.00	
  5.089	 28.397	 11.10323	  7.23225	  3.89739	  6.33543	  4.77257	  0.02071	 11.18099	706.54999	 24.00	
  5.096	  9.576	 11.08480	  7.41702	  3.72432	  5.76597	  5.29301	  0.00756	 11.16939	706.50098	 23.90	
  5.096	 -9.576	 11.09652	  7.42088	  3.73256	  5.18526	  5.89235	  0.00056	 11.18214	706.61401	 23.90	
  5.089	-28.397	 11.08803	  7.20485	  3.91239	  4.66131	  6.44223	 -0.00701	 11.17363	706.54401	 23.90	
  5.094	-47.331	 11.07768	  6.81739	  4.23234	  4.22546	  6.91684	 -0.01206	 11.15722	706.54700	 23.90	
  5.104	-66.290	 11.09303	  6.31678	  4.69756	  3.93340	  7.27144	 -0.01931	 11.16684	706.56598	 23.90	
  5.093	-85.207	 11.09016	  5.73541	  5.24388	  3.80844	  7.41885	 -0.01752	 11.15603	706.51599	 23.90	
  5.105	-104.191	 11.10332	  5.16283	  5.83466	  3.85414	  7.38212	 -0.01153	 11.16385	706.54901	 23.90	
  5.095	-123.033	 11.12348	  4.66376	  6.39041	  4.08254	  7.13764	 -0.00018	 11.17414	706.44598	 23.90	
  5.109	-142.013	 11.14299	  4.27560	  6.85320	  4.45542	  6.73220	  0.00937	 11.18633	706.60498	 23.90	
  5.099	-161.165	 11.13550	  4.03696	  7.13635	  4.94644	  6.19341	  0.01424	 11.17836	706.46503	 23.90	
  5.100	180.000	 11.13502	  3.96400	  7.23098	  5.50763	  5.61737	  0.02145	 11.17097	706.55200	 23.90	
  6.800	180.000	 11.04192	  3.28760	  7.76307	  5.40568	  5.51240	 -0.03763	 11.16294	706.68201	 23.90	
  6.796	-166.229	 11.04673	  3.33783	  7.70288	  4.85200	  6.08394	 -0.05097	 11.17216	706.65002	 23.90	
  6.808	-152.311	 11.02861	  3.50022	  7.48416	  4.32720	  6.62394	 -0.05774	 11.15991	706.59497	 23.90	
  6.795	-138.383	 11.01960	  3.79019	  7.13283	  3.87604	  7.12071	 -0.05739	 11.15985	706.66998	 23.90	
  6.792	-124.591	 11.03412	  4.18964	  6.69223	  3.52893	  7.53309	 -0.07137	 11.18031	706.62903	 23.90	
  6.787	-110.754	 11.01089	  4.66072	  6.15530	  3.28546	  7.79635	 -0.08810	 11.16539	706.67603	 23.90	
  6.800	-96.985	 11.00569	  5.19546	  5.59283	  3.15729	  7.94186	 -0.09260	 11.16846	706.68500	 23.90	
  6.800	-83.015	 11.02137	  5.78771	  5.01904	  3.16068	  7.95431	 -0.09868	 11.19388	706.58099	 23.90	
  6.787	-69.246	 11.00184	  6.34235	  4.47271	  3.27351	  7.79681	 -0.10382	 11.18403	706.59802	 23.90	
  6.792	-55.409	 11.00419	  6.87585	  3.98904	  3.50713	  7.52256	 -0.10186	 11.19265	706.47699	 23.90	
  6.795	-41.617	 10.98985	  7.32572	  3.58415	  3.84931	  7.10951	 -0.08649	 11.18183	706.53998	 23.90	
  6.808	-27.689	 10.99616	  7.68743	  3.27829	  4.29981	  6.61559	 -0.07904	 11.19232	706.65997	 23.90	
  6.796	-13.771	 10.97884	  7.89632	  3.08969	  4.80601	  6.05354	 -0.07420	 11.17373	706.66803	 23.90	
  6.800	  0.000	 10.96558	  7.96290	  3.02187	  5.35281	  5.47786	 -0.06222	 11.16359	706.67401	 23.90	
  6.796	 13.771	 10.96872	  7.90032	  3.07491	  5.92924	  4.91475	 -0.05690	 11.16449	706.53998	 23.90	
  6.808	 27.689	 10.97217	  7.69350	  3.25219	  6.48007	  4.40000	 -0.04974	 11.16265	706.72900	 23.90	
  6.795	 41.617	 10.99208	  7.35733	  3.55873	  6.98063	  3.96988	 -0.03767	 11.17439	706.49500	 23.80	
  6.792	 55.409	 11.01314	  6.92267	  3.96561	  7.39376	  3.63518	 -0.03198	 11.18994	706.65997	 23.80	
  6.787	 69.246	 11.00504	  6.39536	  4.43726	  7.67146	  3.39910	 -0.03441	 11.17163	706.69897	 23.80	
  6.800	 83.015	 10.99821	  5.83365	  4.96489	  7.81916	  3.27440	 -0.03887	 11.15853	706.72998	 23.80	
  6.800	 96.985	 11.01920	  5.26482	  5.54996	  7.83730	  3.27892	 -0.03830	 11.16760	706.70203	 23.80	
  6.787	110.754	 11.03825	  4.73937	  6.12066	  7.69911	  3.41590	 -0.04256	 11.17605	706.69299	 23.80	
  6.792	124.591	 11.05627	  4.26506	  6.65715	  7.42932	  3.66033	 -0.03890	 11.18416	706.65900	 23.80	
  6.795	138.383	 11.06916	  3.86562	  7.11864	  7.03583	  4.00945	 -0.03372	 11.18984	706.65100	 23.80	
  6.808	152.311	 11.05770	  3.54891	  7.47090	  6.54342	  4.43960	 -0.03822	 11.17803	706.59802	 23.80	
  6.796	166.229	 11.04873	  3.35974	  7.68656	  5.98556	  4.95224	 -0.03791	 11.16930	706.82800	 23.80	
  8.491	168.704	 10.92564	  2.66839	  8.20578	  5.88353	  4.80360	 -0.11976	 11.17608	706.62799	 23.80	
  8.502	157.493	 10.93062	  2.81939	  8.02726	  6.45094	  4.27284	 -0.12086	 11.17906	706.75201	 23.80	
  8.494	146.194	 10.92099	  3.07488	  7.71634	  6.97868	  3.78647	 -0.11802	 11.16884	706.66998	 23.80	
  8.495	135.039	 10.92591	  3.41887	  7.32346	  7.45835	  3.37303	 -0.11586	 11.18033	706.63098	 23.80	
  8.487	123.723	 10.90583	  3.84005	  6.82243	  7.83692	  3.03485	 -0.12897	 11.17163	706.73700	 23.80	
  8.492	112.575	 10.89848	  4.31866	  6.28977	  8.12151	  2.78935	 -0.13434	 11.16932	706.73297	 23.80	
  8.510	101.220	 10.87972	  4.85190	  5.70133	  8.29221	  2.62945	 -0.13301	 11.15827	706.81598	 23.80	
  8.500	 90.000	 10.87189	  5.42704	  5.11439	  8.34073	  2.58408	 -0.12179	 11.16457	706.74597	 23.80	
  8.510	 78.780	 10.86226	  6.00726	  4.53753	  8.27976	  2.62191	 -0.12337	 11.16647	706.73999	 23.80	
  8.492	 67.425	 10.86367	  6.58127	  4.00319	  8.09112	  2.77508	 -0.11529	 11.17840	706.67798	 23.80	
  8.487	 56.277	 10.84568	  7.09645	  3.51768	  7.78892	  3.00442	 -0.10413	 11.16700	706.80902	 23.80	
  8.495	 44.961	 10.83108	  7.56720	  3.09178	  7.38800	  3.32984	 -0.10849	 11.16683	706.73798	 23.80	
  8.494	 33.806	 10.84370	  7.95998	  2.76551	  6.92018	  3.75129	 -0.12688	 11.18331	706.76099	 23.80	
  8.502	 22.507	 10.83499	  8.24816	  2.51685	  6.38232	  4.23195	 -0.13792	 11.18205	706.69897	 23.80	
  8.491	 11.296	 10.82810	  8.41207	  2.37376	  5.81004	  4.76678	 -0.13943	 11.17758	706.78497	 23.80	
  8.500	  0.000	 10.80536	  8.45233	  2.32320	  5.20733	  5.33474	 -0.14508	 11.15599	706.76001	 23.80	
  8.491	-11.296	 10.80695	  8.38831	  2.38142	  4.63803	  5.92413	 -0.15332	 11.15880	706.73798	 23.80	
  8.502	-22.507	 10.82074	  8.21394	  2.53461	  4.10988	  6.49679	 -0.16155	 11.17363	706.69299	 23.80	
  8.494	-33.806	 10.81870	  7.91012	  2.78641	  3.61722	  7.04038	 -0.16516	 11.16489	706.78003	 23.80	
  8.495	-44.961	 10.83202	  7.52489	  3.12822	  3.20499	  7.52491	 -0.17983	 11.17621	706.66699	 23.80	
  8.487	-56.277	 10.81848	  7.02592	  3.55004	  2.87412	  7.89689	 -0.19140	 11.15033	706.59497	 23.80	
  8.492	-67.425	 10.84145	  6.50704	  4.04039	  2.63978	  8.20366	 -0.19889	 11.16914	706.66199	 23.80	
  8.510	-78.780	 10.86459	  5.93599	  4.59461	  2.49098	  8.40567	 -0.19832	 11.18298	706.51599	 23.80	
  8.500	-90.000	 10.84921	  5.33619	  5.16758	  2.44738	  8.44941	 -0.18914	 11.16326	706.40900	 23.80	
  8.510	-101.220	 10.86959	  4.76948	  5.76171	  2.50122	  8.40302	 -0.18375	 11.17197	706.48499	 23.80	
  8.492	-112.575	 10.86012	  4.22333	  6.33083	  2.65804	  8.20325	 -0.17041	 11.15399	706.56897	 23.80	
  8.487	-123.723	 10.88699	  3.75441	  6.87385	  2.91076	  7.93099	 -0.15152	 11.17116	706.55499	 23.80	
  8.495	-135.039	 10.87748	  3.33197	  7.34291	  3.23793	  7.53499	 -0.13544	 11.15409	706.61603	 23.80	
  8.494	-146.194	 10.88617	  3.01327	  7.73092	  3.66209	  7.06229	 -0.13624	 11.15557	706.55499	 23.80	
  8.502	-157.493	 10.90248	  2.78036	  8.03394	  4.16458	  6.52497	 -0.14090	 11.16390	706.65302	 23.80	
  8.491	-168.704	 10.93019	  2.65363	  8.22277	  4.71330	  5.97286	 -0.13273	 11.18539	706.52698	 23.80	
  8.500	180.000	 10.91338	  2.60579	  8.26566	  5.28129	  5.37639	 -0.11944	 11.16377	706.32397	 23.80	
 10.200	180.000	 10.75129	  1.91230	  8.74380	  5.13399	  5.21977	 -0.21055	 11.17278	706.53198	 23.80	
 10.191	-170.497	 10.73291	  1.93174	  8.69237	  4.54404	  5.79706	 -0.22892	 11.16364	706.58301	 23.80	
 10.210	-161.034	 10.73840	  2.04901	  8.55141	  3.98991	  6.38687	 -0.23431	 11.17564	706.55701	 23.80	
 10.194	-151.526	 10.71004	  2.24707	  8.27657	  3.45932	  6.93849	 -0.22968	 11.15354	706.48102	 23.80	
 10.190	-142.105	 10.70051	  2.52016	  7.93182	  2.99644	  7.45204	 -0.22307	 11.15142	706.54401	 23.80	
 10.215	-132.646	 10.71428	  2.87119	  7.53259	  2.60241	  7.92276	 -0.22449	 11.17662	706.49298	 23.80	
 10.203	-123.092	 10.69010	  3.28895	  7.02516	  2.26712	  8.29658	 -0.23688	 11.16203	706.61902	 23.80	
 10.192	-113.678	 10.68613	  3.77531	  6.48217	  2.02177	  8.59419	 -0.25457	 11.16519	706.43201	 23.80	
 10.208	-104.249	 10.65388	  4.29124	  5.89523	  1.83950	  8.78265	 -0.27728	 11.14334	706.52698	 23.80	
 10.210	-94.801	 10.67526	  4.87158	  5.31705	  1.75279	  8.91307	 -0.28938	 11.17625	706.50201	 23.90	
 10.210	-85.199	 10.67260	  5.47308	  4.71355	  1.74657	  8.91637	 -0.30000	 11.18313	706.69000	 23.90	
 10.208	-75.751	 10.63995	  6.04993	  4.13045	  1.82056	  8.78832	 -0.30206	 11.15698	706.60797	 23.90	
 10.192	-66.322	 10.63045	  6.62155	  3.59599	  1.99116	  8.57297	 -0.29806	 11.15140	706.59998	 23.90	
 10.203	-56.908	 10.62765	  7.17137	  3.10514	  2.23435	  8.27716	 -0.28866	 11.16002	706.72900	 23.90	
 10.215	-47.354	 10.61203	  7.66569	  2.66049	  2.55196	  7.88126	 -0.27344	 11.15049	706.52899	 23.90	
 10.190	-37.895	 10.61206	  8.08758	  2.30464	  2.94272	  7.42642	 -0.26126	 11.15545	706.62000	 23.90	
 10.194	-28.474	 10.60794	  8.42945	  2.01889	  3.39809	  6.90842	 -0.24574	 11.15511	706.65997	 23.90	
 10.210	-18.966	 10.60600	  8.69323	  1.80243	  3.91085	  6.34141	 -0.25065	 11.15391	706.56702	 23.90	
 10.191	 -9.503	 10.61781	  8.85810	  1.67855	  4.46552	  5.76902	 -0.24089	 11.16799	706.65002	 23.90	
 10.200	  0.000	 10.60737	  8.90896	  1.62538	  5.03835	  5.16939	 -0.23315	 11.15679	706.60498	 23.80	
 10.191	  9.503	 10.61007	  8.86718	  1.66149	  5.63764	  4.58435	 -0.22851	 11.16016	706.48798	 23.80	
 10.210	 18.966	 10.61279	  8.72669	  1.77574	  6.21685	  4.03537	 -0.23095	 11.15930	706.52600	 23.90	
 10.194	 28.474	 10.61449	  8.46879	  1.98819	  6.77246	  3.52942	 -0.22429	 11.15344	706.53998	 23.90	
 10.190	 37.895	 10.62542	  8.14206	  2.26968	  7.30102	  3.07568	 -0.20614	 11.15860	706.51300	 23.90	
 10.215	 47.354	 10.61649	  7.72275	  2.61530	  7.75821	  2.67184	 -0.18559	 11.14464	706.51202	 23.90	
 10.203	 56.908	 10.66071	  7.26060	  3.05814	  8.16736	  2.37023	 -0.18623	 11.17619	706.52600	 23.90	
 10.192	 66.322	 10.67390	  6.72769	  3.54946	  8.46544	  2.14349	 -0.19508	 11.17604	706.51599	 23.90	
 10.208	 75.751	 10.66228	  6.15202	  4.07123	  8.66846	  1.96978	 -0.20410	 11.15750	706.71002	 23.90	
 10.210	 85.199	 10.69116	  5.57958	  4.64526	  8.79663	  1.89192	 -0.21523	 11.17537	706.56702	 23.90	
 10.210	 94.801	 10.70023	  4.98095	  5.24826	  8.80287	  1.89564	 -0.22573	 11.17132	706.48102	 23.90	
 10.208	104.249	 10.70456	  4.41407	  5.83831	  8.70268	  1.98054	 -0.23514	 11.16150	706.56403	 23.90	
 10.192	113.678	 10.71180	  3.88542	  6.41342	  8.49539	  2.15972	 -0.22974	 11.15469	706.58301	 23.90	
 10.203	123.092	 10.72796	  3.39953	  6.96708	  8.21845	  2.39792	 -0.22381	 11.16234	706.55701	 23.90	
 10.215	132.646	 10.72453	  2.96107	  7.46495	  7.83887	  2.71134	 -0.20964	 11.15482	706.59802	 23.90	
 10.190	142.105	 10.73649	  2.60466	  7.89520	  7.38541	  3.11399	 -0.19600	 11.16014	706.61102	 23.90	
 10.194	151.526	 10.75613	  2.31376	  8.26288	  6.88207	  3.57619	 -0.20081	 11.17509	706.54401	 23.90	
 10.210	161.034	 10.74075	  2.08824	  8.51793	  6.31313	  4.07831	 -0.20590	 11.16216	706.71802	 23.90	
 10.191	170.497	 10.74542	  1.96421	  8.67446	  5.73126	  4.63105	 -0.20736	 11.16246	706.47400	 23.90	
 11.899	171.783	 10.51968	  1.25995	  9.10964	  5.55135	  4.42844	 -0.30215	 11.15420	706.46698	 23.80	
 11.890	163.610	 10.52243	  1.37254	  8.97375	  6.14051	  3.87765	 -0.30078	 11.15733	706.62299	 23.80	
 11.889	155.445	 10.52037	  1.55787	  8.74352	  6.70932	  3.35637	 -0.29377	 11.15349	706.62201	 23.80	
 11.909	147.299	 10.52135	  1.80395	  8.44228	  7.26060	  2.86845	 -0.29015	 11.16099	706.52698	 23.80	
 11.902	139.148	 10.52598	  2.12702	  8.05460	  7.75828	  2.45005	 -0.29044	 11.17110	706.53601	 23.80	
 11.894	130.867	 10.51344	  2.51491	  7.58423	  8.18471	  2.08247	 -0.30435	 11.15620	706.65900	 23.80	
 11.897	122.732	 10.52280	  2.94569	  7.08937	  8.57121	  1.77015	 -0.32307	 11.17280	706.69897	 23.80	
 11.903	114.597	 10.48529	  3.41757	  6.52058	  8.84804	  1.51270	 -0.33121	 11.14962	706.61902	 23.80	
 11.893	106.346	 10.50485	  3.96494	  5.94705	  9.08475	  1.34140	 -0.33408	 11.17735	706.56897	 23.80	
 11.892	 98.155	 10.48273	  4.51803	  5.34569	  9.20125	  1.23294	 -0.33309	 11.17125	706.57501	 23.80	
 11.900	 90.000	 10.46162	  5.08905	  4.74572	  9.23497	  1.18595	 -0.32343	 11.16459	706.54303	 23.80	
 11.892	 81.845	 10.44308	  5.67083	  4.15725	  9.16974	  1.22295	 -0.30962	 11.15318	706.49298	 23.90	
 11.893	 73.654	 10.44602	  6.26306	  3.60193	  9.03681	  1.32620	 -0.29224	 11.16657	706.53198	 23.90	
 11.903	 65.403	 10.43739	  6.83782	  3.07126	  8.80597	  1.50228	 -0.27999	 11.17146	706.51801	 23.90	
 11.897	 57.268	 10.42972	  7.37768	  2.59323	  8.49715	  1.74650	 -0.26735	 11.17679	706.62201	 23.90	
 11.894	 49.133	 10.40107	  7.85430	  2.16309	  8.09548	  2.05117	 -0.26208	 11.15545	706.54401	 23.90	
 11.902	 40.852	 10.39210	  8.29093	  1.78661	  7.65132	  2.40877	 -0.27980	 11.15673	706.45599	 23.90	
 11.909	 32.701	 10.39184	  8.66624	  1.48116	  7.15620	  2.83357	 -0.30625	 11.16604	706.61401	 23.90	
 11.889	 24.555	 10.38307	  8.95120	  1.24555	  6.60162	  3.32110	 -0.31964	 11.16068	706.49799	 23.90	
 11.890	 16.390	 10.36688	  9.15474	  1.07034	  6.02246	  3.83569	 -0.32708	 11.15090	706.59802	 23.90	
 11.899	  8.217	 10.37381	  9.28909	  0.96777	  5.44312	  4.39301	 -0.32125	 11.16091	706.60602	 23.90	
 11.900	  0.000	 10.36625	  9.32394	  0.93674	  4.84147	  4.97996	 -0.31719	 11.15554	706.55701	 23.90	
 11.899	 -8.217	 10.36922	  9.27601	  0.97820	  4.26205	  5.57102	 -0.32702	 11.15855	706.64697	 23.90	
 11.890	-16.390	 10.37203	  9.13640	  1.09345	  3.71048	  6.16079	 -0.32741	 11.15986	706.61603	 23.90	
 11.889	-24.555	 10.37886	  8.91797	  1.27252	  3.18441	  6.74084	 -0.33305	 11.16491	706.67401	 23.90	
 11.909	-32.701	 10.37406	  8.61189	  1.51202	  2.70340	  7.28107	 -0.33389	 11.15526	706.57397	 23.90	
 11.902	-40.852	 10.38555	  8.23465	  1.83083	  2.28631	  7.77971	 -0.34818	 11.16165	706.61200	 23.90	
 11.894	-49.133	 10.38092	  7.77491	  2.21054	  1.90714	  8.22374	 -0.36133	 11.15021	706.68103	 23.90	
 11.897	-57.268	 10.38287	  7.27056	  2.64115	  1.59703	  8.60085	 -0.37475	 11.14624	706.77502	 23.90	
 11.903	-65.403	 10.41120	  6.73569	  3.13551	  1.35653	  8.92767	 -0.38379	 11.17180	706.71503	 23.90	
 11.893	-73.654	 10.41664	  6.15032	  3.67242	  1.18666	  9.14629	 -0.38947	 11.17188	706.72998	 23.90	
 11.892	-81.845	 10.43761	  5.56903	  4.24328	  1.08976	  9.29052	 -0.39529	 11.17866	706.70203	 23.90	
 11.900	-90.000	 10.41206	  4.95593	  4.81831	  1.05616	  9.30685	 -0.39040	 11.14061	706.68701	 23.90	
 11.892	-98.155	 10.42470	  4.37961	  5.41335	  1.09938	  9.26695	 -0.38016	 11.14528	706.66199	 23.90	
 11.893	-106.346	 10.43747	  3.82476	  6.00767	  1.20146	  9.14275	 -0.36209	 11.14767	706.57501	 23.90	
 11.903	-114.597	 10.45332	  3.29428	  6.59829	  1.37618	  8.93467	 -0.33908	 11.16086	706.65100	 23.90	
 11.897	-122.732	 10.47672	  2.82607	  7.15215	  1.63260	  8.64191	 -0.32151	 11.17380	706.68201	 23.90	
 11.894	-130.867	 10.45512	  2.40180	  7.62685	  1.94828	  8.24153	 -0.30447	 11.13562	706.61200	 23.90	
 11.902	-139.148	 10.47905	  2.03434	  8.09087	  2.33892	  7.80387	 -0.30542	 11.15284	706.71600	 23.90	
 11.909	-147.299	 10.49232	  1.72965	  8.47394	  2.76785	  7.31580	 -0.31920	 11.15697	706.79999	 23.90	
 11.889	-155.445	 10.51877	  1.50940	  8.78351	  3.26665	  6.78594	 -0.33096	 11.17377	706.65900	 23.90	
 11.890	-163.610	 10.51896	  1.34221	  8.99711	  3.80419	  6.20439	 -0.32756	 11.16660	706.66199	 23.90	
 11.899	-171.783	 10.51462	  1.23970	  9.12430	  4.35777	  5.61460	 -0.31960	 11.15875	706.69299	 23.90	
 11.900	180.000	 10.52901	  1.21614	  9.17226	  4.95245	  5.02497	 -0.31375	 11.16803	706.61401	 23.90	
 13.600	180.000	 10.25560	  0.52900	  9.55107	  4.73834	  4.80111	 -0.40915	 11.14884	706.65002	 23.90	
 13.608	-172.853	 10.25169	  0.54192	  9.52274	  4.15780	  5.38230	 -0.41970	 11.15425	706.61200	 23.90	
 13.611	-165.583	 10.26576	  0.62413	  9.42334	  3.59078	  5.98997	 -0.42190	 11.17713	706.58899	 23.90	
 13.601	-158.353	 10.26435	  0.77004	  9.23150	  3.04401	  6.58137	 -0.42736	 11.18293	706.54700	 23.90	
 13.609	-151.210	 10.25373	  0.96623	  8.96312	  2.54224	  7.13467	 -0.41726	 11.17695	706.67798	 23.90	
 13.611	-143.999	 10.22051	  1.22130	  8.60651	  2.07689	  7.64114	 -0.40714	 11.15485	706.72101	 23.90	
 13.601	-136.825	 10.20272	  1.53825	  8.19092	  1.65933	  8.11743	 -0.38329	 11.14296	706.64301	 23.90	
 13.596	-129.640	 10.20111	  1.91294	  7.73437	  1.29712	  8.55772	 -0.38048	 11.15668	706.62598	 23.90	
 13.611	-122.431	 10.19830	  2.33660	  7.23003	  0.99212	  8.93368	 -0.39092	 11.16147	706.68103	 23.90	
 13.604	-115.211	 10.21337	  2.81710	  6.69623	  0.75596	  9.25166	 -0.41340	 11.18724	706.69897	 23.90	
 13.595	-108.042	 10.18156	  3.32412	  6.10607	  0.57934	  9.45372	 -0.43337	 11.15404	706.71503	 23.90	
 13.607	-100.793	 10.17236	  3.87205	  5.50731	  0.44434	  9.61573	 -0.44632	 11.16224	706.78003	 23.90	
 13.601	-93.617	 10.16718	  4.44178	  4.91290	  0.38313	  9.69544	 -0.45332	 11.16626	706.84399	 23.90	
 13.601	-86.383	 10.16123	  5.03801	  4.31417	  0.37794	  9.69789	 -0.45439	 11.16814	706.72302	 23.90	
 13.607	-79.207	 10.14333	  5.62391	  3.73756	  0.43394	  9.61031	 -0.45149	 11.16367	706.67401	 23.90	
 13.595	-71.958	 10.12259	  6.21081	  3.17686	  0.55419	  9.43396	 -0.43946	 11.14542	706.62799	 23.90	
 13.604	-64.789	 10.11785	  6.78631	  2.65570	  0.72342	  9.20882	 -0.44172	 11.15115	706.59497	 23.90	
 13.611	-57.569	 10.12328	  7.34640	  2.17636	  0.95537	  8.92078	 -0.42781	 11.16707	706.62903	 23.90	
 13.596	-50.360	 10.11395	  7.85539	  1.73872	  1.24980	  8.54311	 -0.41963	 11.16585	706.65399	 23.90	
 13.601	-43.175	 10.10062	  8.31194	  1.35553	  1.60175	  8.10111	 -0.41038	 11.15326	706.66998	 23.90	
 13.611	-36.001	 10.10106	  8.72867	  1.02301	  2.00470	  7.61455	 -0.40352	 11.16285	706.61902	 23.90	
 13.609	-28.790	 10.09697	  9.06995	  0.74944	  2.45060	  7.09066	 -0.39586	 11.16127	706.65399	 23.90	
 13.601	-21.647	 10.09234	  9.33783	  0.53971	  2.94050	  6.53610	 -0.39702	 11.16131	706.65399	 23.90	
 13.611	-14.417	 10.10612	  9.55548	  0.38343	  3.48319	  5.95417	 -0.39013	 11.18098	706.61902	 23.90	
 13.608	 -7.147	 10.08040	  9.65174	  0.28674	  4.03805	  5.34399	 -0.38421	 11.14813	706.59998	 23.90	
 13.600	  0.000	 10.08288	  9.69583	  0.25755	  4.61167	  4.76256	 -0.37912	 11.15224	706.60498	 23.90	
 13.608	  7.147	 10.06935	  9.65563	  0.27567	  5.19613	  4.17183	 -0.38420	 11.13781	706.55200	 23.90	
 13.611	 14.417	 10.07955	  9.55226	  0.35974	  5.79067	  3.61403	 -0.39110	 11.14562	706.64697	 23.90	
 13.601	 21.647	 10.09632	  9.37565	  0.50893	  6.37977	  3.08824	 -0.39626	 11.15868	706.49597	 23.90	
 13.609	 28.790	 10.09153	  9.11170	  0.70982	  6.94205	  2.58378	 -0.38412	 11.15055	706.62201	 23.90	
 13.611	 36.001	 10.08930	  8.77535	  0.97027	  7.46183	  2.13559	 -0.37017	 11.13840	706.67401	 23.90	
 13.601	 43.175	 10.13162	  8.40306	  1.30403	  7.97211	  1.74923	 -0.35082	 11.17324	706.55701	 23.90	
 13.596	 50.360	 10.11565	  7.93173	  1.67481	  8.39753	  1.38761	 -0.33870	 11.14671	706.60602	 23.90	
