FileType=PCF
NHL=14
Date=10/23/18	15:40:42
Facility=APL
Serial=16328-5
Customer=NASA
NP=6
Mach=0.150000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
 10.215	-132.646	 10.75666	  3.03907	  7.60704	  2.60766	  8.05462	 -0.23605	 11.27582	707.45001	 26.50	
 10.203	-123.092	 10.75140	  3.45743	  7.10124	  2.26699	  8.43686	 -0.24636	 11.26994	707.48102	 26.40	
 10.192	-113.678	 10.74296	  3.92604	  6.55721	  2.01788	  8.71291	 -0.26725	 11.25949	707.41602	 26.40	
 10.208	-104.249	 10.75756	  4.46618	  5.97468	  1.84233	  8.92719	 -0.29065	 11.27107	707.37598	 26.40	
 10.210	-94.801	 10.75192	  5.01650	  5.38248	  1.74172	  9.02379	 -0.31041	 11.26547	707.49701	 26.40	
 10.210	-85.199	 10.75031	  5.59959	  4.78318	  1.72270	  9.02730	 -0.32393	 11.26311	707.42102	 26.40	
 10.208	-75.751	 10.76561	  6.20339	  4.20820	  1.81326	  8.91708	 -0.33131	 11.27268	707.53400	 26.40	
 10.192	-66.322	 10.76995	  6.77106	  3.67536	  1.97929	  8.70921	 -0.33434	 11.27455	707.45801	 26.50	
 10.203	-56.908	 10.76278	  7.30103	  3.18110	  2.20946	  8.40650	 -0.32568	 11.26572	707.48798	 26.40	
 10.215	-47.354	 10.77443	  7.81402	  2.73328	  2.53450	  8.02137	 -0.30865	 11.27379	707.40698	 26.40	
 10.190	-37.895	 10.79242	  8.24399	  2.38782	  2.93097	  7.57617	 -0.28904	 11.28412	707.51501	 26.40	
 10.194	-28.474	 10.78769	  8.58603	  2.11147	  3.39708	  7.04566	 -0.27374	 11.27166	707.52802	 26.40	
 10.210	-18.966	 10.79678	  8.85204	  1.90499	  3.90949	  6.49432	 -0.27191	 11.27821	707.44000	 26.40	
 10.191	 -9.503	 10.80337	  9.01730	  1.78209	  4.46053	  5.92302	 -0.27295	 11.28101	707.49298	 26.40	
 10.200	  0.000	 10.79464	  9.07058	  1.74263	  5.05034	  5.32287	 -0.26388	 11.26218	707.49298	 26.40	
 10.191	  9.503	 10.80858	  9.04138	  1.78409	  5.65619	  4.74404	 -0.25551	 11.27497	707.48102	 26.40	
 10.210	 18.966	 10.79392	  8.89203	  1.89650	  6.23889	  4.18022	 -0.25642	 11.25475	707.46100	 26.40	
 10.194	 28.474	 10.82449	  8.66635	  2.12246	  6.81718	  3.68136	 -0.25513	 11.27827	707.41302	 26.40	
 10.190	 37.895	 10.82877	  8.33817	  2.40792	  7.33315	  3.24059	 -0.24400	 11.27294	707.48602	 26.40	
 10.215	 47.354	 10.82555	  7.92475	  2.76300	  7.81148	  2.83231	 -0.22710	 11.26874	707.42102	 26.40	
 10.203	 56.908	 10.83720	  7.44494	  3.20637	  8.20710	  2.52264	 -0.22632	 11.27105	707.50000	 26.40	
 10.192	 66.322	 10.82742	  6.91059	  3.68829	  8.50818	  2.28549	 -0.24764	 11.25885	707.50201	 26.40	
 10.208	 75.751	 10.84583	  6.35774	  4.23536	  8.74745	  2.11799	 -0.26600	 11.27820	707.46997	 26.40	
 10.210	 85.199	 10.84706	  5.77443	  4.80509	  8.86475	  2.04032	 -0.27262	 11.28169	707.50800	 26.40	
 10.210	 94.801	 10.84014	  5.18005	  5.40027	  8.86917	  2.04994	 -0.27389	 11.27426	707.42297	 26.40	
 10.208	104.249	 10.83158	  4.60640	  5.99582	  8.77375	  2.13125	 -0.27428	 11.27265	707.47803	 26.40	
 10.192	113.678	 10.84169	  4.08737	  6.58289	  8.58483	  2.29858	 -0.27107	 11.28582	707.48102	 26.40	
 10.203	123.092	 10.82830	  3.58773	  7.12916	  8.29250	  2.54091	 -0.25934	 11.28373	707.55103	 26.40	
 10.215	132.646	 10.79828	  3.14766	  7.61318	  7.88059	  2.87036	 -0.23984	 11.25761	707.52002	 26.40	
 10.190	142.105	 10.80025	  2.79275	  8.04461	  7.42892	  3.25919	 -0.22423	 11.26528	707.47699	 26.40	
 10.194	151.526	 10.81399	  2.50394	  8.40225	  6.92279	  3.72223	 -0.22631	 11.28506	707.42902	 26.40	
 10.210	161.034	 10.80370	  2.28273	  8.65457	  6.35694	  4.22882	 -0.23824	 11.27917	707.53497	 26.40	
 10.191	170.497	 10.79333	  2.15690	  8.79653	  5.76495	  4.77583	 -0.24281	 11.26826	707.48102	 26.30	
 11.899	171.783	 10.55317	  1.43418	  9.24553	  5.57654	  4.57322	 -0.33937	 11.26974	707.48602	 26.30	
 11.890	163.610	 10.57303	  1.55807	  9.11751	  6.18460	  4.02268	 -0.32648	 11.28224	707.49597	 26.30	
 11.889	155.445	 10.58134	  1.73630	  8.90762	  6.76118	  3.50419	 -0.31878	 11.28724	707.52002	 26.30	
 11.909	147.299	 10.57465	  1.97626	  8.60194	  7.29965	  3.01527	 -0.31298	 11.27718	707.45801	 26.30	
 11.902	139.148	 10.59547	  2.29861	  8.22729	  7.81124	  2.59249	 -0.32023	 11.29089	707.46899	 26.30	
 11.894	130.867	 10.59850	  2.69272	  7.75555	  8.25981	  2.21526	 -0.33650	 11.28053	707.47803	 26.30	
 11.897	122.732	 10.60937	  3.12391	  7.25298	  8.63951	  1.90524	 -0.35409	 11.28489	707.55298	 26.30	
 11.903	114.597	 10.60912	  3.59868	  6.70832	  8.93563	  1.65142	 -0.36877	 11.27859	707.55298	 26.20	
 11.893	106.346	 10.61838	  4.14007	  6.11463	  9.14236	  1.49054	 -0.37873	 11.27340	707.52600	 26.20	
 11.892	 98.155	 10.64000	  4.71158	  5.52482	  9.26729	  1.40105	 -0.37765	 11.28198	707.47998	 26.20	
 11.900	 90.000	 10.65243	  5.29444	  4.92819	  9.32551	  1.34628	 -0.37743	 11.29650	707.48602	 26.20	
 11.892	 81.845	 10.65319	  5.88363	  4.34081	  9.27177	  1.37406	 -0.37256	 11.29905	707.39398	 26.20	
 11.893	 73.654	 10.63718	  6.46373	  3.76743	  9.09686	  1.48431	 -0.35191	 11.27473	707.46503	 26.20	
 11.903	 65.403	 10.64374	  7.03122	  3.23355	  8.88577	  1.64030	 -0.33353	 11.28816	707.42401	 26.20	
 11.897	 57.268	 10.62478	  7.55500	  2.74405	  8.55135	  1.88378	 -0.31349	 11.26991	707.51202	 26.20	
 11.894	 49.133	 10.63817	  8.05751	  2.30577	  8.17407	  2.19398	 -0.30853	 11.28876	707.43701	 26.10	
 11.902	 40.852	 10.61920	  8.48469	  1.92322	  7.69999	  2.56917	 -0.32154	 11.27520	707.51300	 26.10	
 11.909	 32.701	 10.62155	  8.85917	  1.61183	  7.19711	  2.98826	 -0.34090	 11.28724	707.51001	 26.10	
 11.889	 24.555	 10.61337	  9.13431	  1.37725	  6.64018	  3.47539	 -0.34906	 11.27838	707.50800	 26.10	
 11.890	 16.390	 10.59964	  9.33788	  1.19626	  6.06147	  3.98769	 -0.35109	 11.27530	707.42297	 26.10	
 11.899	  8.217	 10.57942	  9.45283	  1.08079	  5.44482	  4.54430	 -0.35081	 11.26189	707.42902	 26.10	
 11.900	  0.000	 10.58138	  9.49151	  1.04438	  4.84537	  5.12837	 -0.35599	 11.26938	707.45300	 26.20	
 11.899	 -8.217	 10.58311	  9.44066	  1.07792	  4.26153	  5.71749	 -0.36175	 11.28069	707.48102	 26.20	
 11.890	-16.390	 10.56627	  9.29261	  1.17788	  3.69231	  6.29753	 -0.36122	 11.26939	707.39203	 26.20	
 11.889	-24.555	 10.55304	  9.04818	  1.35418	  3.16299	  6.86616	 -0.36242	 11.26043	707.43402	 26.20	
 11.909	-32.701	 10.54368	  8.74524	  1.58349	  2.68138	  7.39534	 -0.36423	 11.25630	707.39203	 26.20	
 11.902	-40.852	 10.54884	  8.37444	  1.87829	  2.24731	  7.90692	 -0.37717	 11.27023	707.51501	 26.20	
 11.894	-49.133	 10.54115	  7.91383	  2.25607	  1.87288	  8.35253	 -0.39372	 11.26506	707.38397	 26.20	
 11.897	-57.268	 10.54554	  7.41194	  2.69850	  1.56580	  8.73641	 -0.41142	 11.27190	707.49402	 26.20	
 11.903	-65.403	 10.53095	  6.86909	  3.17179	  1.32593	  9.03294	 -0.41778	 11.26398	707.35901	 26.20	
 11.893	-73.654	 10.52408	  6.28578	  3.72150	  1.15829	  9.25054	 -0.42146	 11.25749	707.44000	 26.30	
 11.892	-81.845	 10.51966	  5.69290	  4.29184	  1.05602	  9.39108	 -0.41819	 11.25813	707.36700	 26.30	
 11.900	-90.000	 10.50432	  5.10498	  4.86212	  1.01493	  9.44296	 -0.41245	 11.24863	707.49298	 26.30	
 11.892	-98.155	 10.51738	  4.53601	  5.46861	  1.06459	  9.41032	 -0.39662	 11.26441	707.40198	 26.30	
 11.893	-106.346	 10.50208	  3.96745	  6.07190	  1.18583	  9.26180	 -0.37263	 11.25041	707.37201	 26.30	
 11.903	-114.597	 10.51601	  3.46088	  6.65730	  1.36644	  9.06434	 -0.34661	 11.26836	707.44501	 26.30	
 11.897	-122.732	 10.51219	  2.98774	  7.20363	  1.62230	  8.76667	 -0.32716	 11.26248	707.49298	 26.30	
 11.894	-130.867	 10.51273	  2.56878	  7.71371	  1.94850	  8.38873	 -0.32143	 11.26591	707.46399	 26.30	
 11.902	-139.148	 10.51952	  2.19843	  8.18040	  2.32522	  7.95771	 -0.32999	 11.27374	707.53497	 26.30	
 11.909	-147.299	 10.50254	  1.89473	  8.54952	  2.76311	  7.44871	 -0.34450	 11.25225	707.44598	 26.30	
 11.889	-155.445	 10.53759	  1.68099	  8.87158	  3.27899	  6.91790	 -0.35099	 11.27855	707.43201	 26.30	
 11.890	-163.610	 10.53020	  1.50017	  9.10090	  3.80286	  6.34464	 -0.35040	 11.27012	707.42603	 26.30	
 11.899	-171.783	 10.53725	  1.40458	  9.24249	  4.37083	  5.75318	 -0.34476	 11.26804	707.56097	 26.30	
 11.900	180.000	 10.55201	  1.39012	  9.28753	  4.97665	  5.16143	 -0.34252	 11.27091	707.48499	 26.30	
 13.600	180.000	 10.29912	  0.69048	  9.70440	  4.77072	  4.94419	 -0.42964	 11.29559	707.56097	 26.30	
 13.608	-172.853	 10.28046	  0.69893	  9.65567	  4.17087	  5.53506	 -0.43219	 11.28724	707.45801	 26.30	
 13.611	-165.583	 10.24230	  0.77090	  9.51651	  3.57825	  6.10752	 -0.44012	 11.26004	707.46100	 26.30	
 13.601	-158.353	 10.24004	  0.91728	  9.30724	  3.04242	  6.69253	 -0.44011	 11.25917	707.49298	 26.30	
 13.609	-151.210	 10.23630	  1.12078	  9.03147	  2.53453	  7.25448	 -0.43490	 11.26311	707.48602	 26.30	
 13.611	-143.999	 10.20131	  1.36216	  8.67045	  2.05624	  7.75459	 -0.42216	 11.23281	707.40802	 26.30	
 13.601	-136.825	 10.24460	  1.68609	  8.29086	  1.65071	  8.27278	 -0.40761	 11.28088	707.39398	 26.30	
 13.596	-129.640	 10.22238	  2.05973	  7.80306	  1.28612	  8.67800	 -0.39505	 11.25183	707.34497	 26.30	
 13.611	-122.431	 10.22158	  2.48224	  7.27969	  0.97699	  9.05113	 -0.39646	 11.25318	707.41602	 26.30	
 13.604	-115.211	 10.24382	  2.94848	  6.74753	  0.72658	  9.36575	 -0.41818	 11.27307	707.54303	 26.40	
 13.595	-108.042	 10.23580	  3.46080	  6.15290	  0.53047	  9.58590	 -0.43559	 11.25927	707.59399	 26.40	
 13.607	-100.793	 10.24053	  4.00195	  5.54975	  0.39184	  9.75442	 -0.45829	 11.26805	707.54199	 26.40	
 13.601	-93.617	 10.24910	  4.57599	  4.95795	  0.33550	  9.81622	 -0.46856	 11.26610	707.52899	 26.40	
 13.601	-86.383	 10.25747	  5.16756	  4.35819	  0.32621	  9.82048	 -0.47280	 11.27116	707.43799	 26.40	
 13.607	-79.207	 10.24083	  5.74101	  3.76897	  0.36599	  9.73191	 -0.46743	 11.25339	707.54700	 26.40	
 13.595	-71.958	 10.26935	  6.35400	  3.21942	  0.49251	  9.57596	 -0.47104	 11.27385	707.49402	 26.40	
 13.604	-64.789	 10.26667	  6.91780	  2.68892	  0.67250	  9.33585	 -0.46896	 11.26744	707.45599	 26.40	
 13.611	-57.569	 10.26483	  7.47240	  2.19765	  0.89836	  9.03245	 -0.46508	 11.26591	707.50800	 26.40	
 13.596	-50.360	 10.27324	  7.97686	  1.78138	  1.21863	  8.63954	 -0.45751	 11.25933	707.52100	 26.40	
 13.601	-43.175	 10.28844	  8.44103	  1.41368	  1.56497	  8.22401	 -0.44524	 11.26804	707.54199	 26.40	
 13.611	-36.001	 10.28964	  8.84966	  1.09235	  1.97281	  7.73829	 -0.43640	 11.26575	707.48102	 26.40	
 13.609	-28.790	 10.29193	  9.19184	  0.82504	  2.42477	  7.21291	 -0.42733	 11.26052	707.46198	 26.40	
 13.601	-21.647	 10.29706	  9.47082	  0.62044	  2.91724	  6.65947	 -0.43140	 11.26238	707.57703	 26.40	
 13.611	-14.417	 10.30747	  9.68616	  0.46078	  3.45407	  6.08357	 -0.43571	 11.27041	707.52802	 26.40	
 13.608	 -7.147	 10.32170	  9.81498	  0.37879	  4.02774	  5.49461	 -0.44144	 11.27253	707.52600	 26.40	
 13.600	  0.000	 10.29649	  9.83879	  0.34655	  4.59900	  4.89349	 -0.44613	 11.24352	707.53101	 26.40	
 13.608	  7.147	 10.32310	  9.84242	  0.36700	  5.20620	  4.31988	 -0.44749	 11.26975	707.51202	 26.40	
 13.611	 14.417	 10.32605	  9.74401	  0.44551	  5.81890	  3.74779	 -0.44475	 11.27283	707.51001	 26.40	
 13.601	 21.647	 10.32285	  9.54415	  0.60796	  6.40014	  3.21851	 -0.44689	 11.25483	707.58600	 26.40	
 13.609	 28.790	 10.34426	  9.29994	  0.82067	  6.98020	  2.72937	 -0.44484	 11.26801	707.54999	 26.40	
 13.611	 36.001	 10.34309	  8.95876	  1.10124	  7.51326	  2.27912	 -0.42907	 11.25511	707.52600	 26.40	
 13.601	 43.175	 10.35383	  8.58244	  1.41912	  8.01498	  1.87147	 -0.40667	 11.26282	707.51202	 26.40	
