FileType=PCF
NHL=14
Date=08/24/17	12:29:43
Facility=APL
Serial=16328-3
Customer=NASA
NP=6
Mach=0.100000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	  4.86450	  2.59092	  2.54067	  2.53591	  2.61194	  0.03483	  4.86104	704.04401	 23.90	
  1.691	128.401	  4.86766	  2.45475	  2.65249	  2.69492	  2.43106	  0.02915	  4.86750	703.94397	 23.90	
  1.692	 77.194	  4.87733	  2.63586	  2.46894	  2.73119	  2.40595	  0.02480	  4.87778	703.99902	 23.90	
  1.699	 26.182	  4.87498	  2.78220	  2.33463	  2.62667	  2.48834	  0.02556	  4.87486	703.91302	 23.90	
  1.699	-26.182	  4.87691	  2.78248	  2.32208	  2.41966	  2.69537	  0.02512	  4.87717	704.02002	 23.90	
  1.692	-77.194	  4.88010	  2.60997	  2.47805	  2.30933	  2.83129	  0.02376	  4.87917	704.02002	 23.90	
  1.691	-128.401	  4.87734	  2.42455	  2.67213	  2.35806	  2.77705	  0.02279	  4.87657	703.98297	 23.90	
  1.700	180.000	  4.86613	  2.35782	  2.75853	  2.52600	  2.58462	  0.03001	  4.86573	704.06799	 23.90	
  3.400	180.000	  4.87296	  2.09594	  3.00404	  2.49868	  2.56757	  0.01522	  4.87932	703.96301	 23.90	
  3.388	-152.325	  4.87012	  2.13173	  2.94525	  2.27799	  2.79424	  0.00999	  4.87860	703.92401	 23.90	
  3.397	-124.529	  4.85638	  2.26289	  2.77492	  2.10880	  2.97262	  0.00585	  4.86394	704.05298	 23.90	
  3.399	-96.763	  4.86084	  2.47131	  2.55314	  2.03420	  3.06660	  0.00401	  4.87244	704.12903	 23.90	
  3.394	-69.283	  4.86483	  2.70536	  2.32869	  2.05653	  3.04348	  0.00752	  4.87750	704.04199	 23.90	
  3.400	-41.398	  4.87782	  2.91639	  2.15287	  2.17880	  2.91109	  0.01371	  4.89050	704.13000	 23.90	
  3.401	-14.021	  4.87019	  3.03309	  2.05057	  2.36338	  2.69944	  0.00974	  4.88197	704.16498	 23.90	
  3.401	 14.021	  4.88047	  3.04578	  2.05402	  2.60544	  2.46460	  0.01149	  4.89385	704.09302	 23.90	
  3.400	 41.398	  4.86754	  2.92988	  2.14623	  2.80818	  2.26577	  0.00918	  4.87696	704.12402	 23.90	
  3.394	 69.283	  4.86205	  2.72768	  2.32068	  2.94873	  2.14397	  0.00699	  4.87185	704.09601	 23.90	
  3.399	 96.763	  4.87590	  2.50735	  2.54847	  2.98778	  2.13118	  0.01092	  4.87950	704.00598	 23.90	
  3.397	124.529	  4.88154	  2.29984	  2.77607	  2.91113	  2.19635	  0.01428	  4.88639	704.13397	 23.90	
  3.388	152.325	  4.87989	  2.16034	  2.94246	  2.73036	  2.35231	  0.01470	  4.88554	704.03900	 23.90	
  5.099	161.165	  4.84977	  1.86530	  3.19471	  2.71411	  2.29453	  0.00049	  4.87851	704.10400	 23.90	
  5.109	142.013	  4.85942	  1.98072	  3.06740	  2.93911	  2.09840	 -0.00047	  4.88414	704.01099	 23.90	
  5.095	123.033	  4.84963	  2.14521	  2.86589	  3.10127	  1.95458	 -0.00374	  4.87374	704.02802	 23.90	
  5.105	104.191	  4.86667	  2.36359	  2.64389	  3.21342	  1.87552	 -0.00753	  4.88843	704.09601	 23.90	
  5.093	 85.207	  4.85313	  2.60027	  2.39452	  3.22212	  1.85790	 -0.01010	  4.87940	703.97998	 23.90	
  5.104	 66.290	  4.84913	  2.83801	  2.16522	  3.15123	  1.90707	 -0.01241	  4.87731	703.97803	 23.90	
  5.094	 47.331	  4.84780	  3.04634	  1.97811	  3.00469	  2.02780	 -0.01186	  4.88064	704.10699	 23.90	
  5.089	 28.397	  4.84105	  3.19841	  1.83846	  2.80292	  2.19963	 -0.01069	  4.87842	703.96301	 23.90	
  5.096	  9.576	  4.83450	  3.27366	  1.76643	  2.56404	  2.41973	 -0.00937	  4.87434	704.09900	 23.90	
  5.096	 -9.576	  4.82112	  3.25505	  1.76645	  2.30885	  2.66290	 -0.00781	  4.86053	704.03601	 23.90	
  5.089	-28.397	  4.83608	  3.17443	  1.84480	  2.10248	  2.90169	 -0.00729	  4.87544	703.95099	 23.90	
  5.094	-47.331	  4.83311	  3.00891	  1.98393	  1.92412	  3.10248	 -0.00733	  4.87611	704.09003	 23.90	
  5.104	-66.290	  4.84583	  2.80008	  2.18239	  1.80828	  3.25509	 -0.01437	  4.88783	704.12598	 23.90	
  5.093	-85.207	  4.83526	  2.55289	  2.40932	  1.75745	  3.30799	 -0.01899	  4.87515	703.94299	 23.90	
  5.105	-104.191	  4.83984	  2.31114	  2.65821	  1.77862	  3.28739	 -0.01938	  4.87747	703.92902	 23.80	
  5.095	-123.033	  4.83345	  2.10373	  2.88056	  1.86917	  3.17211	 -0.01468	  4.86741	703.97498	 23.80	
  5.109	-142.013	  4.83240	  1.94172	  3.07006	  2.02436	  2.99524	 -0.01016	  4.86625	703.97101	 23.80	
  5.099	-161.165	  4.84737	  1.85117	  3.20155	  2.23594	  2.77849	 -0.00180	  4.87871	703.97498	 23.80	
