FileType=PCF
NHL=14
Date=08/24/17	13:04:23
Facility=APL
Serial=16328-3
Customer=NASA
NP=6
Mach=0.150000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 10.50777	  5.54076	  5.41748	  5.39686	  5.58700	  0.08859	 10.49339	704.31403	 24.10	
  1.691	128.401	 10.51766	  5.22849	  5.72784	  5.79835	  5.18011	  0.08890	 10.50621	704.48999	 24.10	
  1.692	 77.194	 10.50812	  5.65790	  5.27755	  5.85795	  5.09054	  0.08495	 10.49876	704.39099	 24.10	
  1.699	 26.182	 10.46217	  5.95087	  4.92791	  5.59309	  5.31562	  0.07879	 10.45627	704.36200	 24.10	
  1.699	-26.182	 10.46720	  5.95907	  4.92752	  5.13897	  5.76140	  0.06978	 10.45628	704.39600	 24.10	
  1.692	-77.194	 10.47640	  5.59474	  5.28313	  4.87330	  6.06447	  0.07884	 10.46690	704.41302	 24.10	
  1.691	-128.401	 10.46683	  5.16664	  5.71914	  4.98042	  5.93513	  0.07295	 10.45776	704.42102	 24.00	
  1.700	180.000	 10.48313	  5.00839	  5.92314	  5.37218	  5.56405	  0.08331	 10.47117	704.30298	 24.00	
  3.400	180.000	 10.47242	  4.45150	  6.43369	  5.30630	  5.50060	  0.06433	 10.48016	704.37402	 24.00	
  3.388	-152.325	 10.47855	  4.54907	  6.30702	  4.84059	  5.99136	  0.04348	 10.48733	704.35101	 24.00	
  3.397	-124.529	 10.46122	  4.83690	  5.94372	  4.47481	  6.37998	  0.03296	 10.47018	704.32898	 24.00	
  3.399	-96.763	 10.45721	  5.29307	  5.44853	  4.30213	  6.57505	  0.03073	 10.46904	704.33398	 24.00	
  3.394	-69.283	 10.46391	  5.79103	  4.96535	  4.36126	  6.51666	  0.02951	 10.48079	704.38800	 24.00	
  3.400	-41.398	 10.44392	  6.22809	  4.55181	  4.61120	  6.20000	  0.04170	 10.45850	704.28699	 24.00	
  3.401	-14.021	 10.46739	  6.49607	  4.35257	  5.02921	  5.77041	  0.03876	 10.48166	704.31403	 24.00	
  3.401	 14.021	 10.45073	  6.50329	  4.34312	  5.54588	  5.24009	  0.04336	 10.46542	704.32098	 24.00	
  3.400	 41.398	 10.46332	  6.27743	  4.55408	  6.00638	  4.82862	  0.04707	 10.47535	704.36603	 24.00	
  3.394	 69.283	 10.46224	  5.85307	  4.93580	  6.29783	  4.57202	  0.03890	 10.46713	704.35999	 24.00	
  3.399	 96.763	 10.45102	  5.33887	  5.42760	  6.37321	  4.50148	  0.05325	 10.45168	704.42798	 24.00	
  3.397	124.529	 10.46521	  4.89486	  5.91727	  6.19848	  4.66157	  0.05289	 10.46538	704.40802	 24.00	
  3.388	152.325	 10.46692	  4.58004	  6.28135	  5.80905	  5.01102	  0.05857	 10.46713	704.40802	 24.00	
  5.099	161.165	 10.42862	  3.94792	  6.83826	  5.78250	  4.88818	  0.03133	 10.47873	704.40802	 24.00	
  5.109	142.013	 10.43062	  4.18631	  6.55444	  6.26523	  4.44545	  0.02506	 10.47265	704.46698	 24.00	
  5.095	123.033	 10.44128	  4.56061	  6.13435	  6.63564	  4.13796	  0.01945	 10.48315	704.39301	 24.00	
  5.105	104.191	 10.43711	  5.01675	  5.62835	  6.85520	  3.95249	  0.00691	 10.47805	704.46997	 24.00	
  5.093	 85.207	 10.43870	  5.54974	  5.09458	  6.89121	  3.92169	  0.00268	 10.48208	704.50000	 24.00	
  5.104	 66.290	 10.41986	  6.06447	  4.59303	  6.73311	  4.03025	 -0.00215	 10.47334	704.35999	 24.00	
  5.094	 47.331	 10.42180	  6.52457	  4.17853	  6.41866	  4.30107	 -0.00231	 10.47982	704.40002	 24.00	
  5.089	 28.397	 10.42306	  6.85797	  3.88687	  5.98353	  4.68567	  0.00042	 10.48792	704.41400	 24.00	
  5.096	  9.576	 10.39030	  7.01139	  3.72435	  5.45277	  5.15907	 -0.00046	 10.46133	704.35498	 24.00	
  5.096	 -9.576	 10.38668	  6.99519	  3.72864	  4.91737	  5.69604	  0.00238	 10.46461	704.47302	 24.00	
  5.089	-28.397	 10.37755	  6.78984	  3.89166	  4.44535	  6.19116	  0.00224	 10.45189	704.40002	 24.00	
  5.094	-47.331	 10.40006	  6.44947	  4.20148	  4.06682	  6.64649	 -0.00687	 10.47545	704.38501	 24.00	
  5.104	-66.290	 10.39400	  5.97768	  4.62040	  3.79756	  6.95513	 -0.02132	 10.47262	704.47498	 24.00	
  5.093	-85.207	 10.39047	  5.44858	  5.12361	  3.68995	  7.08436	 -0.02760	 10.46586	704.34100	 24.00	
  5.105	-104.191	 10.41375	  4.93568	  5.67183	  3.74043	  7.05058	 -0.02517	 10.48260	704.35498	 24.00	
  5.095	-123.033	 10.42439	  4.48433	  6.17769	  3.94982	  6.81807	 -0.01673	 10.48881	704.38300	 24.00	
  5.109	-142.013	 10.41778	  4.12982	  6.58474	  4.28534	  6.42566	 -0.00608	 10.47824	704.32397	 24.00	
  5.099	-161.165	 10.40243	  3.91197	  6.83973	  4.73037	  5.92622	  0.00788	 10.46307	704.38800	 24.00	
  5.100	180.000	 10.39769	  3.84949	  6.91905	  5.23769	  5.39408	  0.01927	 10.44985	704.38000	 24.00	
  6.800	180.000	 10.31487	  3.25189	  7.40663	  5.15587	  5.29163	 -0.04437	 10.45565	704.48401	 24.00	
  6.796	-166.229	 10.32955	  3.29490	  7.36120	  4.65838	  5.82208	 -0.04681	 10.47936	704.44702	 24.00	
  6.808	-152.311	 10.30617	  3.43156	  7.15583	  4.17787	  6.30935	 -0.05696	 10.46181	704.30603	 24.00	
  6.795	-138.383	 10.29072	  3.68183	  6.83064	  3.76090	  6.76147	 -0.07592	 10.44807	704.39301	 23.90	
  6.792	-124.591	 10.30764	  4.03470	  6.43019	  3.44226	  7.14563	 -0.07914	 10.46878	704.31799	 23.90	
  6.787	-110.754	 10.28726	  4.45713	  5.93978	  3.21696	  7.39423	 -0.08588	 10.45458	704.48297	 23.90	
  6.800	-96.985	 10.28901	  4.93793	  5.43202	  3.09963	  7.53894	 -0.09942	 10.46082	704.41901	 24.00	
  6.800	-83.015	 10.29452	  5.46655	  4.90608	  3.09500	  7.55068	 -0.09794	 10.47473	704.39099	 24.00	
  6.787	-69.246	 10.28455	  5.97546	  4.41096	  3.19350	  7.41599	 -0.09302	 10.46549	704.36902	 24.00	
  6.792	-55.409	 10.28127	  6.45719	  3.96845	  3.39688	  7.16291	 -0.08972	 10.46379	704.33698	 24.00	
  6.795	-41.617	 10.27300	  6.87086	  3.60147	  3.70504	  6.79162	 -0.07180	 10.45619	704.35699	 24.00	
  6.808	-27.689	 10.28710	  7.21546	  3.32522	  4.10920	  6.34537	 -0.05740	 10.46747	704.28101	 24.00	
  6.796	-13.771	 10.28500	  7.42340	  3.15666	  4.57113	  5.84531	 -0.05722	 10.46855	704.47498	 23.90	
  6.800	  0.000	 10.28649	  7.50351	  3.09264	  5.06941	  5.33097	 -0.06189	 10.46469	704.37201	 23.90	
  6.796	 13.771	 10.29347	  7.45475	  3.13955	  5.59400	  4.81867	 -0.06461	 10.46212	704.34003	 23.90	
  6.808	 27.689	 10.29312	  7.26970	  3.29810	  6.09913	  4.34714	 -0.06649	 10.45679	704.40698	 23.90	
  6.795	 41.617	 10.31808	  6.97342	  3.57731	  6.56177	  3.96249	 -0.06796	 10.47320	704.41901	 23.90	
  6.792	 55.409	 10.30960	  6.56042	  3.92976	  6.92460	  3.64599	 -0.06977	 10.44985	704.34802	 23.90	
  6.787	 69.246	 10.32485	  6.09601	  4.36676	  7.19983	  3.43293	 -0.06511	 10.45652	704.30103	 23.90	
  6.800	 83.015	 10.32341	  5.58591	  4.84427	  7.34469	  3.31505	 -0.07031	 10.44985	704.26398	 23.90	
  6.800	 96.985	 10.34600	  5.07194	  5.38068	  7.36972	  3.31847	 -0.06569	 10.46915	704.30298	 23.90	
  6.787	110.754	 10.33723	  4.57589	  5.89172	  7.23326	  3.42203	 -0.05635	 10.45271	704.27301	 23.90	
  6.792	124.591	 10.36114	  4.14995	  6.39275	  6.99998	  3.63978	 -0.04232	 10.47716	704.35199	 23.90	
