FileType=PCF
NHL=14
Date=03/11/19	10:47:26
Facility=APL
Serial=16071-5
Customer=NASA
NP=6
Mach=0.300000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 42.68930	 18.11259	 18.40582	 19.28392	 17.60224	  0.98855	 42.61878	712.09998	 23.30	
  1.691	128.401	 42.66563	 16.61796	 19.80324	 21.01346	 15.83750	  0.93229	 42.63577	712.08002	 23.30	
  1.692	 77.194	 42.68502	 18.48555	 17.83791	 21.50006	 15.40049	  1.00224	 42.63575	712.03003	 23.40	
  1.699	 26.182	 42.71090	 20.19975	 16.26122	 20.28459	 16.58890	  1.03551	 42.65118	712.12000	 23.40	
  1.699	-26.182	 42.71175	 20.28983	 16.24681	 18.25277	 18.14192	  1.00775	 42.64342	711.92999	 23.40	
  1.692	-77.194	 42.70670	 18.70491	 17.88126	 17.01086	 19.40879	  0.94382	 42.63120	712.03998	 23.40	
  1.691	-128.401	 42.70520	 16.67905	 19.87720	 17.40100	 18.92439	  0.89744	 42.64734	712.07001	 23.50	
  1.700	180.000	 42.70197	 15.83926	 20.74383	 19.17943	 17.59334	  0.88494	 42.66126	712.03003	 23.50	
  3.400	180.000	 42.59597	 13.57695	 23.00798	 18.95143	 17.42322	  0.72082	 42.65354	712.09003	 23.50	
  3.388	-152.325	 42.65418	 14.19880	 22.50581	 16.85152	 19.12306	  0.71937	 42.65590	711.97998	 23.50	
  3.397	-124.529	 42.66014	 15.58108	 20.98678	 15.23636	 20.95155	  0.74856	 42.63931	712.10999	 23.60	
  3.399	-96.763	 42.70425	 17.57097	 18.85283	 14.50896	 21.83766	  0.77692	 42.66672	712.04999	 23.60	
  3.394	-69.283	 42.68229	 19.79134	 16.60809	 14.80799	 21.52512	  0.84575	 42.63920	712.03998	 23.60	
  3.400	-41.398	 42.68047	 21.66979	 14.68767	 16.06081	 20.10355	  0.90028	 42.63354	712.08002	 23.60	
  3.401	-14.021	 42.70226	 22.68656	 13.65887	 18.03380	 18.45572	  0.97502	 42.67926	712.06000	 23.70	
  3.401	 14.021	 42.66147	 22.57702	 13.60086	 20.26067	 16.30704	  1.00282	 42.66880	712.08002	 23.70	
  3.400	 41.398	 42.63278	 21.39791	 14.65987	 22.21310	 14.39059	  0.99972	 42.67005	712.04999	 23.70	
  3.394	 69.283	 42.61012	 19.39635	 16.54145	 23.48230	 13.08335	  0.95314	 42.67746	712.12000	 23.70	
  3.399	 96.763	 42.58819	 17.11138	 18.72087	 23.72518	 12.81644	  0.88889	 42.67289	712.13000	 23.80	
  3.397	124.529	 42.58617	 15.30817	 20.85843	 22.88723	 13.61949	  0.80930	 42.69185	712.15997	 23.80	
  3.388	152.325	 42.57422	 13.99513	 22.42985	 21.16231	 15.34427	  0.75669	 42.66690	712.17999	 23.80	
  5.099	161.165	 42.32747	 11.40648	 24.73664	 20.91137	 14.94169	  0.45847	 42.66579	712.13000	 23.80	
  5.109	142.013	 42.26738	 12.31376	 23.53155	 22.99342	 12.78971	  0.54189	 42.65555	711.96997	 23.80	
  5.095	123.033	 42.25408	 13.86545	 21.74217	 24.63822	 11.40867	  0.60307	 42.65061	712.02002	 23.90	
  5.105	104.191	 42.29125	 15.76304	 19.55535	 25.66940	 10.56656	  0.66263	 42.67031	711.95001	 23.90	
  5.093	 85.207	 42.30212	 17.80639	 17.26216	 25.88054	 10.42932	  0.73578	 42.65396	711.98999	 23.90	
  5.104	 66.290	 42.35236	 20.19116	 15.01616	 25.36355	 10.91039	  0.80366	 42.67849	711.84998	 24.00	
  5.094	 47.331	 42.39143	 22.27708	 13.14253	 24.04666	 12.07915	  0.86169	 42.67995	712.04999	 24.00	
  5.089	 28.397	 42.41781	 23.79787	 11.80976	 22.18091	 13.80684	  0.88751	 42.65811	712.08002	 24.00	
  5.096	  9.576	 42.46700	 24.69163	 11.09542	 20.03190	 16.01189	  0.88372	 42.67559	712.04999	 24.00	
  5.096	 -9.576	 42.53093	 24.80187	 11.17097	 17.75403	 18.22513	  0.86592	 42.68703	712.08002	 24.00	
  5.089	-28.397	 42.57273	 24.15183	 11.85947	 15.59621	 20.07592	  0.79506	 42.69840	712.10999	 24.00	
  5.094	-47.331	 42.58101	 22.76723	 13.23870	 13.80879	 22.07205	  0.71726	 42.70275	712.08002	 24.10	
  5.104	-66.290	 42.58034	 20.80057	 15.16034	 12.58539	 23.47815	  0.65977	 42.68767	712.20001	 24.10	
  5.093	-85.207	 42.57948	 18.52296	 17.44822	 12.04475	 24.07035	  0.59393	 42.68482	712.04999	 24.10	
  5.105	-104.191	 42.57222	 16.26365	 19.79799	 12.16023	 23.90010	  0.54941	 42.70309	712.10999	 24.10	
  5.095	-123.033	 42.52417	 14.37447	 21.95554	 12.98987	 22.87520	  0.50930	 42.67422	711.32001	 24.20	
  5.109	-142.013	 42.50217	 12.72293	 23.72480	 14.42812	 21.16775	  0.48488	 42.68050	712.09998	 24.20	
  5.099	-161.165	 42.44950	 11.62725	 24.82975	 16.38724	 18.89918	  0.46427	 42.68940	712.09998	 24.20	
  5.100	180.000	 42.41719	 11.18881	 25.17601	 18.60682	 17.18242	  0.47973	 42.70120	712.16998	 24.20	
  6.800	180.000	 41.99733	  8.69589	 27.24397	 18.10938	 16.76708	  0.14677	 42.68996	712.09998	 24.20	
  6.796	-166.229	 42.04966	  9.06221	 26.96271	 15.96383	 18.87820	  0.14673	 42.67216	712.04999	 24.30	
  6.808	-152.311	 42.12759	  9.88147	 26.16687	 13.90736	 20.76602	  0.16513	 42.70090	712.09998	 24.30	
  6.795	-138.383	 42.17484	 11.14277	 24.81601	 12.19527	 22.78270	  0.13769	 42.69366	712.08002	 24.30	
  6.792	-124.591	 42.20042	 12.75023	 23.09090	 10.91918	 24.34046	  0.16743	 42.68309	712.03003	 24.30	
  6.787	-110.754	 42.25996	 14.63561	 21.05590	  9.98979	 25.46909	  0.22018	 42.70000	712.07001	 24.30	
  6.800	-96.985	 42.29078	 16.56495	 18.81748	  9.52555	 26.02505	  0.26575	 42.70693	712.03998	 24.40	
  6.800	-83.015	 42.29873	 18.78712	 16.48383	  9.52512	 26.10207	  0.29549	 42.69534	712.21002	 24.40	
  6.787	-69.246	 42.30648	 21.00284	 14.30069	 10.09127	 25.49453	  0.35023	 42.69047	712.06000	 24.40	
  6.792	-55.409	 42.28561	 23.04120	 12.32740	 11.07983	 24.33671	  0.42979	 42.67729	712.07001	 24.40	
  6.795	-41.617	 42.31029	 24.73825	 10.77159	 12.50820	 22.76235	  0.44085	 42.71387	712.16998	 24.40	
  6.808	-27.689	 42.25191	 25.98367	  9.57722	 14.29673	 20.70341	  0.53420	 42.67464	712.08002	 24.50	
  6.796	-13.771	 42.21827	 26.75482	  8.86398	 16.37601	 18.84698	  0.61303	 42.67013	712.09998	 24.50	
  6.800	  0.000	 42.20033	 26.95787	  8.66717	 18.57132	 16.73584	  0.63331	 42.71730	712.01001	 24.50	
  6.796	 13.771	 42.12804	 26.54310	  8.88951	 20.76661	 14.45917	  0.67999	 42.69648	712.00000	 24.50	
  6.808	 27.689	 42.08859	 25.59149	  9.61396	 22.87335	 12.47458	  0.68083	 42.70730	711.97998	 24.50	
  6.795	 41.617	 42.04810	 24.16674	 10.74520	 24.77168	 10.76665	  0.60158	 42.71214	712.02002	 24.50	
  6.792	 55.409	 42.01650	 22.34572	 12.24434	 26.29760	  9.42012	  0.61086	 42.71558	711.96002	 24.50	
  6.787	 69.246	 41.97832	 20.18432	 14.17148	 27.37854	  8.50964	  0.55305	 42.70545	712.07001	 24.60	
  6.800	 83.015	 41.93248	 17.85328	 16.31426	 27.94110	  7.98884	  0.50165	 42.70946	711.83002	 24.60	
  6.800	 96.985	 41.89553	 15.83103	 18.59863	 27.88034	  7.94883	  0.41580	 42.70010	712.02002	 24.60	
  6.787	110.754	 41.85626	 13.86140	 20.83544	 27.23385	  8.46935	  0.34605	 42.68955	712.03003	 24.60	
  6.792	124.591	 41.85799	 12.04830	 22.93630	 26.08138	  9.39571	  0.32313	 42.70418	711.52002	 24.60	
  6.795	138.383	 41.86991	 10.55926	 24.64395	 24.52804	 10.69447	  0.26572	 42.71458	712.06000	 24.60	
  6.808	152.311	 41.90076	  9.46217	 26.03417	 22.54909	 12.41765	  0.14487	 42.69505	711.59998	 24.70	
  6.796	166.229	 41.96882	  8.86008	 26.97040	 20.40312	 14.45762	  0.05667	 42.72206	712.06000	 24.70	
  8.491	168.704	 41.40511	  6.28012	 28.97570	 19.86805	 13.85679	 -0.33765	 42.70227	712.01001	 24.70	
  8.502	157.493	 41.32048	  6.70029	 28.24368	 22.02536	 11.83376	 -0.34614	 42.70592	712.01001	 24.70	
  8.494	146.194	 41.31553	  7.63042	 27.02858	 24.15337	  9.96358	 -0.30943	 42.71766	712.03998	 24.70	
  8.495	135.039	 41.26806	  8.86369	 25.45317	 26.06082	  8.34152	 -0.18355	 42.69562	712.03998	 24.70	
  8.487	123.723	 41.26604	 10.38861	 23.61215	 27.66863	  7.00538	  0.00862	 42.71397	711.98999	 24.70	
  8.492	112.575	 41.26337	 12.17811	 21.54465	 28.82675	  6.05821	 -0.19682	 42.70406	712.01001	 24.80	
  8.510	101.220	 41.28353	 14.21765	 19.25358	 29.63123	  5.44840	 -0.19307	 42.70148	712.00000	 24.80	
  8.500	 90.000	 41.34305	 16.31536	 16.93493	 29.91827	  5.30513	  0.12023	 42.71036	712.12000	 24.80	
  8.510	 78.780	 41.36106	 18.36446	 14.64519	 29.73469	  5.52130	  0.13104	 42.70033	712.09998	 24.80	
  8.492	 67.425	 41.39913	 20.76769	 12.51132	 29.03963	  6.14919	 -0.02110	 42.70431	712.01001	 24.80	
