FileType=PCF
NHL=14
Date=08/30/17	16:42:02
Facility=APL
Serial=16328-20
Customer=NASA
NP=6
Mach=0.050000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	  1.30674	  0.73585	  0.72484	  0.72723	  0.74465	  0.00768	  1.29813	704.04199	 22.70	
  1.691	128.401	  1.31372	  0.70431	  0.75192	  0.75925	  0.70924	  0.00782	  1.30612	703.96301	 22.70	
  1.692	 77.194	  1.31312	  0.74720	  0.70658	  0.77190	  0.69656	  0.00775	  1.30600	704.06702	 22.70	
  1.699	 26.182	  1.31028	  0.78383	  0.66963	  0.73963	  0.71784	  0.00687	  1.30267	704.14001	 22.70	
  1.699	-26.182	  1.31125	  0.78616	  0.66584	  0.69053	  0.76745	  0.00570	  1.30344	704.07800	 22.80	
  1.692	-77.194	  1.31312	  0.74634	  0.70125	  0.66431	  0.80098	  0.00518	  1.30517	704.13800	 22.80	
  1.691	-128.401	  1.31110	  0.69932	  0.74881	  0.67300	  0.78989	  0.00564	  1.30390	703.98297	 22.80	
  1.700	180.000	  1.31387	  0.68491	  0.77438	  0.71643	  0.74649	  0.00626	  1.30588	704.12097	 22.80	
  3.400	180.000	  1.31188	  0.61624	  0.83710	  0.70799	  0.74445	  0.00348	  1.30590	703.91302	 22.80	
  3.388	-152.325	  1.30703	  0.62538	  0.81754	  0.65165	  0.79666	  0.00259	  1.30168	704.11603	 22.80	
  3.397	-124.529	  1.31103	  0.66113	  0.77743	  0.61293	  0.84428	  0.00181	  1.30575	704.03900	 22.80	
  3.399	-96.763	  1.30754	  0.71303	  0.71841	  0.59163	  0.86252	  0.00071	  1.30280	704.16101	 22.80	
  3.394	-69.283	  1.31186	  0.77148	  0.66519	  0.60137	  0.85530	  0.00161	  1.30701	704.06097	 22.80	
  3.400	-41.398	  1.31000	  0.82196	  0.61934	  0.63118	  0.81801	  0.00116	  1.30465	704.06500	 22.80	
  3.401	-14.021	  1.30810	  0.84973	  0.59589	  0.67925	  0.76435	  0.00242	  1.30312	704.07300	 22.80	
  3.401	 14.021	  1.30952	  0.84979	  0.59875	  0.73875	  0.70625	  0.00290	  1.30401	704.11499	 22.80	
  3.400	 41.398	  1.31149	  0.82249	  0.62552	  0.79322	  0.66034	  0.00449	  1.30533	704.11298	 22.80	
  3.394	 69.283	  1.31371	  0.77257	  0.67264	  0.82981	  0.63487	  0.00436	  1.30783	704.05298	 22.80	
  3.399	 96.763	  1.31216	  0.71499	  0.72799	  0.83479	  0.63105	  0.00402	  1.30621	704.05902	 22.80	
  3.397	124.529	  1.31186	  0.66453	  0.78325	  0.81153	  0.64983	  0.00476	  1.30524	704.14899	 22.80	
  3.388	152.325	  1.30900	  0.62845	  0.81975	  0.76472	  0.68809	  0.00433	  1.30278	704.08197	 22.80	
  5.099	161.165	  1.30727	  0.55704	  0.88719	  0.76043	  0.67883	 -0.00144	  1.30649	704.54199	 22.80	
  5.109	142.013	  1.30434	  0.58194	  0.85477	  0.81546	  0.62753	 -0.00046	  1.30296	704.15997	 22.80	
  5.095	123.033	  1.30506	  0.62399	  0.80824	  0.85980	  0.59076	  0.00092	  1.30370	704.16803	 22.80	
  5.105	104.191	  1.30634	  0.67627	  0.75219	  0.88941	  0.56649	  0.00100	  1.30543	704.05402	 22.80	
  5.093	 85.207	  1.30617	  0.73626	  0.68957	  0.89635	  0.55886	  0.00138	  1.30513	704.08899	 22.80	
  5.104	 66.290	  1.30600	  0.79574	  0.63194	  0.88100	  0.56996	  0.00041	  1.30546	704.10901	 22.90	
  5.094	 47.331	  1.30874	  0.85201	  0.58377	  0.84545	  0.59971	 -0.00120	  1.30828	704.15399	 22.90	
  5.089	 28.397	  1.30644	  0.88999	  0.54790	  0.79302	  0.64213	 -0.00050	  1.30632	704.05402	 22.90	
  5.096	  9.576	  1.30150	  0.91038	  0.52495	  0.73011	  0.69369	 -0.00159	  1.30269	704.12402	 22.90	
  5.096	 -9.576	  1.30075	  0.90928	  0.52352	  0.66744	  0.75457	 -0.00281	  1.30239	704.43402	 22.90	
  5.089	-28.397	  1.30315	  0.88869	  0.54233	  0.61323	  0.81447	 -0.00382	  1.30498	704.38501	 22.90	
  5.094	-47.331	  1.30336	  0.84973	  0.57387	  0.56749	  0.86561	 -0.00502	  1.30467	704.59100	 22.90	
  5.104	-66.290	  1.30522	  0.79648	  0.62207	  0.53589	  0.90674	 -0.00537	  1.30634	704.24103	 22.90	
  5.093	-85.207	  1.30371	  0.73439	  0.67856	  0.52180	  0.92231	 -0.00552	  1.30555	704.11499	 22.90	
  5.105	-104.191	  1.30383	  0.67452	  0.74114	  0.52579	  0.91952	 -0.00532	  1.30519	704.07001	 22.90	
  5.095	-123.033	  1.30445	  0.62163	  0.79991	  0.54863	  0.89491	 -0.00441	  1.30567	704.12598	 22.90	
  5.109	-142.013	  1.30455	  0.57930	  0.85129	  0.58696	  0.85310	 -0.00356	  1.30612	704.12402	 22.90	
  5.099	-161.165	  1.30288	  0.55264	  0.88368	  0.63853	  0.79546	 -0.00225	  1.30334	704.16101	 22.90	
  5.100	180.000	  1.30551	  0.54620	  0.89741	  0.69797	  0.73787	 -0.00169	  1.30531	704.13000	 22.90	
  6.800	180.000	  1.29448	  0.47211	  0.95401	  0.68419	  0.72730	 -0.00796	  1.30484	704.11200	 22.90	
  6.796	-166.229	  1.29316	  0.47758	  0.94389	  0.62281	  0.78674	 -0.01024	  1.30456	704.08502	 22.90	
  6.808	-152.311	  1.29662	  0.49634	  0.92256	  0.57106	  0.84519	 -0.01156	  1.30848	704.14899	 22.90	
  6.795	-138.383	  1.29031	  0.52533	  0.87765	  0.52107	  0.89355	 -0.01133	  1.30289	704.12299	 22.90	
  6.792	-124.591	  1.29284	  0.56832	  0.82866	  0.48537	  0.93758	 -0.01217	  1.30478	704.21002	 22.90	
  6.787	-110.754	  1.29118	  0.61798	  0.77116	  0.45902	  0.96553	 -0.01384	  1.30433	704.15503	 22.90	
  6.800	-96.985	  1.28932	  0.67491	  0.70827	  0.44493	  0.97824	 -0.01335	  1.30253	704.24103	 22.90	
  6.800	-83.015	  1.29384	  0.73850	  0.64969	  0.44918	  0.97783	 -0.01377	  1.30688	704.22998	 23.00	
  6.787	-69.246	  1.29218	  0.79612	  0.59308	  0.46184	  0.96082	 -0.01447	  1.30601	704.18500	 22.90	
  6.792	-55.409	  1.29151	  0.85259	  0.54267	  0.48854	  0.92621	 -0.01381	  1.30480	704.14801	 23.00	
