FileType=PCF
NHL=14
Date=08/31/17	08:30:35
Facility=APL
Serial=16328-20
Customer=NASA
NP=6
Mach=0.250000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  3.394	-69.283	 30.19460	 17.80282	 15.10254	 13.33271	 19.63747	  0.13956	 30.23566	705.27100	 23.80	
  3.400	-41.398	 30.20254	 19.00136	 14.00064	 14.12138	 18.78574	  0.14183	 30.24548	705.41199	 23.80	
  3.401	-14.021	 30.21679	 19.56046	 13.44515	 15.49489	 17.53969	  0.15959	 30.26267	705.29199	 23.80	
  3.401	 14.021	 30.17506	 19.50881	 13.46248	 16.90725	 16.04535	  0.17135	 30.20714	705.26801	 23.80	
  3.400	 41.398	 30.21818	 18.83891	 14.12126	 18.16827	 14.82657	  0.17121	 30.24960	705.25201	 23.80	
  3.394	 69.283	 30.19279	 17.80777	 15.25372	 18.96476	 14.09201	  0.17375	 30.22391	705.26001	 23.80	
  3.399	 96.763	 30.23242	 16.47020	 16.67624	 19.13555	 14.01867	  0.17468	 30.25225	705.33899	 23.80	
  3.397	124.529	 30.23656	 15.13279	 18.11102	 18.57363	 14.50812	  0.17874	 30.26421	705.32599	 23.70	
  3.388	152.325	 30.17062	 14.15718	 19.03459	 17.48405	 15.56666	  0.17648	 30.19988	705.32300	 23.70	
  5.099	161.165	 30.08127	 12.38021	 20.38862	 17.36883	 15.36476	  0.08775	 30.24570	705.29498	 23.70	
  5.109	142.013	 30.08314	 13.01797	 19.82877	 18.64141	 14.09040	  0.08246	 30.24391	705.30902	 23.80	
  5.095	123.033	 30.08329	 14.15292	 18.72928	 19.72459	 13.14308	  0.07234	 30.24869	705.41199	 23.70	
  5.105	104.191	 30.10281	 15.51374	 17.34068	 20.39961	 12.56295	  0.06646	 30.26163	705.10797	 23.80	
  5.093	 85.207	 30.08212	 16.92036	 15.81325	 20.52884	 12.43018	  0.07466	 30.24677	705.19598	 23.80	
  5.104	 66.290	 30.06797	 18.31936	 14.41302	 20.16863	 12.68600	  0.08225	 30.24586	705.15302	 23.80	
  5.094	 47.331	 30.06285	 19.44532	 13.19396	 19.31002	 13.39200	  0.07937	 30.24260	705.36700	 23.80	
  5.089	 28.397	 30.03248	 20.39798	 12.28556	 18.16512	 14.41469	  0.06674	 30.22758	705.29498	 23.80	
  5.096	  9.576	 30.09206	 20.95641	 11.82376	 16.83737	 15.78444	  0.06271	 30.28034	705.29999	 23.80	
  5.096	 -9.576	 30.04135	 20.92581	 11.76555	 15.31614	 17.27178	  0.05667	 30.24551	705.34198	 23.80	
  5.089	-28.397	 30.01571	 20.43782	 12.14924	 13.81027	 18.63796	  0.03686	 30.21572	705.23297	 23.70	
  5.094	-47.331	 30.02126	 19.47433	 12.99906	 12.62451	 19.84605	 -0.05535	 30.22354	705.25201	 23.80	
  5.104	-66.290	 30.02813	 18.30883	 14.15478	 11.80955	 20.68103	 -0.01556	 30.24323	705.37299	 23.70	
  5.093	-85.207	 30.06691	 16.92416	 15.52028	 11.46130	 21.11960	  0.00751	 30.27394	705.29102	 23.70	
  5.105	-104.191	 30.07683	 15.49469	 17.03426	 11.55115	 21.06871	  0.02163	 30.27741	705.24103	 23.70	
  5.095	-123.033	 30.07335	 14.09299	 18.52771	 12.09382	 20.47152	  0.04617	 30.27017	705.23602	 23.70	
  5.109	-142.013	 30.01934	 13.00124	 19.68941	 13.02517	 19.54294	  0.05454	 30.21446	705.25403	 23.70	
  5.099	-161.165	 30.05909	 12.37654	 20.46509	 14.31072	 18.29621	  0.07223	 30.25660	705.26398	 23.70	
  5.100	180.000	 30.04187	 12.14828	 20.60613	 15.90068	 16.84124	  0.07902	 30.22347	705.38702	 23.70	
  6.800	180.000	 29.79714	 10.47273	 21.94319	 15.58515	 16.59579	 -0.04989	 30.22886	705.35602	 23.70	
  6.796	-166.229	 29.79115	 10.61706	 21.74462	 14.03559	 18.03054	 -0.07227	 30.24057	705.35602	 23.70	
  6.808	-152.311	 29.73927	 11.07514	 21.11131	 12.64258	 19.35556	 -0.16371	 30.21046	705.28601	 23.80	
  6.795	-138.383	 29.74637	 11.86103	 20.24075	 11.48909	 20.46482	 -0.15741	 30.22664	705.16803	 23.70	
  6.792	-124.591	 29.72584	 12.84359	 19.10447	 10.60199	 21.39652	 -0.20203	 30.20021	705.29901	 23.80	
  6.787	-110.754	 29.76220	 14.05705	 17.73186	  9.99911	 22.07231	 -0.24014	 30.23886	705.23999	 23.80	
  6.800	-96.985	 29.73669	 15.50919	 16.28826	  9.65757	 22.34836	 -0.25716	 30.21980	705.32501	 23.80	
  6.800	-83.015	 29.75784	 16.96392	 14.86045	  9.69291	 22.31837	 -0.28029	 30.23785	705.40100	 23.80	
  6.787	-69.246	 29.76582	 18.31092	 13.56369	 10.02899	 21.94735	 -0.29916	 30.25556	705.37097	 23.80	
  6.792	-55.409	 29.72375	 19.51247	 12.31090	 10.68097	 21.16418	 -0.28905	 30.21030	705.36700	 23.80	
  6.795	-41.617	 29.75133	 20.68044	 11.27568	 11.67602	 20.11141	 -0.24030	 30.23774	705.31598	 23.80	
  6.808	-27.689	 29.72326	 21.54313	 10.39859	 12.89475	 18.93213	 -0.21694	 30.20336	705.23199	 23.80	
  6.796	-13.771	 29.75060	 22.06660	  9.94052	 14.26257	 17.57008	 -0.20522	 30.22420	705.27100	 23.80	
  6.800	  0.000	 29.76564	 22.22731	  9.83234	 15.77310	 16.15201	 -0.18795	 30.24030	705.27698	 23.80	
  6.796	 13.771	 29.78052	 22.04849	 10.13562	 17.21190	 14.77141	 -0.13866	 30.24880	705.20502	 23.80	
  6.808	 27.689	 29.75672	 21.52684	 10.67350	 18.49074	 13.48015	 -0.16973	 30.22294	705.38702	 23.80	
  6.795	 41.617	 29.77757	 20.66868	 11.50963	 19.73809	 12.41406	 -0.14781	 30.22860	705.24103	 23.80	
  6.792	 55.409	 29.78012	 19.49882	 12.59451	 20.74544	 11.57783	 -0.13706	 30.22254	705.36200	 23.80	
  6.787	 69.246	 29.80829	 18.32507	 13.83885	 21.45276	 11.02963	 -0.11074	 30.23503	705.39801	 23.80	
  6.800	 83.015	 29.79727	 16.96590	 15.14621	 21.81817	 10.72489	 -0.16755	 30.22626	705.31598	 23.80	
  6.800	 96.985	 29.77945	 15.53100	 16.60567	 21.79240	 10.73595	 -0.12061	 30.20390	705.20502	 23.70	
  6.787	110.754	 29.80307	 14.18264	 18.05598	 21.38911	 11.13429	 -0.17508	 30.21852	705.29401	 23.70	
  6.792	124.591	 29.80701	 12.85947	 19.36804	 20.67220	 11.80936	 -0.13218	 30.21269	705.36200	 23.70	
  6.795	138.383	 29.82012	 11.89449	 20.42114	 19.63364	 12.73845	 -0.13646	 30.22073	705.32501	 23.70	
  6.808	152.311	 29.84072	 11.11237	 21.26041	 18.34794	 13.85254	 -0.13279	 30.25131	705.46600	 23.70	
  6.796	166.229	 29.79978	 10.61934	 21.76872	 16.99301	 15.14796	 -0.13977	 30.21410	705.32501	 23.70	
  8.491	168.704	 29.47458	  8.90402	 23.04497	 16.68072	 14.80305	 -0.35894	 30.25178	705.34802	 23.70	
  8.502	157.493	 29.44205	  9.22218	 22.57957	 18.04739	 13.46534	 -0.36681	 30.20299	705.17297	 23.70	
  8.494	146.194	 29.48523	  9.88180	 21.87383	 19.38292	 12.27173	 -0.36850	 30.24688	705.25403	 23.70	
  8.495	135.039	 29.45997	 10.69395	 20.88429	 20.59927	 11.20788	 -0.35850	 30.21113	705.19800	 23.70	
  8.487	123.723	 29.47792	 11.73878	 19.82922	 21.64669	 10.31206	 -0.38934	 30.22983	705.25403	 23.70	
  8.492	112.575	 29.43093	 12.90431	 18.48663	 22.38813	  9.62578	 -0.42682	 30.19441	705.36401	 23.80	
  8.510	101.220	 29.44536	 14.39053	 17.02521	 22.90192	  9.16625	 -0.43608	 30.22586	705.21802	 23.70	
  8.500	 90.000	 29.41248	 15.84030	 15.53878	 23.02555	  8.97256	 -0.41831	 30.18841	705.28601	 23.70	
  8.510	 78.780	 29.39724	 17.27866	 14.09308	 22.91386	  9.02305	 -0.39368	 30.19779	705.30200	 23.70	
  8.492	 67.425	 29.40788	 18.68344	 12.72055	 22.44792	  9.40044	 -0.37032	 30.21123	705.38702	 23.70	
  8.487	 56.277	 29.42879	 19.91511	 11.48758	 21.76284	  9.98886	 -0.35517	 30.24319	705.39600	 23.70	
  8.495	 44.961	 29.39283	 21.10086	 10.32418	 20.75476	 10.81769	 -0.35528	 30.21268	705.34003	 23.70	
  8.494	 33.806	 29.40752	 22.07311	  9.29182	 19.56304	 11.83985	 -0.38107	 30.24632	705.44397	 23.70	
  8.502	 22.507	 29.38079	 22.83833	  8.55455	 18.28887	 12.98283	 -0.40394	 30.23799	705.34802	 23.70	
  8.491	 11.296	 29.35876	 23.27076	  8.07975	 16.86925	 14.27724	 -0.41380	 30.21245	705.27197	 23.70	
  8.500	  0.000	 29.38718	 23.45920	  7.90903	 15.36382	 15.72431	 -0.41956	 30.24386	705.33398	 23.70	
  8.491	-11.296	 29.34355	 23.28707	  8.01306	 13.84275	 17.18390	 -0.42906	 30.20070	705.28302	 23.70	
  8.502	-22.507	 29.35932	 22.86175	  8.40032	 12.47457	 18.60682	 -0.43265	 30.22713	705.30298	 23.70	
  8.494	-33.806	 29.37070	 22.12112	  9.05122	 11.18639	 19.92678	 -0.45154	 30.24686	705.25201	 23.70	
  8.495	-44.961	 29.33195	 21.14818	  9.87831	 10.01544	 21.06906	 -0.49791	 30.22018	705.33301	 23.70	
  8.487	-56.277	 29.33291	 19.94452	 10.98846	  9.09203	 22.05891	 -0.53939	 30.21076	705.32599	 23.70	
  8.492	-67.425	 29.34585	 18.69925	 12.39482	  8.37056	 22.83596	 -0.56075	 30.21929	705.43701	 23.70	
  8.510	-78.780	 29.36164	 17.33112	 13.75768	  7.90065	 23.36577	 -0.56372	 30.22912	705.48798	 23.70	
  8.500	-90.000	 29.37192	 15.89540	 15.16271	  7.73486	 23.57408	 -0.54887	 30.23425	705.43500	 23.70	
  8.510	-101.220	 29.33845	 14.38579	 16.61679	  7.92165	 23.44573	 -0.51192	 30.19849	705.41998	 23.70	
  8.492	-112.575	 29.39769	 12.96107	 18.15907	  8.38197	 23.06083	 -0.47457	 30.24152	705.26300	 23.70	
  8.487	-123.723	 29.37744	 11.76823	 19.47088	  9.02602	 22.36318	 -0.41971	 30.22627	705.51398	 23.70	
  8.495	-135.039	 29.34848	 10.72342	 20.66200	  9.84770	 21.45671	 -0.38940	 30.20059	705.43500	 23.70	
  8.494	-146.194	 29.34700	  9.87747	 21.66209	 10.92247	 20.29638	 -0.38624	 30.20265	705.39801	 23.70	
  8.502	-157.493	 29.37677	  9.23882	 22.44067	 12.20897	 19.10575	 -0.40025	 30.22226	705.30603	 23.80	
  8.491	-168.704	 29.39151	  8.85318	 22.96709	 13.57133	 17.73538	 -0.39437	 30.22735	705.26099	 23.70	
  8.500	180.000	 29.44153	  8.74140	 23.19074	 15.16685	 16.30407	 -0.36389	 30.24878	705.34399	 23.70	
 10.200	180.000	 28.96617	  6.73113	 24.33815	 14.58237	 15.84797	 -0.62898	 30.24404	705.19800	 23.70	
 10.191	-170.497	 28.92280	  6.83336	 24.13815	 13.10291	 17.33179	 -0.63493	 30.21867	705.24103	 23.70	
 10.210	-161.034	 28.88356	  7.12856	 23.71287	 11.67212	 18.73363	 -0.66028	 30.22122	705.20502	 23.70	
 10.194	-151.526	 28.87128	  7.72079	 22.99999	 10.31432	 20.00804	 -0.64687	 30.22584	705.32501	 23.70	
 10.190	-142.105	 28.86314	  8.50913	 22.10091	  9.04509	 21.29557	 -0.62225	 30.23844	705.44098	 23.70	
 10.215	-132.646	 28.85007	  9.46541	 20.94137	  7.93854	 22.37614	 -0.62484	 30.21439	705.36700	 23.70	
 10.203	-123.092	 28.84767	 10.55611	 19.77728	  7.03890	 23.30646	 -0.66745	 30.21351	705.28302	 23.70	
 10.192	-113.678	 28.85117	 11.77770	 18.36073	  6.46826	 24.02267	 -0.71683	 30.20780	705.36200	 23.70	
 10.208	-104.249	 28.85252	 13.07896	 16.88075	  6.01482	 24.51244	 -0.76595	 30.23018	705.22400	 23.70	
 10.210	-94.801	 28.82504	 14.64558	 15.36783	  5.78325	 24.71661	 -0.81143	 30.20272	705.28601	 23.70	
 10.210	-85.199	 28.83447	 16.16095	 13.90182	  5.84047	 24.66922	 -0.84104	 30.21705	705.41803	 23.70	
 10.208	-75.751	 28.85338	 17.62456	 12.46481	  6.11722	 24.37113	 -0.84970	 30.25120	705.51398	 23.70	
 10.192	-66.322	 28.84869	 18.99531	 10.98096	  6.61044	 23.76546	 -0.83201	 30.23048	705.42102	 23.70	
 10.203	-56.908	 28.85759	 20.27961	  9.68021	  7.22497	 23.00445	 -0.80644	 30.26161	705.50598	 23.70	
 10.215	-47.354	 28.83349	 21.49036	  8.51766	  8.10261	 21.98514	 -0.74566	 30.23797	705.39502	 23.70	
 10.190	-37.895	 28.84816	 22.55235	  7.60499	  9.22820	 20.78840	 -0.69615	 30.24036	705.34198	 23.70	
 10.194	-28.474	 28.80514	 23.38724	  6.93612	 10.48890	 19.54302	 -0.66584	 30.18440	705.22302	 23.70	
 10.210	-18.966	 28.85052	 24.08210	  6.44719	 11.87054	 18.19942	 -0.67623	 30.23944	705.39600	 23.70	
 10.191	 -9.503	 28.84203	 24.44946	  6.16720	 13.36159	 16.71236	 -0.67145	 30.20671	705.47198	 23.70	
 10.200	  0.000	 28.84105	 24.57413	  6.04742	 14.83297	 15.19710	 -0.66757	 30.20230	705.30200	 23.70	
 10.191	  9.503	 28.87830	 24.45106	  6.20732	 16.44321	 13.79620	 -0.67268	 30.22945	705.43500	 23.70	
 10.210	 18.966	 28.83542	 24.04381	  6.47868	 17.87963	 12.40620	 -0.65916	 30.18879	705.38202	 23.70	
 10.194	 28.474	 28.89416	 23.41669	  7.16025	 19.24289	 11.18033	 -0.65096	 30.24397	705.31097	 23.70	
 10.190	 37.895	 28.92420	 22.54705	  7.87589	 20.57033	 10.03135	 -0.62705	 30.26254	705.33099	 23.70	
 10.215	 47.354	 28.85734	 21.44583	  8.87962	 21.70119	  8.83015	 -0.59062	 30.18895	705.44000	 23.70	
 10.203	 56.908	 28.91071	 20.23080	 10.11650	 22.67911	  8.06659	 -0.59241	 30.22374	705.47699	 23.70	
 10.192	 66.322	 28.91089	 18.94673	 11.51276	 23.44206	  7.49428	 -0.59934	 30.21173	705.48199	 23.70	
 10.208	 75.751	 28.93348	 17.59715	 12.89899	 23.97451	  7.13370	 -0.63730	 30.22797	705.47699	 23.70	
 10.210	 85.199	 28.96438	 16.16330	 14.34658	 24.25807	  6.94390	 -0.68231	 30.24362	705.31598	 23.70	
 10.210	 94.801	 28.94581	 14.64076	 15.82534	 24.21412	  7.01194	 -0.71354	 30.21884	705.45697	 23.70	
 10.208	104.249	 28.93211	 13.06237	 17.33772	 23.92490	  7.27190	 -0.72713	 30.18641	705.36499	 23.70	
 10.192	113.678	 28.99083	 11.77495	 18.79941	 23.37850	  7.81956	 -0.70435	 30.22857	705.32501	 23.70	
 10.203	123.092	 28.98837	 10.57603	 20.12050	 22.57999	  8.50997	 -0.66246	 30.22478	705.38098	 23.70	
 10.215	132.646	 28.98465	  9.46316	 21.27151	 21.55863	  9.46438	 -0.62260	 30.21548	705.42102	 23.70	
 10.190	142.105	 28.98908	  8.52323	 22.32845	 20.36830	 10.51396	 -0.60580	 30.21256	705.39801	 23.70	
 10.194	151.526	 29.00605	  7.66714	 23.20406	 19.00186	 11.73296	 -0.61971	 30.23191	705.29102	 23.70	
 10.210	161.034	 28.94210	  7.10269	 23.81430	 17.61756	 12.99064	 -0.62054	 30.18593	705.40900	 23.70	
 10.191	170.497	 28.95430	  6.82450	 24.19672	 16.20024	 14.36799	 -0.60954	 30.20986	705.36499	 23.70	
 11.899	171.783	 28.35872	  4.94210	 25.31220	 15.65936	 13.83208	 -0.86084	 30.20774	705.52197	 23.70	
 11.890	163.610	 28.37181	  5.21091	 24.93263	 17.12874	 12.47814	 -0.84117	 30.18975	705.45801	 23.70	
 11.889	155.445	 28.43076	  5.66096	 24.42921	 18.55747	 11.15573	 -0.84559	 30.22743	705.39502	 23.70	
 11.909	147.299	 28.39870	  6.30203	 23.64326	 19.92063	  9.73200	 -0.83510	 30.19620	705.29901	 23.70	
 11.902	139.148	 28.39915	  6.99789	 22.69256	 21.21631	  8.55745	 -0.83002	 30.20004	705.42700	 23.70	
 11.894	130.867	 28.41104	  7.90198	 21.55408	 22.36833	  7.57712	 -0.85285	 30.20954	705.33099	 23.70	
 11.897	122.732	 28.40278	  9.21516	 20.30610	 23.38108	  6.76676	 -0.93023	 30.20209	705.37299	 23.70	
 11.903	114.597	 28.41706	 10.46500	 19.08726	 24.24529	  6.04761	 -0.98184	 30.23655	705.55798	 23.70	
 11.893	106.346	 28.37724	 11.80949	 17.60326	 24.81474	  5.55911	 -1.00441	 30.19610	705.38098	 23.70	
 11.892	 98.155	 28.37259	 13.22922	 16.06239	 25.19409	  5.22098	 -1.01000	 30.21431	705.34399	 23.70	
 11.900	 90.000	 28.37858	 14.82330	 14.59720	 25.34896	  5.10254	 -0.97655	 30.23531	705.45801	 23.70	
 11.892	 81.845	 28.35531	 16.31789	 13.11802	 25.21198	  5.18976	 -0.91003	 30.21350	705.48297	 23.70	
 11.893	 73.654	 28.32629	 17.75366	 11.63452	 24.85863	  5.39688	 -0.86277	 30.19410	705.34399	 23.70	
 11.903	 65.403	 28.35360	 19.16638	 10.11396	 24.29980	  5.80302	 -0.83012	 30.22536	705.49902	 23.70	
 11.897	 57.268	 28.31547	 20.46030	  8.81432	 23.49243	  6.35544	 -0.80130	 30.20034	705.43201	 23.70	
 11.894	 49.133	 28.32022	 21.69889	  7.60510	 22.49720	  7.15443	 -0.79778	 30.21666	705.28003	 23.70	
 11.902	 40.852	 28.28983	 22.84050	  6.54948	 21.41208	  8.04576	 -0.83695	 30.21902	705.32501	 23.70	
 11.909	 32.701	 28.27908	 23.81392	  5.77077	 20.15039	  9.09458	 -0.89730	 30.22490	705.36499	 23.70	
 11.889	 24.555	 28.25828	 24.58557	  5.22332	 18.79041	 10.34545	 -0.92172	 30.21531	705.25403	 23.70	
 11.890	 16.390	 28.27854	 25.17595	  4.79741	 17.41522	 11.81826	 -0.90643	 30.24324	705.31598	 23.80	
 11.899	  8.217	 28.25909	 25.59316	  4.46244	 15.91448	 13.20070	 -0.89498	 30.23329	705.41602	 23.80	
 11.900	  0.000	 28.25529	 25.73709	  4.31807	 14.34889	 14.62186	 -0.89716	 30.24699	705.40900	 23.70	
 11.899	 -8.217	 28.23544	 25.60316	  4.42023	 12.81211	 16.11858	 -0.88922	 30.23132	705.41602	 23.70	
 11.890	-16.390	 28.20743	 25.17933	  4.71223	 11.30393	 17.58475	 -0.88239	 30.19199	705.43201	 23.80	
 11.889	-24.555	 28.20508	 24.62940	  5.06497	  9.85527	 19.01652	 -0.87641	 30.20461	705.49597	 23.80	
 11.909	-32.701	 28.19238	 23.84005	  5.60273	  8.45807	 20.28529	 -0.87739	 30.20995	705.19299	 23.80	
 11.902	-40.852	 28.23491	 22.88928	  6.38023	  7.45221	 21.56486	 -0.89882	 30.23707	705.37299	 23.80	
 11.894	-49.133	 28.20481	 21.74351	  7.21459	  6.45001	 22.73950	 -0.95698	 30.21158	705.43298	 23.80	
 11.897	-57.268	 28.17098	 20.45988	  8.30216	  5.63580	 23.71048	 -1.02335	 30.17890	705.52002	 23.80	
 11.903	-65.403	 28.20683	 19.17172	  9.58863	  4.97869	 24.55723	 -1.06256	 30.21440	705.33899	 23.80	
 11.893	-73.654	 28.23223	 17.83011	 10.96075	  4.52701	 25.19045	 -1.05304	 30.22717	705.48499	 23.80	
 11.892	-81.845	 28.25339	 16.37402	 12.41399	  4.18404	 25.67281	 -1.05792	 30.24520	705.45801	 23.80	
 11.900	-90.000	 28.21131	 14.88293	 13.95906	  4.04097	 25.77271	 -1.04010	 30.18315	705.33899	 23.80	
 11.892	-98.155	 28.26620	 13.27808	 15.51805	  4.11881	 25.75083	 -1.03243	 30.22630	705.58197	 23.80	
 11.893	-106.346	 28.26650	 11.86995	 16.99358	  4.40852	 25.44888	 -1.00142	 30.23140	705.56097	 23.80	
 11.903	-114.597	 28.24285	 10.52369	 18.49520	  4.85828	 24.84716	 -0.94785	 30.19424	705.69098	 23.80	
 11.897	-122.732	 28.23674	  9.29376	 19.90729	  5.41002	 24.13069	 -0.89566	 30.19824	705.53601	 23.80	
 11.894	-130.867	 28.24065	  8.03661	 21.11583	  6.19132	 23.22009	 -0.85585	 30.20125	705.43298	 23.80	
 11.902	-139.148	 28.24355	  7.09484	 22.34050	  7.11257	 22.10093	 -0.84834	 30.20099	705.31598	 23.80	
 11.909	-147.299	 28.23433	  6.30926	 23.34143	  8.34216	 20.89089	 -0.89183	 30.19193	705.36499	 23.80	
 11.889	-155.445	 28.25751	  5.70057	 24.16867	  9.67162	 19.59515	 -0.93478	 30.19739	705.57501	 23.80	
 11.890	-163.610	 28.29194	  5.29021	 24.79349	 11.08280	 18.26373	 -0.93512	 30.21518	705.45099	 23.80	
 11.899	-171.783	 28.32660	  4.98697	 25.21987	 12.51032	 16.84384	 -0.91196	 30.21490	705.66199	 23.80	
 11.900	180.000	 28.32840	  4.87979	 25.41660	 13.98855	 15.32756	 -0.89476	 30.19483	705.51300	 23.80	
 13.600	180.000	 27.67021	  3.14712	 26.40798	 13.41123	 14.71271	 -1.12837	 30.22016	705.54401	 23.80	
 13.608	-172.853	 27.64571	  3.16209	 26.30284	 11.89394	 16.23967	 -1.15233	 30.24096	705.54700	 23.80	
 13.611	-165.583	 27.59668	  3.43374	 25.87961	 10.37432	 17.73014	 -1.18527	 30.22038	705.42700	 23.80	
 13.601	-158.353	 27.56709	  3.85417	 25.26969	  8.94063	 19.12322	 -1.18650	 30.20756	705.39502	 23.80	
 13.609	-151.210	 27.53309	  4.35336	 24.49838	  7.57443	 20.34837	 -1.16500	 30.18305	705.51398	 23.80	
 13.611	-143.999	 27.52429	  4.99140	 23.56837	  6.45709	 21.68358	 -1.11403	 30.19139	705.53900	 23.80	
 13.601	-136.825	 27.52596	  5.81141	 22.47444	  5.44581	 22.87282	 -1.06755	 30.18775	705.52002	 23.80	
 13.596	-129.640	 27.51760	  6.76047	 21.27230	  4.57054	 23.97621	 -1.04436	 30.18949	705.41998	 23.80	
 13.611	-122.431	 27.51771	  7.77828	 19.96972	  3.87740	 24.85785	 -1.08223	 30.18675	705.46899	 23.80	
 13.604	-115.211	 27.56015	  8.97088	 18.56958	  3.28769	 25.65134	 -1.10950	 30.21670	705.45099	 23.80	
 13.595	-108.042	 27.54113	 10.44789	 17.09464	  2.75496	 26.23404	 -1.17108	 30.22411	705.45203	 23.80	
 13.607	-100.793	 27.54795	 11.90197	 15.61511	  2.42000	 26.59219	 -1.19266	 30.23806	705.51099	 23.80	
 13.601	-93.617	 27.48648	 13.31512	 13.94870	  2.23792	 26.68969	 -1.18027	 30.17180	705.51599	 23.80	
 13.601	-86.383	 27.48665	 14.93715	 12.41191	  2.25820	 26.68475	 -1.17107	 30.20508	705.49902	 23.80	
 13.607	-79.207	 27.48771	 16.46178	 10.93778	  2.52000	 26.43612	 -1.15569	 30.20383	705.37000	 23.80	
 13.595	-71.958	 27.52967	 17.95875	  9.45281	  2.92522	 25.98345	 -1.15519	 30.25525	705.49597	 23.80	
 13.604	-64.789	 27.47812	 19.23549	  8.14208	  3.40378	 25.28091	 -1.15410	 30.20455	705.50500	 23.80	
 13.611	-57.569	 27.43678	 20.59805	  6.97481	  3.93062	 24.44243	 -1.13690	 30.18044	705.46100	 23.80	
 13.596	-50.360	 27.47829	 21.89092	  6.01628	  4.74076	 23.46609	 -1.10241	 30.21473	705.47699	 23.80	
 13.601	-43.175	 27.44994	 23.06542	  5.12738	  5.64792	 22.31638	 -1.04901	 30.18950	705.31097	 23.80	
 13.611	-36.001	 27.46298	 24.12267	  4.36910	  6.72362	 21.03416	 -1.01947	 30.20450	705.54700	 23.80	
 13.609	-28.790	 27.47193	 24.98459	  3.74920	  7.83146	 19.75905	 -1.02615	 30.20732	705.45203	 23.80	
 13.601	-21.647	 27.47298	 25.68812	  3.27542	  9.08530	 18.39883	 -1.04433	 30.19308	705.50000	 23.80	
 13.611	-14.417	 27.44284	 26.22709	  2.86556	 10.64087	 16.90601	 -1.05314	 30.18511	705.52698	 23.80	
 13.608	 -7.147	 27.45151	 26.48792	  2.68652	 12.16002	 15.38871	 -1.06929	 30.15427	705.52802	 23.80	
 13.600	  0.000	 27.51059	 26.64825	  2.57509	 13.70461	 13.95800	 -1.06341	 30.22595	705.59900	 23.80	
 13.608	  7.147	 27.48232	 26.51191	  2.71654	 15.16957	 12.48189	 -1.07500	 30.19060	705.51898	 23.80	
 13.611	 14.417	 27.50031	 26.20572	  3.00457	 16.76063	 10.91757	 -1.10118	 30.19372	705.53900	 23.80	
 13.601	 21.647	 27.54224	 25.67983	  3.44284	 18.26057	  9.58308	 -1.13127	 30.22667	705.46503	 23.80	
 13.609	 28.790	 27.54541	 24.98651	  3.93949	 19.56393	  8.34832	 -1.11359	 30.22303	705.65399	 23.80	
 13.611	 36.001	 27.56095	 24.09526	  4.65739	 20.94748	  7.22866	 -1.08041	 30.22197	705.57300	 23.80	
 13.601	 43.175	 27.59118	 23.06470	  5.43788	 22.16188	  6.24136	 -1.03698	 30.23084	705.52197	 23.80	
 13.596	 50.360	 27.60110	 21.88186	  6.37282	 23.29831	  5.46995	 -0.99618	 30.21781	705.62299	 23.80	
