FileType=PCF
NHL=14
Date=08/31/17	07:16:58
Facility=APL
Serial=16328-20
Customer=NASA
NP=6
Mach=0.150000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
 10.208	 75.751	 10.87077	  6.51562	  4.73610	  8.97400	  2.70973	 -0.23416	 11.32944	705.67499	 23.60	
 10.210	 85.199	 10.87206	  5.95500	  5.28070	  9.07123	  2.64437	 -0.24252	 11.32934	705.49103	 23.60	
 10.210	 94.801	 10.87970	  5.39660	  5.85230	  9.07478	  2.66332	 -0.25528	 11.33658	705.59302	 23.60	
 10.208	104.249	 10.86066	  4.84310	  6.41125	  8.94152	  2.76605	 -0.26063	 11.30850	705.54199	 23.60	
 10.192	113.678	 10.88470	  4.36260	  6.96324	  8.74617	  2.94934	 -0.25296	 11.32251	705.67102	 23.60	
 10.203	123.092	 10.88558	  3.90007	  7.48798	  8.45577	  3.18381	 -0.23596	 11.32798	705.50299	 23.60	
 10.215	132.646	 10.89001	  3.48869	  7.96405	  8.08148	  3.49156	 -0.21571	 11.33284	705.49902	 23.60	
 10.190	142.105	 10.90181	  3.16036	  8.37417	  7.62286	  3.88550	 -0.21191	 11.33637	705.55103	 23.60	
 10.194	151.526	 10.88567	  2.89177	  8.68140	  7.10726	  4.31645	 -0.21347	 11.31943	705.52197	 23.60	
 10.210	161.034	 10.88793	  2.69495	  8.93039	  6.55988	  4.80529	 -0.22049	 11.33246	705.67200	 23.60	
 10.191	170.497	 10.86631	  2.57958	  9.05001	  5.99167	  5.31950	 -0.21925	 11.31338	705.61798	 23.60	
 11.899	171.783	 10.66997	  1.91070	  9.48112	  5.79917	  5.14277	 -0.31915	 11.33538	705.52002	 23.60	
 11.890	163.610	 10.67004	  2.00459	  9.35467	  6.36336	  4.61156	 -0.31384	 11.32538	705.62598	 23.60	
 11.889	155.445	 10.66584	  2.17162	  9.14238	  6.91288	  4.11408	 -0.30314	 11.31470	705.71997	 23.60	
 11.909	147.299	 10.68648	  2.38935	  8.88371	  7.46504	  3.65340	 -0.30188	 11.33961	705.52197	 23.60	
 11.902	139.148	 10.68338	  2.68965	  8.51051	  7.95464	  3.24767	 -0.29991	 11.32710	705.40601	 23.60	
 11.894	130.867	 10.68898	  3.04518	  8.08743	  8.39441	  2.89756	 -0.31017	 11.33497	705.48297	 23.60	
 11.897	122.732	 10.66918	  3.44116	  7.58909	  8.76366	  2.58758	 -0.33483	 11.31817	705.51300	 23.60	
 11.903	114.597	 10.66194	  3.89207	  7.07025	  9.07008	  2.33487	 -0.35595	 11.31757	705.57001	 23.60	
 11.893	106.346	 10.67494	  4.39931	  6.51828	  9.30581	  2.16266	 -0.37095	 11.32968	705.59198	 23.60	
 11.892	 98.155	 10.65678	  4.91619	  5.93985	  9.43419	  2.04395	 -0.36823	 11.31927	705.63702	 23.60	
 11.900	 90.000	 10.64821	  5.46414	  5.36445	  9.48175	  1.99029	 -0.35237	 11.31893	705.54498	 23.60	
 11.892	 81.845	 10.65989	  6.03564	  4.81762	  9.45400	  2.00773	 -0.33574	 11.33932	705.65997	 23.60	
 11.893	 73.654	 10.66223	  6.60202	  4.28444	  9.32475	  2.09507	 -0.31751	 11.33754	705.62097	 23.60	
 11.903	 65.403	 10.65745	  7.15048	  3.77879	  9.10940	  2.24156	 -0.30612	 11.34178	705.65503	 23.60	
 11.897	 57.268	 10.65571	  7.66945	  3.32239	  8.80498	  2.46334	 -0.29661	 11.33419	705.59900	 23.60	
 11.894	 49.133	 10.63686	  8.14483	  2.89983	  8.42475	  2.73501	 -0.29522	 11.32717	705.66803	 23.60	
 11.902	 40.852	 10.62238	  8.57049	  2.53244	  7.99461	  3.05538	 -0.30728	 11.32534	705.67499	 23.60	
 11.909	 32.701	 10.62370	  8.94335	  2.23297	  7.50033	  3.45149	 -0.33044	 11.32525	705.58698	 23.60	
 11.889	 24.555	 10.61804	  9.23019	  1.99870	  6.97252	  3.89540	 -0.34220	 11.32829	705.58600	 23.60	
 11.890	 16.390	 10.61527	  9.44773	  1.82581	  6.42153	  4.36944	 -0.34840	 11.33265	705.65997	 23.60	
 11.899	  8.217	 10.60832	  9.57876	  1.71661	  5.86099	  4.87120	 -0.34170	 11.33269	705.63202	 23.60	
 11.900	  0.000	 10.59793	  9.61672	  1.67353	  5.27337	  5.42310	 -0.33410	 11.32750	705.57800	 23.60	
 11.899	 -8.217	 10.59476	  9.56963	  1.69622	  4.71071	  5.98540	 -0.33655	 11.32570	705.65198	 23.60	
 11.890	-16.390	 10.61209	  9.46150	  1.78675	  4.18194	  6.55186	 -0.33066	 11.35246	705.60101	 23.60	
 11.889	-24.555	 10.57591	  9.22263	  1.92611	  3.65595	  7.08900	 -0.33136	 11.31957	705.69598	 23.60	
 11.909	-32.701	 10.59927	  8.95225	  2.14481	  3.19764	  7.63104	 -0.33649	 11.34225	705.57001	 23.60	
 11.902	-40.852	 10.59134	  8.58831	  2.41917	  2.79050	  8.10530	 -0.34296	 11.33702	705.61700	 23.60	
 11.894	-49.133	 10.58708	  8.14649	  2.75949	  2.42970	  8.54251	 -0.36359	 11.33149	705.65698	 23.60	
 11.897	-57.268	 10.56773	  7.65602	  3.14248	  2.12101	  8.90798	 -0.38679	 11.31380	705.59198	 23.60	
 11.903	-65.403	 10.57348	  7.13802	  3.58481	  1.87674	  9.22355	 -0.39514	 11.32560	705.60101	 23.60	
 11.893	-73.654	 10.58582	  6.59001	  4.08597	  1.71109	  9.45359	 -0.39757	 11.32257	705.59198	 23.60	
 11.892	-81.845	 10.57905	  6.02414	  4.61324	  1.60136	  9.59080	 -0.39974	 11.31668	705.57800	 23.60	
 11.900	-90.000	 10.60084	  5.47294	  5.16748	  1.56605	  9.67039	 -0.39922	 11.33751	705.56500	 23.60	
 11.892	-98.155	 10.59103	  4.91097	  5.73158	  1.58000	  9.64911	 -0.39298	 11.32446	705.62903	 23.60	
 11.893	-106.346	 10.59971	  4.37755	  6.31721	  1.69255	  9.53812	 -0.37543	 11.33130	705.49701	 23.60	
 11.903	-114.597	 10.58638	  3.87244	  6.86775	  1.84052	  9.34391	 -0.35408	 11.32114	705.42401	 23.60	
 11.897	-122.732	 10.59692	  3.42764	  7.40981	  2.07699	  9.07609	 -0.33060	 11.32885	705.50299	 23.60	
 11.894	-130.867	 10.60478	  3.03050	  7.91457	  2.37602	  8.73572	 -0.31400	 11.33212	705.49701	 23.60	
 11.902	-139.148	 10.60281	  2.67524	  8.36883	  2.73162	  8.32165	 -0.31629	 11.32819	705.56799	 23.60	
 11.909	-147.299	 10.60795	  2.38256	  8.75557	  3.14101	  7.86234	 -0.33450	 11.33134	705.58600	 23.60	
 11.889	-155.445	 10.61853	  2.17220	  9.06161	  3.61547	  7.34754	 -0.34505	 11.32839	705.49597	 23.60	
 11.890	-163.610	 10.63299	  2.00619	  9.30443	  4.11733	  6.81504	 -0.34402	 11.33444	705.46802	 23.60	
 11.899	-171.783	 10.64156	  1.90088	  9.45751	  4.64830	  6.25909	 -0.33363	 11.33327	705.62598	 23.60	
 11.900	180.000	 10.66420	  1.87598	  9.52541	  5.20925	  5.70598	 -0.32169	 11.34386	705.62598	 23.60	
 13.600	180.000	 10.38534	  1.21592	  9.86206	  4.97700	  5.47634	 -0.41859	 11.32263	705.44702	 23.60	
 13.608	-172.853	 10.38088	  1.23042	  9.83234	  4.41402	  6.04152	 -0.43083	 11.33328	705.43298	 23.60	
 13.611	-165.583	 10.37919	  1.32186	  9.70373	  3.88513	  6.59839	 -0.44174	 11.34353	705.46100	 23.60	
 13.601	-158.353	 10.34934	  1.45213	  9.47827	  3.35025	  7.14956	 -0.44582	 11.32556	705.52301	 23.60	
 13.609	-151.210	 10.33448	  1.63993	  9.19191	  2.88397	  7.66686	 -0.43629	 11.32090	705.45697	 23.60	
 13.611	-143.999	 10.34892	  1.89535	  8.85695	  2.45977	  8.17702	 -0.41660	 11.34247	705.41302	 23.60	
 13.601	-136.825	 10.34387	  2.19503	  8.44055	  2.07393	  8.62860	 -0.40132	 11.34340	705.46503	 23.60	
 13.596	-129.640	 10.34492	  2.54315	  7.97488	  1.72482	  9.03458	 -0.39902	 11.34633	705.44702	 23.60	
 13.611	-122.431	 10.31007	  2.93864	  7.44592	  1.42723	  9.34992	 -0.40993	 11.31487	705.52802	 23.60	
 13.604	-115.211	 10.33872	  3.39821	  6.92134	  1.21860	  9.64362	 -0.42685	 11.34243	705.40198	 23.60	
 13.595	-108.042	 10.31984	  3.87345	  6.35325	  1.04870	  9.82464	 -0.44504	 11.32417	705.44702	 23.60	
 13.607	-100.793	 10.32780	  4.40612	  5.77436	  0.93362	  9.97181	 -0.45855	 11.33476	705.37000	 23.60	
 13.601	-93.617	 10.30997	  4.93415	  5.20046	  0.88141	 10.01352	 -0.45737	 11.31856	705.49597	 23.60	
 13.601	-86.383	 10.31879	  5.51096	  4.63605	  0.88457	  9.99847	 -0.44595	 11.32697	705.45697	 23.60	
 13.607	-79.207	 10.31429	  6.06548	  4.09632	  0.95774	  9.90069	 -0.44016	 11.32696	705.40100	 23.60	
 13.595	-71.958	 10.32816	  6.65159	  3.58259	  1.07728	  9.75094	 -0.43854	 11.34487	705.46802	 23.60	
 13.604	-64.789	 10.33115	  7.20357	  3.10605	  1.26143	  9.51009	 -0.42802	 11.35084	705.60699	 23.60	
 13.611	-57.569	 10.30598	  7.70928	  2.66115	  1.48000	  9.19345	 -0.42845	 11.32979	705.59198	 23.60	
 13.596	-50.360	 10.31198	  8.20743	  2.27300	  1.77091	  8.82260	 -0.41084	 11.33503	705.57501	 23.60	
 13.601	-43.175	 10.32328	  8.65522	  1.94089	  2.10457	  8.41069	 -0.39941	 11.33924	705.49701	 23.60	
 13.611	-36.001	 10.32829	  9.05398	  1.64958	  2.51238	  7.92592	 -0.39098	 11.35045	705.41998	 23.60	
 13.609	-28.790	 10.31805	  9.37134	  1.41142	  2.93799	  7.40571	 -0.39125	 11.33313	705.62903	 23.60	
 13.601	-21.647	 10.30664	  9.61876	  1.23162	  3.40895	  6.85609	 -0.39184	 11.31450	705.53699	 23.60	
 13.611	-14.417	 10.32609	  9.82959	  1.09638	  3.93685	  6.30043	 -0.39357	 11.33643	705.45502	 23.60	
 13.608	 -7.147	 10.31129	  9.92767	  1.02959	  4.47584	  5.72551	 -0.39593	 11.32235	705.58197	 23.60	
 13.600	  0.000	 10.32290	  9.96426	  1.02058	  5.04286	  5.17343	 -0.39868	 11.31947	705.40399	 23.60	
 13.608	  7.147	 10.32417	  9.92446	  1.05388	  5.60730	  4.63316	 -0.41109	 11.31667	705.50500	 23.60	
 13.611	 14.417	 10.33480	  9.81626	  1.13878	  6.19066	  4.11120	 -0.41838	 11.32502	705.50500	 23.60	
 13.601	 21.647	 10.34405	  9.63175	  1.28246	  6.76325	  3.62135	 -0.42096	 11.32985	705.50800	 23.60	
 13.609	 28.790	 10.35011	  9.37465	  1.48335	  7.31739	  3.15958	 -0.41213	 11.33316	705.40601	 23.60	
 13.611	 36.001	 10.35487	  9.04754	  1.73897	  7.83140	  2.75204	 -0.40102	 11.33132	705.43701	 23.60	
 13.601	 43.175	 10.37343	  8.65916	  2.06481	  8.29645	  2.40596	 -0.38718	 11.33369	705.50000	 23.60	
