FileType=PCF
NHL=14
Date=03/18/19	11:20:00
Facility=APL
Serial=16071-8
Customer=NASA
NP=6
Mach=0.300000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 42.68368	 18.50673	 17.94108	 18.69493	 17.21113	  1.04855	 42.72717	710.20001	 33.00	
  1.691	128.401	 42.65635	 17.07850	 19.43001	 20.47358	 15.53659	  0.99143	 42.73310	710.13000	 33.00	
  1.692	 77.194	 42.66260	 18.87090	 17.39244	 21.02334	 15.01723	  1.05266	 42.73811	710.27002	 33.00	
  1.699	 26.182	 42.66856	 20.59446	 15.86139	 19.79369	 16.15781	  1.09169	 42.70890	710.14001	 32.90	
  1.699	-26.182	 42.66199	 20.67982	 15.83245	 17.64159	 18.02696	  1.06995	 42.71564	710.23999	 32.90	
  1.692	-77.194	 42.67477	 19.09937	 17.29887	 16.38754	 19.39902	  1.00124	 42.73468	710.07001	 32.90	
  1.691	-128.401	 42.62350	 17.21778	 19.33669	 16.69716	 18.98998	  0.94708	 42.70451	710.82001	 32.90	
  1.700	180.000	 42.62690	 16.32099	 20.31634	 18.51767	 17.22814	  0.93425	 42.69707	710.06000	 32.80	
  3.400	180.000	 42.57320	 13.86762	 22.64751	 18.24410	 17.19243	  0.78191	 42.71735	710.22998	 32.80	
  3.388	-152.325	 42.56456	 14.48478	 21.99314	 16.14353	 19.28855	  0.77386	 42.68937	710.13000	 32.80	
  3.397	-124.529	 42.59050	 16.02459	 20.37847	 14.63751	 21.06045	  0.80360	 42.69210	710.84998	 32.80	
  3.399	-96.763	 42.60423	 17.96023	 18.13483	 13.95939	 21.83609	  0.82949	 42.70169	710.85999	 32.70	
  3.394	-69.283	 42.60523	 20.20092	 16.00134	 14.28952	 21.47342	  0.91841	 42.71268	710.06000	 32.70	
