FileType=PCF
NHL=14
Date=08/29/17	12:14:51
Facility=APL
Serial=16328-14
Customer=NASA
NP=6
Mach=0.200000
Calibration=1:1
CalPts=490
TstPts=95
PortNumbering=AP Standard
Units=Torr C m/s kg/m^3 deg mm 
Theta[deg]	Phi[deg]	P1[Torr]	P2[Torr]	P3[Torr]	P4[Torr]	P5[Torr]	P6[Torr]	Pt[Torr]	Ps[Abs,Torr]	Ts[C]	
  0.000	  0.000	 19.67505	 10.29259	 10.25815	 10.10592	 10.45456	  0.17948	 19.64363	706.06299	 23.00	
  1.691	128.401	 19.71867	  9.72758	 10.87520	 10.89223	  9.70154	  0.17624	 19.69227	706.00299	 23.00	
  1.692	 77.194	 19.69821	 10.50507	 10.02013	 11.07618	  9.51334	  0.16353	 19.67132	706.07703	 23.00	
  1.699	 26.182	 19.69914	 11.18002	  9.40604	 10.51793	 10.02813	  0.15689	 19.67617	706.11603	 23.00	
  1.699	-26.182	 19.69917	 11.15791	  9.42466	  9.67888	 10.88427	  0.16453	 19.68343	705.94501	 23.00	
  1.692	-77.194	 19.71129	 10.46395	 10.05145	  9.18318	 11.37028	  0.16072	 19.68967	705.93597	 23.00	
  1.691	-128.401	 19.71637	  9.71691	 10.90365	  9.38880	 11.18264	  0.16176	 19.70238	706.00702	 23.00	
  1.700	180.000	 19.71417	  9.33986	 11.28076	 10.13400	 10.45101	  0.17059	 19.69761	705.92102	 23.00	
  3.400	180.000	 19.65058	  8.30011	 12.21453	 10.02727	 10.36537	  0.13072	 19.66102	706.00702	 23.00	
  3.388	-152.325	 19.62810	  8.50098	 11.97228	  9.12997	 11.20159	  0.12209	 19.64708	705.94702	 23.00	
  3.397	-124.529	 19.63769	  9.08882	 11.33329	  8.47107	 11.92273	  0.12143	 19.66235	706.15802	 23.00	
  3.399	-96.763	 19.63767	  9.94194	 10.42628	  8.14203	 12.28728	  0.12663	 19.67942	706.10101	 23.00	
  3.394	-69.283	 19.64213	 10.83909	  9.54781	  8.24024	 12.17158	  0.13148	 19.67170	705.92700	 23.00	
  3.400	-41.398	 19.65831	 11.70701	  8.80040	  8.76266	 11.60396	  0.13232	 19.68613	705.98297	 23.00	
  3.401	-14.021	 19.64897	 12.18458	  8.36545	  9.56139	 10.83128	  0.12700	 19.66612	705.98999	 23.00	
  3.401	 14.021	 19.68150	 12.22184	  8.34855	 10.48069	  9.91107	  0.10440	 19.69454	705.99500	 23.00	
  3.400	 41.398	 19.66758	 11.75671	  8.75682	 11.35790	  9.09574	  0.10787	 19.67313	706.00299	 23.00	
  3.394	 69.283	 19.64027	 10.91267	  9.45887	 11.89512	  8.56179	  0.11988	 19.63925	705.93903	 23.00	
  3.399	 96.763	 19.69246	 10.04755	 10.37518	 12.05851	  8.46069	  0.14375	 19.69131	705.91302	 23.00	
  3.397	124.529	 19.66211	  9.15519	 11.28620	 11.69116	  8.77896	  0.15254	 19.65956	705.97498	 23.00	
  3.388	152.325	 19.68289	  8.55222	 11.96321	 10.95520	  9.48503	  0.14754	 19.68863	706.02899	 23.00	
  5.099	161.165	 19.58793	  7.38658	 12.95958	 10.87132	  9.31372	  0.08920	 19.68351	705.95898	 23.00	
  5.109	142.013	 19.59015	  7.84178	 12.44513	 11.78073	  8.46043	  0.07432	 19.67469	705.89899	 23.00	
  5.095	123.033	 19.62156	  8.62101	 11.66197	 12.49647	  7.83032	  0.06917	 19.70150	705.92798	 23.00	
  5.105	104.191	 19.57131	  9.44006	 10.72423	 12.91147	  7.41675	  0.09114	 19.64995	705.93597	 23.00	
  5.093	 85.207	 19.56051	 10.35563	  9.79328	 12.96527	  7.34913	  0.03742	 19.64263	705.85400	 23.00	
  5.104	 66.290	 19.61428	 11.36498	  8.93321	 12.75748	  7.58234	  0.03643	 19.70823	705.88000	 23.00	
  5.094	 47.331	 19.58652	 12.22097	  8.13812	 12.13802	  8.11360	  0.02065	 19.68064	705.85400	 23.00	
  5.089	 28.397	 19.57563	 12.85944	  7.54539	 11.31728	  8.84613	  0.00937	 19.68030	705.97498	 23.00	
  5.096	  9.576	 19.56062	 13.18186	  7.24878	 10.32384	  9.73642	  0.01518	 19.67816	705.96198	 23.00	
  5.096	 -9.576	 19.54034	 13.14791	  7.27657	  9.40882	 10.70636	  0.02614	 19.66619	706.00702	 23.00	
  5.089	-28.397	 19.50348	 12.77495	  7.56996	  8.53112	 11.56044	  0.05841	 19.64324	705.95599	 23.00	
  5.094	-47.331	 19.51409	 12.10870	  8.18034	  7.77026	 12.40406	  0.06146	 19.66006	705.96698	 23.00	
  5.104	-66.290	 19.53459	 11.21755	  8.98230	  7.23697	 13.01393	  0.01538	 19.68826	705.89001	 23.00	
  5.093	-85.207	 19.49790	 10.19922	  9.85263	  7.00296	 13.25330	  0.04960	 19.65122	705.80902	 23.00	
  5.105	-104.191	 19.51461	  9.31226	 10.79808	  7.11234	 13.15277	 -0.01573	 19.66684	705.91101	 23.00	
  5.095	-123.033	 19.51109	  8.44887	 11.71109	  7.48029	 12.72670	  0.02843	 19.65074	705.89099	 23.00	
  5.109	-142.013	 19.55765	  7.77488	 12.49681	  8.12566	 12.01408	 -0.02533	 19.67915	705.86902	 23.00	
  5.099	-161.165	 19.56171	  7.35266	 12.99070	  8.96347	 11.10801	 -0.00254	 19.67852	705.80402	 23.00	
  5.100	180.000	 19.56487	  7.21235	 13.13698	  9.88135	 10.25879	  0.01699	 19.66958	705.88501	 23.00	
  6.800	180.000	 19.38417	  6.01201	 14.04019	  9.68869	 10.03092	 -0.09297	 19.65355	705.99799	 23.00	
  6.796	-166.229	 19.35509	  6.10862	 13.92292	  8.77658	 10.86127	 -0.11339	 19.63470	705.86798	 23.00	
  6.808	-152.311	 19.33393	  6.40439	 13.56560	  7.88307	 11.78942	 -0.13385	 19.64160	705.89697	 23.00	
  6.795	-138.383	 19.33134	  6.92924	 12.97168	  7.10414	 12.67212	 -0.13484	 19.65030	705.88300	 23.00	
  6.792	-124.591	 19.33989	  7.63099	 12.20939	  6.49562	 13.39335	 -0.14469	 19.67235	705.77899	 23.00	
  6.787	-110.754	 19.33962	  8.44711	 11.30297	  6.08300	 13.88441	 -0.14891	 19.67443	705.81799	 23.00	
  6.800	-96.985	 19.31099	  9.33078	 10.30589	  5.85400	 14.11088	 -0.12515	 19.64541	705.83398	 23.00	
  6.800	-83.015	 19.34160	 10.24844	  9.45507	  5.83315	 14.15785	 -0.11553	 19.69364	705.89099	 23.00	
  6.787	-69.246	 19.31731	 11.19935	  8.57967	  6.03900	 13.89069	 -0.10938	 19.66653	705.79602	 23.00	
  6.792	-55.409	 19.31372	 12.13822	  7.74301	  6.47811	 13.39890	 -0.09773	 19.65637	705.84497	 23.00	
  6.795	-41.617	 19.31604	 12.92971	  7.04675	  7.10283	 12.71012	 -0.07411	 19.65671	705.77197	 23.00	
  6.808	-27.689	 19.32588	 13.56879	  6.49715	  7.89864	 11.83427	 -0.09289	 19.65013	705.75500	 23.00	
  6.796	-13.771	 19.34843	 13.95451	  6.16705	  8.78145	 10.93233	 -0.12530	 19.66268	705.86499	 23.00	
  6.800	  0.000	 19.35069	 14.08953	  6.06557	  9.67643	 10.01991	 -0.14779	 19.65639	705.75800	 23.00	
  6.796	 13.771	 19.40411	 14.02411	  6.16506	 10.60429	  9.10368	 -0.17295	 19.69387	705.79797	 23.00	
  6.808	 27.689	 19.37631	 13.66033	  6.46362	 11.55042	  8.18453	 -0.18381	 19.65343	705.81799	 23.00	
  6.795	 41.617	 19.39133	 13.06744	  7.00600	 12.41687	  7.39938	 -0.17629	 19.66536	705.74701	 23.00	
  6.792	 55.409	 19.39534	 12.29430	  7.68600	 13.11203	  6.79556	 -0.14388	 19.65343	705.75500	 23.00	
  6.787	 69.246	 19.39777	 11.39375	  8.48516	 13.60911	  6.42023	 -0.11925	 19.64609	705.71600	 23.00	
  6.800	 83.015	 19.42130	 10.42047	  9.34525	 13.88549	  6.22004	 -0.08910	 19.66365	705.73602	 23.00	
